match_no,home_team,away_team,league,context_primary_pick,context_secondary_pick,context_risk_level,context_ticket_guidance,context_decision_summary,context_match_purchase_type,context_match_purchase_subtype,context_purchase_type_confidence,context_purchase_type_reason,context_anchor_candidate_flag,context_draw_core_candidate_flag,context_draw_core_flag,context_draw_purchase_tier,p_home,p_draw,p_away,diff_ha,margin_best_second,entropy,draw_candidate,draw_candidate_reason,draw_score,draw_branch_candidate,draw_branch_score,away_value_candidate,away_value_score,flab_trial_flag,flab_trial_score,closeness_2axis,closeness_effective_base,d_weight_base,buyplan_base_choice,buyplan_base_reason,shape_draw_pressure_score,shape_swing_score,shape_hold_lock_score,shape_hold_strength,shape_draw_compression,shape_swing_instability,shape_path_imbalance,shape_entropy,shape_directionality,topology_asymmetry_score,admission_draw_score,admission_escape_draw_score,admission_escape_home_score,admission_escape_away_score,shape_cluster_label,shape_overlap_subtype,lab_draw_pressure_score,lab_swing_score,lab_hold_lock_score,lab_cluster_label,lab_overlap_subtype,lab_matchup_profile,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_tempo_band,lab_control_band,lab_pressure_band,lab_state_notes,lab_basis_hint,ticket01,scenario_id_01,scenario_name_01,scenario_note_01,scenario_predicted_result_01,ticket02,scenario_id_02,scenario_name_02,scenario_note_02,scenario_predicted_result_02,ticket03,scenario_id_03,scenario_name_03,scenario_note_03,scenario_predicted_result_03,ticket04,scenario_id_04,scenario_name_04,scenario_note_04,scenario_predicted_result_04,ticket05,scenario_id_05,scenario_name_05,scenario_note_05,scenario_predicted_result_05,ticket06,scenario_id_06,scenario_name_06,scenario_note_06,scenario_predicted_result_06,ticket07,scenario_id_07,scenario_name_07,scenario_note_07,scenario_predicted_result_07,ticket08,scenario_id_08,scenario_name_08,scenario_note_08,scenario_predicted_result_08,ticket09,scenario_id_09,scenario_name_09,scenario_note_09,scenario_predicted_result_09,ticket10,scenario_id_10,scenario_name_10,scenario_note_10,scenario_predicted_result_10
1,水戸,浦和,J1,2,2,medium,side_single,side A: top_gap=0.057 max_prob=0.400,chaos_draw_watch,draw_live,low,pd=0.400 draw_tension=0.562 entropy=0.503 top_gap=0.057,False,False,False,side,0.24894245194073703,0.41841353180413166,0.33264401625513124,0.08370156431439421,0.08576951554900042,1.0768556778148843,False,shape_not_close_3way,1.1255052015876716,False,0.657728752230825,False,0.7180196279362939,,0.0,0.4419895712373719,0.4419895712373719,0.15469634993308015,0,2AXIS_CLOSE_DRAW,0.5883254881310671,0.3332294676572056,0.258312884145561,0.258312884145561,0.5883254881310671,0.3332294676572056,0.2598468895667359,0.7897707814171235,0.16296696067794797,0.2048895480880053,0.6014286337759687,0.6361992596950624,0.3296725839491598,0.3181192308233429,draw_core,non_overlap,0.5883254881310671,0.3332294676572056,0.258312884145561,draw_core,non_overlap,balanced,0.3002501698688828,0.4973141149806372,0.2024357151504799,0.2585203197253461,0.5622317634218088,0.304193060216043,0.530740136959825,0.4879622716813663,0.2492559775409982,0.370076555216632,0.6299234447833679,0.5026858850193627,0.5732582576389504,0.234671889425335,0.4896574629755346,0.2756706475991302,mid,neutral,away,"profile=balanced,stall",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,2,07,Away Swing,balanced round away swing,A,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,2,10,Blend Wide,balanced draw+swing blend,A
2,横浜FM,鹿島,J1,2,,low,side_single_strong,side A: top_gap=0.349 max_prob=0.580,chaos_side_watch,away_watch,high,best=A top_prob=0.580 side_gap=0.392 path_gap=0.445 entropy=0.537,False,False,False,side,0.18501113816477704,0.2452448886577917,0.5697439731774313,0.38473283501265426,0.3244990845196396,0.977387596087218,False,shape_not_close_3way,0.7378896093162417,False,0.40463285333473525,False,0.9889656529577093,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.509981297693164,0.36326973254935213,0.3679562718810712,0.3679562718810712,0.509981297693164,0.36326973254935213,0.4449878584492118,0.7570173463623655,0.41184759555910516,0.42618829113700585,0.5170306819813447,0.5267713595433845,0.3951097025692731,0.4638739086127832,hold_core,non_overlap,0.509981297693164,0.36326973254935213,0.3679562718810712,hold_core,non_overlap,stall_side_preserve,0.3531302138477013,0.4633529033624871,0.1835168827898115,0.2083546347832062,0.503274940221729,0.3542605691266406,0.5951062042761603,0.4821009650834149,0.2308418292688499,0.2775060707753941,0.7224939292246059,0.536647096637513,0.5192587858733613,0.2400692473118918,0.4422746790877309,0.3176560736003773,mid,away,away,"profile=stall_side_preserve,stall,away_control",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
3,神戸,岡山,J1,0,2,low,draw_core_keep,draw core keep: pd=0.362 gap=-0.027 top_gap=0.027,draw_trap,weak_draw_side_bias,medium,pd=0.362 top_gap=0.027 draw_tension=0.688 mix_draw=0.542 side_gap=0.034,False,False,True,core,0.28921403325691186,0.38904669296315814,0.3217392737799299,0.03252524052301803,0.06730741918322825,1.0909341322083466,True,shape_close_3way,1.161998105958561,False,0.8784512697266041,False,0.7637251369389156,,0.0,0.7831650631798798,0.7831650631798798,0.2741077721129579,0,2AXIS_CLOSE_DRAW,0.6660251098401697,0.3253570944440598,0.22036734333596078,0.22036734333596078,0.6660251098401697,0.3253570944440598,0.19103750954869414,0.7791036955344424,0.10385576158457228,0.1415816816126832,0.6443242802787025,0.7001048310686057,0.34856383985379064,0.25279734344412735,hold_core,non_overlap,0.6660251098401697,0.3253570944440598,0.22036734333596078,hold_core,non_overlap,stall_shape,0.248752958503594,0.5327267411394618,0.218520300356944,0.2105459151861269,0.6877235923087426,0.2676595482094822,0.4663900788303809,0.6001255783943629,0.2730613024594193,0.595518754774347,0.4044812452256529,0.4672732588605381,0.6410212300037375,0.2423338022183807,0.5417889902315846,0.2158772075500348,mid,neutral,home,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,1,04,Hold Guard,balanced round guard ticket,H,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,1,10,Blend Wide,balanced draw+swing blend,H
4,Ｇ大阪,広島,J1,0,2,low,draw_core_keep,draw core keep: pd=0.426 gap=-0.105 top_gap=0.105,chaos_draw_watch,draw_live,high,pd=0.426 draw_tension=0.701 entropy=0.427 top_gap=0.105,False,False,True,core,0.2451755859518292,0.4444351941962559,0.310389219851915,0.06521363390008578,0.1340459743443409,1.0682113801540067,False,shape_not_close_3way,1.1570039631980422,False,0.7038997972535387,False,0.692122107071311,,0.0,0.5652424406660947,0.5652424406660947,0.19783485423313316,0,2AXIS_CLOSE_DRAW,0.6842034504210613,0.2750975346931079,0.24151282443070013,0.24151282443070013,0.6842034504210613,0.2750975346931079,0.15974609572981519,0.7477633457296626,0.10775324172346401,0.13025196763893962,0.6585525084868127,0.7135399225682061,0.29565348889801557,0.2526704566690938,draw_core,non_overlap,0.6842034504210613,0.2750975346931079,0.24151282443070013,draw_core,non_overlap,stall_shape,0.2327171237067767,0.5726846886946814,0.1945981875985419,0.1979481492933874,0.7011745026321075,0.2734237578448888,0.4454181645161908,0.6049221810635376,0.2514963901994995,0.4201269521350924,0.5798730478649076,0.4273153113053186,0.6434164748177871,0.2125916628585151,0.5542877237887847,0.2331206133527003,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
5,名古屋,京都,J1,1,1,medium,side_single,side H: top_gap=0.067 max_prob=0.390,chaos_draw_watch,draw_live,low,pd=0.390 draw_tension=0.512 entropy=0.509 top_gap=0.067,False,False,False,side,0.3132761919164386,0.4086148869998926,0.2781089210836688,0.03516727083276977,0.09533869508345405,1.0852211258166529,False,shape_not_close_3way,1.1691401726671766,False,0.848483372504547,False,0.589732348815487,,0.0,0.7655515277815348,0.7655515277815348,0.26794303472353714,0,2AXIS_CLOSE_DRAW,0.556452799959331,0.36185553622258465,0.21731004311007923,0.21731004311007923,0.556452799959331,0.36185553622258465,0.17720672891151096,0.7971438797268814,0.09908502696820332,0.13289041799094373,0.580936949839331,0.6301393504066999,0.35250058117470423,0.26082959299585085,draw_core,non_overlap,0.556452799959331,0.36185553622258465,0.21731004311007923,draw_core,non_overlap,balanced,0.2959326558967231,0.49093336636289,0.2131339777403868,0.3006926826847461,0.5121590572894771,0.4857766759621918,0.5054860865574317,0.4578543534547795,0.2583383593732173,0.5886033644557555,0.4113966355442445,0.5090666336371099,0.5754683288674639,0.2656429343563157,0.4965961631187728,0.2377609025249114,mid,home,neutral,"profile=balanced,stall,home_control",basis_balanced,1,01,Main,本線,H,1,02,Draw Compression,balanced close/neutral draw compression cluster,H,1,03,Volatility Swing,balanced round swing cluster,H,1,04,Hold Guard,balanced round guard ticket,H,1,05,Draw Pressure,balanced draw-core tension cluster,H,1,06,J2 Draw Pressure,J2 draw pressure cluster,H,1,07,Away Swing,balanced round away swing,H,1,08,Close Draw,balanced close/low-tempo draw cluster,H,1,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,H,1,10,Blend Wide,balanced draw+swing blend,H
6,Ｃ大阪,長崎,J1,0,1,low,draw_core_keep,draw core keep: pd=0.375 gap=-0.034 top_gap=0.034,chaos_draw_watch,draw_live,medium,pd=0.375 draw_tension=0.740 entropy=0.449 top_gap=0.034,False,False,True,core,0.3316811110097428,0.3935491809298327,0.27476970806042444,0.056911402949318346,0.06186806992008992,1.087994595214412,False,shape_not_close_3way,1.139863187515598,False,0.7821392912615724,False,0.5345074277699995,,0.0,0.6205906470045444,0.6205906470045444,0.2172067264515905,0,2AXIS_CLOSE_DRAW,0.6767574186152463,0.2720773783010846,0.2582290703352406,0.2582290703352406,0.6767574186152463,0.2720773783010846,0.2587843432538635,0.7685403206915062,0.14775422608636368,0.1957999858788454,0.6498006810008322,0.7017468408263313,0.36707601973680576,0.2609246667781334,hold_core,non_overlap,0.6767574186152463,0.2720773783010846,0.2582290703352406,hold_core,non_overlap,stall_shape,0.2843894766445846,0.5509139538313995,0.1646965695240158,0.1412751182777638,0.739692213695973,0.1675876130287505,0.4953858976156733,0.5538497236943352,0.2143198060524223,0.6293921716269317,0.3706078283730682,0.4490860461686005,0.6209609100762613,0.2621696082245515,0.513261283564671,0.2245691082107775,mid,home,home,"profile=stall_shape,stall,draw_tension_high,home_control",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,1,07,Away Swing,balanced round away swing,H,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
7,清水,福岡,J1,0,1,low,draw_core_keep,draw core keep: pd=0.460 gap=-0.176 top_gap=0.176,chaos_draw_watch,draw_live,high,pd=0.460 draw_tension=0.842 entropy=0.428 top_gap=0.176,False,False,True,core,0.27402828191476153,0.4788658957610275,0.24710582232421077,0.026922459590550757,0.20483761384626598,1.052780514548019,False,shape_not_close_3way,1.212510488289963,False,0.8173068836320131,False,0.5592216369569136,,0.0,0.8205169360629949,0.8205169360629949,0.2871809276220482,0,2AXIS_CLOSE_DRAW,0.7761633450651112,0.2765841937984961,0.2761569320012353,0.2761569320012353,0.7761633450651112,0.2765841937984961,0.16868168683112056,0.7405547864024931,0.09071411184880716,0.12445280793206277,0.7214740414439342,0.7794734185479937,0.3216493283563805,0.2217096220504503,low_tempo_draw,non_overlap,0.7761633450651112,0.2765841937984961,0.2761569320012353,low_tempo_draw,non_overlap,low_tempo_draw,0.237817138270533,0.5716709417430328,0.1905119199864342,0.1604019808821395,0.8419904612778282,0.1983751314639211,0.4624701185264782,0.6308627120366876,0.2576691323577575,0.5843408434155603,0.4156591565844397,0.4283290582569672,0.6831251361850906,0.2308449163192587,0.5600034147196882,0.2091516689610529,low,neutral,home,"profile=low_tempo_draw,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,1,03,Volatility Swing,balanced round swing cluster,H,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
8,FC東京,東京Ｖ,J1,1,1,medium,side_single,side H: top_gap=0.060 max_prob=0.379,chaos_draw_watch,draw_live,low,pd=0.379 draw_tension=0.606 entropy=0.465 top_gap=0.060,False,False,False,side,0.30956561789459164,0.3974886428750036,0.2929457392304047,0.01661987866418696,0.08792302498041193,1.0893800458513958,True,shape_close_3way,1.1821244427733149,False,0.9291349092917784,False,0.6593905909454415,,0.0,0.8892008089054203,0.8892008089054203,0.3112202831168971,0,2AXIS_CLOSE_DRAW,0.6304224448370391,0.29561095140497873,0.2600958240812094,0.2600958240812094,0.6304224448370391,0.29561095140497873,0.375466213198758,0.7773874622318326,0.17810072920474393,0.2635061568239718,0.6225460400020721,0.6442739616377404,0.41191621353967584,0.301183086136648,draw_core,non_overlap,0.6304224448370391,0.29561095140497873,0.2600958240812094,draw_core,non_overlap,balanced,0.2934603895906789,0.5346051213877304,0.1719344890215907,0.1474848872957338,0.6058430646890625,0.2208879373064227,0.5197728743689514,0.5991303479889665,0.2226679297615483,0.687733106599379,0.312266893400621,0.4653948786122696,0.5737255195228851,0.2802765608582724,0.4960976458278585,0.223625793313869,mid,home,home,"profile=balanced,stall,home_control",basis_balanced,1,01,Main,本線,H,1,02,Draw Compression,balanced close/neutral draw compression cluster,H,1,03,Volatility Swing,balanced round swing cluster,H,1,04,Hold Guard,balanced round guard ticket,H,1,05,Draw Pressure,balanced draw-core tension cluster,H,1,06,J2 Draw Pressure,J2 draw pressure cluster,H,1,07,Away Swing,balanced round away swing,H,1,08,Close Draw,balanced close/low-tempo draw cluster,H,1,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,H,1,10,Blend Wide,balanced draw+swing blend,H
9,千葉,町田,J1,2,,low,side_single_strong,side A: top_gap=0.137 max_prob=0.454,chaos_side_watch,away_watch,high,best=A top_prob=0.454 side_gap=0.225 path_gap=0.309 entropy=0.534,False,False,False,side,0.223131239379885,0.33393143671025843,0.4429373239098566,0.21980608452997158,0.10900588719959814,1.0616541422814354,False,shape_not_close_3way,0.9471596338251576,False,0.5047313130245871,False,0.9966359245415433,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.5792017771444719,0.4386987335386813,0.25817513792344376,0.25817513792344376,0.5792017771444719,0.4386987335386813,0.30932286460658065,0.7976875594141187,0.26008863556444567,0.28139362922267863,0.5836556791289271,0.6097275265917138,0.37557803446337273,0.3885585263547421,hold_core,non_overlap,0.5792017771444719,0.4386987335386813,0.25817513792344376,hold_core,non_overlap,stall_side_preserve,0.3199291509483939,0.466279023453198,0.2137918255984082,0.3744374960234748,0.5655691556296271,0.4831493242452237,0.5657368804803259,0.4706708191995253,0.2834730213593422,0.3453385676967097,0.6546614323032903,0.5337209765468021,0.5651595216923435,0.2368984805042887,0.4745526695305309,0.2885488499651803,low,away,away,"profile=stall_side_preserve,stall,away_control",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
10,柏,川崎Ｆ,J1,0,2,low,draw_core_keep,draw core keep: pd=0.447 gap=-0.169 top_gap=0.169,chaos_draw_watch,draw_live,medium,pd=0.447 draw_tension=0.648 entropy=0.468 top_gap=0.169,False,False,True,core,0.2663192729252633,0.46583767320915254,0.26784305386558427,0.0015237809403209623,0.19799461934356827,1.0610621693264912,False,shape_not_close_3way,1.2313950556642552,False,0.9213219054681295,False,0.653496129337851,,0.0,0.9898414603978603,0.9898414603978603,0.34644451113925107,0,2AXIS_CLOSE_DRAW,0.6411723000193854,0.29103612951578867,0.2705887745448896,0.2705887745448896,0.6411723000193854,0.29103612951578867,0.20833181781184457,0.764321245076841,0.09458739753250658,0.14380771030792922,0.6377485487412392,0.6878495650571179,0.3374540090434512,0.24380343985066613,hold_core,non_overlap,0.6411723000193854,0.29103612951578867,0.2705887745448896,hold_core,non_overlap,stall_shape,0.2689658617379761,0.5324196791728093,0.1986144590892146,0.2118366271686378,0.6479655152747179,0.3280004534033965,0.4873864832399677,0.5350254467316403,0.2545156929320368,0.6041659089059223,0.3958340910940777,0.4675803208271907,0.6105598662554261,0.2547766325367959,0.5206048474862466,0.2246185199769575,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,1,07,Away Swing,balanced round away swing,H,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
