節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result,elo_diff_for_prob,round_key,P1_label,P2_label,P3_label,P1_prob,P2_prob,P3_prob,maxP,margin12,is_close,pred_label,elo_abs,p_draw,actual_norm,p_actual,surprise
第４節第１日,j1_2025_03011304_横浜FM_湘南,2025-03-01 13:04:00,横浜FM,湘南,1,1,0.7895,True,0.344,0.255,0.402,D,D,0.0,D,0.7895,第４節第１日,A,H,D,0.402,0.344,0.255,0.402,0.05800000000000005,False,A,0.7895,0.255,D,0.255,1.3664917338237108
第４節第１日,j1_2025_03011403_鹿島_FC東京,2025-03-01 14:03:00,鹿島,FC東京,2,0,1.1053,True,0.43,0.25,0.32,H,H,1.0,H,1.1053,第４節第１日,H,A,D,0.43,0.32,0.25,0.43,0.10999999999999999,False,H,1.1053,0.25,H,0.43,0.843970070294529
第４節第１日,j1_2025_03011503_川崎Ｆ_京都,2025-03-01 15:03:00,川崎Ｆ,京都,0,1,-0.2632,False,0.422,0.251,0.327,H,A,0.0,H,-0.2632,第４節第１日,H,A,D,0.422,0.327,0.251,0.422,0.09499999999999997,False,H,0.2632,0.251,A,0.327,1.1177951080848836
第４節第１日,j1_2025_03011503_神戸_福岡,2025-03-01 15:03:00,神戸,福岡,0,1,0.7895,True,0.488,0.24,0.272,H,A,0.0,H,0.7895,第４節第１日,H,A,D,0.488,0.272,0.24,0.488,0.21599999999999997,False,H,0.7895,0.24,A,0.272,1.3019532126861397
第４節第２日,j1_2025_03021403_東京Ｖ_Ｇ大阪,2025-03-02 14:03:00,東京Ｖ,Ｇ大阪,0,1,0.3684,True,0.382,0.258,0.36,D,A,0.0,D,0.3684,第４節第２日,H,A,D,0.382,0.36,0.258,0.382,0.02200000000000002,True,H,0.3684,0.258,A,0.36,1.0216512475319814
第４節第２日,j1_2025_03021403_名古屋_町田,2025-03-02 14:03:00,名古屋,町田,1,2,-0.0526,False,0.354,0.257,0.39,D,A,1.0,D,-0.0526,第４節第２日,A,H,D,0.39,0.354,0.257,0.39,0.03600000000000003,False,A,0.0526,0.257,A,0.39,0.941608539858445
第４節第２日,j1_2025_03021403_岡山_清水,2025-03-02 14:03:00,岡山,清水,1,1,0.3158,True,0.357,0.257,0.386,A,D,0.0,A,0.3158,第４節第２日,A,H,D,0.386,0.357,0.257,0.386,0.029000000000000026,True,A,0.3158,0.257,D,0.257,1.3586791940869172
第４節第２日,j1_2025_03021403_新潟_Ｃ大阪,2025-03-02 14:03:00,新潟,Ｃ大阪,2,2,-0.3684,False,0.327,0.251,0.422,A,D,0.0,A,-0.3684,第４節第２日,A,H,D,0.422,0.327,0.251,0.422,0.09499999999999997,False,A,0.3684,0.251,D,0.251,1.3823023398503531
第４節第２日,j1_2025_03021431_広島_横浜FC,2025-03-02 14:31:00,広島,横浜FC,1,0,1.1053,True,0.517,0.234,0.248,H,H,1.0,H,1.1053,第４節第２日,H,A,D,0.517,0.248,0.234,0.517,0.269,False,H,1.1053,0.234,H,0.517,0.6597124044737079
第４節第２日,j1_2025_03021503_浦和_柏,2025-03-02 15:03:00,浦和,柏,0,2,0.4211,True,0.357,0.257,0.386,A,A,1.0,A,0.4211,第４節第２日,A,H,D,0.386,0.357,0.257,0.386,0.029000000000000026,True,A,0.4211,0.257,A,0.386,0.9519179095173061
第５節第１日,j1_2025_03081403_浦和_岡山,2025-03-08 14:03:00,浦和,岡山,1,0,1.1579,True,0.411,0.253,0.336,H,H,1.0,H,1.1579,第５節第１日,H,A,D,0.411,0.336,0.253,0.411,0.07499999999999996,False,H,1.1579,0.253,H,0.411,0.8891620644859025
第５節第１日,j1_2025_03081408_新潟_東京Ｖ,2025-03-08 14:08:00,新潟,東京Ｖ,2,2,-0.0526,False,0.387,0.257,0.356,D,D,0.0,D,-0.0526,第５節第１日,H,A,D,0.387,0.356,0.257,0.387,0.031000000000000028,False,H,0.0526,0.257,D,0.257,1.3586791940869172
第５節第１日,j1_2025_03081503_Ｇ大阪_清水,2025-03-08 15:03:00,Ｇ大阪,清水,1,0,0.9474,True,0.344,0.255,0.402,A,H,0.0,A,0.9474,第５節第１日,A,H,D,0.402,0.344,0.255,0.402,0.05800000000000005,False,A,0.9474,0.255,H,0.344,1.0671136216087387
第５節第１日,j1_2025_03081603_横浜FC_町田,2025-03-08 16:03:00,横浜FC,町田,0,2,-0.4211,False,0.345,0.255,0.4,A,A,1.0,A,-0.4211,第５節第１日,A,H,D,0.4,0.345,0.255,0.4,0.05500000000000005,False,A,0.4211,0.255,A,0.4,0.916290731874155
第５節第１日,j1_2025_03081603_柏_鹿島,2025-03-08 16:03:00,柏,鹿島,1,3,0.4211,True,0.451,0.246,0.303,H,A,0.0,H,0.4211,第５節第１日,H,A,D,0.451,0.303,0.246,0.451,0.14800000000000002,False,H,0.4211,0.246,A,0.303,1.194022473472768
第５節第１日,j1_2025_03081603_FC東京_湘南,2025-03-08 16:03:00,FC東京,湘南,0,0,0.8947,True,0.359,0.258,0.383,D,D,0.0,D,0.8947,第５節第１日,A,H,D,0.383,0.359,0.258,0.383,0.02400000000000002,True,A,0.8947,0.258,D,0.258,1.3547956940605197
第５節第１日,j1_2025_03081603_Ｃ大阪_名古屋,2025-03-08 16:03:00,Ｃ大阪,名古屋,1,1,0.8421,True,0.493,0.239,0.268,H,D,0.0,H,0.8421,第５節第１日,H,A,D,0.493,0.268,0.239,0.493,0.22499999999999998,False,H,0.8421,0.239,D,0.239,1.4312917270506265
第５節第２日,j1_2025_03091403_京都_福岡,2025-03-09 14:03:00,京都,福岡,0,1,0.6842,True,0.48,0.241,0.279,H,A,0.0,H,0.6842,第５節第２日,H,A,D,0.48,0.279,0.241,0.48,0.20099999999999996,False,H,0.6842,0.241,A,0.279,1.2765434971607714
第５節第３日,j1_2025_04091903_川崎Ｆ_横浜FM,2025-04-09 19:03:00,川崎Ｆ,横浜FM,3,3,0.6842,True,0.495,0.238,0.266,H,D,0.0,H,0.6842,第５節第３日,H,A,D,0.495,0.266,0.238,0.495,0.22899999999999998,False,H,0.6842,0.238,D,0.238,1.4354846053106625
第５節第４日,j1_2025_07021903_神戸_広島,2025-07-02 19:03:00,神戸,広島,1,0,0.0526,True,0.283,0.242,0.475,A,H,0.0,A,0.0526,第５節第４日,A,H,D,0.475,0.283,0.242,0.475,0.192,False,A,0.0526,0.242,H,0.283,1.2623083813388996
第６節第１日,j1_2025_03151403_東京Ｖ_名古屋,2025-03-15 14:03:00,東京Ｖ,名古屋,2,1,0.6842,True,0.437,0.249,0.314,H,H,1.0,H,0.6842,第６節第１日,H,A,D,0.437,0.314,0.249,0.437,0.123,False,H,0.6842,0.249,H,0.437,0.8278220838865469
第６節第１日,j1_2025_03151403_横浜FC_Ｃ大阪,2025-03-15 14:03:00,横浜FC,Ｃ大阪,2,0,0.0,False,0.348,0.255,0.397,D,H,0.0,D,0.0,第６節第１日,A,H,D,0.397,0.348,0.255,0.397,0.049000000000000044,False,A,0.0,0.255,H,0.348,1.0555527992076628
第６節第１日,j1_2025_03151403_福岡_FC東京,2025-03-15 14:03:00,福岡,FC東京,1,0,0.3158,True,0.317,0.249,0.434,A,H,0.0,A,0.3158,第６節第１日,A,H,D,0.434,0.317,0.249,0.434,0.11699999999999999,False,A,0.3158,0.249,H,0.317,1.1488535051048565
第６節第１日,j1_2025_03151403_町田_新潟,2025-03-15 14:03:00,町田,新潟,1,0,1.1053,True,0.496,0.238,0.266,H,H,1.0,H,1.1053,第６節第１日,H,A,D,0.496,0.266,0.238,0.496,0.22999999999999998,False,H,1.1053,0.238,H,0.496,0.7011793522572096
第６節第２日,j1_2025_03161303_清水_京都,2025-03-16 13:03:00,清水,京都,1,2,-0.5263,False,0.433,0.249,0.318,H,A,0.0,H,-0.5263,第６節第２日,H,A,D,0.433,0.318,0.249,0.433,0.11499999999999999,False,H,0.5263,0.249,A,0.318,1.1457038962019601
第６節第２日,j1_2025_03161403_岡山_川崎Ｆ,2025-03-16 14:03:00,岡山,川崎Ｆ,0,0,-0.1053,False,0.34,0.254,0.407,A,D,0.0,A,-0.1053,第６節第２日,A,H,D,0.407,0.34,0.254,0.407,0.06699999999999995,False,A,0.1053,0.254,D,0.254,1.3704210119636004
第６節第２日,j1_2025_03161403_鹿島_浦和,2025-03-16 14:03:00,鹿島,浦和,1,1,1.3684,True,0.537,0.231,0.232,H,D,0.0,H,1.3684,第６節第２日,H,A,D,0.537,0.232,0.231,0.537,0.30500000000000005,False,H,1.3684,0.231,D,0.231,1.4653375684603434
第６節第２日,j1_2025_03161403_横浜FM_Ｇ大阪,2025-03-16 14:03:00,横浜FM,Ｇ大阪,2,0,0.3158,True,0.371,0.26,0.369,D,H,1.0,D,0.3158,第６節第２日,H,A,D,0.371,0.369,0.26,0.371,0.0020000000000000018,True,H,0.3158,0.26,H,0.371,0.991553216374702
第６節第２日,j1_2025_03161403_広島_柏,2025-03-16 14:03:00,広島,柏,1,1,0.0,False,0.384,0.258,0.358,H,D,0.0,H,0.0,第６節第２日,H,A,D,0.384,0.358,0.258,0.384,0.026000000000000023,True,H,0.0,0.258,D,0.258,1.3547956940605197
第６節第２日,j1_2025_03161503_湘南_神戸,2025-03-16 15:03:00,湘南,神戸,1,2,-0.4211,False,0.48,0.241,0.279,H,A,0.0,H,-0.4211,第６節第２日,H,A,D,0.48,0.279,0.241,0.48,0.20099999999999996,False,H,0.4211,0.241,A,0.279,1.2765434971607714
第７節第１日,j1_2025_03281903_Ｃ大阪_浦和,2025-03-28 19:03:00,Ｃ大阪,浦和,1,1,0.6842,True,0.404,0.254,0.342,H,D,0.0,H,0.6842,第７節第１日,H,A,D,0.404,0.342,0.254,0.404,0.062,False,H,0.6842,0.254,D,0.254,1.3704210119636004
第７節第２日,j1_2025_03291300_岡山_横浜FM,2025-03-29 13:00:00,岡山,横浜FM,1,0,0.4211,True,0.436,0.249,0.316,H,H,1.0,H,0.4211,第７節第２日,H,A,D,0.436,0.316,0.249,0.436,0.12,False,H,0.4211,0.249,H,0.436,0.8301130356331028
第７節第２日,j1_2025_03291303_清水_湘南,2025-03-29 13:03:00,清水,湘南,3,0,0.7368,True,0.368,0.26,0.373,D,H,0.0,D,0.7368,第７節第２日,A,H,D,0.373,0.368,0.26,0.373,0.0050000000000000044,True,A,0.7368,0.26,H,0.368,0.9996723408132061
第７節第２日,j1_2025_03291403_京都_広島,2025-03-29 14:03:00,京都,広島,1,0,-0.0526,False,0.267,0.239,0.494,A,H,0.0,A,-0.0526,第７節第２日,A,H,D,0.494,0.267,0.239,0.494,0.22699999999999998,False,A,0.0526,0.239,H,0.267,1.3205066205818874
第７節第２日,j1_2025_03291403_新潟_Ｇ大阪,2025-03-29 14:03:00,新潟,Ｇ大阪,3,3,-0.2632,False,0.303,0.246,0.451,A,D,0.0,A,-0.2632,第７節第２日,A,H,D,0.451,0.303,0.246,0.451,0.14800000000000002,False,A,0.2632,0.246,D,0.246,1.4024237430497744
第７節第２日,j1_2025_03291403_柏_東京Ｖ,2025-03-29 14:03:00,柏,東京Ｖ,0,0,1.3158,True,0.613,0.216,0.171,H,D,0.0,H,1.3158,第７節第２日,H,D,A,0.613,0.216,0.171,0.613,0.397,False,H,1.3158,0.216,D,0.216,1.5324768712979722
第７節第２日,j1_2025_03291403_名古屋_横浜FC,2025-03-29 14:03:00,名古屋,横浜FC,2,1,0.8421,True,0.357,0.257,0.385,D,H,0.0,D,0.8421,第７節第２日,A,H,D,0.385,0.357,0.257,0.385,0.028000000000000025,True,A,0.8421,0.257,H,0.357,1.030019497202498
第７節第２日,j1_2025_03291503_鹿島_神戸,2025-03-29 15:03:00,鹿島,神戸,1,0,0.7368,True,0.513,0.235,0.252,H,H,1.0,H,0.7368,第７節第２日,H,A,D,0.513,0.252,0.235,0.513,0.261,False,H,0.7368,0.235,H,0.513,0.6674794338113675
第７節第２日,j1_2025_03291504_福岡_町田,2025-03-29 15:04:00,福岡,町田,2,2,-0.1053,False,0.303,0.246,0.451,A,D,0.0,A,-0.1053,第７節第２日,A,H,D,0.451,0.303,0.246,0.451,0.14800000000000002,False,A,0.1053,0.246,D,0.246,1.4024237430497744
第７節第２日,j1_2025_03291703_FC東京_川崎Ｆ,2025-03-29 17:03:00,FC東京,川崎Ｆ,0,3,0.0526,True,0.333,0.252,0.415,A,A,1.0,A,0.0526,第７節第２日,A,H,D,0.415,0.333,0.252,0.415,0.08199999999999996,False,A,0.0526,0.252,A,0.415,0.8794767587514388
第８節第１日,j1_2025_04021903_Ｇ大阪_町田,2025-04-02 19:03:00,Ｇ大阪,町田,0,1,0.3684,True,0.356,0.257,0.387,D,A,1.0,D,0.3684,第８節第１日,A,H,D,0.387,0.356,0.257,0.387,0.031000000000000028,False,A,0.3684,0.257,A,0.387,0.9493305859523552
第８節第１日,j1_2025_04021903_Ｃ大阪_岡山,2025-04-02 19:03:00,Ｃ大阪,岡山,2,1,0.5263,True,0.348,0.255,0.397,A,H,0.0,A,0.5263,第８節第１日,A,H,D,0.397,0.348,0.255,0.397,0.049000000000000044,False,A,0.5263,0.255,H,0.348,1.0555527992076628
第８節第１日,j1_2025_04021903_京都_柏,2025-04-02 19:03:00,京都,柏,1,1,-0.0526,False,0.289,0.243,0.468,A,D,0.0,A,-0.0526,第８節第１日,A,H,D,0.468,0.289,0.243,0.468,0.17900000000000005,False,A,0.0526,0.243,D,0.243,1.4146938356415886
