match_no,league,toto_round,toto_target_status,home_team,away_team,season,J1_round,match_date,節,match_id,datetime,stadium,actual_result,is_correct,predicted_result,home_score,away_score,home_fatigue_score,away_fatigue_score,home_acl_fatigue,away_acl_fatigue,home_acl_last_date,away_acl_last_date,home_acl_days_since,away_acl_days_since,home_acl_travel_type,away_acl_travel_type,home_total_fatigue_score,away_total_fatigue_score,datetime_weather,stadium_weather,is_rain,is_heavy_rain,is_strong_wind,temperature,wind_speed,last_updated_at,weather_missing,stats_1試合平均シュート数_home,stats_1試合平均枠内シュート数_home,stats_シュート決定率_home,stats_1試合平均得点数_home,stats_1試合平均パス数_home,stats_パス成功率_home,stats_1試合平均ドリブル数_home,stats_ドリブル成功率_home,stats_1試合平均スルーパス数_home,stats_スルーパス成功率_home,stats_1試合平均クロス数_home,stats_1試合平均空中戦勝利数_home,stats_空中戦勝率_home,stats_平均ボール支配率_home,stats_1試合平均チャンスクリエイト数_home,stats_1試合平均1vs1勝利数_home,stats_1試合平均こぼれ球奪取数_home,stats_ゴール期待値_home,stats_1試合平均被シュート数_home,stats_1試合平均被枠内シュート数_home,stats_1試合平均失点数_home,stats_1試合平均クリア数_home,stats_1試合平均タックル数_home,stats_タックル成功率_home,stats_1試合平均ブロック数_home,stats_1試合平均インターセプト数_home,stats_被ゴール期待値_home,stats_1試合平均被ゴール期待値_home,stats_被ゴール期待値 ※PKを除く_home,stats_クリーンシート総数_home,stats_stats_missing_ratio_home,stats_1試合平均シュート数_away,stats_1試合平均枠内シュート数_away,stats_シュート決定率_away,stats_1試合平均得点数_away,stats_1試合平均パス数_away,stats_パス成功率_away,stats_1試合平均ドリブル数_away,stats_ドリブル成功率_away,stats_1試合平均スルーパス数_away,stats_スルーパス成功率_away,stats_1試合平均クロス数_away,stats_1試合平均空中戦勝利数_away,stats_空中戦勝率_away,stats_平均ボール支配率_away,stats_1試合平均チャンスクリエイト数_away,stats_1試合平均1vs1勝利数_away,stats_1試合平均こぼれ球奪取数_away,stats_ゴール期待値_away,stats_1試合平均被シュート数_away,stats_1試合平均被枠内シュート数_away,stats_1試合平均失点数_away,stats_1試合平均クリア数_away,stats_1試合平均タックル数_away,stats_タックル成功率_away,stats_1試合平均ブロック数_away,stats_1試合平均インターセプト数_away,stats_被ゴール期待値_away,stats_1試合平均被ゴール期待値_away,stats_被ゴール期待値 ※PKを除く_away,stats_クリーンシート総数_away,stats_stats_missing_ratio_away,management_recent_injuries_suspensions_count_home,management_weather_influence_score_home,management_motivation_score_home,management_recent_injuries_suspensions_count_away,management_weather_influence_score_away,management_motivation_score_away,rankmot_rank_latest_home,rankmot_points_latest_home,rankmot_rank_change_3w_home,rankmot_points_change_3w_home,rankmot_motivation_score_3w_home,rankmot_rank_change_5w_home,rankmot_points_change_5w_home,rankmot_motivation_score_5w_home,rankmot_season_home,rankmot_fetched_date_home,rankmot_rank_latest_away,rankmot_points_latest_away,rankmot_rank_change_3w_away,rankmot_points_change_3w_away,rankmot_motivation_score_3w_away,rankmot_rank_change_5w_away,rankmot_points_change_5w_away,rankmot_motivation_score_5w_away,rankmot_season_away,rankmot_fetched_date_away,absence_impact_total_home,absence_impact_attack_home,absence_impact_defense_home,absence_players_count_home,absence_impact_total_away,absence_impact_attack_away,absence_impact_defense_away,absence_players_count_away,absence_missing_home,absence_missing_away,absence_effective_total_home,absence_effective_attack_home,absence_effective_defense_home,absence_effective_total_away,absence_effective_attack_away,absence_effective_defense_away,absence_cap_applied_home,absence_cap_applied_away,stats_asof,stats_source_csv,home_elo_at_prediction,away_elo_at_prediction,home_advantage_diff,home_advantage_profile_diff,hfa_applied_elo,hfa_added_to_diff,hfa_clip_min,hfa_clip_max,elo_diff_scale_factor,elo_diff_before_hfa,elo_diff_after_hfa,diff_raw_no_hfa,elo_diff_scaled,elo_diff_for_prob,elo_diff_used_for_prob,expected_home_two_way,is_home_advantage_positive,prob_home_win_raw,prob_draw_raw,prob_away_win_raw,draw_tweak_mode,base_prob_home,base_prob_draw,base_prob_away,prob_home_win_before_signfix,prob_away_win_before_signfix,elo_sign_fix_applied,elo_sign_fix_reason,prob_home_raw,prob_away_raw,final_prob_home,final_prob_draw,final_prob_away,prob_delta_home,prob_delta_draw,prob_delta_away,residue_detected,prob_home_win,prob_draw,prob_away_win,prob_home,prob_away,final_result,decision_reason,force_draw_applied,argmax_result,argmax_max_prob,argmax_raw_result,argmax_raw_max_prob,d_scaled,decision_draw_expectation_multiplier,decision_draw_assign_enabled,predicted_highest_prob_result,stats_home_missing,stats_away_missing,management_missing,data_quality_warn,narrow_draw_override_applied,narrow_draw_override_reason,draw_candidate_gap,draw_candidate_prob_draw,draw_candidate_flag,draw_candidate_rule_result,draw_candidate_reason,flab_trial_flag,flab_trial_score,flab_trial_reason,flab_trial_available_metrics,flab_trial_agree_count,flab_trial_contradict_count,flab_trial_strong_contradict_count,flab_trial_avg_abs_edge,flab_trial_home_edge_allowed_shot_conversion,flab_trial_home_edge_shot_conversion,flab_chance_allowed_build_rate_home,flab_chance_allowed_build_rate_away,flab_chance_allowed_build_rate_diff,flab_chance_allowed_shot_conversion_home,flab_chance_allowed_shot_conversion_away,flab_chance_allowed_shot_conversion_diff,flab_chance_build_rate_home,flab_chance_build_rate_away,flab_chance_build_rate_diff,flab_chance_shot_conversion_home,flab_chance_shot_conversion_away,flab_chance_shot_conversion_diff,flab_expected_against_goals_home,flab_expected_against_goals_away,flab_expected_against_goals_diff,flab_expected_against_xg_home,flab_expected_against_xg_away,flab_expected_against_xg_diff,flab_expected_for_goals_home,flab_expected_for_goals_away,flab_expected_for_goals_diff,flab_expected_for_xg_home,flab_expected_for_xg_away,flab_expected_for_xg_diff,flab_possession_attack_cbp_home,flab_possession_attack_cbp_away,flab_possession_attack_cbp_diff,flab_possession_rate_home,flab_possession_rate_away,flab_possession_rate_diff,match_type,match_type_signal_conflict,match_type_home_signal_count,match_type_away_signal_count,match_type_xg_diff,match_type_rank_gap,match_type_sig_away_elo,match_type_sig_away_xg,match_type_sig_away_rank,match_type_sig_home_elo,match_type_sig_home_xg,match_type_sig_home_rank,match_type_team_count,match_type_title_race_home,match_type_title_race_away,match_type_relegation_risk_home,match_type_relegation_risk_away,match_type_midtable_home,match_type_midtable_away,match_type_lab_available,match_type_lab_matchup_edge,match_type_lab_home_matchup,match_type_lab_away_matchup,match_type_lab_style_conflict,match_type_lab_low_event,incentive_rank_context_applied,incentive_rank_context_reason,match_type_primary,match_type_flags,match_type_reason,draw_risk_flag,draw_gap,d_score_close,d_score_stall,d_score_total,d_combo_close_lowevent,d_combo_close_conflict,d_combo_drawrisk_stall,d_flag_close_lowevent,d_flag_close_conflict,d_flag_drawrisk_stall,d_flag_two_of_three,d_flag_j1_close_lowevent,d_flag_j1_drawrisk_stall,d_flag_j2_second_draw_close,d_flag_j2_drawrisk_second,lab_sim_stall_score,lab_sim_flip_score,lab_sim_hold_score,lab_sim_scenario,lab_sim_reason,lab_sim_j1_stall_candidate,lab_sim_j1_flip_candidate,lab_sim_j1_hold_candidate,predicted_result_main,predicted_result_main_symbol,type_adjust_note,type_b_symbol,type_b_reason,type_b_draw_signal_strong,type_b_draw_signal_weak,type_b_reverse_signal_strong,type_b_reverse_signal_weak,type_b_stall_candidate,type_b_stall_below_threshold,type_b_stall_support_miss,type_b_stall_compact_miss,adjusted_prob_home_b,adjusted_prob_draw_b,adjusted_prob_away_b,type_b_signal_strength,type_b_delta_home,type_b_delta_draw,type_b_delta_away,type_b_lab_weight,predicted_result_type_b,type_adjust_note_b,predicted_result_type_b_symbol,adjusted_prob_home_c,adjusted_prob_draw_c,adjusted_prob_away_c,adjusted_prob_home_a,adjusted_prob_draw_a,adjusted_prob_away_a,type_a_symbol,type_a_reason,type_a_draw_signal_strong,type_a_draw_signal_weak,predicted_result_type_a,type_adjust_note_a,predicted_result_type_a_symbol,type_c_symbol,type_c_reason,type_c_draw_signal_strong,type_c_draw_signal_weak,predicted_result_type_c,type_adjust_note_c,predicted_result_type_c_symbol,j2_away_strong_away_restore_applied,j2_signal_conflict_away_restore_applied,j2_neg_home_adv_away_restore_applied,j2_away_draw_restore_applied,j2_away_strong_away_restore_reason,j2_signal_conflict_away_restore_reason,j2_neg_home_adv_away_restore_reason,j2_away_draw_restore_reason,prob_home_win_cal,prob_draw_cal,prob_away_win_cal,max_prob_cal,predicted_result_cal,argmax_max_prob_cal,decision_reason_cal,confidence_threshold,threshold_hit_flag,confidence_class,low_confidence,stats_1試合平均走行距離_home,stats_1試合平均スプリント回数_home,stats_1試合平均Atスプリント回数_home,stats_1試合平均Mtスプリント回数_home,stats_1試合平均Dtスプリント回数_home,stats_1試合平均ポゼッション時の走行距離_home,stats_1試合平均ポゼッション時のスプリント回数_home,stats_1試合平均走行距離_away,stats_1試合平均スプリント回数_away,stats_1試合平均Atスプリント回数_away,stats_1試合平均Mtスプリント回数_away,stats_1試合平均Dtスプリント回数_away,stats_1試合平均ポゼッション時の走行距離_away,stats_1試合平均ポゼッション時のスプリント回数_away,j1_away_restore_override_applied,j1_away_restore_override_reason,j1_signal_conflict_away_restore_applied,j1_signal_conflict_away_restore_reason
1,J1,1625,MATCHED,清水,長崎,2026,13,4月29日,第１３節第１日,j1_2026_04291303_清水_長崎,2026-04-29 13:03:00,アイスタ,A,False,D,1.0,2.0,5.06,8.38,0.0,0.0,,,,,,,5.06,8.38,,,False,False,False,12.35,6.35,,True,10.8,3.1,10.5,1.1,400.9,70.1,7.1,47.7,12.8,44.8,14.3,20.9,47.1,48.9,8.2,13.7,38.5,18.2,12.7,4.0,1.1,24.9,15.5,66.1,20.7,1.9,22.9,1.5,22.1,3.0,0.0,11.1,3.5,9.6,1.1,423.1,74.8,10.6,49.7,10.5,43.3,9.8,16.3,50.5,49.0,9.0,15.3,33.3,18.1,14.1,4.4,1.5,27.5,15.5,65.1,20.6,2.5,21.4,1.4,20.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,2.0,2.0,2.2,3.0,5.0,3.5,2026.0,20260508.0,10.0,19.0,0.0,3.0,0.3,0.0,3.0,0.3,2026.0,20260508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-05-08,team_master_stats_j1_2026_asof_20260508.csv,1474.0,1475.0,0.022,0.022,0.0,0.0,,,1.1,-0.9191,-0.9191,-0.9191,-0.674,-0.674,-0.674,0.4994,True,0.2933012504873012,0.3929460271498591,0.3137527223628396,off,0.2887711143243505,0.3868768439986728,0.3243520416769768,0.2933012504873012,0.3137527223628396,False,,0.2933012504873012,0.3137527223628396,0.2887711143243505,0.3868768439986728,0.3243520416769768,0.0,0.0,0.0,False,0.2887711143243505,0.3868768439986728,0.3243520416769768,0.2887711143243505,0.3243520416769768,D,MATCH_TYPE_MAIN_OVERRIDE,False,D,0.3868768439986728,D,0.3929460271498591,0.6739875000874085,1.0,False,D,False,False,False,True,True,prob_draw>=0.335 & gap<=0.010,-0.062524802321696,0.3868768439986728,True,D,prob_draw>=0.33 & gap<=0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,False,1.0,0.0,0.0999999999999978,-6.0,False,False,False,False,False,True,10.0,False,False,False,True,True,False,False,,False,False,False,False,False,,draw_risk,"draw_risk,away_relegation_risk","type=neutral; flags=draw_risk,away_relegation_risk; elo=-0.674; xg_diff=0.100; rank_gap=-6.000; prob_draw=0.387; draw_gap=-0.063; lab_edge=; adv_home=0.40; adv_away=0.80; home_ctx=mid; away_ctx=relegation",True,-0.062524802321696,0.7770157929358329,0.15,0.5262094757614998,0.0,0.0,0.1165523689403749,False,False,False,False,False,False,False,False,0.43,0.1288381452947474,0.1494179546564254,stall,draw_risk,False,False,False,D,0.0,"type=neutral; flags=draw_risk,away_relegation_risk; elo=-0.674; xg_diff=0.100; rank_gap=-6.000; prob_draw=0.387; draw_gap=-0.063; lab_edge=; adv_home=0.40; adv_away=0.80; home_ctx=mid; away_ctx=relegation",D,weak_draw_hold:draw_risk,False,True,False,False,True,False,False,True,0.2607396634225029,0.4564604981963658,0.2827998383811312,0.139167308395386,-0.0280314509018475,0.0695836541976929,-0.0415522032958455,0.38,D,weak_draw_hold:draw_risk,0.0,0.2607396634225029,0.4564604981963658,0.2827998383811312,0.2607396634225029,0.4564604981963658,0.2827998383811312,,legacy_unused,False,False,,legacy_unused,,D,inherit_type_b:weak_draw_hold:draw_risk,False,True,D,inherit_type_b:weak_draw_hold:draw_risk,0.0,,,,,,,,,0.2887711143243505,0.3868768439986728,0.3243520416769767,0.3868768439986728,D,0.3868768439986728,CAL_ARGMAX,0.38,True,trusted,False,113.0,127.0,48.0,36.0,43.0,29.0,59.0,113.0,131.0,45.0,42.0,43.0,29.0,57.0,True,pred=D and away~home while draw only slightly above away,False,
2,J1,1625,MATCHED,神戸,C大阪,2026,13,4月29日,第１３節第１日,j1_2026_04291403_神戸_Ｃ大阪,2026-04-29 14:03:00,ノエスタ,D,False,H,0.0,0.0,3.84,8.65,8.6275,0.0,2026-04-16,,13.0,,long_haul,,12.4675,8.65,,,False,False,False,12.35,6.35,,True,12.7,3.9,12.9,1.6,459.6,74.0,7.2,50.5,11.6,50.3,15.1,24.5,50.5,53.1,9.0,13.9,38.9,23.2,10.8,4.0,1.1,25.0,16.1,64.0,20.8,1.9,16.0,1.1,15.2,4.0,0.0,10.6,3.5,8.8,0.9,455.7,76.6,10.0,56.7,20.0,42.7,13.5,15.3,54.4,49.8,10.3,16.4,34.2,17.4,14.1,3.5,0.9,28.9,18.5,58.1,24.4,0.9,23.5,1.5,21.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,-1.0,2.0,-0.8,-1.0,2.0,-0.8,2026.0,20260508.0,5.0,22.0,-1.0,1.0,-0.9,1.0,3.0,1.3,2026.0,20260508.0,0.0,0.0,0.0,2.0,0.15,0.0,0.1875,5.0,False,False,0.0,0.0,0.0,0.15,0.0,0.1875,False,False,2026-05-08,team_master_stats_j1_2026_asof_20260508.csv,1588.0,1498.0,0.7778,0.7778,0.0,0.0,,,1.1,90.2907,90.2907,90.2907,66.2132,66.2132,66.2132,0.5632,True,0.4488730162399954,0.2447269254914331,0.3064000582685714,off,0.4421000423038732,0.2410342796253368,0.3168656780707899,0.4488730162399954,0.3064000582685714,False,,0.4488730162399954,0.3064000582685714,0.4421000423038732,0.2410342796253368,0.3168656780707899,0.0,0.0,0.0,False,0.4421000423038732,0.2410342796253368,0.3168656780707899,0.4421000423038732,0.3168656780707899,H,ARGMAX,False,H,0.4421000423038732,H,0.4488730162399954,66.22817844960818,1.0,False,H,False,False,False,True,False,,0.2010657626785363,0.2410342796253368,False,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home_strong,False,3.0,0.0,5.800000000000001,-3.0,False,False,False,True,True,True,10.0,True,False,False,False,False,True,False,,False,False,False,False,False,,home_strong,"home_strong,home_title_race,away_adverse","type=home_strong; flags=home_strong,home_title_race,away_adverse; elo=66.213; xg_diff=5.800; rank_gap=-3.000; prob_draw=0.241; draw_gap=0.201; lab_edge=; adv_home=0.46; adv_away=1.20; home_ctx=title; away_ctx=mid",False,0.2010657626785363,0.0721031686489125,0.0508618996877807,0.0636066610644598,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.0,0.0,0.444309633927881,hold,no_draw_risk,False,False,False,H,1.0,"type=home_strong; flags=home_strong,home_title_race,away_adverse; elo=66.213; xg_diff=5.800; rank_gap=-3.000; prob_draw=0.241; draw_gap=0.201; lab_edge=; adv_home=0.46; adv_away=1.20; home_ctx=title; away_ctx=mid",H,j1_lab_sim_hold:no_draw_risk,False,False,False,False,False,False,False,False,0.4786870367474595,0.2132288400407829,0.3080841232117574,0.0731739888871727,0.0365869944435863,-0.0278054395845538,-0.0087815548590325,0.35,H,j1_lab_sim_hold:no_draw_risk,1.0,0.4786870367474595,0.2132288400407829,0.3080841232117574,0.4786870367474595,0.2132288400407829,0.3080841232117574,,legacy_unused,False,False,,legacy_unused,,,,False,False,,,,,,,,,,,,0.4421000423038732,0.2410342796253368,0.3168656780707899,0.4421000423038732,H,0.4421000423038732,CAL_ARGMAX,0.48,False,watch,False,115.0,135.0,47.0,42.0,47.0,33.0,56.0,121.0,141.0,53.0,44.0,44.0,35.0,70.0,False,,False,
3,J1,1625,MATCHED,福岡,広島,2026,13,4月29日,第１３節第１日,j1_2026_04291403_福岡_広島,2026-04-29 14:03:00,ベススタ,D,False,A,2.0,2.0,6.24,6.35,0.0,0.0,,,,,,,6.24,6.35,,,False,False,False,12.35,6.35,,True,10.9,3.1,9.2,1.0,340.9,71.6,10.3,44.8,9.6,44.4,10.3,16.3,47.4,42.6,8.2,15.6,34.1,15.9,12.3,3.8,1.6,26.7,18.1,60.3,19.5,1.9,20.1,1.2,19.3,2.0,0.0,16.5,4.2,8.1,1.3,474.8,74.3,9.7,49.7,18.1,45.8,17.5,20.3,51.4,54.3,13.4,15.3,42.2,27.8,10.0,3.0,1.3,17.3,16.1,64.9,21.8,1.2,16.4,1.0,15.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,2.0,0.2,0.0,3.0,0.3,2026.0,20260508.0,6.0,21.0,-1.0,1.0,-0.9,-2.0,1.0,-1.9,2026.0,20260508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,2026-05-08,team_master_stats_j1_2026_asof_20260508.csv,1468.0,1549.0,-0.2436,-0.2436,0.0,0.0,,,1.1,-80.9609,-80.9609,-80.9609,-59.3713,-59.3713,-59.3713,0.4433,False,0.2673730454273255,0.2641994711358301,0.4684274834368443,off,0.2612541150449247,0.2581531691671201,0.480592715787955,0.2673730454273255,0.4684274834368443,False,,0.2673730454273255,0.4684274834368443,0.2612541150449247,0.2581531691671201,0.480592715787955,0.0,0.0,0.0,False,0.2612541150449247,0.2581531691671201,0.480592715787955,0.2612541150449247,0.480592715787955,A,ARGMAX,False,A,0.480592715787955,A,0.4684274834368443,59.371292886800795,1.0,False,A,False,False,False,True,False,,0.2224395466208349,0.2581531691671201,False,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,away_strong,False,0.0,3.0,-11.9,3.0,True,True,True,False,False,False,10.0,False,False,True,False,False,True,False,,False,False,False,False,False,,away_strong,"away_strong,home_relegation_risk","type=away_strong; flags=away_strong,home_relegation_risk; elo=-59.371; xg_diff=-11.900; rank_gap=3.000; prob_draw=0.258; draw_gap=0.222; lab_edge=; adv_home=0.40; adv_away=0.41; home_ctx=relegation; away_ctx=mid",False,0.2224395466208349,0.057944995497931,0.0651276409726001,0.0608180536877986,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.0,0.0,0.5278538413172922,hold,no_draw_risk,False,False,True,A,2.0,"type=away_strong; flags=away_strong,home_relegation_risk; elo=-59.371; xg_diff=-11.900; rank_gap=3.000; prob_draw=0.258; draw_gap=0.222; lab_edge=; adv_home=0.40; adv_away=0.41; home_ctx=relegation; away_ctx=mid",A,j1_lab_sim_hold:no_draw_risk,False,False,False,False,False,False,False,False,0.2649432941387803,0.2243317179283963,0.5107249879328234,0.0676429024774477,0.0036891790938556,-0.0338214512387237,0.0301322721448683,0.35,A,j1_lab_sim_hold:no_draw_risk,2.0,0.2649432941387803,0.2243317179283963,0.5107249879328234,0.2649432941387803,0.2243317179283963,0.5107249879328234,,legacy_unused,False,False,,legacy_unused,,,,False,False,,,,,,,,,,,,0.2612541150449247,0.2581531691671201,0.4805927157879551,0.4805927157879551,A,0.4805927157879551,CAL_ARGMAX,0.38,True,trusted,False,116.0,111.0,34.0,40.0,37.0,28.0,45.0,112.0,130.0,55.0,41.0,35.0,32.0,65.0,False,,False,
4,J1,1625,MATCHED,浦和,川崎F,2026,13,4月29日,第１３節第１日,j1_2026_04291503_浦和_川崎Ｆ,2026-04-29 15:03:00,埼玉,H,True,H,2.0,0.0,2.96,6.8,0.0,0.0,,,,,,,2.96,6.8,,,False,False,False,12.35,6.35,,True,13.9,4.3,10.1,1.4,441.8,77.7,11.2,54.2,13.8,54.1,13.3,13.7,50.1,51.1,10.5,18.3,32.0,21.6,12.2,2.9,1.1,21.2,19.3,63.4,19.9,1.4,17.5,1.1,15.0,6.0,0.0,10.9,3.2,11.6,1.3,493.9,81.1,10.0,51.3,16.1,50.2,13.7,9.9,43.1,49.6,10.8,15.9,33.7,16.2,15.1,4.7,1.6,21.5,16.2,66.3,19.7,1.5,25.6,1.7,24.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,3.0,0.3,1.0,6.0,1.6,2026.0,20260508.0,5.0,23.0,0.0,3.0,0.3,0.0,3.0,0.3,2026.0,20260508.0,0.051064,0.0,0.06383,1.0,0.133333,0.0,0.166667,6.0,False,False,0.051064,0.0,0.06383,0.133333,0.0,0.166667,False,False,2026-05-08,team_master_stats_j1_2026_asof_20260508.csv,1494.0,1527.0,0.6168,0.6168,0.0,0.0,,,1.1,-32.6437,-32.6437,-32.6437,-23.9387,-23.9387,-23.9387,0.477,True,0.3934577122680716,0.3445309992518046,0.2620112884801236,off,0.3883698480533077,0.3400758141396222,0.27155433780707,0.3934577122680716,0.2620112884801236,False,,0.3934577122680716,0.2620112884801236,0.3883698480533077,0.3400758141396222,0.27155433780707,0.0,0.0,0.0,False,0.3883698480533077,0.3400758141396222,0.27155433780707,0.3883698480533077,0.27155433780707,H,ARGMAX,False,H,0.3883698480533077,H,0.3934577122680716,23.930515670596662,1.0,False,H,False,False,False,True,False,,0.0482940339136855,0.3400758141396222,False,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,False,1.0,0.0,5.400000000000002,1.0,False,False,False,False,True,False,10.0,False,False,False,False,True,True,False,,False,False,False,False,False,,draw_risk,"draw_risk,away_adverse","type=neutral; flags=draw_risk,away_adverse; elo=-23.939; xg_diff=5.400; rank_gap=1.000; prob_draw=0.340; draw_gap=0.048; lab_edge=; adv_home=0.41; adv_away=1.53; home_ctx=mid; away_ctx=mid",True,0.0482940339136855,0.6886087883812869,0.1333965117830184,0.4665238777419795,0.0,0.0,0.0918580103531944,False,False,False,False,False,False,False,False,0.3993786364252194,0.0390198869543815,0.2791466761006755,stall,draw_risk,False,False,False,H,1.0,"type=neutral; flags=draw_risk,away_adverse; elo=-23.939; xg_diff=5.400; rank_gap=1.000; prob_draw=0.340; draw_gap=0.048; lab_edge=; adv_home=0.41; adv_away=1.53; home_ctx=mid; away_ctx=mid",D,weak_draw_hold:draw_risk,False,True,False,False,True,True,False,False,0.3222445086923899,0.4279365989678874,0.2498188923397226,0.1757215696565304,-0.0661253393609177,0.0878607848282652,-0.0217354454673474,0.38,D,weak_draw_hold:draw_risk,0.0,0.3222445086923899,0.4279365989678874,0.2498188923397226,0.3222445086923899,0.4279365989678874,0.2498188923397226,,legacy_unused,False,False,,legacy_unused,,D,inherit_type_b:weak_draw_hold:draw_risk,False,True,D,inherit_type_b:weak_draw_hold:draw_risk,0.0,,,,,,,,,0.3883698480533077,0.3400758141396222,0.27155433780707,0.3883698480533077,H,0.3883698480533077,CAL_ARGMAX,0.48,False,fragile,True,116.0,146.0,53.0,47.0,46.0,33.0,66.0,113.0,118.0,50.0,36.0,33.0,32.0,60.0,False,,False,
5,J1,1625,MATCHED,柏,ＦＣ東京,2026,13,4月29日,第１３節第１日,j1_2026_04291603_柏_FC東京,2026-04-29 16:03:00,三協Ｆ柏,A,False,D,1.0,3.0,3.8,7.99,0.0,0.0,,,,,,,3.8,7.99,,,False,False,False,12.35,6.35,,True,13.3,3.5,7.5,1.0,573.3,82.4,13.8,52.7,19.6,53.7,16.6,11.0,53.6,56.3,14.1,19.9,32.7,21.2,11.2,3.9,1.5,18.3,17.8,71.2,15.1,1.2,18.4,1.2,16.8,3.0,0.0,15.4,5.1,11.3,1.7,476.2,78.9,10.9,52.1,16.8,51.2,14.9,13.3,53.6,51.9,12.8,17.1,35.3,24.7,10.3,3.1,0.9,21.0,17.4,65.9,17.8,2.1,13.1,0.8,13.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,2026.0,20260508.0,2.0,32.0,0.0,0.0,0.0,0.0,3.0,0.3,2026.0,20260508.0,0.1388889999999999,0.25,0.111111,2.0,0.051064,0.0,0.06383,1.0,False,False,0.1388889999999999,0.25,0.111111,0.051064,0.0,0.06383,False,False,2026-05-08,team_master_stats_j1_2026_asof_20260508.csv,1540.0,1555.0,0.3077,0.3077,0.0,0.0,,,1.1,-14.3968,-14.3968,-14.3968,-10.5577,-10.5577,-10.5577,0.4899,True,0.3346215849721267,0.3440072827966035,0.3213711322312698,off,0.3293297315370526,0.3385669997936126,0.3321032686693347,0.3346215849721267,0.3213711322312698,False,,0.3346215849721267,0.3213711322312698,0.3293297315370526,0.3385669997936126,0.3321032686693347,0.0,0.0,0.0,False,0.3293297315370526,0.3385669997936126,0.3321032686693347,0.3293297315370526,0.3321032686693347,D,NARROW_DRAW_OVERRIDE,False,D,0.3385669997936126,D,0.3440072827966035,10.566438236811408,1.0,False,D,False,False,False,True,True,prob_draw>=0.335 & gap<=0.010,-0.0064637311242778,0.3385669997936126,True,D,prob_draw>=0.33 & gap<=0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,away_strong,False,0.0,2.0,-3.5,8.0,False,True,True,False,False,False,10.0,False,True,True,False,False,False,False,,False,False,False,False,False,,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk","type=away_strong; flags=draw_risk,away_strong,away_title_race,home_relegation_risk; elo=-10.558; xg_diff=-3.500; rank_gap=8.000; prob_draw=0.339; draw_gap=-0.006; lab_edge=; adv_home=1.11; adv_away=0.91; home_ctx=relegation; away_ctx=title",True,-0.0064637311242778,0.9237794258303534,0.1321391664946772,0.6071233220960829,0.0,0.0,0.1220674433541544,False,False,False,False,False,False,False,False,0.5016911718797242,0.372907155321176,0.1038521349059474,stall,"draw_risk,close_top_gap",True,False,False,D,0.0,"type=away_strong; flags=draw_risk,away_strong,away_title_race,home_relegation_risk; elo=-10.558; xg_diff=-3.500; rank_gap=8.000; prob_draw=0.339; draw_gap=-0.006; lab_edge=; adv_home=1.11; adv_away=0.91; home_ctx=relegation; away_ctx=title",D,"j1_lab_sim_stall:draw_risk,close_top_gap",True,False,False,False,True,False,False,False,0.2729781971408051,0.4523240126963748,0.2746977901628201,0.2275140258055242,-0.0563515343962474,0.1137570129027621,-0.0574054785065146,0.38,D,"j1_lab_sim_stall:draw_risk,close_top_gap",0.0,0.2729781971408051,0.4523240126963748,0.2746977901628201,0.2729781971408051,0.4523240126963748,0.2746977901628201,,legacy_unused,False,False,,legacy_unused,,D,"inherit_type_b:j1_lab_sim_stall:draw_risk,close_top_gap",True,False,D,"inherit_type_b:j1_lab_sim_stall:draw_risk,close_top_gap",0.0,,,,,,,,,0.3293297315370525,0.3385669997936126,0.3321032686693347,0.3385669997936126,D,0.3385669997936126,CAL_ARGMAX,0.38,False,watch,False,120.0,134.0,56.0,45.0,33.0,40.0,68.0,119.0,151.0,68.0,48.0,35.0,37.0,85.0,False,,False,
