match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j2_2026_05061400_八戸_湘南,2026-05-06 14:00:00,プラスタ,40.590528022102994,141.4562383184187,1,22.8,0.0,25.4,0,22.666666666666668,0.0,25.4,0,0,1,0.0
j2_2026_05061400_栃木Ｃ_横浜FC,2026-05-06 14:00:00,ＣＦＳ,36.33800250406002,139.64629606132448,1,22.5,0.0,13.1,2,22.333333333333332,0.0,13.8,0,0,1,0.0
j2_2026_05061400_大宮_いわき,2026-05-06 14:00:00,ＮＡＣＫ,35.916401263739736,139.63406626685696,1,22.4,0.0,17.2,2,22.333333333333332,0.0,17.3,0,0,1,0.0
j2_2026_05061400_甲府_磐田,2026-05-06 14:00:00,ＪＩＴス,35.62248446912795,138.59019540732328,1,22.6,0.0,9.8,2,22.433333333333334,0.0,10.3,0,0,1,0.0
j2_2026_05061400_新潟_徳島,2026-05-06 14:00:00,デンカＳ,37.882721193551035,139.059624862698,1,21.5,0.0,8.3,0,21.333333333333332,0.0,11.1,0,0,1,0.0
j2_2026_05091400_札幌_大宮,2026-05-09 14:00:00,プレド,43.015333789219696,141.40988612006493,1,12.3,0.0,21.0,1,12.266666666666667,0.0,21.1,0,0,1,0.0
j2_2026_05091400_いわき_甲府,2026-05-09 14:00:00,ハワスタ,37.01749001773344,140.86439525409315,1,18.7,0.0,19.8,0,18.566666666666666,0.0,19.8,0,0,1,0.0
j2_2026_05101400_八戸_仙台,2026-05-10 14:00:00,プラスタ,40.590528022102994,141.4562383184187,1,21.5,0.0,31.2,0,21.433333333333334,0.0,31.8,0,0,1,0.0
j2_2026_05101400_湘南_横浜FC,2026-05-10 14:00:00,レモンＳ,35.34371024492078,139.34175865334066,1,22.0,0.0,7.4,3,22.0,0.0,10.5,0,0,0,0.0
j2_2026_05101400_大分_鳥栖,2026-05-10 14:00:00,クラド,33.20101050886739,131.65759655564838,1,21.0,0.0,9.5,3,20.933333333333334,0.0,10.1,0,0,1,0.0
