match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j1_2026_04041300_千葉_東京Ｖ,2026-04-04 13:00:00,フクアリ,35.57765269401521,140.12347406869307,1,17.3,0.1,33.9,61,17.26666666666667,0.7999999999999999,33.9,1,0,1,0.0
j1_2026_04041400_水戸_鹿島,2026-04-04 14:00:00,Ｋｓスタ,36.34548848840872,140.41299789571065,1,16.4,0.7,20.5,61,16.433333333333334,2.0999999999999996,22.9,1,0,1,0.0
j1_2026_04041500_名古屋_Ｃ大阪,2026-04-04 15:00:00,豊田ス,35.08473962063071,137.17116401709413,1,17.5,1.7,31.7,61,17.533333333333335,3.8,31.7,1,0,1,0.0
j1_2026_04041600_Ｇ大阪_京都,2026-04-04 16:00:00,パナスタ,34.80287067613142,135.53846087475415,1,16.6,1.1,3.4,3,16.666666666666668,4.1,7.7,1,0,0,0.0
j1_2026_04051400_柏_横浜FM,2026-04-05 14:00:00,三協Ｆ柏,35.84902140785495,139.97601829568976,1,23.4,0.0,14.1,3,23.266666666666666,0.0,14.2,0,0,1,0.0
j1_2026_04051500_FC東京_町田,2026-04-05 15:00:00,味スタ,35.664206155282656,139.5276784515036,1,23.8,0.0,18.3,3,23.96666666666667,0.0,18.3,0,0,1,0.0
j1_2026_04051600_川崎Ｆ_浦和,2026-04-05 16:00:00,Ｕ等々力,35.585892797514894,139.6528842691062,1,24.6,0.0,14.6,1,23.933333333333337,0.0,18.3,0,0,1,0.0
j1_2026_04051300_長崎_清水,2026-04-05 13:00:00,ピースタ,32.75918381036681,129.8645230273383,1,15.4,0.0,19.2,1,15.4,0.0,19.9,0,0,1,0.0
j1_2026_04051400_岡山_神戸,2026-04-05 14:00:00,ＪＦＥス,34.68075765895528,133.91923509564234,1,20.1,0.0,28.2,0,20.099999999999998,0.0,28.8,0,0,1,0.0
j1_2026_04051400_広島_福岡,2026-04-05 14:00:00,Ｅピース,34.40226716716296,132.45706794347265,1,21.0,0.0,14.4,0,20.9,0.0,15.3,0,0,1,0.0
