match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j2_2026_08081445_札幌_徳島,2026-08-08 14:45:00,プレド,43.015333789219696,141.40988612006493,1,25.7,0.0,17.1,0,25.799999999999997,0.0,17.1,0,0,1,0.0
j2_2026_08081830_八戸_富山,2026-08-08 18:30:00,プラスタ,40.590528022102994,141.4562383184187,1,23.2,0.0,6.7,2,23.4,0.0,7.6,0,0,0,0.0
j2_2026_08081830_藤枝_仙台,2026-08-08 18:30:00,藤枝サ,34.881784405055726,138.23318128825014,1,27.7,0.1,2.5,51,28.1,0.2,2.5,1,0,0,0.0
j2_2026_08081900_大宮_新潟,2026-08-08 19:00:00,ＮＡＣＫ,35.916401263739736,139.63406626685696,1,25.5,0.7,2.5,53,25.53333333333333,2.0999999999999996,2.9,1,0,0,0.0
j2_2026_08081900_磐田_秋田,2026-08-08 19:00:00,ヤマハ,34.72535704219135,137.8756669803011,1,28.1,0.5,2.9,95,28.099999999999998,1.5,4.6,1,0,0,0.0
j2_2026_08081900_大分_湘南,2026-08-08 19:00:00,クラド,33.20101050886739,131.65759655564838,1,28.5,0.0,7.9,2,28.53333333333333,0.0,8.8,0,0,0,0.0
j2_2026_08081900_宮崎_横浜FC,2026-08-08 19:00:00,いちご,32.07406360197671,131.49145338019898,1,27.2,0.1,10.0,51,27.233333333333334,0.30000000000000004,10.6,1,0,1,0.0
j2_2026_08081930_鳥栖_甲府,2026-08-08 19:30:00,駅スタ,33.37180797129067,130.51995871756887,1,30.0,0.4,5.0,51,30.8,0.8,5.0,1,0,0,0.0
j2_2026_08091800_いわき_今治,2026-08-09 18:00:00,ハワスタ,37.01749001773344,140.86439525409315,1,24.2,0.0,4.6,2,24.233333333333334,0.0,5.1,0,0,0,0.0
j2_2026_08091900_山形_栃木C,2026-08-09 19:00:00,ＮＤスタ,38.335729952607466,140.37889386511043,1,26.1,0.0,3.3,3,26.2,0.0,4.4,0,0,0,0.0
