match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j1_2026_05301400_名古屋_町田,2026-05-30 14:00:00,パロ瑞穂,35.08473962063071,137.17116401709413,1,29.3,0.0,7.7,0,29.266666666666666,0.0,8.3,0,0,0,0.0
j1_2026_05301400_神戸_鹿島,2026-05-30 14:00:00,ノエスタ,34.6569962029823,135.17006277844857,1,22.8,0.0,6.8,0,22.7,0.0,7.6,0,0,0,0.0
j1_2026_05301400_広島_川崎Ｆ,2026-05-30 14:00:00,Ｅピース,34.40226716716296,132.45706794347265,1,27.8,0.0,6.7,0,27.5,0.0,6.8,0,0,0,0.0
j1_2026_05301500_Ｃ大阪_FC東京,2026-05-30 15:00:00,ハナサカ,34.615472717803655,135.51676080358234,1,26.6,0.0,6.6,0,26.53333333333333,0.0,6.6,0,0,0,0.0
j1_2026_05301600_Ｇ大阪_東京Ｖ,2026-05-30 16:00:00,パナスタ,34.80287067613142,135.53846087475415,1,27.6,0.0,6.6,0,27.599999999999998,0.0,6.9,0,0,0,0.0
j1_2026_05301600_福岡_千葉,2026-05-30 16:00:00,ベススタ,33.5860172015689,130.4616167164922,1,24.4,0.0,7.1,1,24.3,0.0,7.9,0,0,0,0.0
j1_2026_05301700_長崎_水戸,2026-05-30 17:00:00,ピースタ,32.75918381036681,129.8645230273383,1,25.6,0.0,5.7,1,25.5,0.0,6.2,0,0,0,0.0
j1_2026_05301900_京都_柏,2026-05-30 19:00:00,サンガＳ,35.01746678668297,135.5851611612701,1,23.0,0.0,1.6,1,23.400000000000002,0.0,2.7,0,0,0,0.0
j1_2026_05311400_清水_横浜FM,2026-05-31 14:00:00,アイスタ,34.98448998705034,138.48196538401172,1,22.7,0.0,10.3,2,22.766666666666666,0.0,10.3,0,0,1,0.0
j1_2026_05311400_岡山_浦和,2026-05-31 14:00:00,ＪＦＥス,34.68075765895528,133.91923509564234,1,28.0,0.0,7.2,1,27.933333333333334,0.0,8.6,0,0,0,0.0
