match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j1_2026_04251400_浦和_横浜FM,2026-04-25 14:00:00,埼玉,35.903885999464606,139.71783654966347,1,19.8,0.0,13.4,1,19.7,0.0,14.7,0,0,1,0.0
j1_2026_04251500_川崎Ｆ_千葉,2026-04-25 15:00:00,Ｕ等々力,35.585892797514894,139.6528842691062,1,18.6,0.0,15.5,0,18.433333333333334,0.0,15.8,0,0,1,0.0
j1_2026_04251400_清水_名古屋,2026-04-25 14:00:00,アイスタ,34.98448998705034,138.48196538401172,1,17.7,0.0,12.6,2,17.666666666666664,0.0,13.3,0,0,1,0.0
j1_2026_04251400_岡山_福岡,2026-04-25 14:00:00,ＪＦＥス,34.68075765895528,133.91923509564234,1,20.6,0.0,13.9,3,20.5,0.0,14.4,0,0,1,0.0
j1_2026_04251600_広島_Ｃ大阪,2026-04-25 16:00:00,Ｅピース,34.40226716716296,132.45706794347265,1,21.6,0.0,10.2,3,21.433333333333334,0.0,10.6,0,0,1,0.0
j1_2026_04251830_長崎_Ｇ大阪,2026-04-25 18:30:00,ピースタ,32.75918381036681,129.8645230273383,1,20.0,0.0,8.7,3,19.9,0.0,10.5,0,0,1,0.0
j1_2026_04291300_東京Ｖ_鹿島,2026-04-29 13:00:00,味スタ,35.664206155282656,139.5276784515036,1,16.1,0.1,6.7,51,16.066666666666666,0.7999999999999999,6.8,1,0,0,0.0
j1_2026_04291400_千葉_横浜FM,2026-04-29 14:00:00,フクアリ,35.57765269401521,140.12347406869307,1,15.4,0.0,9.9,3,15.466666666666667,0.0,10.1,0,0,1,0.0
j1_2026_04291500_浦和_川崎Ｆ,2026-04-29 15:00:00,埼玉,35.903885999464606,139.71783654966347,1,15.9,0.0,8.8,3,15.866666666666667,0.0,9.4,0,0,1,0.0
j1_2026_04291600_水戸_町田,2026-04-29 16:00:00,Ｋｓスタ,36.34548848840872,140.41299789571065,1,13.8,0.2,8.8,51,13.733333333333334,0.5,10.4,1,0,1,0.0
j1_2026_04291600_柏_FC東京,2026-04-29 16:00:00,三協Ｆ柏,35.84902140785495,139.97601829568976,1,15.2,0.0,10.4,3,15.166666666666666,0.1,11.7,0,0,1,0.0
j1_2026_04291300_清水_長崎,2026-04-29 13:00:00,アイスタ,34.98448998705034,138.48196538401172,1,18.8,0.0,5.0,3,18.7,0.0,6.3,0,0,0,0.0
j1_2026_04291400_神戸_Ｃ大阪,2026-04-29 14:00:00,ノエスタ,34.6569962029823,135.17006277844857,1,17.8,0.0,2.3,3,17.76666666666667,0.0,2.3,0,0,0,0.0
j1_2026_04291400_福岡_広島,2026-04-29 14:00:00,ベススタ,33.5860172015689,130.4616167164922,1,18.0,0.0,8.9,3,17.966666666666665,0.0,10.0,0,0,1,0.0
j1_2026_04291500_名古屋_岡山,2026-04-29 15:00:00,パロ瑞穂,35.08473962063071,137.17116401709413,1,17.1,0.0,7.2,3,17.166666666666668,0.0,7.6,0,0,0,0.0
j1_2026_04291500_京都_Ｇ大阪,2026-04-29 15:00:00,サンガＳ,35.01746678668297,135.5851611612701,1,17.4,0.0,5.4,3,17.333333333333332,0.1,5.4,0,0,0,0.0
