match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j1_2026_05161400_水戸_東京Ｖ,2026-05-16 14:00:00,Ｋｓスタ,36.34548848840872,140.41299789571065,1,21.4,0.0,10.1,0,21.3,0.0,10.1,0,0,1,0.0
j1_2026_05161600_浦和_FC東京,2026-05-16 16:00:00,埼玉,35.903885999464606,139.71783654966347,1,25.2,0.0,6.6,0,25.03333333333333,0.0,6.6,0,0,0,0.0
j1_2026_05161700_横浜FM_柏,2026-05-16 17:00:00,日産ス,35.51011680735539,139.607226716569,1,21.9,0.0,7.4,0,21.7,0.0,7.4,0,0,0,0.0
j1_2026_05171400_千葉_鹿島,2026-05-17 14:00:00,フクアリ,35.57765269401521,140.12347406869307,1,28.0,0.0,5.9,0,27.766666666666666,0.0,7.2,0,0,0,0.0
j1_2026_05171900_川崎Ｆ_町田,2026-05-17 19:00:00,Ｕ等々力,35.585892797514894,139.6528842691062,1,21.2,0.0,2.7,0,21.166666666666668,0.0,4.7,0,0,0,0.0
j1_2026_05171300_長崎_神戸,2026-05-17 13:00:00,ピースタ,32.75918381036681,129.8645230273383,1,25.8,0.0,6.6,0,25.866666666666664,0.0,7.2,0,0,0,0.0
j1_2026_05171400_岡山_清水,2026-05-17 14:00:00,ＪＦＥス,34.68075765895528,133.91923509564234,1,28.7,0.0,6.2,0,28.46666666666667,0.0,7.6,0,0,0,0.0
j1_2026_05171500_京都_広島,2026-05-17 15:00:00,サンガＳ,35.01746678668297,135.5851611612701,1,28.9,0.0,9.8,0,28.599999999999998,0.0,9.8,0,0,1,0.0
j1_2026_05171500_Ｃ大阪_名古屋,2026-05-17 15:00:00,ハナサカ,34.615472717803655,135.51676080358234,1,26.0,0.0,6.2,0,25.96666666666667,0.0,6.2,0,0,0,0.0
j1_2026_05221930_町田_浦和,2026-05-22 19:30:00,MUFG国立,35.59269833903571,139.4395052110222,1,18.3,0.0,8.4,2,18.8,0.0,9.8,0,0,1,0.0
