match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j2_2026_08221500_札幌_大宮,2026-08-22 15:00:00,プレド,43.015333789219696,141.40988612006493,1,31.9,0.0,5.4,0,31.53333333333333,0.0,7.6,0,0,0,0.0
j2_2026_08221700_八戸_仙台,2026-08-22 17:00:00,プラスタ,40.590528022102994,141.4562383184187,1,24.0,0.0,12.1,0,23.933333333333334,0.0,13.3,0,0,1,0.0
j2_2026_08221800_秋田_甲府,2026-08-22 18:00:00,ソユスタ,39.72167240639048,140.09631988051552,1,26.5,0.0,5.5,0,26.46666666666667,0.0,7.1,0,0,0,0.0
j2_2026_08221830_富山_今治,2026-08-22 18:30:00,富山,36.62514585075003,137.19630513990091,1,26.8,0.0,4.5,1,27.4,0.0,4.5,0,0,0,0.0
j2_2026_08221900_山形_横浜FC,2026-08-22 19:00:00,ＮＤスタ,38.335729952607466,140.37889386511043,1,25.1,0.0,6.2,1,25.233333333333334,0.3,8.4,0,0,0,0.0
j2_2026_08221900_新潟_藤枝,2026-08-22 19:00:00,デンカＳ,37.882721193551035,139.059624862698,1,26.5,0.0,4.9,0,26.53333333333333,0.0,6.6,0,0,0,0.0
j2_2026_08221900_磐田_徳島,2026-08-22 19:00:00,ヤマハ,34.72535704219135,137.8756669803011,1,27.1,0.0,4.8,2,27.166666666666668,0.0,5.4,0,0,0,0.0
j2_2026_08221900_鳥栖_栃木C,2026-08-22 19:00:00,駅スタ,33.37180797129067,130.51995871756887,1,29.5,0.0,10.4,1,29.666666666666668,0.0,11.2,0,0,1,0.0
j2_2026_08221900_大分_いわき,2026-08-22 19:00:00,クラド,33.20101050886739,131.65759655564838,1,29.3,0.0,5.6,0,29.46666666666667,0.0,6.4,0,0,0,0.0
j2_2026_08221900_宮崎_湘南,2026-08-22 19:00:00,いちご,32.07406360197671,131.49145338019898,1,27.7,0.0,7.6,0,27.8,0.0,9.1,0,0,0,0.0
