match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j1_2026_02061903_京都_神戸,2026-02-06 19:03:00,サンガＳ,35.01746678668297,135.5851611612701,1,5.6,0.0,8.6,3.0,5.4,0.0,8.6,0.0,0.0,1.0,0.868421052631579
j1_2026_02071335_FC東京_鹿島,2026-02-07 13:35:00,味スタ,35.664206155282656,139.5276784515036,1,0.9,0.5,3.1,53.0,0.6,1.3,7.3,1.0,0.0,0.0,0.868421052631579
j1_2026_02071603_Ｃ大阪_Ｇ大阪,2026-02-07 16:03:00,ヤンマー,34.615472717803655,135.51676080358234,1,5.7,0.0,6.0,2.0,5.550000000000001,0.0,6.0,0.0,0.0,0.0,0.868421052631579
j1_2026_02081308_福岡_岡山,2026-02-08 13:08:00,ベススタ,33.5860172015689,130.4616167164922,1,-0.4,0.0,21.1,2.0,-0.30000000000000004,0.0,21.4,0.0,0.0,1.0,0.868421052631579
j1_2026_02141403_町田_水戸,2026-02-14 14:03:00,Ｇスタ,35.59269833903571,139.4395052110222,1,13.3,0.0,6.2,2.0,13.0,0.0,6.2,0.0,0.0,0.0,0.868421052631579
j1_2026_02141503_FC東京_浦和,2026-02-14 15:03:00,味スタ,35.664206155282656,139.5276784515036,1,12.9,0.0,5.7,2.0,12.75,0.0,5.7,0.0,0.0,0.0,0.868421052631579
j1_2026_02141403_広島_岡山,2026-02-14 14:03:00,Ｅピース,,,0,,,,,,,,,,,0.868421052631579
j1_2026_02141403_清水_京都,2026-02-14 14:03:00,アイスタ,34.98448998705034,138.48196538401172,1,11.8,0.0,11.2,0.0,11.65,0.0,11.2,0.0,0.0,1.0,0.868421052631579
j1_2026_02151303_千葉_川崎Ｆ,2026-02-15 13:03:00,フクアリ,35.57765269401521,140.12347406869307,1,13.7,0.0,6.5,0.0,14.2,0.0,6.5,0.0,0.0,0.0,0.868421052631579
j1_2026_02151603_Ｇ大阪_名古屋,2026-02-15 16:03:00,パナスタ,34.80287067613142,135.53846087475415,1,14.9,0.0,3.2,1.0,14.45,0.0,3.2,0.0,0.0,0.0,0.868421052631579
j1_2026_02211400_東京Ｖ_町田,2026-02-21 14:00:00,味スタ,35.664206155282656,139.5276784515036,1,13.9,0.0,11.6,0.0,13.733333333333334,0.0,13.1,0.0,0.0,1.0,0.868421052631579
j1_2026_02211400_横浜FM_浦和,2026-02-21 14:00:00,日産ス,35.51011680735539,139.607226716569,1,14.1,0.0,9.0,0.0,13.933333333333332,0.0,10.6,0.0,0.0,1.0,0.868421052631579
j1_2026_02211500_川崎Ｆ_FC東京,2026-02-21 15:00:00,Ｕ等々力,35.585892797514894,139.6528842691062,1,13.6,0.0,13.1,0.0,13.366666666666665,0.0,13.1,0.0,0.0,1.0,0.868421052631579
j1_2026_02211600_鹿島_柏,2026-02-21 16:00:00,メルスタ,35.99217312474389,140.64071506686008,1,11.3,0.0,11.6,0.0,11.199999999999998,0.0,11.6,0.0,0.0,1.0,0.868421052631579
j1_2026_02211430_清水_神戸,2026-02-21 14:30:00,アイスタ,34.98448998705034,138.48196538401172,1,13.0,0.0,14.3,1.0,12.85,0.0,14.8,0.0,0.0,1.0,0.868421052631579
j1_2026_02211500_名古屋_長崎,2026-02-21 15:00:00,豊田ス,,,0,,,,,,,,,,,0.868421052631579
j1_2026_02221400_水戸_千葉,2026-02-22 14:00:00,Ｋｓスタ,,,0,,,,,,,,,,,0.868421052631579
j1_2026_02221400_京都_福岡,2026-02-22 14:00:00,サンガＳ,35.01746678668297,135.5851611612701,1,19.6,0.0,13.8,0.0,19.400000000000002,0.0,15.0,0.0,0.0,1.0,0.868421052631579
