match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j1_2026_04111300_千葉_水戸,2026-04-11 13:00:00,フクアリ,35.57765269401521,140.12347406869307,1,22.7,0.0,7.4,0,22.566666666666663,0.0,7.5,0,0,0,0.0
j1_2026_04111400_町田_柏,2026-04-11 14:00:00,Ｇスタ,35.59269833903571,139.4395052110222,1,24.2,0.0,6.0,0,24.100000000000005,0.0,6.9,0,0,0,0.0
j1_2026_04111500_横浜FM_FC東京,2026-04-11 15:00:00,日産ス,35.51011680735539,139.607226716569,1,23.7,0.0,5.1,0,23.53333333333333,0.0,5.1,0,0,0,0.0
j1_2026_04111400_広島_清水,2026-04-11 14:00:00,Ｅピース,34.40226716716296,132.45706794347265,1,21.3,0.0,6.1,0,21.266666666666666,0.0,7.3,0,0,0,0.0
j1_2026_04111400_福岡_長崎,2026-04-11 14:00:00,ベススタ,33.5860172015689,130.4616167164922,1,18.5,0.0,9.7,0,18.599999999999998,0.0,9.7,0,0,1,0.0
j1_2026_04111500_神戸_名古屋,2026-04-11 15:00:00,ノエスタ,34.6569962029823,135.17006277844857,1,18.3,0.0,15.7,0,18.266666666666666,0.0,18.1,0,0,1,0.0
j1_2026_04111600_京都_岡山,2026-04-11 16:00:00,サンガＳ,35.01746678668297,135.5851611612701,1,21.9,0.0,10.0,0,21.666666666666668,0.0,10.2,0,0,1,0.0
j1_2026_04111600_Ｇ大阪_Ｃ大阪,2026-04-11 16:00:00,パナスタ,34.80287067613142,135.53846087475415,1,20.7,0.0,11.2,0,20.733333333333334,0.0,11.2,0,0,1,0.0
j1_2026_04121400_浦和_東京Ｖ,2026-04-12 14:00:00,埼玉,35.903885999464606,139.71783654966347,1,21.9,0.0,5.8,3,21.76666666666667,0.0,6.9,0,0,0,0.0
j1_2026_04121600_川崎Ｆ_鹿島,2026-04-12 16:00:00,Ｕ等々力,35.585892797514894,139.6528842691062,1,18.5,0.0,8.7,3,18.46666666666667,0.0,8.7,0,0,1,0.0
