league,feature_profile,l2,class_weight,class_weight_alpha,accuracy,logloss,draw_min,draw_p50,draw_p95,draw_max,avg_prob_draw,actual_d_rate,draw_diff_pp,iters,final_loss,grad_norm
j2,j2_draw_v1,0.1,balanced,1.0,0.4473684210526316,1.0338775177575088,0.06954536396069731,0.3343729748003076,0.40722840876259864,0.44045623308190573,0.3204953882134469,0.2719298245614035,4.85655636520434,50,1.0128037734173487,6.118298185836145e-08
j2,j2_draw_v1,0.3,balanced,1.0,0.40350877192982454,1.0383968530025665,0.1240348768460084,0.33625393916516577,0.379226957467284,0.39667425636835996,0.32188103517866873,0.2719298245614035,4.995121061726521,50,1.0421450536813883,2.7041077443501242e-08
j2,j2_draw_v1,0.03,balanced,1.0,0.43859649122807015,1.0393254384255837,0.04074775901517288,0.33367167122948216,0.4312376790239066,0.48743934816827694,0.3211356497713546,0.2719298245614035,4.92058252099511,50,0.9857849417852782,3.692856936063441e-07
j2,j2_draw_v1,0.01,balanced,1.0,0.4473684210526316,1.048145814213898,0.029682218762769566,0.33346438915236,0.4423404320495337,0.5095626184859868,0.321987635669863,0.2719298245614035,5.005781110845947,50,0.9708646739844413,7.742230930552866e-08
j2,j2_draw_v1,1.0,balanced,1.0,0.4298245614035088,1.0557036187130224,0.21510760849649763,0.334209543871701,0.35628009868442523,0.3633268415184932,0.32651992029093313,0.2719298245614035,5.459009572952961,50,1.0704793651549533,3.132444359800732e-08
j2,j2_draw_v1,3.0,balanced,1.0,0.4298245614035088,1.0763251085846255,0.2827779382293276,0.3337858967008589,0.3428253551060541,0.34535542567015703,0.33040310378495114,0.2719298245614035,5.847327922354761,50,1.0867176870743946,1.1476385039084408e-07
