league,l2,class_weight,accuracy,logloss,draw_min,draw_p50,draw_p95,draw_max,avg_prob_draw,actual_d_rate,draw_diff_pp,iters,final_loss,grad_norm
j2,0.1,none,0.4298245614035088,1.0662624296562897,0.11100033022400692,0.28654710861126986,0.31401461083875165,0.31600231223890957,0.2715055468309274,0.2719298245614035,-0.042427773047609696,50,1.0775167453334507,2.6302668127439044e-09
j2,0.3,none,0.4298245614035088,1.0674953835360768,0.15836356658478448,0.2876053618791536,0.30636528214960557,0.30779924205199916,0.27692407823248666,0.2719298245614035,0.49942536710831376,50,1.0821996703526158,1.1434399959288777e-09
j2,0.03,none,0.4473684210526316,1.0675247722922323,0.08800182737409885,0.28607326328833926,0.31857406552254275,0.3208102215063917,0.26848428462069335,0.2719298245614035,-0.3445539940710174,50,1.0747673944556995,9.332569602743322e-08
j2,0.01,none,0.4473684210526316,1.0683156116534953,0.0807042225252314,0.28593291278158395,0.32019998524262466,0.3225015079550276,0.2674555983134845,0.2719298245614035,-0.4474226247919044,50,1.0737901834913157,4.339669757049042e-08
j2,1.0,none,0.41228070175438597,1.0751061514075608,0.22565494504487296,0.2885416577319091,0.29745291539308294,0.29814292057601965,0.28355607083380985,0.2719298245614035,1.1626246272406326,50,1.087878957027526,1.7092268395167248e-08
j2,3.0,none,0.4298245614035088,1.0827037472794763,0.26466310080629485,0.28910412765470067,0.29262289871065295,0.2928956865400619,0.2871654661712438,0.2719298245614035,1.5235641609840256,50,1.0911368952771705,8.88743913061435e-10
