league,feature_profile,l2,class_weight,class_weight_alpha,accuracy,logloss,draw_min,draw_p50,draw_p95,draw_max,avg_prob_draw,actual_d_rate,draw_diff_pp,iters,final_loss,grad_norm
j1,j1_core,0.1,balanced,0.7,0.49122807017543857,1.0489102668092458,0.06607896500981188,0.25075872140004796,0.3661639271076608,0.3741994715296172,0.24809764198995102,0.2894736842105263,-4.137604222057531,50,1.0774308143314568,5.921919675995894e-09
j1,j1_core,0.3,balanced,0.7,0.47368421052631576,1.048935172781331,0.12557440821646637,0.27095899865403195,0.344413726256198,0.34937496970504417,0.26581635729498393,0.2894736842105263,-2.36573269155424,50,1.083412644763218,1.790972238580084e-08
j1,j1_core,0.03,balanced,0.7,0.49122807017543857,1.055880904000689,0.03849889804190046,0.23654382928440204,0.3821635873130923,0.3926368218235548,0.23726829310301012,0.2894736842105263,-5.220539110751621,50,1.073495336931368,6.546788987586508e-10
j1,j1_core,0.01,balanced,0.7,0.49122807017543857,1.0602748255511856,0.03022664298575724,0.23066828723377994,0.38878984354620333,0.4003585244429101,0.23328707242786603,0.2894736842105263,-5.61866117826603,50,1.0719758256916438,4.552062196025207e-09
j1,j1_core,1.0,balanced,0.7,0.5175438596491229,1.0623841988330327,0.21282433991714259,0.2907973022292305,0.3230026118365456,0.325225419256978,0.2865178510033574,0.2894736842105263,-0.2955833207168912,50,1.089976767737195,1.2672184802456204e-08
j1,j1_core,3.0,balanced,0.7,0.49122807017543857,1.0753394683665949,0.2672455116357206,0.29989790694299645,0.31232549717279834,0.31319127808773434,0.2979386308242231,0.2894736842105263,0.8464946613696789,50,1.093530675388509,2.9811292452452034e-11
