league,feature_profile,l2,class_weight,class_weight_alpha,accuracy,logloss,draw_min,draw_p50,draw_p95,draw_max,avg_prob_draw,actual_d_rate,draw_diff_pp,iters,final_loss,grad_norm
j2,j2_core,0.01,balanced,1.0,1.0,1.3207213100949584e-12,0.9999999999986793,0.9999999999986793,0.9999999999986793,0.9999999999986793,0.9999999999986793,1.0,-1.3207213100940862e-10,50,1.3496326003046966e-12,2.4046326268511936e-08
j2,j2_core,0.1,balanced,1.0,1.0,2.040145830053269e-12,0.9999999999979599,0.9999999999979599,0.9999999999979599,0.9999999999979599,0.9999999999979599,1.0,-2.0401458300511877e-10,50,2.0845484726673163e-12,9.423655622641347e-08
j2,j2_core,3.0,balanced,1.0,1.0,2.4093171902285687e-11,0.9999999999759068,0.9999999999759068,0.9999999999759068,0.9999999999759068,0.9999999999759068,1.0,-2.4093171901995447e-09,50,2.409672899713968e-11,1.460909647959108e-07
j2,j2_core,1.0,balanced,1.0,1.0,1.3659873233473993e-10,0.9999999998634013,0.9999999998634013,0.9999999998634013,0.9999999998634013,0.9999999998634013,1.0,-1.3659873232541031e-08,50,1.366709256805594e-10,3.7939772050975206e-07
j2,j2_core,0.3,balanced,1.0,1.0,3.6565817047608615e-10,0.9999999996343418,0.9999999996343418,0.9999999996343418,0.9999999996343418,0.9999999996343418,1.0,-3.656581704092332e-08,50,3.656584999189745e-10,1.4066495380375627e-08
j2,j2_core,0.03,balanced,1.0,1.0,2.646779243725661e-09,0.9999999973532205,0.9999999973532208,0.999999997353221,0.999999997353221,0.9999999973532208,1.0,-2.6467792402229406e-07,50,2.647165592793871e-09,1.52374867044139e-07
