l2,accuracy,logloss,draw_min,draw_p50,draw_p95,draw_max,avg_prob_draw,actual_d_rate,draw_diff_pp,iters,final_loss,grad_norm
0.1,0.43859649122807015,1.065605225843799,0.09301627438261928,0.30689545450558187,0.37290896873464013,0.37985747674631654,0.29694275382462787,0.2850877192982456,1.1855034526382258,120,1.083696469792507,5.6572068429079226e-09
0.03,0.43859649122807015,1.065939471519552,0.06924304431923337,0.30108005275545624,0.38047575833784175,0.38899674720142996,0.2904528080917431,0.2850877192982456,0.5365088793497508,120,1.0810783454007147,1.849642184883464e-07
0.01,0.43859649122807015,1.0665160744698639,0.06214360930696807,0.2990254206352354,0.3832243602338223,0.3923379990832844,0.2881479677939458,0.2850877192982456,0.3060248495700191,120,1.0801496576944625,4.6984491614486365e-09
0.3,0.44298245614035087,1.0692775626869795,0.14790370649681484,0.3150524575827601,0.36037667161666476,0.36510871566398617,0.30798147887777605,0.2850877192982456,2.2893759579530437,120,1.0881505406916425,4.655890412551589e-09
1.0,0.4517543859649123,1.080663907867998,0.23737002196995968,0.32492973306842565,0.34614592921742193,0.34838898614398617,0.3211684204974618,0.2850877192982456,3.608070119921619,120,1.0935052126634035,7.640138296246524e-09
3.0,0.4517543859649123,1.0905161714939051,0.29465150267524215,0.3300204371367301,0.3384463166445302,0.3393295900831406,0.32848393001093856,0.2850877192982456,4.3396210712692955,120,1.0965430623766277,5.710213341944845e-09
