match_id,kickoff_jst,stadium_name,lat,lon,weather_fetch_ok,temp_kickoff,precip_kickoff,wind_kickoff,code_kickoff,temp_avg_pm1h,precip_sum_pm1h,wind_max_pm1h,is_rain,is_heavy_rain,is_strong_wind,weather_missing_ratio
j2_2026_02281300_仙台_八戸,2026-02-28 13:00:00,ユアスタ,38.319339256918454,140.88232170743814,1,12.3,0.1,4.1,61,12.233333333333334,0.6,4.6,1,0,0,0.0
j2_2026_02281400_栃木Ｃ_湘南,2026-02-28 14:00:00,ＣＦＳ,36.33800250406002,139.64629606132448,1,14.3,2.4,0.8,63,14.266666666666666,7.199999999999999,3.1,1,0,0,0.0
j2_2026_03011400_いわき_藤枝,2026-03-01 14:00:00,ハワスタ,37.01749001773344,140.86439525409315,1,16.4,0.0,23.1,3,16.26666666666667,0.0,23.1,0,0,1,0.0
j2_2026_03011400_今治_新潟,2026-03-01 14:00:00,アシさと,34.04098255064652,132.95930489746706,1,11.7,0.0,16.3,2,11.633333333333333,0.0,16.3,0,0,1,0.0
