match_no,home_team,away_team,league,context_primary_pick,context_secondary_pick,context_risk_level,context_ticket_guidance,context_decision_summary,context_match_purchase_type,context_match_purchase_subtype,context_purchase_type_confidence,context_purchase_type_reason,context_anchor_candidate_flag,context_draw_core_candidate_flag,context_draw_core_flag,context_draw_purchase_tier,p_home,p_draw,p_away,diff_ha,margin_best_second,entropy,draw_candidate,draw_candidate_reason,draw_score,draw_branch_candidate,draw_branch_score,away_value_candidate,away_value_score,flab_trial_flag,flab_trial_score,closeness_2axis,closeness_effective_base,d_weight_base,buyplan_base_choice,buyplan_base_reason,shape_draw_pressure_score,shape_swing_score,shape_hold_lock_score,shape_hold_strength,shape_draw_compression,shape_swing_instability,shape_path_imbalance,shape_entropy,shape_directionality,topology_asymmetry_score,admission_draw_score,admission_escape_draw_score,admission_escape_home_score,admission_escape_away_score,shape_cluster_label,shape_overlap_subtype,lab_draw_pressure_score,lab_swing_score,lab_hold_lock_score,lab_cluster_label,lab_overlap_subtype,lab_matchup_profile,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_tempo_band,lab_control_band,lab_pressure_band,lab_state_notes,lab_basis_hint,ticket01,scenario_id_01,scenario_name_01,scenario_note_01,scenario_predicted_result_01,ticket02,scenario_id_02,scenario_name_02,scenario_note_02,scenario_predicted_result_02,ticket03,scenario_id_03,scenario_name_03,scenario_note_03,scenario_predicted_result_03,ticket04,scenario_id_04,scenario_name_04,scenario_note_04,scenario_predicted_result_04,ticket05,scenario_id_05,scenario_name_05,scenario_note_05,scenario_predicted_result_05,ticket06,scenario_id_06,scenario_name_06,scenario_note_06,scenario_predicted_result_06,ticket07,scenario_id_07,scenario_name_07,scenario_note_07,scenario_predicted_result_07,ticket08,scenario_id_08,scenario_name_08,scenario_note_08,scenario_predicted_result_08,ticket09,scenario_id_09,scenario_name_09,scenario_note_09,scenario_predicted_result_09,ticket10,scenario_id_10,scenario_name_10,scenario_note_10,scenario_predicted_result_10
1,清水,長崎,J1,0,1,low,draw_core_keep,draw core keep: pd=0.470 gap=-0.200 top_gap=0.200,chaos_draw_watch,draw_live,high,pd=0.470 draw_tension=0.866 entropy=0.414 top_gap=0.200,False,False,True,core,0.26037472833712183,0.48929408832785515,0.25033118333502297,0.010043545002098864,0.22891935999073332,1.0468135281523607,False,shape_not_close_3way,1.2346034991618287,False,0.8710714779943421,False,0.6045837691369197,,0.0,0.9330430333193409,0.9330430333193409,0.3265650616617693,0,2AXIS_CLOSE_DRAW,0.7892056229615216,0.23447086150316437,0.27153992424432954,0.27153992424432954,0.7892056229615216,0.23447086150316437,0.0016727836914368632,0.7301983834082976,0.0062767024123009645,0.004284461220363408,0.7294183295094903,0.8154167183260864,0.24376176704309366,0.15805725708836835,low_tempo_draw,non_overlap,0.7892056229615216,0.23447086150316437,0.27153992424432954,low_tempo_draw,non_overlap,low_tempo_draw,0.2212907482494431,0.5864167613357656,0.1922924904147913,0.1529045074071529,0.8664833433953107,0.1357725018832823,0.4329512576356387,0.6233763721293796,0.2530334634934293,0.5008363918457184,0.4991636081542815,0.4135832386642344,0.725442542624372,0.2065022444443227,0.5871933877769238,0.2063043677787536,low,neutral,neutral,"profile=low_tempo_draw,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,1,05,Draw Pressure,balanced draw-core tension cluster,H,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,1,08,Close Draw,balanced close/low-tempo draw cluster,H,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
2,神戸,Ｃ大阪,J1,0,2,low,draw_core_keep,draw core keep: pd=0.393 gap=-0.073 top_gap=0.073,chaos_draw_watch,draw_live,medium,pd=0.393 draw_tension=0.754 entropy=0.461 top_gap=0.073,False,False,True,core,0.2785659075121585,0.41111708032420324,0.31031701216363833,0.031751104651479845,0.10080006816056492,1.084588696583176,False,shape_not_close_3way,1.1738074355106218,False,0.8587840292905131,False,0.710974042266569,,0.0,0.7883259689901343,0.7883259689901343,0.27591408914654697,0,2AXIS_CLOSE_DRAW,0.6942070994425217,0.36081725536061277,0.1922730578368737,0.1922730578368737,0.6942070994425217,0.36081725536061277,0.03266259043767478,0.7728848788958045,0.03216127325526756,0.03237820687238196,0.6646482522742473,0.7491226835656982,0.2941188837867582,0.20934922751991408,draw_core,non_overlap,0.6942070994425217,0.36081725536061277,0.1922730578368737,draw_core,non_overlap,stall_shape,0.2149374593721214,0.5388189387915668,0.2462436018363117,0.3196235509542388,0.7537495137927939,0.4274785603261132,0.4603076203523084,0.6187507633152307,0.3275972327886923,0.5163312952188374,0.4836687047811626,0.4611810612084331,0.7002546869696957,0.2105874926921003,0.582928187216686,0.2064843200912137,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
3,福岡,広島,J1,2,,low,side_single_strong,side A: top_gap=0.182 max_prob=0.481,chaos_side_watch,away_watch,medium,best=A top_prob=0.481 side_gap=0.262 path_gap=0.544 entropy=0.483,False,False,False,side,0.21402479491652635,0.31599982713645186,0.4699753779470217,0.25595058303049534,0.15397555081056985,1.0488569426227183,False,shape_not_close_3way,0.9020493305377306,False,0.4869023262838146,False,0.9954710732295092,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.5887191717664721,0.28718776936017604,0.3296364597061437,0.3296364597061437,0.5887191717664721,0.28718776936017604,0.5444072814210561,0.7660859514628524,0.3857560973062477,0.4544087915232011,0.580557432564945,0.5785351179049676,0.39378515014502025,0.46080058442388316,hold_core,non_overlap,0.5887191717664721,0.28718776936017604,0.3296364597061437,hold_core,non_overlap,stall_side_preserve,0.3218797793411215,0.5166850396970135,0.1614351809618649,0.1028404471777487,0.6089087057620187,0.1450058648178687,0.5310858249635296,0.5324660852003991,0.1987019109204233,0.227796359289472,0.772203640710528,0.4833149603029865,0.5200706174610871,0.2275821169286954,0.455609233495524,0.3168086495757804,mid,away,away,"profile=stall_side_preserve,stall,away_control",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
4,浦和,川崎Ｆ,J1,1,1,medium,side_single,side H: top_gap=0.051 max_prob=0.375,chaos_draw_watch,draw_live,low,pd=0.375 draw_tension=0.499 entropy=0.501 top_gap=0.051,False,False,False,side,0.31442719859777707,0.39350611938288094,0.29206668201934216,0.022360516578434908,0.07907892078510387,1.0902678389733156,True,shape_close_3way,1.1743925431130056,False,0.9118357166237351,False,0.6450052755703468,,0.0,0.8509298894771006,0.8509298894771006,0.2978254613169852,0,2AXIS_CLOSE_DRAW,0.5588481583962206,0.3411694257011363,0.2122836741849774,0.2122836741849774,0.5588481583962206,0.3411694257011363,0.2547504420663654,0.7954099410666016,0.12693598304800363,0.1822447853141311,0.5797057886881625,0.6160070614057801,0.3788827704219244,0.27939457287555053,draw_core,non_overlap,0.5588481583962206,0.3411694257011363,0.2122836741849774,draw_core,non_overlap,balanced,0.261121657039402,0.4994479568401125,0.2394303861204854,0.2712648276669441,0.4993577836787736,0.4305121788240175,0.4830859641153013,0.4932698766095132,0.2872975202740832,0.6273752210331827,0.3726247789668173,0.5005520431598874,0.5596073153454523,0.2657831574191234,0.5069094066689779,0.2273074359118987,mid,neutral,neutral,"profile=balanced,stall",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,1,07,Away Swing,balanced round away swing,H,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
5,柏,FC東京,J1,2,2,medium,side_single,side A: top_gap=0.050 max_prob=0.401,chaos_draw_watch,draw_live,medium,pd=0.401 draw_tension=0.762 entropy=0.461 top_gap=0.050,False,False,False,side,0.24069060923207386,0.4192787939061933,0.3400305968617327,0.09933998762965884,0.07924819704446062,1.0740447762615544,False,shape_not_close_3way,1.110299409323438,False,0.5983873952428741,False,0.7203950789950789,,0.0,0.33773341580227434,0.33773341580227434,0.118206695530796,0,2AXIS_CLOSE_DRAW,0.6990810110893052,0.26263472391733844,0.2751060133385514,0.2751060133385514,0.6990810110893052,0.26263472391733844,0.20982034458470894,0.7674697753509527,0.1490561482594314,0.17535047321473332,0.6679904091923369,0.721213409613763,0.3041494335766292,0.2762732982166399,draw_core,non_overlap,0.6990810110893052,0.26263472391733844,0.2751060133385514,draw_core,non_overlap,stall_shape,0.3004128578200802,0.5391052255596488,0.160481916620271,0.1226397834479845,0.7617803819472443,0.1775812027906936,0.5320333091613549,0.6151830307325764,0.2196059479673262,0.3950898277076455,0.6049101722923544,0.4608947744403512,0.6570094606338658,0.2243495170441061,0.5206123604198154,0.2550381225360785,high,neutral,away,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,0,05,Draw Pressure,balanced draw-core tension cluster,D,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
6,東京Ｖ,鹿島,J1,2,,low,side_single_strong,side A: top_gap=0.269 max_prob=0.536,chaos_side_watch,away_watch,high,best=A top_prob=0.536 side_gap=0.340 path_gap=0.290 entropy=0.485,False,False,False,side,0.19211220517116298,0.28269754714430323,0.5251902476845338,0.3330780425133708,0.2424927005402306,1.0122963450845637,False,shape_not_close_3way,0.8082707310587808,False,0.4428772747685181,False,0.9921431842266948,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.6116937665996969,0.3565729836144821,0.30472926129530786,0.30472926129530786,0.6116937665996969,0.3565729836144821,0.29002649151407045,0.7487989768699113,0.31370484456368564,0.30345857542585214,0.5864754135408767,0.622160066046429,0.36118320703844325,0.3800908932144178,hold_core,non_overlap,0.6116937665996969,0.3565729836144821,0.30472926129530786,hold_core,non_overlap,stall_side_preserve,0.2759981072150879,0.5146983913447412,0.2093035014401709,0.2362506909610084,0.6438260639320399,0.3314229571317865,0.5325598057435046,0.618901238622708,0.2789778221535923,0.3549867542429648,0.6450132457570352,0.4853016086552588,0.6145006049239841,0.2196706957272549,0.5177941730821795,0.2625351311905655,mid,neutral,away,"profile=stall_side_preserve,stall,draw_tension_high,basis=draw_compressed",draw_compressed,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
7,名古屋,岡山,J1,0,1,low,draw_core_keep,draw core keep: pd=0.428 gap=-0.129 top_gap=0.129,chaos_draw_watch,draw_live,high,pd=0.428 draw_tension=0.823 entropy=0.452 top_gap=0.129,False,False,True,core,0.2887238695902441,0.4465815045357685,0.26469462587398734,0.024029243716256754,0.1578576349455244,1.0705078374314945,False,shape_not_close_3way,1.1992615085516274,False,0.8547582546794932,False,0.5925331451829879,,0.0,0.8398050418916216,0.8398050418916216,0.29393176466206755,0,2AXIS_CLOSE_DRAW,0.72691960069191,0.28947766326674534,0.24410679986387146,0.24410679986387146,0.72691960069191,0.28947766326674534,0.061052153965637956,0.761286774580177,0.040689553328478296,0.049501005967831024,0.6889389400845809,0.7732316695338908,0.2853685334639039,0.19554900781616058,draw_core,non_overlap,0.72691960069191,0.28947766326674534,0.24410679986387146,draw_core,non_overlap,stall_shape,0.2354345459640165,0.5479342882711404,0.216631165764843,0.2205600754330912,0.8226865279887837,0.2708271409293233,0.4674738747547959,0.6209068803103139,0.2903032870246425,0.530526076982819,0.469473923017181,0.4520657117288595,0.7086517415155799,0.2177807694136843,0.5723096847560325,0.2099095458302831,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
8,京都,Ｇ大阪,J1,2,2,medium,side_single,side A: top_gap=0.059 max_prob=0.401,chaos_draw_watch,draw_live,medium,pd=0.401 draw_tension=0.770 entropy=0.477 top_gap=0.059,False,False,False,side,0.24812612768672646,0.420016588330869,0.3318572839824045,0.08373115629567804,0.08815930434846453,1.076245990429429,False,shape_not_close_3way,1.1262771378697565,False,0.6561683714871592,False,0.7179641317988718,,0.0,0.44179229136214637,0.44179229136214637,0.15462730197675123,0,2AXIS_CLOSE_DRAW,0.6903891716100892,0.3498750379045819,0.2059960822784984,0.2059960822784984,0.6903891716100892,0.3498750379045819,0.16637063970379257,0.7763889862844799,0.12091892382932959,0.14058712088046085,0.6643295212202921,0.7283518710521145,0.3182853674018249,0.27561795833075536,draw_core,non_overlap,0.6903891716100892,0.3498750379045819,0.2059960822784984,draw_core,non_overlap,stall_shape,0.2390678591294242,0.523468017860469,0.2374641230101067,0.3082022435236721,0.769849576690233,0.3893819100872672,0.4827254672250285,0.5824211928608702,0.3201064079083111,0.4168146801481037,0.5831853198518963,0.4765319821395309,0.6656080279967105,0.2126881707248045,0.5517166318519796,0.2355951974232157,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,2,01,Main,本線,A,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
9,水戸,町田,J1,2,2,medium,side_with_cover,side A: top_gap=0.021 max_prob=0.386,draw_trap,weak_draw_side_bias,high,pd=0.386 top_gap=0.021 draw_tension=0.576 mix_draw=0.517 side_gap=0.117,False,False,False,side,0.23742420055093613,0.413389080111095,0.3491867193379688,0.11176251878703267,0.06420236077312619,1.0739640432936237,False,shape_not_close_3way,1.0949320212685147,False,0.557053138643616,False,0.7730481573133202,,0.0,0.25491654141978215,0.25491654141978215,0.08922078949692375,0,2AXIS_CLOSE_DRAW,0.6220545521319444,0.4464406755533452,0.19956730439802928,0.19956730439802928,0.6220545521319444,0.4464406755533452,0.14758670532950902,0.7984825467179688,0.127883402731147,0.1364095591282564,0.6239536755258134,0.6670235297033638,0.3361164918753342,0.29819463574406146,hold_core,non_overlap,0.6220545521319444,0.4464406755533452,0.19956730439802928,hold_core,non_overlap,stall_side_preserve,0.2763774297094981,0.476998949857686,0.2466236204328159,0.4681622377720261,0.5757025045330418,0.5707570969839487,0.5331046820880397,0.4927375569460438,0.3281785781132855,0.4262066473352455,0.5737933526647545,0.523001050142314,0.6109636015729727,0.2301100436296005,0.5170629473077645,0.252827009062635,low,away,neutral,"profile=stall_side_preserve,stall,away_control,basis=split_side",split_side,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,2,10,Blend Wide,balanced draw+swing blend,A
10,千葉,横浜FM,J1,0,1,low,draw_core_keep,draw core keep: pd=0.463 gap=-0.194 top_gap=0.194,chaos_draw_watch,draw_live,high,pd=0.463 draw_tension=0.754 entropy=0.435 top_gap=0.194,False,False,True,core,0.25984674447691064,0.4823986022537211,0.25775465326936825,0.0020920912075423903,0.22255185777681047,1.0512971555978503,False,shape_not_close_3way,1.239107209919318,False,0.9056687775587321,False,0.6342411272316927,,0.0,0.9860527252830508,0.9860527252830508,0.34511845384906775,0,2AXIS_CLOSE_DRAW,0.7253317870299921,0.27059898122601456,0.28295943978043747,0.28295943978043747,0.7253317870299921,0.27059898122601456,0.11020226840517577,0.7429204455363028,0.05074167094647741,0.07647189311951415,0.6899802091670508,0.754083701407284,0.2722521017712315,0.21637929218331084,draw_core,non_overlap,0.7253317870299921,0.27059898122601456,0.28295943978043747,draw_core,non_overlap,stall_shape,0.2536553229147484,0.5654562645252447,0.1808884125600068,0.1374062621681669,0.7535949828834383,0.2059388671293433,0.4571178913268094,0.5514092525438077,0.2323939659696395,0.4448988657974121,0.5551011342025879,0.4345437354747553,0.6573364256242064,0.2199600742112515,0.5453497148630072,0.2346902109257412,low,neutral,away,"profile=stall_shape,stall,draw_tension_high",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
