第●節,試合日,match_id,datetime,stadium,home_team,away_team,home_score,away_score,status,match_url,comment_url_player,comment_url_coach,tracking_data_url,photo_url,recap_url
,,j1_2025_, 19:03,味スタ,東京Ｖ,FC東京,2,2,試合終了,,,,,,
,,j1_2025_, 19:03,Ｕ等々力,川崎Ｆ,湘南,2,0,試合終了,,,,,,
,,j1_2025_, 19:03,ニッパツ,横浜FC,神戸,0,1,試合終了,,,,,,
,,j1_2025_, 19:03,デンカＳ,新潟,福岡,0,1,試合終了,,,,,,
,,j1_2025_, 19:04,豊田ス,名古屋,横浜FM,2,0,試合終了,,,,,,
,,j1_2025_, 19:03,サンガＳ,京都,柏,1,1,試合終了,,,,,,
,,j1_2025_, 19:03,パナスタ,Ｇ大阪,町田,0,1,試合終了,,,,,,
,,j1_2025_, 19:03,ヨドコウ,Ｃ大阪,岡山,2,1,試合終了,,,,,,
,,j1_2025_, 19:03,Ｅピース,広島,鹿島,1,0,試合終了,,,,,,
,,j1_2025_, 19:33,埼玉,浦和,清水,2,1,試合終了,,,,,,
,,j1_2025_, 14:03,日産ス,横浜FM,東京Ｖ,0,0,試合終了,,,,,,
,,j1_2025_, 13:01,ＪＦＥス,岡山,FC東京,1,0,試合終了,,,,,,
,,j1_2025_, 14:03,Ｇスタ,町田,川崎Ｆ,2,2,試合終了,,,,,,
,,j1_2025_, 14:03,ニッパツ,横浜FC,清水,2,0,試合終了,,,,,,
,,j1_2025_, 14:03,国立,神戸,新潟,0,1,試合終了,,,,,,
,,j1_2025_, 14:04,ベススタ,福岡,浦和,1,0,試合終了,,,,,,
,,j1_2025_, 15:03,カシマ,鹿島,京都,3,4,試合終了,,,,,,
,,j1_2025_, 15:03,三協Ｆ柏,柏,Ｇ大阪,1,0,試合終了,,,,,,
,,j1_2025_, 15:03,レモンＳ,湘南,名古屋,2,1,試合終了,,,,,,
,,j1_2025_, 15:03,Ｅピース,広島,Ｃ大阪,2,1,試合終了,,,,,,
,,j1_2025_, 19:03,Ｕ等々力,川崎Ｆ,横浜FM,3,3,試合終了,,,,,,
,,j1_2025_, 19:03,国立,FC東京,柏,1,1,試合終了,,,,,,
,,j1_2025_, 14:03,アイスタ,清水,川崎Ｆ,1,1,試合終了,,,,,,
,,j1_2025_, 14:03,パナスタ,Ｇ大阪,名古屋,2,0,試合終了,,,,,,
,,j1_2025_, 14:03,Ｅピース,広島,岡山,0,1,試合終了,,,,,,
,,j1_2025_, 14:03,ベススタ,福岡,横浜FM,2,1,試合終了,,,,,,
,,j1_2025_, 15:03,味スタ,東京Ｖ,神戸,0,1,試合終了,,,,,,
,,j1_2025_, 15:05,ヨドコウ,Ｃ大阪,鹿島,1,0,試合終了,,,,,,
,,j1_2025_, 16:03,サンガＳ,京都,湘南,2,0,試合終了,,,,,,
,,j1_2025_, 14:03,国立,町田,浦和,0,2,試合終了,,,,,,
,,j1_2025_, 14:03,デンカＳ,新潟,横浜FC,0,0,試合終了,,,,,,
,,j1_2025_, 19:03,日産ス,横浜FM,清水,2,3,試合終了,,,,,,
,,j1_2025_, 19:03,ノエスタ,神戸,川崎Ｆ,2,1,試合終了,,,,,,
,,j1_2025_, 19:33,埼玉,浦和,京都,2,1,試合終了,,,,,,
,,j1_2025_, 14:03,デンカＳ,新潟,京都,1,2,試合終了,,,,,,
,,j1_2025_, 14:03,ニッパツ,横浜FC,Ｇ大阪,1,1,試合終了,,,,,,
,,j1_2025_, 14:04,アイスタ,清水,福岡,3,1,試合終了,,,,,,
,,j1_2025_, 14:03,豊田ス,名古屋,広島,2,1,試合終了,,,,,,
,,j1_2025_, 14:03,ノエスタ,神戸,町田,1,0,試合終了,,,,,,
,,j1_2025_, 14:03,ＪＦＥス,岡山,鹿島,1,2,試合終了,,,,,,
,,j1_2025_, 15:03,Ｕ等々力,川崎Ｆ,東京Ｖ,0,0,試合終了,,,,,,
,,j1_2025_, 15:03,レモンＳ,湘南,柏,0,1,試合終了,,,,,,
,,j1_2025_, 15:03,ヨドコウ,Ｃ大阪,FC東京,1,1,試合終了,,,,,,
,,j1_2025_, 16:03,埼玉,浦和,横浜FM,3,1,試合終了,,,,,,
,,j1_2025_, 19:03,カシマ,鹿島,名古屋,1,0,試合終了,,,,,,
,,j1_2025_, 19:03,味スタ,東京Ｖ,Ｃ大阪,1,0,試合終了,,,,,,
,,j1_2025_, 19:03,Ｇスタ,町田,湘南,0,1,試合終了,,,,,,
,,j1_2025_, 19:03,サンガＳ,京都,横浜FC,2,1,試合終了,,,,,,
,,j1_2025_, 19:03,ベススタ,福岡,岡山,1,1,試合終了,,,,,,
,,j1_2025_, 19:33,埼玉,浦和,広島,1,0,試合終了,,,,,,
,,j1_2025_, 19:33,国立,FC東京,Ｇ大阪,3,0,試合終了,,,,,,
,,j1_2025_, 14:03,三協Ｆ柏,柏,新潟,1,1,試合終了,,,,,,
,,j1_2025_, 13:09,味スタ,FC東京,清水,0,2,試合終了,,,,,,
,,j1_2025_, 14:03,ニッパツ,横浜FC,鹿島,0,3,試合終了,,,,,,
,,j1_2025_, 14:03,豊田ス,名古屋,柏,1,2,試合終了,,,,,,
,,j1_2025_, 14:03,ＪＦＥス,岡山,東京Ｖ,0,1,試合終了,,,,,,
,,j1_2025_, 14:03,Ｅピース,広島,新潟,0,1,試合終了,,,,,,
,,j1_2025_, 15:03,レモンＳ,湘南,福岡,0,0,試合終了,,,,,,
,,j1_2025_, 15:03,パナスタ,Ｇ大阪,京都,2,1,試合終了,,,,,,
,,j1_2025_, 15:03,ヨドコウ,Ｃ大阪,町田,1,2,試合終了,,,,,,
,,j1_2025_, 13:03,Ｅピース,広島,福岡,2,1,試合終了,,,,,,
,,j1_2025_, 14:03,デンカＳ,新潟,FC東京,2,3,試合終了,,,,,,
,,j1_2025_, 14:03,国立,清水,名古屋,0,3,試合終了,,,,,,
,,j1_2025_, 15:03,カシマ,鹿島,町田,1,0,試合終了,,,,,,
,,j1_2025_, 15:03,埼玉,浦和,東京Ｖ,2,0,試合終了,,,,,,
,,j1_2025_, 15:03,パナスタ,Ｇ大阪,湘南,4,0,試合終了,,,,,,
,,j1_2025_, 15:03,ノエスタ,神戸,岡山,2,0,試合終了,,,,,,
,,j1_2025_, 19:03,サンガＳ,京都,Ｃ大阪,2,3,試合終了,,,,,,
,,j1_2025_, 14:00,埼玉,浦和,Ｇ大阪,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,豊田ス,名古屋,岡山,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,ノエスタ,神戸,Ｃ大阪,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,ベススタ,福岡,鹿島,,,ＶＳ,,,,,,
,,j1_2025_, 16:00,三協Ｆ柏,柏,清水,,,ＶＳ,,,,,,
,,j1_2025_, 16:00,味スタ,東京Ｖ,横浜FC,,,ＶＳ,,,,,,
,,j1_2025_, 19:00,Ｇスタ,町田,京都,,,ＶＳ,,,,,,
,,j1_2025_, 19:00,レモンＳ,湘南,広島,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,ニッパツ,横浜FC,福岡,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,味スタ,FC東京,神戸,,,ＶＳ,,,,,,
,,j1_2025_, 16:00,三協Ｆ柏,柏,岡山,,,ＶＳ,,,,,,
,,j1_2025_, 13:05,国立,鹿島,川崎Ｆ,,,ＶＳ,,,,,,
,,j1_2025_, 13:05,アイスタ,清水,町田,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,サンガＳ,京都,名古屋,,,ＶＳ,,,,,,
,,j1_2025_, 14:05,デンカＳ,新潟,浦和,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,味スタ,東京Ｖ,湘南,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,パナスタ,Ｇ大阪,広島,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,ヨドコウ,Ｃ大阪,横浜FM,,,ＶＳ,,,,,,
,,j1_2025_, 19:00,Ｕ等々力,川崎Ｆ,横浜FC,,,ＶＳ,,,,,,
,,j1_2025_, 19:00,日産ス,横浜FM,柏,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,Ｇスタ,町田,柏,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,日産ス,横浜FM,京都,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,ノエスタ,神戸,Ｇ大阪,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,Ｅピース,広島,東京Ｖ,,,ＶＳ,,,,,,
,,j1_2025_, 14:30,ベススタ,福岡,名古屋,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,カシマ,鹿島,清水,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,レモンＳ,湘南,横浜FC,,,ＶＳ,,,,,,
,,j1_2025_, 16:00,埼玉,浦和,FC東京,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,Ｕ等々力,川崎Ｆ,Ｃ大阪,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,ＪＦＥス,岡山,新潟,,,ＶＳ,,,,,,
,,j1_2025_, 19:00,Ｕ等々力,川崎Ｆ,浦和,,,ＶＳ,,,,,,
,,j1_2025_, 19:00,日産ス,横浜FM,神戸,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,ヨドコウ,Ｃ大阪,福岡,,,ＶＳ,,,,,,
,,j1_2025_, 17:30,豊田ス,名古屋,浦和,,,ＶＳ,,,,,,
,,j1_2025_, 13:00,ＪＦＥス,岡山,町田,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,日産ス,横浜FM,鹿島,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,ニッパツ,横浜FC,柏,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,デンカＳ,新潟,湘南,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,アイスタ,清水,神戸,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,国立,FC東京,広島,,,ＶＳ,,,,,,
,,j1_2025_, 15:00,味スタ,東京Ｖ,京都,,,ＶＳ,,,,,,
,,j1_2025_, 16:00,Ｕ等々力,川崎Ｆ,Ｇ大阪,,,ＶＳ,,,,,,
,,j1_2025_, 19:30,埼玉,浦和,Ｃ大阪,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,Ｇスタ,町田,横浜FM,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,豊田ス,名古屋,新潟,,,ＶＳ,,,,,,
,,j1_2025_, 14:00,ベススタ,福岡,東京Ｖ,,,ＶＳ,,,,,,
,,j1_2025_, 16:00,三協Ｆ柏,柏,神戸,,,ＶＳ,,,,,,
,,j1_2025_, 17:30,Ｅピース,広島,川崎Ｆ,,,ＶＳ,,,,,,
,,j1_2025_, 18:00,パナスタ,Ｇ大阪,鹿島,,,ＶＳ,,,,,,
,,j1_2025_, 19:00,サンガＳ,京都,FC東京,,,ＶＳ,,,,,,
