節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result,elo_diff_for_prob,round_key,P1_label,P2_label,P3_label,P1_prob,P2_prob,P3_prob,maxP,margin12,is_close,pred_label,elo_abs,p_draw,actual_norm,p_actual,surprise
第７節第１日,j2_2026_03211400_大分_琉球,2026-03-21 14:00:00,大分,琉球,,,3.0,True,,,,,,0.0,,3.0,第７節第１日,H,D,A,,,,,,False,,3.0,,,,
第７節第１日,j2_2026_03211400_宮崎_熊本,2026-03-21 14:00:00,宮崎,熊本,,,3.0,True,,,,,,0.0,,3.0,第７節第１日,H,D,A,,,,,,False,,3.0,,,,
第７節第３日,j2_2026_03221400_山形_仙台,2026-03-22 14:00:00,山形,仙台,,,-3.0,False,0.207,0.225,0.568,A,,0.0,A,-3.0,第７節第３日,A,D,H,0.568,0.225,0.207,0.568,0.34299999999999997,False,A,3.0,0.225,,,
第７節第３日,j2_2026_03221400_栃木SC_栃木Ｃ,2026-03-22 14:00:00,栃木SC,栃木Ｃ,,,0.0,False,,,,,,0.0,,0.0,第７節第３日,H,D,A,,,,,,False,,0.0,,,,
第７節第２日,j2_2026_03221400_金沢_FC大阪,2026-03-22 14:00:00,金沢,FC大阪,,,0.0,False,,,,,,0.0,,0.0,第７節第２日,H,D,A,,,,,,False,,0.0,,,,
第７節第２日,j2_2026_03221400_讃岐_奈良,2026-03-22 14:00:00,讃岐,奈良,,,0.0,False,,,,,,0.0,,0.0,第７節第２日,H,D,A,,,,,,False,,0.0,,,,
第７節第２日,j2_2026_03221400_愛媛_高知,2026-03-22 14:00:00,愛媛,高知,,,0.0,False,,,,,,0.0,,0.0,第７節第２日,H,D,A,,,,,,False,,0.0,,,,
第７節第２日,j2_2026_03221400_今治_徳島,2026-03-22 14:00:00,今治,徳島,,,-3.0,False,0.109,0.196,0.695,A,,0.0,A,-3.0,第７節第２日,A,D,H,0.695,0.196,0.109,0.695,0.49899999999999994,False,A,3.0,0.196,,,
第７節第２日,j2_2026_03221400_鳥取_鹿児島,2026-03-22 14:00:00,鳥取,鹿児島,,,0.0,False,,,,,,0.0,,0.0,第７節第２日,H,D,A,,,,,,False,,0.0,,,,
第７節第２日,j2_2026_03221400_山口_北九州,2026-03-22 14:00:00,山口,北九州,,,3.0,True,,,,,,0.0,,3.0,第７節第２日,H,D,A,,,,,,False,,3.0,,,,
第７節第２日,j2_2026_03221500_滋賀_鳥栖,2026-03-22 15:00:00,滋賀,鳥栖,,,0.0,False,,,,,,0.0,,0.0,第７節第２日,H,D,A,,,,,,False,,0.0,,,,
第８節第１日,j2_2026_03281400_群馬_栃木SC,2026-03-28 14:00:00,群馬,栃木SC,,,0.0,False,,,,,,0.0,,0.0,第８節第１日,H,D,A,,,,,,False,,0.0,,,,
第８節第１日,j2_2026_03281400_横浜FC_湘南,2026-03-28 14:00:00,横浜FC,湘南,,,0.0,False,,,,,,0.0,,0.0,第８節第１日,H,D,A,,,,,,False,,0.0,,,,
第８節第１日,j2_2026_03281400_甲府_大宮,2026-03-28 14:00:00,甲府,大宮,,,3.0,True,0.577,0.223,0.2,H,,0.0,H,3.0,第８節第１日,H,D,A,0.577,0.223,0.2,0.577,0.354,False,H,3.0,0.223,,,
第８節第１日,j2_2026_03281400_藤枝_札幌,2026-03-28 14:00:00,藤枝,札幌,,,1.5,True,0.543,0.23,0.227,H,,0.0,H,1.5,第８節第１日,H,D,A,0.543,0.23,0.227,0.543,0.31300000000000006,False,H,1.5,0.23,,,
第８節第１日,j2_2026_03281400_岐阜_長野,2026-03-28 14:00:00,岐阜,長野,,,3.0,True,,,,,,0.0,,3.0,第８節第１日,H,D,A,,,,,,False,,3.0,,,,
第８節第１日,j2_2026_03281400_奈良_金沢,2026-03-28 14:00:00,奈良,金沢,,,1.5,True,,,,,,0.0,,1.5,第８節第１日,H,D,A,,,,,,False,,1.5,,,,
第８節第２日,j2_2026_03291300_八戸_相模原,2026-03-29 13:00:00,八戸,相模原,,,0.0,False,,,,,,0.0,,0.0,第８節第２日,H,D,A,,,,,,False,,0.0,,,,
第８節第２日,j2_2026_03291400_秋田_仙台,2026-03-29 14:00:00,秋田,仙台,,,-3.0,False,0.208,0.225,0.566,A,,0.0,A,-3.0,第８節第２日,A,D,H,0.566,0.225,0.208,0.566,0.34099999999999997,False,A,3.0,0.225,,,
第８節第２日,j2_2026_03291400_山形_栃木Ｃ,2026-03-29 14:00:00,山形,栃木Ｃ,,,0.0,False,,,,,,0.0,,0.0,第８節第２日,H,D,A,,,,,,False,,0.0,,,,
第８節第２日,j2_2026_03291400_福島_松本,2026-03-29 14:00:00,福島,松本,,,0.0,False,,,,,,0.0,,0.0,第８節第２日,H,D,A,,,,,,False,,0.0,,,,
第８節第２日,j2_2026_03291400_いわき_磐田,2026-03-29 14:00:00,いわき,磐田,,,3.0,True,0.68,0.2,0.12,H,,0.0,H,3.0,第８節第２日,H,D,A,0.68,0.2,0.12,0.68,0.48000000000000004,False,H,3.0,0.2,,,
第８節第２日,j2_2026_03291400_富山_今治,2026-03-29 14:00:00,富山,今治,,,0.0,False,0.45,0.246,0.304,D,,0.0,D,0.0,第８節第２日,H,A,D,0.45,0.304,0.246,0.45,0.14600000000000002,False,H,0.0,0.246,,,
第８節第２日,j2_2026_03291400_FC大阪_新潟,2026-03-29 14:00:00,FC大阪,新潟,,,-1.5,False,,,,,,0.0,,-1.5,第８節第２日,H,D,A,,,,,,False,,1.5,,,,
第８節第２日,j2_2026_03291400_讃岐_愛媛,2026-03-29 14:00:00,讃岐,愛媛,,,0.0,False,,,,,,0.0,,0.0,第８節第２日,H,D,A,,,,,,False,,0.0,,,,
第８節第２日,j2_2026_03291400_徳島_高知,2026-03-29 14:00:00,徳島,高知,,,3.0,True,,,,,,0.0,,3.0,第８節第２日,H,D,A,,,,,,False,,3.0,,,,
第８節第１日,j2_2026_03291300_熊本_鹿児島,2026-03-29 13:00:00,熊本,鹿児島,,,3.0,True,,,,,,0.0,,3.0,第８節第１日,H,D,A,,,,,,False,,3.0,,,,
第８節第１日,j2_2026_03291400_滋賀_宮崎,2026-03-29 14:00:00,滋賀,宮崎,,,-3.0,False,,,,,,0.0,,-3.0,第８節第１日,H,D,A,,,,,,False,,3.0,,,,
第８節第１日,j2_2026_03291400_鳥取_鳥栖,2026-03-29 14:00:00,鳥取,鳥栖,,,0.0,False,,,,,,0.0,,0.0,第８節第１日,H,D,A,,,,,,False,,0.0,,,,
第８節第１日,j2_2026_03291400_山口_大分,2026-03-29 14:00:00,山口,大分,,,3.0,True,0.528,0.233,0.239,D,,0.0,D,3.0,第８節第１日,H,A,D,0.528,0.239,0.233,0.528,0.28900000000000003,False,H,3.0,0.233,,,
第８節第１日,j2_2026_03291400_北九州_琉球,2026-03-29 14:00:00,北九州,琉球,,,0.0,False,,,,,,0.0,,0.0,第８節第１日,H,D,A,,,,,,False,,0.0,,,,
第９節第１日,j2_2026_04041400_仙台_群馬,2026-04-04 14:00:00,仙台,群馬,,,0.0,False,,,,,,0.0,,0.0,第９節第１日,H,D,A,,,,,,False,,0.0,,,,
第９節第１日,j2_2026_04041400_栃木Ｃ_相模原,2026-04-04 14:00:00,栃木Ｃ,相模原,,,0.0,False,,,,,,0.0,,0.0,第９節第１日,H,D,A,,,,,,False,,0.0,,,,
第９節第１日,j2_2026_04041400_横浜FC_秋田,2026-04-04 14:00:00,横浜FC,秋田,,,-3.0,False,,,,,,0.0,,-3.0,第９節第１日,H,D,A,,,,,,False,,3.0,,,,
第９節第１日,j2_2026_04041400_湘南_栃木SC,2026-04-04 14:00:00,湘南,栃木SC,,,1.5,True,,,,,,0.0,,1.5,第９節第１日,H,D,A,,,,,,False,,1.5,,,,
第９節第１日,j2_2026_04041400_札幌_福島,2026-04-04 14:00:00,札幌,福島,,,0.0,False,,,,,,0.0,,0.0,第９節第１日,H,D,A,,,,,,False,,0.0,,,,
第９節第１日,j2_2026_04041400_大宮_岐阜,2026-04-04 14:00:00,大宮,岐阜,,,0.0,False,,,,,,0.0,,0.0,第９節第１日,H,D,A,,,,,,False,,0.0,,,,
第９節第１日,j2_2026_04041400_磐田_甲府,2026-04-04 14:00:00,磐田,甲府,,,0.0,False,0.237,0.232,0.53,A,,0.0,A,0.0,第９節第１日,A,H,D,0.53,0.237,0.232,0.53,0.29300000000000004,False,A,0.0,0.232,,,
第９節第１日,j2_2026_04041400_藤枝_長野,2026-04-04 14:00:00,藤枝,長野,,,1.5,True,,,,,,0.0,,1.5,第９節第１日,H,D,A,,,,,,False,,1.5,,,,
第９節第１日,j2_2026_04041400_新潟_金沢,2026-04-04 14:00:00,新潟,金沢,,,0.0,False,,,,,,0.0,,0.0,第９節第１日,H,D,A,,,,,,False,,0.0,,,,
第９節第１日,j2_2026_04041600_琉球_熊本,2026-04-04 16:00:00,琉球,熊本,,,0.0,False,,,,,,0.0,,0.0,第９節第１日,H,D,A,,,,,,False,,0.0,,,,
第９節第２日,j2_2026_04051300_八戸_山形,2026-04-05 13:00:00,八戸,山形,,,-3.0,False,,,,,,0.0,,-3.0,第９節第２日,H,D,A,,,,,,False,,3.0,,,,
第９節第２日,j2_2026_04051400_松本_いわき,2026-04-05 14:00:00,松本,いわき,,,0.0,False,,,,,,0.0,,0.0,第９節第２日,H,D,A,,,,,,False,,0.0,,,,
第９節第２日,j2_2026_04051330_今治_愛媛,2026-04-05 13:30:00,今治,愛媛,,,0.0,False,0.393,0.256,0.351,D,,0.0,D,0.0,第９節第２日,H,A,D,0.393,0.351,0.256,0.393,0.04200000000000004,False,H,0.0,0.256,,,
第９節第２日,j2_2026_04051400_富山_奈良,2026-04-05 14:00:00,富山,奈良,,,0.0,False,,,,,,0.0,,0.0,第９節第２日,H,D,A,,,,,,False,,0.0,,,,
第９節第２日,j2_2026_04051400_徳島_FC大阪,2026-04-05 14:00:00,徳島,FC大阪,,,3.0,True,,,,,,0.0,,3.0,第９節第２日,H,D,A,,,,,,False,,3.0,,,,
第９節第２日,j2_2026_04051400_高知_讃岐,2026-04-05 14:00:00,高知,讃岐,,,0.0,False,,,,,,0.0,,0.0,第９節第２日,H,D,A,,,,,,False,,0.0,,,,
第９節第２日,j2_2026_04051400_鳥取_滋賀,2026-04-05 14:00:00,鳥取,滋賀,,,0.0,False,,,,,,0.0,,0.0,第９節第２日,H,D,A,,,,,,False,,0.0,,,,
第９節第２日,j2_2026_04051400_鳥栖_大分,2026-04-05 14:00:00,鳥栖,大分,,,0.0,False,0.328,0.251,0.421,A,,0.0,A,0.0,第９節第２日,A,H,D,0.421,0.328,0.251,0.421,0.09299999999999997,False,A,0.0,0.251,,,
第９節第２日,j2_2026_04051400_宮崎_山口,2026-04-05 14:00:00,宮崎,山口,,,3.0,True,,,,,,0.0,,3.0,第９節第２日,H,D,A,,,,,,False,,3.0,,,,
第９節第２日,j2_2026_04051400_鹿児島_北九州,2026-04-05 14:00:00,鹿児島,北九州,,,1.5,True,,,,,,0.0,,1.5,第９節第２日,H,D,A,,,,,,False,,1.5,,,,
第１０節第１日,j2_2026_04111400_甲府_札幌,2026-04-11 14:00:00,甲府,札幌,,,3.0,True,0.737,0.183,0.08,H,,0.0,H,3.0,第１０節第１日,H,D,A,0.737,0.183,0.08,0.737,0.554,False,H,3.0,0.183,,,
第１０節第１日,j2_2026_04111400_岐阜_藤枝,2026-04-11 14:00:00,岐阜,藤枝,,,3.0,True,,,,,,0.0,,3.0,第１０節第１日,H,D,A,,,,,,False,,3.0,,,,
第１０節第１日,j2_2026_04111400_FC大阪_富山,2026-04-11 14:00:00,FC大阪,富山,,,-1.5,False,,,,,,0.0,,-1.5,第１０節第１日,H,D,A,,,,,,False,,1.5,,,,
第１０節第１日,j2_2026_04111900_大分_山口,2026-04-11 19:00:00,大分,山口,,,3.0,True,0.622,0.214,0.165,H,,0.0,H,3.0,第１０節第１日,H,D,A,0.622,0.214,0.165,0.622,0.40800000000000003,False,H,3.0,0.214,,,
第１０節第１日,j2_2026_04121400_秋田_湘南,2026-04-12 14:00:00,秋田,湘南,,,0.0,False,,,,,,0.0,,0.0,第１０節第１日,H,D,A,,,,,,False,,0.0,,,,
第１０節第１日,j2_2026_04121400_山形_横浜FC,2026-04-12 14:00:00,山形,横浜FC,,,0.0,False,,,,,,0.0,,0.0,第１０節第１日,H,D,A,,,,,,False,,0.0,,,,
第１０節第１日,j2_2026_04121400_栃木SC_群馬,2026-04-12 14:00:00,栃木SC,群馬,,,0.0,False,,,,,,0.0,,0.0,第１０節第１日,H,D,A,,,,,,False,,0.0,,,,
第１０節第１日,j2_2026_04121400_栃木Ｃ_八戸,2026-04-12 14:00:00,栃木Ｃ,八戸,,,-3.0,False,,,,,,0.0,,-3.0,第１０節第１日,H,D,A,,,,,,False,,3.0,,,,
第１０節第１日,j2_2026_04121400_相模原_仙台,2026-04-12 14:00:00,相模原,仙台,,,-3.0,False,,,,,,0.0,,-3.0,第１０節第１日,H,D,A,,,,,,False,,3.0,,,,
第１０節第２日,j2_2026_04121300_長野_磐田,2026-04-12 13:00:00,長野,磐田,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１０節第２日,j2_2026_04121400_福島_いわき,2026-04-12 14:00:00,福島,いわき,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１０節第２日,j2_2026_04121400_松本_大宮,2026-04-12 14:00:00,松本,大宮,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１０節第２日,j2_2026_04121400_金沢_今治,2026-04-12 14:00:00,金沢,今治,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１０節第２日,j2_2026_04121400_讃岐_徳島,2026-04-12 14:00:00,讃岐,徳島,,,-3.0,False,,,,,,0.0,,-3.0,第１０節第２日,H,D,A,,,,,,False,,3.0,,,,
第１０節第２日,j2_2026_04121400_愛媛_奈良,2026-04-12 14:00:00,愛媛,奈良,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１０節第２日,j2_2026_04121400_高知_新潟,2026-04-12 14:00:00,高知,新潟,,,1.5,True,,,,,,0.0,,1.5,第１０節第２日,H,D,A,,,,,,False,,1.5,,,,
第１０節第２日,j2_2026_04121400_滋賀_琉球,2026-04-12 14:00:00,滋賀,琉球,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１０節第２日,j2_2026_04121400_北九州_鳥栖,2026-04-12 14:00:00,北九州,鳥栖,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１０節第２日,j2_2026_04121400_熊本_宮崎,2026-04-12 14:00:00,熊本,宮崎,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１０節第２日,j2_2026_04121400_鹿児島_鳥取,2026-04-12 14:00:00,鹿児島,鳥取,,,0.0,False,,,,,,0.0,,0.0,第１０節第２日,H,D,A,,,,,,False,,0.0,,,,
第１１節第１日,j2_2026_04171900_FC大阪_愛媛,2026-04-17 19:00:00,FC大阪,愛媛,,,0.0,False,,,,,,0.0,,0.0,第１１節第１日,H,D,A,,,,,,False,,0.0,,,,
第１１節第１日,j2_2026_04181400_仙台_栃木Ｃ,2026-04-18 14:00:00,仙台,栃木Ｃ,,,0.0,False,,,,,,0.0,,0.0,第１１節第１日,H,D,A,,,,,,False,,0.0,,,,
第１１節第１日,j2_2026_04181400_湘南_群馬,2026-04-18 14:00:00,湘南,群馬,,,1.5,True,,,,,,0.0,,1.5,第１１節第１日,H,D,A,,,,,,False,,1.5,,,,
第１１節第１日,j2_2026_04181300_札幌_松本,2026-04-18 13:00:00,札幌,松本,,,0.0,False,,,,,,0.0,,0.0,第１１節第１日,H,D,A,,,,,,False,,0.0,,,,
第１１節第１日,j2_2026_04181400_大宮_磐田,2026-04-18 14:00:00,大宮,磐田,,,3.0,True,0.707,0.192,0.101,H,,0.0,H,3.0,第１１節第１日,H,D,A,0.707,0.192,0.101,0.707,0.5149999999999999,False,H,3.0,0.192,,,
第１１節第１日,j2_2026_04181400_甲府_藤枝,2026-04-18 14:00:00,甲府,藤枝,,,3.0,True,0.692,0.196,0.111,H,,0.0,H,3.0,第１１節第１日,H,D,A,0.692,0.196,0.111,0.692,0.49599999999999994,False,H,3.0,0.196,,,
第１１節第２日,j2_2026_04181400_新潟_今治,2026-04-18 14:00:00,新潟,今治,,,0.0,False,,,,,,0.0,,0.0,第１１節第２日,H,D,A,,,,,,False,,0.0,,,,
第１１節第２日,j2_2026_04181400_奈良_讃岐,2026-04-18 14:00:00,奈良,讃岐,,,-1.5,False,,,,,,0.0,,-1.5,第１１節第２日,H,D,A,,,,,,False,,1.5,,,,
第１１節第２日,j2_2026_04181400_徳島_金沢,2026-04-18 14:00:00,徳島,金沢,,,3.0,True,,,,,,0.0,,3.0,第１１節第２日,H,D,A,,,,,,False,,3.0,,,,
第１１節第１日,j2_2026_04181340_山口_鹿児島,2026-04-18 13:40:00,山口,鹿児島,,,3.0,True,,,,,,0.0,,3.0,第１１節第１日,H,D,A,,,,,,False,,3.0,,,,
第１１節第１日,j2_2026_04181600_琉球_北九州,2026-04-18 16:00:00,琉球,北九州,,,0.0,False,,,,,,0.0,,0.0,第１１節第１日,H,D,A,,,,,,False,,0.0,,,,
第１１節第２日,j2_2026_04191400_秋田_横浜FC,2026-04-19 14:00:00,秋田,横浜FC,,,0.0,False,,,,,,0.0,,0.0,第１１節第２日,H,D,A,,,,,,False,,0.0,,,,
第１１節第２日,j2_2026_04191400_山形_八戸,2026-04-19 14:00:00,山形,八戸,,,-3.0,False,,,,,,0.0,,-3.0,第１１節第２日,H,D,A,,,,,,False,,3.0,,,,
第１１節第２日,j2_2026_04191400_栃木SC_相模原,2026-04-19 14:00:00,栃木SC,相模原,,,0.0,False,,,,,,0.0,,0.0,第１１節第２日,H,D,A,,,,,,False,,0.0,,,,
第１１節第２日,j2_2026_04191400_福島_岐阜,2026-04-19 14:00:00,福島,岐阜,,,-3.0,False,,,,,,0.0,,-3.0,第１１節第２日,H,D,A,,,,,,False,,3.0,,,,
第１１節第２日,j2_2026_04191400_いわき_長野,2026-04-19 14:00:00,いわき,長野,,,3.0,True,,,,,,0.0,,3.0,第１１節第２日,H,D,A,,,,,,False,,3.0,,,,
第１１節第３日,j2_2026_04191400_富山_高知,2026-04-19 14:00:00,富山,高知,,,0.0,False,,,,,,0.0,,0.0,第１１節第３日,H,D,A,,,,,,False,,0.0,,,,
第１１節第２日,j2_2026_04191400_滋賀_大分,2026-04-19 14:00:00,滋賀,大分,,,0.0,False,,,,,,0.0,,0.0,第１１節第２日,H,D,A,,,,,,False,,0.0,,,,
第１１節第２日,j2_2026_04191400_鳥取_宮崎,2026-04-19 14:00:00,鳥取,宮崎,,,-3.0,False,,,,,,0.0,,-3.0,第１１節第２日,H,D,A,,,,,,False,,3.0,,,,
第１１節第２日,j2_2026_04191500_熊本_鳥栖,2026-04-19 15:00:00,熊本,鳥栖,,,3.0,True,0.643,0.209,0.148,H,,0.0,H,3.0,第１１節第２日,H,D,A,0.643,0.209,0.148,0.643,0.43400000000000005,False,H,3.0,0.209,,,
第１２節第１日,j2_2026_04251400_仙台_山形,2026-04-25 14:00:00,仙台,山形,,,-3.0,False,0.195,0.222,0.583,A,,0.0,A,-3.0,第１２節第１日,A,D,H,0.583,0.222,0.195,0.583,0.361,False,A,3.0,0.222,,,
第１２節第１日,j2_2026_04251400_栃木Ｃ_栃木SC,2026-04-25 14:00:00,栃木Ｃ,栃木SC,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251400_群馬_横浜FC,2026-04-25 14:00:00,群馬,横浜FC,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251700_相模原_湘南,2026-04-25 17:00:00,相模原,湘南,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251300_磐田_岐阜,2026-04-25 13:00:00,磐田,岐阜,,,-3.0,False,,,,,,0.0,,-3.0,第１２節第１日,H,D,A,,,,,,False,,3.0,,,,
第１２節第１日,j2_2026_04251400_札幌_いわき,2026-04-25 14:00:00,札幌,いわき,,,0.0,False,0.166,0.214,0.619,A,,0.0,A,0.0,第１２節第１日,A,D,H,0.619,0.214,0.166,0.619,0.405,False,A,0.0,0.214,,,
第１２節第１日,j2_2026_04251400_福島_甲府,2026-04-25 14:00:00,福島,甲府,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251400_藤枝_大宮,2026-04-25 14:00:00,藤枝,大宮,,,1.5,True,0.324,0.25,0.426,D,,0.0,D,1.5,第１２節第１日,A,H,D,0.426,0.324,0.25,0.426,0.10199999999999998,False,A,1.5,0.25,,,
第１２節第１日,j2_2026_04251400_新潟_FC大阪,2026-04-25 14:00:00,新潟,FC大阪,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251400_金沢_奈良,2026-04-25 14:00:00,金沢,奈良,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251400_今治_富山,2026-04-25 14:00:00,今治,富山,,,-1.5,False,0.185,0.219,0.596,A,,0.0,A,-1.5,第１２節第１日,A,D,H,0.596,0.219,0.185,0.596,0.377,False,A,1.5,0.219,,,
第１２節第１日,j2_2026_04251400_鳥取_熊本,2026-04-25 14:00:00,鳥取,熊本,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251400_北九州_山口,2026-04-25 14:00:00,北九州,山口,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251400_鳥栖_滋賀,2026-04-25 14:00:00,鳥栖,滋賀,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第１日,j2_2026_04251400_宮崎_鹿児島,2026-04-25 14:00:00,宮崎,鹿児島,,,3.0,True,,,,,,0.0,,3.0,第１２節第１日,H,D,A,,,,,,False,,3.0,,,,
第１２節第１日,j2_2026_04251900_琉球_大分,2026-04-25 19:00:00,琉球,大分,,,0.0,False,,,,,,0.0,,0.0,第１２節第１日,H,D,A,,,,,,False,,0.0,,,,
第１２節第２日,j2_2026_04261300_八戸_秋田,2026-04-26 13:00:00,八戸,秋田,,,-3.0,False,,,,,,0.0,,-3.0,第１２節第２日,H,D,A,,,,,,False,,3.0,,,,
第１２節第２日,j2_2026_04261400_松本_長野,2026-04-26 14:00:00,松本,長野,,,0.0,False,,,,,,0.0,,0.0,第１２節第２日,H,D,A,,,,,,False,,0.0,,,,
第１２節第２日,j2_2026_04261400_高知_徳島,2026-04-26 14:00:00,高知,徳島,,,0.0,False,,,,,,0.0,,0.0,第１２節第２日,H,D,A,,,,,,False,,0.0,,,,
第１２節第２日,j2_2026_04261500_愛媛_讃岐,2026-04-26 15:00:00,愛媛,讃岐,,,-3.0,False,,,,,,0.0,,-3.0,第１２節第２日,H,D,A,,,,,,False,,3.0,,,,
第１３節第１日,j2_2026_04291400_秋田_山形,2026-04-29 14:00:00,秋田,山形,,,-3.0,False,0.208,0.225,0.567,A,,0.0,A,-3.0,第１３節第１日,A,D,H,0.567,0.225,0.208,0.567,0.34199999999999997,False,A,3.0,0.225,,,
第１３節第１日,j2_2026_04291400_栃木SC_湘南,2026-04-29 14:00:00,栃木SC,湘南,,,0.0,False,,,,,,0.0,,0.0,第１３節第１日,H,D,A,,,,,,False,,0.0,,,,
第１３節第１日,j2_2026_04291400_群馬_仙台,2026-04-29 14:00:00,群馬,仙台,,,-3.0,False,,,,,,0.0,,-3.0,第１３節第１日,H,D,A,,,,,,False,,3.0,,,,
第１３節第１日,j2_2026_04291400_横浜FC_八戸,2026-04-29 14:00:00,横浜FC,八戸,,,-3.0,False,,,,,,0.0,,-3.0,第１３節第１日,H,D,A,,,,,,False,,3.0,,,,
第１３節第１日,j2_2026_04291400_相模原_栃木Ｃ,2026-04-29 14:00:00,相模原,栃木Ｃ,,,0.0,False,,,,,,0.0,,0.0,第１３節第１日,H,D,A,,,,,,False,,0.0,,,,
第１３節第１日,j2_2026_04291300_いわき_岐阜,2026-04-29 13:00:00,いわき,岐阜,,,0.0,False,,,,,,0.0,,0.0,第１３節第１日,H,D,A,,,,,,False,,0.0,,,,
第１３節第１日,j2_2026_04291400_札幌_藤枝,2026-04-29 14:00:00,札幌,藤枝,,,0.0,False,0.278,0.241,0.481,A,,0.0,A,0.0,第１３節第１日,A,H,D,0.481,0.278,0.241,0.481,0.20299999999999996,False,A,0.0,0.241,,,
第１３節第１日,j2_2026_04291400_大宮_甲府,2026-04-29 14:00:00,大宮,甲府,,,3.0,True,0.563,0.226,0.211,H,,0.0,H,3.0,第１３節第１日,H,D,A,0.563,0.226,0.211,0.563,0.33699999999999997,False,H,3.0,0.226,,,
第１３節第１日,j2_2026_04291800_松本_磐田,2026-04-29 18:00:00,松本,磐田,,,0.0,False,,,,,,0.0,,0.0,第１３節第１日,H,D,A,,,,,,False,,0.0,,,,
第１３節第１日,j2_2026_04291800_長野_福島,2026-04-29 18:00:00,長野,福島,,,0.0,False,,,,,,0.0,,0.0,第１３節第１日,H,D,A,,,,,,False,,0.0,,,,
第１３節第１日,j2_2026_04291400_富山_新潟,2026-04-29 14:00:00,富山,新潟,,,-1.5,False,,,,,,0.0,,-1.5,第１３節第１日,H,D,A,,,,,,False,,1.5,,,,
第１３節第１日,j2_2026_04291400_FC大阪_徳島,2026-04-29 14:00:00,FC大阪,徳島,,,-3.0,False,,,,,,0.0,,-3.0,第１３節第１日,H,D,A,,,,,,False,,3.0,,,,
第１３節第１日,j2_2026_04291400_奈良_高知,2026-04-29 14:00:00,奈良,高知,,,1.5,True,,,,,,0.0,,1.5,第１３節第１日,H,D,A,,,,,,False,,1.5,,,,
第１３節第１日,j2_2026_04291400_讃岐_金沢,2026-04-29 14:00:00,讃岐,金沢,,,0.0,False,,,,,,0.0,,0.0,第１３節第１日,H,D,A,,,,,,False,,0.0,,,,
第１３節第１日,j2_2026_04291700_愛媛_今治,2026-04-29 17:00:00,愛媛,今治,,,0.0,False,0.348,0.255,0.396,D,,0.0,D,0.0,第１３節第１日,A,H,D,0.396,0.348,0.255,0.396,0.04800000000000004,False,A,0.0,0.255,,,
第１３節第１日,j2_2026_04291400_滋賀_鳥取,2026-04-29 14:00:00,滋賀,鳥取,,,-1.5,False,,,,,,0.0,,-1.5,第１３節第１日,H,D,A,,,,,,False,,1.5,,,,
第１３節第１日,j2_2026_04291400_山口_琉球,2026-04-29 14:00:00,山口,琉球,,,3.0,True,,,,,,0.0,,3.0,第１３節第１日,H,D,A,,,,,,False,,3.0,,,,
第１３節第１日,j2_2026_04291400_大分_熊本,2026-04-29 14:00:00,大分,熊本,,,3.0,True,0.543,0.23,0.227,H,,0.0,H,3.0,第１３節第１日,H,D,A,0.543,0.23,0.227,0.543,0.31300000000000006,False,H,3.0,0.23,,,
