match_no,home_team,away_team,league,context_primary_pick,context_secondary_pick,context_risk_level,context_ticket_guidance,context_decision_summary,context_match_purchase_type,context_match_purchase_subtype,context_purchase_type_confidence,context_purchase_type_reason,context_anchor_candidate_flag,context_draw_core_candidate_flag,context_draw_core_flag,context_draw_purchase_tier,p_home,p_draw,p_away,diff_ha,margin_best_second,entropy,draw_candidate,draw_candidate_reason,draw_score,draw_branch_candidate,draw_branch_score,away_value_candidate,away_value_score,flab_trial_flag,flab_trial_score,closeness_2axis,closeness_effective_base,d_weight_base,buyplan_base_choice,buyplan_base_reason,shape_draw_pressure_score,shape_swing_score,shape_hold_lock_score,shape_hold_strength,shape_draw_compression,shape_swing_instability,shape_path_imbalance,shape_entropy,shape_directionality,topology_asymmetry_score,admission_draw_score,admission_escape_draw_score,admission_escape_home_score,admission_escape_away_score,shape_cluster_label,shape_overlap_subtype,lab_draw_pressure_score,lab_swing_score,lab_hold_lock_score,lab_cluster_label,lab_overlap_subtype,lab_matchup_profile,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_tempo_band,lab_control_band,lab_pressure_band,lab_state_notes,lab_basis_hint,ticket01,scenario_id_01,scenario_name_01,scenario_note_01,scenario_predicted_result_01,ticket02,scenario_id_02,scenario_name_02,scenario_note_02,scenario_predicted_result_02,ticket03,scenario_id_03,scenario_name_03,scenario_note_03,scenario_predicted_result_03,ticket04,scenario_id_04,scenario_name_04,scenario_note_04,scenario_predicted_result_04,ticket05,scenario_id_05,scenario_name_05,scenario_note_05,scenario_predicted_result_05,ticket06,scenario_id_06,scenario_name_06,scenario_note_06,scenario_predicted_result_06,ticket07,scenario_id_07,scenario_name_07,scenario_note_07,scenario_predicted_result_07,ticket08,scenario_id_08,scenario_name_08,scenario_note_08,scenario_predicted_result_08,ticket09,scenario_id_09,scenario_name_09,scenario_note_09,scenario_predicted_result_09,ticket10,scenario_id_10,scenario_name_10,scenario_note_10,scenario_predicted_result_10
1,清水,Ｃ大阪,J1,2,2,medium,side_single,side A: top_gap=0.076 max_prob=0.413,chaos_draw_watch,draw_live,medium,pd=0.413 draw_tension=0.834 entropy=0.425 top_gap=0.076,False,False,False,side,0.24304030250988146,0.43140582476152417,0.32555387272859454,0.08251357021871308,0.10585195203292963,1.0718182470551898,False,shape_not_close_3way,1.133189342162049,False,0.6506436839662311,False,0.7097564417373144,,0.0,0.44990953187524607,0.44990953187524607,0.15746833615633613,0,2AXIS_CLOSE_DRAW,0.7405476131389244,0.2849350287153052,0.25434232785907046,0.25434232785907046,0.7405476131389244,0.2849350287153052,0.23833746432433145,0.7486130777312435,0.15263432256624135,0.18972040936337853,0.6926980199170042,0.7468675709599801,0.3154492388973478,0.28815787164798207,draw_core,non_overlap,0.7405476131389244,0.2849350287153052,0.25434232785907046,draw_core,non_overlap,stall_shape,0.2513058295737285,0.5745920915927027,0.1741020788335689,0.1188939393939393,0.8342060473403048,0.1813944032158317,0.4777920133165747,0.6388104354452914,0.2345207817847385,0.3808312678378343,0.6191687321621657,0.4254079084072972,0.6650217317171405,0.2114341252627608,0.5455732936004932,0.2429925811367459,mid,away,away,"profile=stall_shape,stall,draw_tension_high,away_control,basis=draw_compressed",draw_compressed,2,01,Main,本線,A,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
2,福岡,京都,J1,2,2,medium,side_single,side A: top_gap=0.045 max_prob=0.390,chaos_draw_watch,draw_live,medium,pd=0.390 draw_tension=0.615 entropy=0.471 top_gap=0.045,False,False,False,side,0.2565023797617491,0.40845798865504646,0.3350396315832045,0.07853725182145538,0.07341835707184197,1.0810890656702064,False,shape_not_close_3way,1.125691742506068,False,0.686293898618367,False,0.7414407177535911,,0.0,0.4764183211902975,0.4764183211902975,0.1667464124166041,0,2AXIS_CLOSE_DRAW,0.6190996500675416,0.3327835416364321,0.22437466542714707,0.22437466542714707,0.6190996500675416,0.3327835416364321,0.15203695868586087,0.7761058826241355,0.11161211991043785,0.12910505014416634,0.6167982307528612,0.6723205378256492,0.30957564506374147,0.2699001827050306,draw_core,non_overlap,0.6190996500675416,0.3327835416364321,0.22437466542714707,draw_core,non_overlap,balanced,0.2721341912073265,0.5288773004219354,0.1989885083707381,0.2060956122067233,0.6149033751035317,0.3751333607236385,0.4854474002929412,0.5103734637681003,0.2485657237856068,0.4239815206570695,0.5760184793429304,0.4711226995780646,0.611090644940959,0.228471727701784,0.5209864084964018,0.2505418638018142,mid,neutral,away,"profile=balanced,stall",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,0,07,Away Swing,balanced round away swing,D,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,0,10,Blend Wide,balanced draw+swing blend,D
3,FC東京,千葉,J1,2,1,medium,side_with_cover,side A: top_gap=0.028 max_prob=0.372,chaos_side_watch,away_watch,low,best=A top_prob=0.372 side_gap=0.028 path_gap=0.642 entropy=0.554,False,False,False,side,0.33351965912108816,0.30632291492777375,0.3601574259511381,0.026637766830049925,0.026637766830049925,1.096435616480838,True,shape_close_3way,1.126523690633837,False,0.9108111854181611,False,0.9998018707591638,,0.0,0.8224148877996671,0.8224148877996671,0.28784521072988345,0,2AXIS_CLOSE_DRAW,0.4894060844154839,0.3139204049853641,0.31212543824591643,0.31212543824591643,0.4894060844154839,0.3139204049853641,0.6422992030364295,0.8253392657923939,0.30368541312292074,0.45021283494003905,0.5272994135728323,0.5247776689009818,0.5196544094456621,0.40239322933397514,draw_core,non_overlap,0.4894060844154839,0.3139204049853641,0.31212543824591643,draw_core,non_overlap,balanced,0.4185296861383842,0.4457570848960501,0.1357132289655657,0.144692199139289,0.4899541635777381,0.271376501535893,0.6354736356445178,0.4180516907069977,0.1734118916971134,0.8211496015182147,0.1788503984817852,0.5542429151039499,0.454987391588064,0.3673193235324706,0.38737922733978,0.2453014491277493,mid,home,home,"profile=balanced,stall,home_control,basis=side_strong",side_strong,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,0,03,Volatility Swing,balanced round swing cluster,D,2,04,Hold Guard,balanced round guard ticket,A,1,05,Draw Pressure,balanced draw-core tension cluster,H,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
4,広島,神戸,J1,0,2,low,draw_core_keep,draw core keep: pd=0.428 gap=-0.115 top_gap=0.115,chaos_draw_watch,draw_live,high,pd=0.428 draw_tension=0.749 entropy=0.436 top_gap=0.115,False,False,True,core,0.25096409437473244,0.446557457805961,0.3024784478193065,0.05151435344457406,0.14407900998665452,1.0686402328802436,False,shape_not_close_3way,1.1717643754584064,False,0.752956486396566,False,0.6856891079655821,,0.0,0.656570977036173,0.656570977036173,0.2297998419626605,0,2AXIS_CLOSE_DRAW,0.705875515960914,0.29236611547186786,0.24060213689480475,0.24060213689480475,0.705875515960914,0.29236611547186786,0.1326476985580879,0.7522893150469891,0.08802435874565528,0.10733409488267157,0.6736673864733367,0.7369649282627718,0.3157150328947908,0.22545050076430917,draw_core,non_overlap,0.705875515960914,0.29236611547186786,0.24060213689480475,draw_core,non_overlap,stall_shape,0.2338776973149142,0.5640616027862654,0.2020606998988203,0.2286681293916743,0.7492567249121211,0.2998165898561071,0.4608094756936374,0.6316865185096482,0.2701624965654928,0.5663238492790439,0.433676150720956,0.4359383972137346,0.671058485519354,0.2271063073407011,0.5627917120849695,0.2101019805743294,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,1,07,Away Swing,balanced round away swing,H,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,2,10,Blend Wide,balanced draw+swing blend,A
5,鹿島,水戸,J1,2,1,medium,side_single,side A: top_gap=0.049 max_prob=0.381,chaos_side_watch,away_watch,low,best=A top_prob=0.381 side_gap=0.049 path_gap=0.477 entropy=0.556,False,False,False,side,0.3242554249009812,0.30327411679307287,0.3724704583059461,0.04821503340496491,0.04821503340496491,1.0948769353033612,True,shape_close_3way,1.1034220249915716,False,0.838603208951869,False,0.9996599934842093,,0.0,0.6785664439669006,0.6785664439669006,0.23749825538841518,0,2AXIS_CLOSE_DRAW,0.45692115097842895,0.37586987937930694,0.2762703039163471,0.2762703039163471,0.45692115097842895,0.37586987937930694,0.47701193583128415,0.8256271900572834,0.2411736394968086,0.34322730227427256,0.5060788333245428,0.520865333943444,0.4712677453355832,0.371222987054304,neutral,non_overlap,0.45692115097842895,0.37586987937930694,0.2762703039163471,neutral,non_overlap,balanced,0.3734037870250036,0.4436225551887945,0.1829736577862019,0.2313775223894272,0.4142480855777457,0.3920475410281958,0.6110418865217841,0.4259576105334658,0.2249763434431119,0.738505967915642,0.2614940320843579,0.5563774448112055,0.4798928012727832,0.3334317165294948,0.4198762933525649,0.2466919901179402,mid,home,home,"profile=balanced,stall,home_control",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,0,03,Volatility Swing,balanced round swing cluster,D,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
6,長崎,岡山,J1,0,2,low,draw_core_keep,draw core keep: pd=0.460 gap=-0.180 top_gap=0.180,chaos_draw_watch,draw_live,high,pd=0.460 draw_tension=0.875 entropy=0.419 top_gap=0.180,False,False,True,core,0.2509518814780616,0.4792596916333735,0.2697884268885649,0.018836545410503336,0.2094712647448086,1.0528955314305533,False,shape_not_close_3way,1.2207933004061835,False,0.8467170864235349,False,0.6490471216654459,,0.0,0.8744230305966444,0.8744230305966444,0.3060480607088255,0,2AXIS_CLOSE_DRAW,0.7885990053017652,0.23895451475874308,0.27029709520622697,0.27029709520622697,0.7885990053017652,0.23895451475874308,0.08920078922220936,0.7361213781850241,0.050500455125771046,0.06724714515295707,0.7286091896914743,0.8027454848365848,0.26434086792468386,0.19907473319042163,low_tempo_draw,non_overlap,0.7885990053017652,0.23895451475874308,0.27029709520622697,low_tempo_draw,non_overlap,low_tempo_draw,0.2271145096087335,0.580652775060505,0.1922327153307615,0.1363005591312469,0.8747326337459015,0.1618951196266009,0.4337172832667228,0.617452091320644,0.2524539996656659,0.4553996053888953,0.5446003946111047,0.4193472249394949,0.7055827901959578,0.2075393884171169,0.5739302131229501,0.2185303984599328,low,neutral,neutral,"profile=low_tempo_draw,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,1,05,Draw Pressure,balanced draw-core tension cluster,H,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,2,08,Close Draw,balanced close/low-tempo draw cluster,A,1,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,H,0,10,Blend Wide,balanced draw+swing blend,D
7,名古屋,Ｇ大阪,J1,1,1,medium,side_single,side H: top_gap=0.056 max_prob=0.381,chaos_draw_watch,draw_live,low,pd=0.381 draw_tension=0.586 entropy=0.478 top_gap=0.056,False,False,False,side,0.3157562030159382,0.3996425286062932,0.28460126837776845,0.031154934638169762,0.08388632559035497,1.0881938073196684,False,shape_not_close_3way,1.1686663296649769,False,0.8725034259128972,False,0.6109377272889304,,0.0,0.7923004357455349,0.7923004357455349,0.2773051525109372,0,2AXIS_CLOSE_DRAW,0.6034300787287095,0.3711210712404669,0.2105543527714844,0.2105543527714844,0.6034300787287095,0.3711210712404669,0.03702499015736077,0.7832533776172861,0.03379645962180572,0.03519353283537318,0.6067887304868382,0.6814911366348703,0.29167382970943834,0.22160084586956216,draw_core,non_overlap,0.6034300787287095,0.3711210712404669,0.2105543527714844,draw_core,non_overlap,balanced,0.2603465582176325,0.5216870520850962,0.2179663896972712,0.2657552986402193,0.586481250881431,0.4047382624907426,0.4741335243080857,0.5171187381953203,0.2650801468541731,0.4814875049213196,0.5185124950786804,0.4783129479149037,0.6362219867085736,0.2274437133852381,0.5399014430026919,0.2326548436120701,mid,home,away,"profile=balanced,stall,home_control",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
8,町田,横浜FM,J1,2,2,medium,side_with_cover,side A: top_gap=0.028 max_prob=0.359,draw_trap,weak_draw_side_bias,low,pd=0.359 top_gap=0.028 draw_tension=0.566 mix_draw=0.501 side_gap=0.021,False,False,False,side,0.29750296277910027,0.38520230188807325,0.31729473533282654,0.019791772553726272,0.06790756655524671,1.0923802324461045,True,shape_close_3way,1.1728093783903104,False,0.930434283635645,False,0.7617562508530552,,0.0,0.8680548496418248,0.8680548496418248,0.30381919737463864,0,2AXIS_CLOSE_DRAW,0.6152297691588537,0.3955562782632467,0.20999367349277637,0.20999367349277637,0.6152297691588537,0.3955562782632467,0.19583894540775404,0.8062093674709816,0.09901300033803878,0.14091222747729737,0.6166212940579544,0.6598492625027433,0.36438178588412273,0.27128620287345473,draw_core,non_overlap,0.6152297691588537,0.3955562782632467,0.20999367349277637,draw_core,non_overlap,balanced,0.3002810190843645,0.4799614975041412,0.2197574834114943,0.3683934558484823,0.5660480099706761,0.4890440681697295,0.5436592863049247,0.5030347210198025,0.2881756068339593,0.597919472703877,0.402080527296123,0.5200385024958587,0.5983205720196458,0.2651722224883214,0.5006722189776228,0.2341555585340558,low,home,neutral,"profile=balanced,stall,home_control",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
9,柏,浦和,J1,0,2,low,draw_core_keep,draw core keep: pd=0.458 gap=-0.177 top_gap=0.177,chaos_draw_watch,draw_live,high,pd=0.458 draw_tension=0.811 entropy=0.432 top_gap=0.177,False,False,True,core,0.2523392315210754,0.4767697801066915,0.27089098837223313,0.01855175685115773,0.2058787917344584,1.0544141010361419,False,shape_not_close_3way,1.2198331332021881,False,0.8497519688820121,False,0.6508014808364309,,0.0,0.8763216209922818,0.8763216209922818,0.3067125673472986,0,2AXIS_CLOSE_DRAW,0.7363040447033528,0.25035557506210626,0.27623809192022525,0.27623809192022525,0.7363040447033528,0.25035557506210626,0.035810497270393704,0.743280152437489,0.02631819003981392,0.030425770259592082,0.6961737839147143,0.779313240062609,0.2540041586534378,0.18212930676996325,draw_core,non_overlap,0.7363040447033528,0.25035557506210626,0.27623809192022525,draw_core,non_overlap,stall_shape,0.2458124672265589,0.5678537961611637,0.1863337366122773,0.1771808460009518,0.8111305742459252,0.1822103034629489,0.4739407292295206,0.6463212699039892,0.2506306600798594,0.4820947513648031,0.5179052486351968,0.4321462038388363,0.7134468876795892,0.211607521027047,0.5722581192786134,0.2161343596943395,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
10,川崎Ｆ,東京Ｖ,J1,0,2,low,draw_core_keep,draw core keep: pd=0.458 gap=-0.184 top_gap=0.184,chaos_draw_watch,draw_live,high,pd=0.458 draw_tension=0.827 entropy=0.435 top_gap=0.184,False,False,True,core,0.258045416403529,0.4771810536304129,0.264773529966058,0.006728113562529003,0.2124075236643549,1.0544525957782618,False,shape_not_close_3way,1.2318624132526774,False,0.8928576422469995,False,0.6467096930701611,,0.0,0.9551459095831399,0.9551459095831399,0.33430106835409895,0,2AXIS_CLOSE_DRAW,0.7659289566095343,0.24351756002528546,0.2771198685552616,0.2771198685552616,0.7659289566095343,0.24351756002528546,0.06260480634065257,0.7449431351176454,0.03187262531268461,0.04517127819387802,0.715532127834497,0.7905587987557516,0.2575426492093238,0.18827297084297032,low_tempo_draw,non_overlap,0.7659289566095343,0.24351756002528546,0.2771198685552616,low_tempo_draw,non_overlap,low_tempo_draw,0.2382722511835213,0.5645663255429708,0.1971614232735078,0.1446494435409779,0.8274392290719828,0.1572721334979932,0.4591830691837757,0.6183266554103334,0.2573363485086212,0.4686975968296737,0.5313024031703263,0.4354336744570292,0.7046486881496732,0.2111965243969814,0.5696543470320546,0.2191491285709639,low,neutral,neutral,"profile=low_tempo_draw,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,1,05,Draw Pressure,balanced draw-core tension cluster,H,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,1,10,Blend Wide,balanced draw+swing blend,H
