match_id,league,節,home_team,away_team,actual_result,predicted_result,match_type,match_type_signal_conflict,match_type_home_signal_count,match_type_away_signal_count,elo_diff_for_prob,match_type_xg_diff,match_type_rank_gap,match_type_sig_away_elo,match_type_sig_away_xg,match_type_sig_away_rank,match_type_sig_home_elo,match_type_sig_home_xg,match_type_sig_home_rank,prob_home_win,prob_draw,prob_away_win,draw_risk_flag,draw_gap,d_score_close,d_score_stall,d_score_total,type_c_draw_signal_strong,type_c_draw_signal_weak,type_b_reverse_signal_strong,type_b_reverse_signal_weak,d_combo_close_lowevent,d_combo_close_conflict,d_combo_drawrisk_stall,d_flag_close_lowevent,d_flag_close_conflict,d_flag_drawrisk_stall,d_flag_two_of_three,d_flag_j1_close_lowevent,d_flag_j1_drawrisk_stall,d_flag_j2_second_draw_close,d_flag_j2_drawrisk_second,lab_sim_stall_score,lab_sim_flip_score,lab_sim_hold_score,lab_sim_scenario,lab_sim_reason,lab_sim_j1_stall_candidate,lab_sim_j1_flip_candidate,lab_sim_j1_hold_candidate,decision_reason
j1_2025_02261901_岡山_Ｇ大阪,j1,第３節第１日,岡山,Ｇ大阪,H,D,away_strong,False,0,2,-0.4217,-9.300000000000004,4,False,True,True,False,False,False,0.32467277385269805,0.3714593000155823,0.30386792613171976,True,-0.04678652616288426,0.8197953438118966,0.15000000000000002,0.551877206287138,True,False,False,False,0.0,0.0,0.1229693015717845,False,False,False,False,False,False,False,False,0.45022263461616274,0.20243521734842923,0.12889562183469208,stall,draw_risk,True,False,False,MATCH_TYPE_MAIN_OVERRIDE
j1_2025_02261903_FC東京_名古屋,j1,第３節第１日,FC東京,名古屋,H,H,home_strong,False,2,0,6.7006,2.3000000000000043,-5,False,False,False,False,True,True,0.43307781796937045,0.33432519950714357,0.23259698252348593,False,0.09875261846222688,0.4720872044899458,0.12860433292261964,0.3346940558630153,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.08148779926071531,0.0,0.48456341646177936,hold,no_draw_risk,False,False,True,ARGMAX
j1_2025_02261903_柏_Ｃ大阪,j1,第３節第１日,柏,Ｃ大阪,H,H,signal_conflict,True,1,1,7.3333,-4.700000000000003,-8,False,True,False,False,False,True,0.46405399513844264,0.3020003457772051,0.2339456590843524,False,0.16205364936123756,0.4627761282656606,0.10166695481433757,0.3183324588851314,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.03300051866580758,0.3,0.40671877727643313,hold,no_draw_risk,False,False,False,ARGMAX
j1_2025_02261903_横浜FM_横浜FC,j1,第３節第１日,横浜FM,横浜FC,D,H,home_strong,False,2,0,-7.544,5.099999999999994,-3,False,False,False,False,True,True,0.42754046043589883,0.3413163764787903,0.2311431630853109,False,0.08622408395710851,0.47280896238559667,0.13443031373232528,0.3374575029242881,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.09197456471818544,0.0,0.480178429384988,hold,no_draw_risk,False,False,True,ARGMAX
j1_2025_02261903_清水_広島,j1,第３節第１日,清水,広島,D,A,away_strong,False,0,2,0.0,-8.599999999999994,10,False,True,True,False,False,False,0.21712833324295017,0.3166848400814418,0.46618682667560796,False,0.14950198659416614,0.4571453202813137,0.11390403340120153,0.31984880552926886,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.05502726012216269,0.0,0.5023256953079581,hold,no_draw_risk,False,False,True,ARGMAX
j1_2025_02261903_湘南_浦和,j1,第３節第１日,湘南,浦和,H,A,away_strong,False,0,2,14.8777,-7.5,12,False,True,True,False,False,False,0.3138963284997039,0.2967685580978245,0.3893351134024717,False,0.09256655530464719,0.10492019769174736,0.09730713174818709,0.10187497131432326,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.02515283714673669,0.04912243019446443,0.33717438449935955,hold,no_draw_risk,False,False,False,ARGMAX
j1_2025_02261903_町田_東京Ｖ,j1,第３節第１日,町田,東京Ｖ,A,H,home_strong,False,2,0,15.0883,16.200000000000003,-11,False,False,False,False,True,True,0.43213869238296004,0.2611666470710461,0.30669466054599376,False,0.17097204531191396,0.07913777309898984,0.06763887255920509,0.07453821288307594,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.0,0.0,0.4340680378549564,hold,no_draw_risk,False,False,False,ARGMAX
j1_2025_02261903_神戸_京都,j1,第３節第１日,神戸,京都,D,D,neutral,False,1,0,6.9113,1.1000000000000014,2,False,False,False,False,True,False,0.23096901535458775,0.4122175072611935,0.35681347738421887,True,-0.055404029876974625,0.7768101018582303,0.15000000000000002,0.5260860611149382,True,False,False,False,0.0,0.0,0.11652151527873456,False,False,False,False,False,False,False,False,0.4414899253075635,0.015319900410084575,0.27478397504115437,stall,draw_risk,False,False,False,MATCH_TYPE_MAIN_OVERRIDE
j1_2025_02261903_福岡_川崎Ｆ,j1,第３節第１日,福岡,川崎Ｆ,A,A,away_strong,False,0,2,-22.0,-7.900000000000006,4,False,True,True,False,False,False,0.2767955753366692,0.3434596357252401,0.3797447889380906,True,0.03628515321285053,0.7656314113400056,0.13621636310436674,0.51386539204575,True,False,False,False,0.0,0.0,0.10429152633119897,False,False,False,False,False,False,False,False,0.43447657055573374,0.07904948929049822,0.25568482251536073,stall,draw_risk,False,False,False,ARGMAX
j1_2025_02261903_鹿島_新潟,j1,第３節第１日,鹿島,新潟,H,H,home_strong,False,2,0,7.1223,5.899999999999999,-19,False,False,False,False,True,True,0.6516521666469913,0.18282325994782564,0.16552457340518303,False,0.46882890669916566,0.4,0.05,0.26,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.0,0.0,0.614090117344708,hold,"gap_support,no_draw_risk",False,False,True,ARGMAX
