league,season_year,match_id,節,試合日,datetime,home_team,away_team,actual_result,pred_final_label,pred_postfusion_main_argmax,pred_argmax,is_hit_final_label,is_hit_postfusion_main_argmax,is_hit_argmax,max_prob,prob_home_win,prob_draw,prob_away_win,elo_diff_for_prob,applied_hfa_for_prob
j1,2025,j1_2025_04061503_鹿島_京都,第９節第２日,2025-04-06,2025-04-06 15:03:00,鹿島,京都,A,H,H,H,0,0,0,0.3657205955387616,0.3657205955387616,0.33625212939729293,0.29802727506394555,11.1268,0.0
j1,2025,j1_2025_04091903_川崎Ｆ_横浜FM,第５節第３日,2025-04-09,2025-04-09 19:03:00,川崎Ｆ,横浜FM,D,H,H,H,0,0,0,0.4093214594267291,0.4093214594267291,0.27446424196733527,0.3162142986059356,33.2543,0.0
j1,2025,j1_2025_04111903_FC東京_柏,第１０節第１日,2025-04-11,2025-04-11 19:03:00,FC東京,柏,D,A,A,A,0,0,0,0.3874630666835206,0.31385083235607514,0.29868610096040416,0.3874630666835206,-41.0423,0.0
j1,2025,j1_2025_04121403_広島_岡山,第１０節第２日,2025-04-12,2025-04-12 14:03:00,広島,岡山,A,H,H,H,0,0,0,0.38689214456852994,0.38689214456852994,0.30579089872673826,0.30731695670473175,21.7279,0.0
j1,2025,j1_2025_04121403_清水_川崎Ｆ,第１０節第２日,2025-04-12,2025-04-12 14:03:00,清水,川崎Ｆ,D,A,A,A,0,0,0,0.3543592531759986,0.324484324709612,0.3211564221143893,0.3543592531759986,-28.0887,0.0
j1,2025,j1_2025_04121403_福岡_横浜FM,第１０節第２日,2025-04-12,2025-04-12 14:03:00,福岡,横浜FM,H,H,H,H,1,1,1,0.39985696971912144,0.39985696971912144,0.28756068424096926,0.31258234603990936,28.3471,0.0
j1,2025,j1_2025_04121403_Ｇ大阪_名古屋,第１０節第２日,2025-04-12,2025-04-12 14:03:00,Ｇ大阪,名古屋,H,D,D,D,0,0,0,0.3538301439447705,0.353756314589275,0.3538301439447705,0.2924135414659545,5.2235,0.0
j1,2025,j1_2025_04121503_東京Ｖ_神戸,第１０節第２日,2025-04-12,2025-04-12 15:03:00,東京Ｖ,神戸,A,D,D,D,0,0,0,0.3667039664539864,0.34510175407124005,0.3667039664539864,0.2881942794747736,0.9821,0.0
j1,2025,j1_2025_04121505_Ｃ大阪_鹿島,第１０節第２日,2025-04-12,2025-04-12 15:05:00,Ｃ大阪,鹿島,H,A,A,A,0,0,0,0.3491628156986673,0.32607311748289575,0.324764066818437,0.3491628156986673,-26.0122,0.0
j1,2025,j1_2025_04121603_京都_湘南,第１０節第２日,2025-04-12,2025-04-12 16:03:00,京都,湘南,H,H,H,H,1,1,1,0.3683259558000721,0.3683259558000721,0.3324586291406373,0.2992154150592906,12.4197,0.0
j1,2025,j1_2025_04131403_新潟_横浜FC,第１０節第３日,2025-04-13,2025-04-13 14:03:00,新潟,横浜FC,D,D,D,D,1,1,1,0.35971844120713053,0.28415990608100056,0.35971844120713053,0.3561216527118689,-5.2478,0.0
j1,2025,j1_2025_04131403_町田_浦和,第１０節第３日,2025-04-13,2025-04-13 14:03:00,町田,浦和,A,H,H,H,0,0,0,0.3935359930404148,0.3935359930404148,0.29640755323444495,0.3100564537251402,25.1061,0.0
