match_id,home_team,away_team,actual_result,argmax_result,predicted_result_main,predicted_result,decision_reason,prob_home_win,prob_draw,prob_away_win,draw_gap,draw_risk_flag,d_score_close,d_score_stall,d_score_total,d_combo_close_lowevent,d_combo_close_conflict,d_combo_drawrisk_stall,d_flag_close_lowevent,d_flag_close_conflict,d_flag_drawrisk_stall,d_flag_two_of_three,match_type,match_type_primary,match_type_flags,match_type_reason,lab_mix_home,lab_mix_draw,lab_mix_away,lab_prob_blend_alpha,lab_basis_hint,lab_draw_support_score,lab_dispersion_score,lab_scenario_entropy_score,match_type_lab_style_conflict,match_type_lab_low_event,match_type_lab_matchup_edge
j1_2026_02271903_神戸_福岡,神戸,福岡,H,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.3195153269891944,0.3638530558415861,0.3166316171692196,-0.0443377288523917,True,0.8272692733844722,0.15,0.5563615640306834,0.0,0.0,0.1240903910076708,False,False,False,False,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_relegation_risk","type=home_strong; flags=draw_risk,home_strong,home_title_race,away_relegation_risk; elo=56.844; xg_diff=10.000; rank_gap=-6.000; prob_draw=0.364; draw_gap=-0.044; lab_edge=; adv_home=0.43; adv_away=0.74; home_ctx=title; away_ctx=relegation",0.2722188068596055,0.5006039914800928,0.2271772016603016,0.2475099558084438,basis_balanced,0.5428866761126706,0.3690315415792173,0.4886501605151854,False,False,
j1_2026_02281403_浦和_鹿島,浦和,鹿島,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.248934678791201,0.3886521388497184,0.3624131823590806,-0.0262389564906377,True,0.8586462136496036,0.15,0.5751877281897622,0.0,0.0,0.1287969320474405,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,away_title_race","type=away_strong; flags=draw_risk,away_strong,away_title_race; elo=-50.515; xg_diff=0.600; rank_gap=4.000; prob_draw=0.389; draw_gap=-0.026; lab_edge=; adv_home=0.40; adv_away=0.56; home_ctx=mid; away_ctx=title",0.2170346570306899,0.5497500212178675,0.2332153217514424,0.2524346081706766,draw_compressed,0.5948552167969883,0.3431731809056011,0.4479942928743268,False,False,
j1_2026_02281503_FC東京_柏,FC東京,柏,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.3104690392207753,0.3683391649234993,0.3211917958557254,-0.0471473690677738,True,0.8195796831987853,0.15,0.5517478099192712,0.0,0.0,0.1229369524798178,False,False,False,False,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_relegation_risk","type=home_strong; flags=draw_risk,home_strong,home_title_race,away_relegation_risk; elo=-35.953; xg_diff=3.300; rank_gap=-7.000; prob_draw=0.368; draw_gap=-0.047; lab_edge=; adv_home=0.40; adv_away=0.90; home_ctx=title; away_ctx=relegation",0.293152977502542,0.4696907378067811,0.2371562846906768,0.2351921305235293,basis_balanced,0.5235944563361813,0.3581654081034628,0.5027662838117934,False,False,
j1_2026_03071603_福岡_名古屋,福岡,名古屋,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2453935979903788,0.3893542010799748,0.3652522009296464,-0.0241020001503284,True,0.8626996010632793,0.3216874999999999,0.6462947606379675,0.0,0.0,0.2775196779170436,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk","type=away_strong; flags=draw_risk,away_strong,away_title_race,home_relegation_risk; elo=-7.379; xg_diff=-6.900; rank_gap=7.000; prob_draw=0.389; draw_gap=-0.024; lab_edge=2.506; adv_home=0.40; adv_away=0.60; home_ctx=relegation; away_ctx=title",0.2211009879553081,0.5001073908489913,0.2787916211957005,0.2388822546650196,basis_balanced,0.5685898399270043,0.5771789456531946,0.6265905561722934,False,False,2.506000000000002
j1_2026_03141403_京都_Ｃ大阪,京都,Ｃ大阪,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2617035540282976,0.3796660636065625,0.3586303823651398,-0.0210356812414226,True,0.8761851299195885,0.15,0.5857110779517531,0.0,0.0,0.1314277694879383,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,home_relegation_risk","type=away_strong; flags=draw_risk,away_strong,home_relegation_risk; elo=57.904; xg_diff=-2.300; rank_gap=5.000; prob_draw=0.380; draw_gap=-0.021; lab_edge=; adv_home=0.40; adv_away=0.91; home_ctx=relegation; away_ctx=mid",0.2202813872100729,0.5539079056860245,0.2258107071039024,0.2517309116072949,basis_balanced,0.5591150903059455,0.336330808321445,0.4376241714991845,False,False,
j1_2026_03141403_名古屋_神戸,名古屋,神戸,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.265482887268325,0.3939331820215068,0.340583930710168,-0.0533492513113387,True,0.7950587492601254,0.15,0.5370352495560753,0.0,0.0,0.1192588123890188,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,home_title_race,away_title_race","type=away_strong; flags=draw_risk,away_strong,home_title_race,away_title_race; elo=-53.791; xg_diff=-3.100; rank_gap=-1.000; prob_draw=0.394; draw_gap=-0.053; lab_edge=; adv_home=0.14; adv_away=0.31; home_ctx=title; away_ctx=title",0.2312648231538141,0.5511189006050278,0.2176162762411582,0.2510834315417098,draw_compressed,0.5716275179379965,0.3545621506204523,0.4540238453687139,False,False,
j1_2026_03181933_町田_鹿島,町田,鹿島,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2459392678964111,0.3823430264156828,0.3717177056879061,-0.0106253207277767,True,0.8968865116584688,0.15,0.5981319069950813,0.0,0.0,0.1345329767487703,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,home_title_race,away_title_race","type=away_strong; flags=draw_risk,away_strong,home_title_race,away_title_race; elo=-58.177; xg_diff=-4.500; rank_gap=2.000; prob_draw=0.382; draw_gap=-0.011; lab_edge=; adv_home=0.40; adv_away=0.70; home_ctx=title; away_ctx=title",0.2095358173140024,0.5601466782146242,0.2303175044713731,0.2534265234842795,draw_compressed,0.5985461473763465,0.3459721089763828,0.4359331772967768,False,False,
j1_2026_03221503_Ｃ大阪_神戸,Ｃ大阪,神戸,D,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2495202959098705,0.3895671094222805,0.3609125946678488,-0.0286545147544317,True,0.8527448760015498,0.5224843750000001,0.7206406756009299,0.0,0.843811628876292,0.4455458735721223,False,True,True,True,away_strong,away_strong,"draw_risk,away_strong,lab_style_conflict,away_title_race","type=away_strong; flags=draw_risk,away_strong,lab_style_conflict,away_title_race; elo=-48.362; xg_diff=-5.300; rank_gap=2.000; prob_draw=0.390; draw_gap=-0.029; lab_edge=-5.680; adv_home=0.60; adv_away=0.91; home_ctx=mid; away_ctx=title",0.2117345736102973,0.5607457259632022,0.2275197004265005,0.2452516693782298,split_side,0.5850751316468149,0.4923122355702767,0.5450190841091831,True,False,-5.680499999999998
j1_2026_04011903_神戸_清水,神戸,清水,H,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.3059718538470862,0.3779256307786276,0.3161025153742862,-0.0618231154043414,True,0.7813768980837424,0.15,0.5288261388502454,0.0,0.0,0.1172065347125613,False,False,False,False,home_strong,home_strong,"draw_risk,home_strong,home_title_race","type=home_strong; flags=draw_risk,home_strong,home_title_race; elo=63.750; xg_diff=7.400; rank_gap=-4.000; prob_draw=0.378; draw_gap=-0.062; lab_edge=; adv_home=0.00; adv_away=0.90; home_ctx=title; away_ctx=mid",0.2463790689926585,0.5375138683166021,0.2161070626907394,0.2507679199949115,basis_balanced,0.5466805197888913,0.3533098097661816,0.4442757256663445,False,False,
j1_2026_04051403_広島_福岡,広島,福岡,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.3135061685877693,0.3577921646311007,0.3287016667811301,-0.0290904978499705,True,0.8658990844205097,0.1481601371925839,0.5788035055293393,0.0,0.0,0.1282917271426755,False,False,False,False,home_strong,home_strong,"draw_risk,home_strong,away_relegation_risk","type=home_strong; flags=draw_risk,home_strong,away_relegation_risk; elo=75.677; xg_diff=12.600; rank_gap=-3.000; prob_draw=0.358; draw_gap=-0.029; lab_edge=; adv_home=0.40; adv_away=0.64; home_ctx=mid; away_ctx=relegation",0.2806501889255799,0.4942875874001344,0.2250622236742856,0.2468059903505493,basis_balanced,0.5233422047412393,0.3737700722660318,0.4875385405585751,False,False,
