league,節,match_id,home_team,away_team,match_type,match_type_primary,match_type_flags,actual_result,predicted_result_main,predicted_result_type_b,predicted_result_type_c,type_adjust_note_b,type_adjust_note_c,main_hit,type_b_hit,type_c_hit,main_vs_type_b_changed,main_vs_type_c_changed,type_b_improved_vs_main,type_b_worsened_vs_main,type_c_improved_vs_main,type_c_worsened_vs_main
j1,第１２節第１日,j1_2026_04251403_清水_名古屋,清水,名古屋,away_strong,away_strong,"draw_risk,away_strong,away_title_race",A,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１２節第１日,j1_2026_04251404_岡山_福岡,岡山,福岡,neutral,draw_risk,"draw_risk,home_relegation_risk,away_relegation_risk",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１２節第２日,j1_2026_04251503_川崎Ｆ_千葉,川崎Ｆ,千葉,signal_conflict,signal_conflict,"draw_risk,signal_conflict,away_relegation_risk,home_adverse",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１２節第１日,j1_2026_04251603_広島_Ｃ大阪,広島,Ｃ大阪,neutral,draw_risk,"draw_risk,away_adverse",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１２節第１日,j1_2026_04251833_長崎_Ｇ大阪,長崎,Ｇ大阪,away_strong,away_strong,"away_strong,away_title_race,home_relegation_risk,away_adverse",D,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１３節第１日,j1_2026_04291303_東京Ｖ_鹿島,東京Ｖ,鹿島,away_strong,away_strong,"away_strong,away_title_race",H,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１３節第１日,j1_2026_04291303_清水_長崎,清水,長崎,neutral,draw_risk,"draw_risk,away_relegation_risk",A,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１３節第１日,j1_2026_04291403_千葉_横浜FM,千葉,横浜FM,close_match,draw_risk,"draw_risk,close_match,home_relegation_risk,away_relegation_risk,away_adverse",A,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１３節第１日,j1_2026_04291403_神戸_Ｃ大阪,神戸,Ｃ大阪,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_adverse",D,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１３節第１日,j1_2026_04291403_福岡_広島,福岡,広島,away_strong,away_strong,"away_strong,home_relegation_risk",D,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１３節第１日,j1_2026_04291503_京都_Ｇ大阪,京都,Ｇ大阪,away_strong,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk,away_adverse",D,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１３節第１日,j1_2026_04291503_名古屋_岡山,名古屋,岡山,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_relegation_risk",D,D,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１３節第１日,j1_2026_04291503_浦和_川崎Ｆ,浦和,川崎Ｆ,neutral,draw_risk,"draw_risk,away_adverse",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１３節第１日,j1_2026_04291603_柏_FC東京,柏,FC東京,away_strong,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk",A,A,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１３節第１日,j1_2026_04291603_水戸_町田,水戸,町田,away_strong,away_strong,"away_strong,away_title_race,home_relegation_risk,away_adverse",D,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１４節第１日,j1_2026_05021300_岡山_広島,岡山,広島,away_strong,away_strong,"away_strong,home_relegation_risk",H,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１４節第１日,j1_2026_05021403_京都_清水,京都,清水,signal_conflict,signal_conflict,"draw_risk,signal_conflict,home_relegation_risk",A,A,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１４節第１日,j1_2026_05021403_横浜FM_水戸,横浜FM,水戸,neutral,draw_risk,"draw_risk,home_relegation_risk,away_relegation_risk,home_adverse",D,D,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１４節第１日,j1_2026_05021404_FC東京_川崎Ｆ,FC東京,川崎Ｆ,home_strong,home_strong,"draw_risk,home_strong,home_title_race",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１４節第１日,j1_2026_05021503_Ｇ大阪_神戸,Ｇ大阪,神戸,neutral,draw_risk,"draw_risk,home_title_race,away_title_race",H,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１４節第１日,j1_2026_05021603_浦和_千葉,浦和,千葉,home_strong,home_strong,"draw_risk,home_strong,away_relegation_risk",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１４節第２日,j1_2026_05031403_東京Ｖ_柏,東京Ｖ,柏,signal_conflict,signal_conflict,"draw_risk,signal_conflict,away_relegation_risk",H,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１４節第２日,j1_2026_05031503_Ｃ大阪_福岡,Ｃ大阪,福岡,home_strong,home_strong,"draw_risk,home_strong,away_relegation_risk",D,D,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１４節第２日,j1_2026_05031603_鹿島_町田,鹿島,町田,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_title_race,away_adverse",D,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１４節第２日,j1_2026_05031703_長崎_名古屋,長崎,名古屋,away_strong,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk",A,A,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１５節第１日,j1_2026_05061303_清水_Ｃ大阪,清水,Ｃ大阪,close_match,draw_risk,"draw_risk,close_match,away_adverse",D,D,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１５節第１日,j1_2026_05061304_長崎_岡山,長崎,岡山,neutral,draw_risk,"draw_risk,home_relegation_risk,away_relegation_risk",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１５節第１日,j1_2026_05061403_名古屋_Ｇ大阪,名古屋,Ｇ大阪,neutral,draw_risk,"draw_risk,home_title_race,away_title_race",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１５節第１日,j1_2026_05061403_福岡_京都,福岡,京都,away_strong,away_strong,"draw_risk,away_strong,home_relegation_risk,away_relegation_risk",D,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１５節第１日,j1_2026_05061503_FC東京_千葉,FC東京,千葉,home_strong,home_strong,"home_strong,home_title_race,away_relegation_risk",A,A,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１５節第１日,j1_2026_05061503_広島_神戸,広島,神戸,signal_conflict,signal_conflict,"draw_risk,signal_conflict,away_title_race",D,D,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１５節第１日,j1_2026_05061603_町田_横浜FM,町田,横浜FM,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_relegation_risk,home_adverse,away_adverse",H,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１５節第１日,j1_2026_05061603_鹿島_水戸,鹿島,水戸,home_strong,home_strong,"home_strong,home_title_race,away_relegation_risk",H,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１５節第１日,j1_2026_05061703_川崎Ｆ_東京Ｖ,川崎Ｆ,東京Ｖ,neutral,draw_risk,"draw_risk,home_adverse,away_adverse",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１５節第１日,j1_2026_05061903_柏_浦和,柏,浦和,neutral,draw_risk,"draw_risk,home_relegation_risk",A,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１６節第１日,j1_2026_05091403_水戸_浦和,水戸,浦和,neutral,draw_risk,"draw_risk,home_relegation_risk",A,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１６節第１日,j1_2026_05091603_Ｃ大阪_長崎,Ｃ大阪,長崎,neutral,draw_risk,"draw_risk,away_relegation_risk",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１６節第２日,j1_2026_05101403_横浜FM_鹿島,横浜FM,鹿島,away_strong,away_strong,"away_strong,away_title_race,home_relegation_risk,home_adverse",D,A,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１６節第２日,j1_2026_05101403_清水_福岡,清水,福岡,home_strong,home_strong,"draw_risk,home_strong,away_relegation_risk",D,D,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１６節第２日,j1_2026_05101403_神戸_岡山,神戸,岡山,home_strong,home_strong,"home_strong,home_title_race,away_relegation_risk",A,A,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
j1,第１６節第２日,j1_2026_05101503_FC東京_東京Ｖ,FC東京,東京Ｖ,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_adverse",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１６節第２日,j1_2026_05101503_Ｇ大阪_広島,Ｇ大阪,広島,signal_conflict,signal_conflict,"draw_risk,signal_conflict,home_title_race",A,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１６節第２日,j1_2026_05101603_名古屋_京都,名古屋,京都,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_relegation_risk",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１６節第２日,j1_2026_05101603_柏_川崎Ｆ,柏,川崎Ｆ,signal_conflict,signal_conflict,"draw_risk,signal_conflict,home_relegation_risk",H,D,,,disabled_legacy_variant,legacy_disabled,False,False,False,True,True,False,False,False,False
j1,第１６節第２日,j1_2026_05101703_千葉_町田,千葉,町田,away_strong,away_strong,"away_strong,away_title_race,home_relegation_risk,away_adverse",A,A,,,disabled_legacy_variant,legacy_disabled,True,False,False,True,True,False,True,False,True
