match_id,league,節,home_team,away_team,actual_result,predicted_result,match_type,match_type_signal_conflict,match_type_home_signal_count,match_type_away_signal_count,elo_diff_for_prob,match_type_xg_diff,match_type_rank_gap,match_type_sig_away_elo,match_type_sig_away_xg,match_type_sig_away_rank,match_type_sig_home_elo,match_type_sig_home_xg,match_type_sig_home_rank,prob_home_win,prob_draw,prob_away_win,decision_reason
j2_2025_04291403_大分_鳥栖,j2,第１２節第１日,大分,鳥栖,H,D,away_strong,False,0,2,-0.0208,-13.0,8,False,True,True,False,False,False,0.33086333283102015,0.34074309749580095,0.32839356967317884,NARROW_DRAW_OVERRIDE
j2_2025_04291403_富山_山形,j2,第１２節第１日,富山,山形,D,D,away_strong,False,0,2,-1.3723,-4.400000000000006,7,False,True,True,False,False,False,0.3286748020200137,0.34074373436817185,0.3305814636118145,NARROW_DRAW_OVERRIDE
j2_2025_04291403_札幌_長崎,j2,第１２節第１日,札幌,長崎,D,A,away_strong,False,0,2,-11.9303,-12.199999999999996,10,False,True,True,False,False,False,0.3118260728738861,0.34041083856679993,0.3477630885593141,ARGMAX
j2_2025_04291403_水戸_今治,j2,第１２節第１日,水戸,今治,D,A,signal_conflict,True,1,1,-18.1685,-10.899999999999999,-10,False,True,False,False,False,True,0.3020257276626801,0.33993332544637755,0.35804094689094246,ARGMAX
j2_2025_04291403_熊本_千葉,j2,第１２節第１日,熊本,千葉,D,A,away_strong,False,0,3,-57.9594,-14.5,15,True,True,True,False,False,False,0.2428680312533678,0.3321178839185063,0.42501408482812597,ARGMAX
j2_2025_04291403_甲府_仙台,j2,第１２節第１日,甲府,仙台,A,A,away_strong,False,0,2,-26.3266,-11.299999999999997,6,False,True,True,False,False,False,0.28940523690546743,0.33899662909712885,0.37159813399740377,ARGMAX
j2_2025_04291403_秋田_徳島,j2,第１２節第１日,秋田,徳島,A,A,away_strong,False,0,2,-24.0971,-1.7000000000000028,10,False,True,True,False,False,False,0.2928313208141605,0.339287560466804,0.36788111871903545,ARGMAX
j2_2025_04291503_愛媛_藤枝,j2,第１２節第１日,愛媛,藤枝,A,A,away_strong,False,0,2,-12.7123,-10.099999999999994,5,False,True,True,False,False,False,0.31059077067938384,0.3403623837502839,0.34904684557033233,ARGMAX
j2_2025_04291503_磐田_山口,j2,第１２節第１日,磐田,山口,A,H,neutral,False,1,0,38.9285,0.0,-14,False,False,False,False,False,True,0.39540559823235766,0.3365407678047272,0.2680536339629152,ARGMAX
j2_2025_05031303_仙台_山口,j2,第１３節第１日,仙台,山口,H,H,home_strong,False,3,0,55.0676,2.0,-12,False,False,False,True,True,True,0.42277050427851,0.33250422744722313,0.2447252682742669,ARGMAX
j2_2025_05031305_いわき_秋田,j2,第１３節第１日,いわき,秋田,D,H,home_strong,False,2,0,15.606,15.600000000000001,-5,False,False,False,False,True,True,0.35640458751298243,0.3400229616570933,0.30357245082992435,ARGMAX
j2_2025_05031333_甲府_徳島,j2,第１３節第１日,甲府,徳島,A,A,away_strong,False,0,2,-24.1886,-4.399999999999999,9,False,True,True,False,False,False,0.2926903776838577,0.3392761369168083,0.36803348539933406,ARGMAX
j2_2025_05031403_今治_磐田,j2,第１３節第１日,今治,磐田,D,A,signal_conflict,True,1,1,37.828,8.700000000000003,6,False,False,True,False,True,False,0.3935478161838596,0.33676852458356077,0.2696836592325797,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_05031403_大分_熊本,j2,第１３節第１日,大分,熊本,H,H,neutral,False,0,1,16.694,-9.699999999999996,-2,False,True,False,False,False,False,0.35820330228788705,0.3399241535612611,0.3018725441508519,ARGMAX
j2_2025_05031403_大宮_富山,j2,第１３節第１日,大宮,富山,D,H,home_strong,False,3,0,47.8538,20.700000000000003,-11,False,False,False,True,True,True,0.4105155174359083,0.33446789118116366,0.25501659138292804,ARGMAX
j2_2025_05031403_山形_札幌,j2,第１３節第１日,山形,札幌,A,D,neutral,False,0,1,8.091,-1.8999999999999986,-2,False,True,False,False,False,False,0.34405809120440584,0.3405325345713976,0.31540937422419657,NARROW_DRAW_OVERRIDE
j2_2025_05031403_藤枝_水戸,j2,第１３節第１日,藤枝,水戸,A,A,away_strong,False,0,2,-14.6541,-1.9000000000000057,14,False,True,True,False,False,False,0.30753162895308633,0.34022791111402395,0.3522404599328898,ARGMAX
j2_2025_05031403_鳥栖_千葉,j2,第１３節第１日,鳥栖,千葉,D,A,away_strong,False,0,3,-54.6885,-11.199999999999996,5,True,True,True,False,False,False,0.24748755588904597,0.3330605461969569,0.4194518979139971,ARGMAX
j2_2025_05031603_長崎_愛媛,j2,第１３節第１日,長崎,愛媛,D,H,home_strong,False,2,0,39.2327,25.599999999999994,-18,False,False,False,False,True,True,0.3959193482975004,0.33647672511503735,0.2676039265874622,ARGMAX
j2_2025_05061303_仙台_藤枝,j2,第１４節第１日,仙台,藤枝,H,H,home_strong,False,3,0,57.4315,6.100000000000001,-8,False,False,False,True,True,True,0.4267915507267328,0.33180596930058665,0.24140247997268055,ARGMAX
j2_2025_05061400_富山_長崎,j2,第１４節第１日,富山,長崎,A,D,away_strong,False,0,2,-8.7784,-18.5,15,False,True,True,False,False,False,0.31682411677229816,0.34057291247495186,0.34260297075275,NARROW_DRAW_OVERRIDE
j2_2025_05061403_山口_水戸,j2,第１４節第１日,山口,水戸,A,A,away_strong,False,1,2,-41.7634,2.1999999999999957,18,True,False,True,False,True,False,0.2661901148170962,0.3362719679358361,0.3975379172470676,ARGMAX
j2_2025_05061403_山形_大分,j2,第１４節第１日,山形,大分,H,A,home_strong,False,2,1,-45.0552,11.600000000000001,-6,True,False,False,False,True,True,0.26136793268661035,0.33553421809199174,0.403097849221398,ARGMAX
j2_2025_05061403_札幌_磐田,j2,第１４節第１日,札幌,磐田,A,D,neutral,False,0,1,-4.1162,-0.7999999999999972,7,False,False,True,False,False,False,0.324271073759644,0.3407148470913592,0.33501407914899684,NARROW_DRAW_OVERRIDE
j2_2025_05061503_愛媛_いわき,j2,第１４節第１日,愛媛,いわき,D,A,away_strong,False,0,2,-18.505,-23.199999999999996,11,False,True,True,False,False,False,0.30150068218947745,0.3399016668831005,0.358597650927422,ARGMAX
j2_2025_05061503_熊本_今治,j2,第１４節第１日,熊本,今治,A,A,away_strong,False,0,2,-29.4602,-13.300000000000004,7,False,True,True,False,False,False,0.2846199317675293,0.3385435645572907,0.37683650367517996,ARGMAX
j2_2025_05061503_秋田_甲府,j2,第１４節第１日,秋田,甲府,A,D,neutral,False,1,0,-3.6219,2.6999999999999957,1,False,False,False,False,True,False,0.3250644108669056,0.3407230458291186,0.3342125433039757,NARROW_DRAW_OVERRIDE
j2_2025_05061553_徳島_鳥栖,j2,第１４節第１日,徳島,鳥栖,A,A,signal_conflict,True,1,1,19.0419,-3.6000000000000014,-4,False,True,False,False,False,True,0.3620928909921611,0.3396894715928312,0.29821763741500784,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_05061606_千葉_大宮,j2,第１４節第１日,千葉,大宮,A,H,home_strong,False,2,1,40.2809,-3.700000000000003,-3,False,True,False,True,False,True,0.3976903152717736,0.33625245533265186,0.26605722939557447,ARGMAX
j2_2025_05101403_大宮_仙台,j2,第１５節第１日,大宮,仙台,H,D,neutral,False,1,0,-7.7827,11.600000000000001,-1,False,False,False,False,True,False,0.318409234752218,0.34061303283156824,0.34097773241621376,NARROW_DRAW_OVERRIDE
j2_2025_05111303_いわき_札幌,j2,第１５節第２日,いわき,札幌,D,D,home_strong,False,2,0,4.4045,9.799999999999997,-3,False,False,False,False,True,True,0.33803686467602123,0.34067219919504205,0.3212909361289368,NARROW_DRAW_OVERRIDE
j2_2025_05111303_磐田_藤枝,j2,第１５節第２日,磐田,藤枝,H,H,home_strong,False,2,0,31.5978,4.100000000000001,-10,False,False,False,False,True,True,0.38305833000235257,0.33794081505626217,0.2790008549413853,ARGMAX
j2_2025_05111403_今治_千葉,j2,第１５節第２日,今治,千葉,A,A,away_strong,False,0,2,-10.9962,-1.1999999999999957,8,False,True,True,False,False,False,0.31330420032061645,0.3404644271011169,0.3462313725782666,ARGMAX
j2_2025_05111403_徳島_山口,j2,第１５節第２日,徳島,山口,H,H,home_strong,False,2,1,50.6387,-4.899999999999999,-15,False,True,False,True,False,True,0.4152429990165655,0.3337399496055269,0.2510170513779076,ARGMAX
j2_2025_05111403_水戸_秋田,j2,第１５節第２日,水戸,秋田,H,H,home_strong,False,3,0,65.1263,4.400000000000006,-13,False,False,False,True,True,True,0.4398899437455905,0.32935004064341794,0.23076001561099158,ARGMAX
j2_2025_05111403_長崎_山形,j2,第１５節第２日,長崎,山形,D,H,home_strong,False,2,0,19.2232,14.099999999999994,-8,False,False,False,False,True,True,0.36238539218769045,0.33967066746378444,0.29794394034852517,ARGMAX
j2_2025_05111403_鳥栖_甲府,j2,第１５節第２日,鳥栖,甲府,D,H,home_strong,False,2,0,31.4741,8.0,-5,False,False,False,False,True,True,0.382850692098948,0.33796205182041256,0.2791872560806395,ARGMAX
j2_2025_05111408_富山_大分,j2,第１５節第２日,富山,大分,D,A,neutral,False,1,0,-38.1587,7.199999999999996,1,False,False,False,False,True,False,0.27152895711373265,0.33701813026409705,0.39145291262217025,ARGMAX
j2_2025_05111503_熊本_愛媛,j2,第１５節第２日,熊本,愛媛,D,H,neutral,False,1,0,31.1042,9.599999999999994,-2,False,False,False,False,True,False,0.38222947497179915,0.3380251281674099,0.27974539686079086,ARGMAX
j2_2025_05171334_甲府_今治,j2,第１６節第１日,甲府,今治,H,A,neutral,False,0,1,-37.8596,-18.0,2,False,True,False,False,False,False,0.2719742405716472,0.33707706003156684,0.39094869939678595,ARGMAX
j2_2025_05171403_千葉_仙台,j2,第１６節第１日,千葉,仙台,D,H,home_strong,False,2,0,26.7878,7.899999999999999,-4,False,False,False,False,True,True,0.37499645605937887,0.3387084146484262,0.28629512929219486,ARGMAX
j2_2025_05171403_札幌_富山,j2,第１６節第１日,札幌,富山,H,H,home_strong,False,2,0,9.4677,6.300000000000004,-5,False,False,False,False,True,True,0.34630388656902905,0.34046199407514105,0.3132341193558299,ARGMAX
j2_2025_05171403_水戸_熊本,j2,第１６節第１日,水戸,熊本,H,H,home_strong,False,3,0,46.7724,2.4000000000000057,-17,False,False,False,True,True,True,0.4086811413811162,0.33474025474871544,0.25657860387016823,ARGMAX
j2_2025_05171403_磐田_いわき,j2,第１６節第１日,磐田,いわき,H,A,signal_conflict,True,1,1,34.1216,-9.0,-4,False,True,False,False,False,True,0.38730160016718435,0.3374900018862589,0.27520839794655677,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_05171403_秋田_鳥栖,j2,第１６節第１日,秋田,鳥栖,A,A,away_strong,False,0,3,-53.714,-5.300000000000004,6,True,True,True,False,False,False,0.24887288593310303,0.33333138929704276,0.41779572476985427,ARGMAX
j2_2025_05171403_藤枝_大宮,j2,第１６節第１日,藤枝,大宮,A,A,away_strong,False,0,3,-69.0155,-17.700000000000003,9,True,True,True,False,False,False,0.22760914921481945,0.3285568725492401,0.4438339782359405,ARGMAX
j2_2025_05181403_大分_長崎,j2,第１６節第２日,大分,長崎,A,A,away_strong,False,0,2,16.1333,-25.699999999999996,14,False,True,True,False,False,False,0.3572761026837493,0.3399758579627029,0.3027480393535478,J2_AWAY_STRONG_AWAY_RESTORE
j2_2025_05181403_山口_山形,j2,第１６節第２日,山口,山形,H,A,signal_conflict,True,1,1,-25.2742,2.6999999999999957,9,False,False,True,False,True,False,0.2910125746124581,0.33913656601686754,0.36985085937067436,ARGMAX
j2_2025_05181803_愛媛_徳島,j2,第１６節第２日,愛媛,徳島,A,A,away_strong,False,0,3,-53.8654,-9.299999999999997,16,True,True,True,False,False,False,0.24865727892600625,0.33328959233048017,0.41805312874351364,ARGMAX
j2_2025_05251303_いわき_仙台,j2,第１７節第１日,いわき,仙台,A,A,signal_conflict,True,1,1,-58.4964,7.0,2,True,False,False,False,True,False,0.24211412608690716,0.33195820956904654,0.42592766434404633,ARGMAX
j2_2025_05251403_山口_藤枝,j2,第１７節第１日,山口,藤枝,D,D,signal_conflict,True,1,1,7.8913,4.100000000000001,4,False,False,True,False,True,False,0.3437234210684023,0.3405421931572958,0.31573438577430185,NARROW_DRAW_OVERRIDE
j2_2025_05251403_山形_甲府,j2,第１７節第１日,山形,甲府,A,A,home_strong,False,2,0,-15.5133,6.600000000000001,-3,False,False,False,False,True,True,0.30618964543027793,0.3401623697827816,0.3536479847869405,ARGMAX
j2_2025_05251403_長崎_千葉,j2,第１７節第１日,長崎,千葉,H,A,signal_conflict,True,1,1,-44.3492,1.5,-1,True,False,False,False,True,False,0.26239272784834705,0.3356961356935475,0.40191113645810556,ARGMAX
j2_2025_05251403_鳥栖_札幌,j2,第１７節第１日,鳥栖,札幌,H,H,neutral,False,1,0,34.6111,-0.5,-4,False,False,False,False,False,True,0.38812568147568166,0.33739874618621457,0.27447557233810377,ARGMAX
j2_2025_05251404_徳島_磐田,j2,第１７節第１日,徳島,磐田,D,H,neutral,False,0,1,9.5942,-4.899999999999999,-1,False,True,False,False,False,False,0.3465111343679785,0.3404549833681828,0.3130338822638388,ARGMAX
j2_2025_05251603_熊本_秋田,j2,第１７節第１日,熊本,秋田,A,A,signal_conflict,True,1,1,34.7092,2.0,4,False,False,True,False,True,False,0.38829079559442414,0.3373803177927852,0.2743288866127907,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_05311403_仙台_札幌,j2,第１８節第１日,仙台,札幌,D,H,home_strong,False,3,0,64.7616,2.799999999999997,-5,False,False,False,True,True,True,0.43926906503938673,0.3294726569874578,0.23125827797315546,ARGMAX
j2_2025_05311403_千葉_山口,j2,第１８節第１日,千葉,山口,D,H,home_strong,False,3,0,84.9028,9.899999999999999,-16,False,False,False,True,True,True,0.47350576260590954,0.3218144487149404,0.20467978867915007,ARGMAX
j2_2025_05311403_大宮_磐田,j2,第１８節第１日,大宮,磐田,D,H,neutral,False,1,0,31.4979,13.600000000000001,1,False,False,False,False,True,False,0.38289057960472994,0.3379579781910311,0.279151442204239,ARGMAX
j2_2025_05311403_水戸_長崎,j2,第１８節第１日,水戸,長崎,H,H,neutral,False,0,1,21.6443,-13.599999999999994,-1,False,True,False,False,False,False,0.36641618481145716,0.3393951920597084,0.29418862312883437,ARGMAX
j2_2025_05311403_秋田_富山,j2,第１８節第１日,秋田,富山,D,D,neutral,False,1,0,-4.4929,0.5,-3,False,False,False,False,False,True,0.32366708258136984,0.34070771807837846,0.33562519934025165,NARROW_DRAW_OVERRIDE
j2_2025_05311403_藤枝_山形,j2,第１８節第１日,藤枝,山形,H,D,away_strong,False,0,2,-3.331,-1.4000000000000057,5,False,True,True,False,False,False,0.3255315595883262,0.3407272558943025,0.33374118451737134,NARROW_DRAW_OVERRIDE
j2_2025_05311403_鳥栖_愛媛,j2,第１８節第１日,鳥栖,愛媛,D,H,home_strong,False,3,0,76.1035,12.899999999999999,-12,False,False,False,True,True,True,0.4585695603352177,0.32537775989631346,0.2160526797684689,ARGMAX
j2_2025_05311810_今治_徳島,j2,第１８節第１日,今治,徳島,A,D,signal_conflict,True,1,1,-3.3067,13.600000000000001,7,False,False,True,False,True,False,0.3255705841609381,0.3407275869014164,0.3337018289376456,NARROW_DRAW_OVERRIDE
j2_2025_05311903_大分_甲府,j2,第１８節第１日,大分,甲府,H,D,away_strong,False,0,2,4.5603,-5.0,3,False,True,True,False,False,False,0.33829027205770246,0.340667785044442,0.3210419428978555,NARROW_DRAW_OVERRIDE
j2_2025_06011403_いわき_熊本,j2,第１８節第２日,いわき,熊本,H,D,home_strong,False,2,0,-0.2655,13.600000000000001,-9,False,False,False,False,True,True,0.33046823602997855,0.34074394410106834,0.3287878198689531,NARROW_DRAW_OVERRIDE
j2_2025_06071803_今治_大分,j2,第１７節第２日,今治,大分,D,D,home_strong,False,2,0,0.4269,23.0,-5,False,False,False,False,True,True,0.3315867487490373,0.34074071440573783,0.32767253684522485,NARROW_DRAW_OVERRIDE
j2_2025_06081403_大宮_愛媛,j2,第１７節第３日,大宮,愛媛,D,H,home_strong,False,3,0,93.5863,27.799999999999997,-14,False,False,False,True,True,True,0.48818394272317567,0.31798589232380425,0.19383016495302013,ARGMAX
j2_2025_06081403_富山_水戸,j2,第１７節第３日,富山,水戸,A,A,away_strong,False,0,3,-76.0077,-4.900000000000006,16,True,True,True,False,False,False,0.218251263548106,0.32601600359086214,0.45573273286103183,ARGMAX
j2_2025_06141803_水戸_鳥栖,j2,第１９節第１日,水戸,鳥栖,H,H,neutral,False,1,0,30.0702,-0.8999999999999986,-7,False,False,False,False,False,True,0.38049430612457125,0.3381976478706088,0.2813080460048199,ARGMAX
j2_2025_06151403_富山_藤枝,j2,第１９節第２日,富山,藤枝,A,D,neutral,False,0,1,-7.6121,-3.0,2,False,True,False,False,False,False,0.31868112765520934,0.34061937289494104,0.34069949944984956,NARROW_DRAW_OVERRIDE
j2_2025_06151403_山口_いわき,j2,第１９節第２日,山口,いわき,D,D,away_strong,False,0,2,-3.2427,-9.0,10,False,True,True,False,False,False,0.32567331082551804,0.3407284429865785,0.3335982461879034,NARROW_DRAW_OVERRIDE
j2_2025_06151403_札幌_今治,j2,第１９節第２日,札幌,今治,D,A,neutral,False,0,1,-23.9734,-9.5,1,False,True,False,False,False,False,0.29302187912005756,0.33930293136363193,0.3676751895163105,ARGMAX
j2_2025_06151601_山形_仙台,j2,第１９節第２日,山形,仙台,A,A,away_strong,False,0,3,-76.3798,-4.699999999999996,3,True,True,True,False,False,False,0.21775977897726187,0.3258747146952027,0.45636550632753553,ARGMAX
j2_2025_06151703_磐田_愛媛,j2,第１９節第２日,磐田,愛媛,H,H,home_strong,False,3,0,64.6946,14.199999999999996,-15,False,False,False,True,True,True,0.43915488962612514,0.3294951386178673,0.2313499717560077,ARGMAX
j2_2025_06151703_長崎_大宮,j2,第１９節第２日,長崎,大宮,D,A,signal_conflict,True,1,1,-28.9407,-2.200000000000003,-4,False,True,False,False,False,True,0.2854107967368353,0.3386222333495165,0.37596696991364825,ARGMAX
j2_2025_06151803_大分_秋田,j2,第１９節第２日,大分,秋田,A,A,signal_conflict,True,1,1,58.2872,-7.699999999999996,2,False,True,False,True,False,False,0.42824763200061894,0.3315466212604706,0.2402057467389106,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_06151833_甲府_熊本,j2,第１９節第２日,甲府,熊本,D,A,signal_conflict,True,1,1,36.6839,-4.699999999999996,-5,False,True,False,False,False,True,0.391618086041539,0.33699872878079284,0.27138318517766824,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_06151903_徳島_千葉,j2,第１９節第２日,徳島,千葉,D,D,neutral,False,0,1,-8.768,-14.799999999999997,1,False,True,False,False,False,False,0.31684062767424803,0.34057335822005635,0.3425860141056956,NARROW_DRAW_OVERRIDE
j2_2025_06211603_いわき_富山,j2,第２０節第１日,いわき,富山,H,H,home_strong,False,2,0,27.0914,16.1,-8,False,False,False,False,True,True,0.37550414182473146,0.3386635461649884,0.2858323120102802,ARGMAX
j2_2025_06211803_今治_水戸,j2,第２０節第１日,今治,水戸,A,A,away_strong,False,1,2,-46.2069,10.899999999999999,10,True,False,True,False,True,False,0.2596814247218278,0.3352616609500935,0.4050569143280787,ARGMAX
j2_2025_06211803_愛媛_山口,j2,第２０節第１日,愛媛,山口,H,A,neutral,False,0,1,-13.0446,-14.199999999999996,1,False,True,False,False,False,False,0.3100663921758603,0.3403408010243692,0.3495928067997705,ARGMAX
j2_2025_06211903_千葉_磐田,j2,第２０節第１日,千葉,磐田,A,H,neutral,False,1,0,21.9078,9.899999999999999,-2,False,False,False,False,True,False,0.36685466174665715,0.3393633947314256,0.29378194352191733,ARGMAX
j2_2025_06211903_大宮_鳥栖,j2,第２０節第１日,大宮,鳥栖,D,H,neutral,False,1,0,29.248,14.899999999999999,-2,False,False,False,False,True,False,0.3791156018311801,0.3383308676364248,0.2825535305323951,ARGMAX
j2_2025_06211903_徳島_大分,j2,第２０節第１日,徳島,大分,H,H,home_strong,False,2,0,33.9449,9.399999999999999,-12,False,False,False,False,True,True,0.38700425554567,0.33752263389211623,0.27547311056221385,ARGMAX
j2_2025_06211903_藤枝_札幌,j2,第２０節第１日,藤枝,札幌,A,D,away_strong,False,0,2,-1.0731,-3.3000000000000043,3,False,True,True,False,False,False,0.32916518766026487,0.34074445265716563,0.3300903596825695,NARROW_DRAW_OVERRIDE
j2_2025_06221339_熊本_長崎,j2,第２０節第２日,熊本,長崎,A,A,away_strong,False,0,3,-45.7383,-16.0,16,True,True,True,False,False,False,0.2603639799829027,0.33537288414123756,0.40426313587585977,ARGMAX
j2_2025_06221405_秋田_山形,j2,第２０節第２日,秋田,山形,A,A,away_strong,False,0,2,17.2929,-3.9000000000000057,4,False,True,True,False,False,False,0.3591944545021547,0.33986707351680995,0.3009384719810354,J2_AWAY_STRONG_AWAY_RESTORE
j2_2025_06221804_仙台_甲府,j2,第２０節第２日,仙台,甲府,D,H,home_strong,False,3,0,55.5895,11.299999999999997,-6,False,False,False,True,True,True,0.42365809656451076,0.3323523691793799,0.24398953425610942,ARGMAX
j2_2025_06281404_札幌_熊本,j2,第２１節第１日,札幌,熊本,H,H,home_strong,False,2,0,38.9446,3.8000000000000043,-6,False,False,False,False,True,True,0.3954327780100187,0.3365373911255199,0.26802983086446147,ARGMAX
j2_2025_06281803_富山_千葉,j2,第２１節第１日,富山,千葉,H,A,away_strong,False,0,3,-88.7694,-17.0,14,True,True,True,False,False,False,0.20177728834478226,0.32083248060415537,0.47739023105106243,ARGMAX
j2_2025_06281803_水戸_徳島,j2,第２１節第１日,水戸,徳島,D,H,home_strong,False,2,0,28.4805,2.700000000000003,-3,False,False,False,False,True,True,0.37782948663170696,0.3384520496641891,0.28371846370410386,ARGMAX
j2_2025_06281834_甲府_愛媛,j2,第２１節第１日,甲府,愛媛,D,H,home_strong,False,2,0,38.3285,4.899999999999999,-7,False,False,False,False,True,True,0.39439262915002943,0.33666569847857114,0.2689416723713994,ARGMAX
j2_2025_06281903_大分_大宮,j2,第２１節第１日,大分,大宮,D,A,away_strong,False,0,3,-43.1588,-27.9,10,True,True,True,False,False,False,0.26413744448534315,0.3359654081367345,0.39989714737792237,ARGMAX
j2_2025_06281903_山口_秋田,j2,第２１節第１日,山口,秋田,D,D,signal_conflict,True,1,1,4.0943,6.600000000000001,5,False,False,True,False,True,False,0.33753225088776806,0.3406806036266681,0.321787145485564,NARROW_DRAW_OVERRIDE
j2_2025_06281903_山形_長崎,j2,第２１節第１日,山形,長崎,A,A,away_strong,False,0,3,-52.7244,-14.099999999999994,8,True,True,True,False,False,False,0.2502838607435552,0.33360169200857553,0.4161144472478693,ARGMAX
j2_2025_06281903_藤枝_今治,j2,第２１節第１日,藤枝,今治,D,A,away_strong,False,0,2,-28.267,-12.800000000000004,4,False,True,True,False,False,False,0.28643786626701834,0.3387221486480736,0.37483998508490807,ARGMAX
j2_2025_06281903_鳥栖_いわき,j2,第２１節第１日,鳥栖,いわき,H,H,neutral,False,0,1,38.6523,-10.299999999999997,-1,False,True,False,False,False,False,0.3949391814896701,0.3365985131195788,0.26846230539075105,ARGMAX
j2_2025_06281933_磐田_仙台,j2,第２１節第１日,磐田,仙台,A,D,neutral,False,0,1,-5.9227,-2.0,-2,False,True,False,False,False,False,0.32137806771346467,0.3406737127734474,0.33794821951308796,NARROW_DRAW_OVERRIDE
j2_2025_07051403_札幌_山口,j2,第２２節第１日,札幌,山口,H,H,home_strong,False,2,0,42.5355,-0.7999999999999972,-7,False,False,False,True,False,True,0.4015032873901532,0.3357512271830861,0.2627454854267608,ARGMAX
j2_2025_07051803_秋田_水戸,j2,第２２節第１日,秋田,水戸,A,A,away_strong,False,0,3,-102.3354,-4.400000000000006,13,True,True,True,False,False,False,0.18514850286965895,0.3146005550840999,0.5002509420462412,ARGMAX
j2_2025_07051803_長崎_大分,j2,第２２節第１日,長崎,大分,H,H,home_strong,False,2,0,32.7227,25.699999999999996,-14,False,False,False,False,True,True,0.38494855916807863,0.3377439481790271,0.27730749265289434,ARGMAX
j2_2025_07051903_今治_甲府,j2,第２２節第１日,今治,甲府,A,H,neutral,False,1,0,10.0489,18.0,-2,False,False,False,False,True,False,0.3472566611772078,0.34042906601514206,0.31231427280765006,ARGMAX
j2_2025_07051903_仙台_富山,j2,第２２節第１日,仙台,富山,A,H,home_strong,False,3,0,101.7783,9.100000000000001,-10,False,False,False,True,True,True,0.5019532056886336,0.31410593649697244,0.18394085781439395,ARGMAX
j2_2025_07051903_千葉_鳥栖,j2,第２２節第１日,千葉,鳥栖,A,D,home_strong,False,2,0,3.4127,11.199999999999996,-5,False,False,False,False,True,True,0.3364247616933819,0.34069724621872405,0.32287799208789403,NARROW_DRAW_OVERRIDE
j2_2025_07051903_大宮_いわき,j2,第２２節第１日,大宮,いわき,A,H,home_strong,False,3,0,68.9352,4.600000000000001,-3,False,False,False,True,True,True,0.44637448755717574,0.3280329613913832,0.22559255105144105,ARGMAX
j2_2025_07051903_徳島_藤枝,j2,第２２節第１日,徳島,藤枝,A,H,home_strong,False,2,0,73.7429,-0.7999999999999972,-11,False,False,False,True,False,True,0.4545555474572371,0.3262772046675889,0.21916724787517405,ARGMAX
j2_2025_07061803_熊本_磐田,j2,第２２節第２日,熊本,磐田,H,A,away_strong,False,0,3,-75.1317,-4.600000000000001,13,True,True,True,False,False,False,0.2194109926328667,0.32634624715945243,0.4542427602076809,ARGMAX
j2_2025_07061903_愛媛_山形,j2,第２２節第２日,愛媛,山形,A,A,away_strong,False,0,2,9.2388,-11.5,10,False,True,True,False,False,False,0.34592874712574373,0.34047446922540564,0.3135967836488507,J2_AWAY_STRONG_AWAY_RESTORE
j2_2025_07121803_いわき_長崎,j2,第２３節第１日,いわき,長崎,D,A,away_strong,False,0,3,-44.4222,-2.3999999999999986,7,True,True,True,False,False,False,0.26228595128672777,0.3356793950325416,0.4020346536807307,ARGMAX
j2_2025_07121803_水戸_富山,j2,第２３節第１日,水戸,富山,H,H,home_strong,False,3,0,108.2771,4.900000000000006,-16,False,False,False,True,True,True,0.5128088304157947,0.31085348442992294,0.17633768515428233,ARGMAX
j2_2025_07121803_秋田_熊本,j2,第２３節第１日,秋田,熊本,H,D,signal_conflict,True,1,1,-1.9471,-2.0,-4,False,True,False,False,False,True,0.3277570170956322,0.3407410495044644,0.3315019333999034,NARROW_DRAW_OVERRIDE
j2_2025_07121808_今治_愛媛,j2,第２３節第１日,今治,愛媛,H,H,home_strong,False,3,0,42.8468,22.9,-9,False,False,False,True,True,True,0.40203006491648857,0.3356800174285747,0.2622899176549368,ARGMAX
j2_2025_07121834_甲府_大宮,j2,第２３節第１日,甲府,大宮,H,A,away_strong,False,0,2,-23.7377,-22.9,7,False,True,True,False,False,False,0.29338520537640234,0.33933200260111307,0.36728279202248454,ARGMAX
j2_2025_07121903_山口_徳島,j2,第２３節第１日,山口,徳島,D,A,away_strong,False,1,2,-75.1539,4.899999999999999,15,True,False,True,False,True,False,0.21938155764041228,0.32633791980346283,0.4542805225561249,ARGMAX
j2_2025_07121903_山形_千葉,j2,第２３節第１日,山形,千葉,A,A,away_strong,False,0,3,-48.4943,-12.599999999999994,7,True,True,True,False,False,False,0.25636284522242503,0.3347030293023707,0.4089341254752043,ARGMAX
j2_2025_07121903_藤枝_仙台,j2,第２３節第１日,藤枝,仙台,D,A,away_strong,False,0,3,-56.6734,-6.100000000000001,8,True,True,True,False,False,False,0.24467855969929156,0.332494632884677,0.42282680741603135,ARGMAX
j2_2025_07121903_鳥栖_大分,j2,第２３節第１日,鳥栖,大分,H,H,home_strong,False,3,0,47.8383,13.0,-8,False,False,False,True,True,True,0.41048926635647054,0.334471828815106,0.2550389048284235,ARGMAX
