match_id,league,節,home_team,away_team,actual_result,predicted_result_main,lab_sim_stall_score,lab_sim_flip_score,lab_sim_hold_score,lab_sim_scenario,lab_sim_reason,lab_sim_j1_stall_candidate,lab_sim_j1_flip_candidate,lab_sim_j1_hold_candidate,prob_home_win,prob_draw,prob_away_win,draw_risk_flag,draw_gap,match_type_primary,match_type_flags,match_type_reason,match_type_signal_conflict
j2_2026_02281303_仙台_八戸,j2,第４節第１日,仙台,八戸,D,H,0.07663086885789505,0.0,0.4848927272222674,hold,no_draw_risk,False,False,False,0.4307807522545987,0.3310872459052634,0.23813200184013789,False,0.09969350634933533,home_strong,"home_strong,home_title_race,away_relegation_risk","type=home_strong; flags=home_strong,home_title_race,away_relegation_risk; elo=59.776; xg_diff=5.400; rank_gap=-9.000; prob_draw=0.331; draw_gap=0.100; lab_edge=; adv_home=0.40; adv_away=0.73; home_ctx=title; away_ctx=relegation",False
j2_2026_02281403_栃木Ｃ_湘南,j2,第４節第１日,栃木Ｃ,湘南,A,A,0.4645957154051759,0.20045312939524823,0.195367483482779,stall,draw_risk,False,False,False,0.29858137721375344,0.3397141957493527,0.3617044270368939,True,0.02199023128754124,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk","type=away_strong; flags=draw_risk,away_strong,away_title_race,home_relegation_risk; elo=-20.380; xg_diff=-3.600; rank_gap=6.000; prob_draw=0.340; draw_gap=0.022; lab_edge=; adv_home=0.00; adv_away=0.31; home_ctx=relegation; away_ctx=title",False
j2_2026_03011403_いわき_藤枝,j2,第４節第２日,いわき,藤枝,A,H,0.05983077618618693,0.0,0.5064063094429282,hold,no_draw_risk,False,False,False,0.48104806824677654,0.31988718412412465,0.19906474762909884,False,0.1611608841226519,home_strong,"home_strong,home_title_race","type=home_strong; flags=home_strong,home_title_race; elo=89.363; xg_diff=3.300; rank_gap=-3.000; prob_draw=0.320; draw_gap=0.161; lab_edge=; adv_home=0.40; adv_away=0.62; home_ctx=title; away_ctx=mid",False
j2_2026_03011403_今治_新潟,j2,第４節第２日,今治,新潟,A,H,0.48042698407741,0.5434078993755479,0.0775851021069362,flip,signal_conflict,False,False,False,0.35590786081798803,0.340049159030595,0.304042980151417,True,0.015858701787393015,signal_conflict,"draw_risk,signal_conflict,away_title_race,home_relegation_risk","type=signal_conflict; flags=draw_risk,signal_conflict,away_title_race,home_relegation_risk; elo=15.306; xg_diff=3.900; rank_gap=5.000; prob_draw=0.340; draw_gap=0.016; lab_edge=; adv_home=0.43; adv_away=1.05; home_ctx=relegation; away_ctx=title",True
j2_2026_03071403_いわき_大宮,j2,第５節第１日,いわき,大宮,D,D,0.5054200601604897,0.3598521147525601,0.11337957194626752,stall,"draw_risk,close_top_gap",False,False,False,0.3248230086346435,0.3407206909294005,0.3344563004359561,True,-0.006264390493444405,draw_risk,"draw_risk,home_title_race,away_title_race","type=neutral; flags=draw_risk,home_title_race,away_title_race; elo=-3.774; xg_diff=-2.900; rank_gap=-1.000; prob_draw=0.341; draw_gap=-0.006; lab_edge=; adv_home=0.40; adv_away=1.03; home_ctx=title; away_ctx=title",False
j2_2026_03071403_仙台_湘南,j2,第５節第１日,仙台,湘南,D,H,0.08370784622766361,0.0,0.4145315682920344,hold,no_draw_risk,False,False,False,0.4011014282939919,0.33580523081844244,0.2630933408875656,False,0.06529619747554949,home_strong,"home_strong,home_title_race,away_title_race","type=home_strong; flags=home_strong,home_title_race,away_title_race; elo=42.303; xg_diff=4.900; rank_gap=-1.000; prob_draw=0.336; draw_gap=0.065; lab_edge=; adv_home=0.40; adv_away=0.36; home_ctx=title; away_ctx=title",False
j2_2026_03071403_藤枝_磐田,j2,第５節第１日,藤枝,磐田,D,A,0.07068814208377444,0.0,0.49323843861681704,hold,no_draw_risk,False,False,False,0.2222107478402521,0.32712542805584965,0.4506638241038983,False,0.12353839604804867,home_strong,"home_strong,away_relegation_risk","type=home_strong; flags=home_strong,away_relegation_risk; elo=-73.026; xg_diff=1.900; rank_gap=-3.000; prob_draw=0.327; draw_gap=0.124; lab_edge=; adv_home=0.14; adv_away=0.31; home_ctx=mid; away_ctx=relegation",False
j2_2026_03081303_八戸_横浜FC,j2,第５節第２日,八戸,横浜FC,D,D,0.5086753990094228,0.3590655310442357,0.11696022821380632,stall,"draw_risk,close_top_gap",False,False,False,0.3357526140718585,0.3407061361702235,0.323541249757918,True,-0.004953522098364971,away_strong,"draw_risk,away_strong,home_relegation_risk","type=away_strong; flags=draw_risk,away_strong,home_relegation_risk; elo=2.999; xg_diff=-13.400; rank_gap=5.000; prob_draw=0.341; draw_gap=-0.005; lab_edge=; adv_home=0.40; adv_away=0.56; home_ctx=relegation; away_ctx=mid",False
j2_2026_03081403_山形_秋田,j2,第５節第２日,山形,秋田,A,H,0.3863479692278874,0.027223221843184486,0.27859596807464265,stall,draw_risk,False,False,False,0.38912006867737736,0.3372870352303327,0.27359289609228993,True,0.05183303344704465,away_strong,"draw_risk,away_strong,away_title_race","type=away_strong; flags=draw_risk,away_strong,away_title_race; elo=35.207; xg_diff=-6.200; rank_gap=3.000; prob_draw=0.337; draw_gap=0.052; lab_edge=; adv_home=0.40; adv_away=0.63; home_ctx=mid; away_ctx=title",False
j2_2026_03141403_大宮_藤枝,j2,第６節第１日,大宮,藤枝,A,H,0.06996794648626237,0.0,0.4941821233473346,hold,no_draw_risk,False,False,False,0.4528799357927499,0.32664529765750827,0.22047476654974188,False,0.1262346381352416,home_strong,"home_strong,home_title_race","type=home_strong; flags=home_strong,home_title_race; elo=72.756; xg_diff=6.200; rank_gap=-2.000; prob_draw=0.327; draw_gap=0.126; lab_edge=; adv_home=0.00; adv_away=0.60; home_ctx=title; away_ctx=mid",False
j2_2026_03141403_宮崎_大分,j2,第６節第１日,宮崎,大分,H,H,0.07256629641427986,0.0,0.4907160803599039,hold,no_draw_risk,False,False,False,0.44470918911400714,0.32837753094285327,0.22691327994313967,False,0.11633165817115387,home_strong,"home_strong,home_title_race","type=home_strong; flags=home_strong,home_title_race; elo=67.957; xg_diff=-2.800; rank_gap=-5.000; prob_draw=0.328; draw_gap=0.116; lab_edge=; adv_home=0.40; adv_away=0.88; home_ctx=title; away_ctx=mid",False
j2_2026_03141403_湘南_山形,j2,第６節第１日,湘南,山形,H,D,0.5071105583089527,0.3594412644862547,0.11524006874021646,stall,"draw_risk,close_top_gap",False,False,False,0.32415679668524605,0.340713557136552,0.3351296461782019,True,-0.005583910958350091,home_strong,"draw_risk,home_strong,home_title_race","type=home_strong; flags=draw_risk,home_strong,home_title_race; elo=-4.192; xg_diff=3.900; rank_gap=-4.000; prob_draw=0.341; draw_gap=-0.006; lab_edge=; adv_home=0.00; adv_away=0.71; home_ctx=title; away_ctx=mid",False
j2_2026_03141403_甲府_いわき,j2,第６節第１日,甲府,いわき,A,A,0.07637345546996738,0.0,0.4852789581472413,hold,no_draw_risk,False,False,False,0.2373717027622111,0.3309156369799783,0.43171266025781063,False,0.10079702327783235,away_strong,"away_strong,home_title_race,away_title_race","type=away_strong; flags=away_strong,home_title_race,away_title_race; elo=-61.891; xg_diff=-11.400; rank_gap=-1.000; prob_draw=0.331; draw_gap=0.101; lab_edge=; adv_home=0.76; adv_away=0.71; home_ctx=title; away_ctx=title",False
j2_2026_03141403_磐田_札幌,j2,第６節第１日,磐田,札幌,A,H,0.07843207099029756,0.0,0.48211031140833327,hold,no_draw_risk,False,False,False,0.4240317942078172,0.33228804732686507,0.2436801584653177,False,0.09174374688095216,away_strong,"away_strong,home_relegation_risk,away_adverse","type=away_strong; flags=away_strong,home_relegation_risk,away_adverse; elo=55.797; xg_diff=-4.100; rank_gap=4.000; prob_draw=0.332; draw_gap=0.092; lab_edge=; adv_home=0.00; adv_away=1.58; home_ctx=relegation; away_ctx=mid",False
j2_2026_03151303_八戸_栃木Ｃ,j2,第６節第２日,八戸,栃木Ｃ,A,H,0.41915517188164164,0.0803139183232086,0.24457554996856362,stall,draw_risk,False,False,False,0.3778570983031803,0.3384494794098981,0.2836934222869216,True,0.039407618893282204,draw_risk,"draw_risk,home_relegation_risk,away_relegation_risk","type=neutral; flags=draw_risk,home_relegation_risk,away_relegation_risk; elo=28.502; xg_diff=3.100; rank_gap=2.000; prob_draw=0.338; draw_gap=0.039; lab_edge=; adv_home=0.40; adv_away=0.34; home_ctx=relegation; away_ctx=relegation",False
j2_2026_03201403_新潟_富山,j2,第７節第１日,新潟,富山,A,H,0.2633152809222474,0.3,0.2402922758853286,flip,signal_conflict,False,False,False,0.4030301444127631,0.3355435206148316,0.26142633497240525,False,0.06748662379793147,signal_conflict,"signal_conflict,lab_style_conflict,home_title_race,away_title_race","type=signal_conflict; flags=signal_conflict,lab_style_conflict,home_title_race,away_title_race; elo=43.435; xg_diff=-13.100; rank_gap=2.000; prob_draw=0.336; draw_gap=0.067; lab_edge=-0.943; adv_home=0.40; adv_away=0.93; home_ctx=title; away_ctx=title",True
j2_2026_03211403_札幌_甲府,j2,第７節第１日,札幌,甲府,H,H,0.26351281685534117,0.0,0.33741187201516026,hold,no_draw_risk,False,False,False,0.4020654928266957,0.33567521123689414,0.26225929593641023,False,0.06639028158980154,home_strong,"home_strong,lab_home_matchup,lab_style_conflict,away_title_race,away_adverse","type=home_strong; flags=home_strong,lab_home_matchup,lab_style_conflict,away_title_race,away_adverse; elo=42.853; xg_diff=10.300; rank_gap=3.000; prob_draw=0.336; draw_gap=0.066; lab_edge=0.905; adv_home=0.00; adv_away=1.34; home_ctx=mid; away_ctx=title",False
j2_2026_03211403_磐田_大宮,j2,第７節第１日,磐田,大宮,A,H,0.6967913818897733,0.6445254911928896,0.055315008348511954,stall,"draw_risk,lab_style_conflict,close_top_gap",False,False,False,0.3422161491441592,0.34058293868754286,0.31720091216829793,True,0.0016332104566163519,away_strong,"draw_risk,away_strong,lab_away_matchup,lab_style_conflict,away_title_race,home_relegation_risk","type=away_strong; flags=draw_risk,away_strong,lab_away_matchup,lab_style_conflict,away_title_race,home_relegation_risk; elo=6.969; xg_diff=-8.100; rank_gap=5.000; prob_draw=0.341; draw_gap=0.002; lab_edge=-8.498; adv_home=0.00; adv_away=0.48; home_ctx=relegation; away_ctx=title",False
j2_2026_03211403_秋田_八戸,j2,第７節第２日,秋田,八戸,H,H,0.44739163796145953,0.15444036122499122,0.4143043789322337,stall,draw_risk,False,False,False,0.3679010540659736,0.3392860682815984,0.2928128776524279,True,0.028614985784375213,home_strong,"draw_risk,home_strong,lab_home_matchup,home_title_race,away_relegation_risk,away_adverse","type=home_strong; flags=draw_risk,home_strong,lab_home_matchup,home_title_race,away_relegation_risk,away_adverse; elo=22.518; xg_diff=2.800; rank_gap=-7.000; prob_draw=0.339; draw_gap=0.029; lab_edge=10.454; adv_home=0.57; adv_away=2.25; home_ctx=title; away_ctx=relegation",False
j2_2026_03221403_今治_徳島,j2,第７節第２日,今治,徳島,H,A,0.262967897557326,0.0,0.5452717680487833,hold,"stable_lab_support,no_draw_risk",False,False,False,0.25998897944970273,0.33531193170488405,0.40469908884541334,False,0.06938715714052929,away_strong,"away_strong,lab_away_matchup,lab_style_conflict,away_title_race,home_relegation_risk","type=away_strong; flags=away_strong,lab_away_matchup,lab_style_conflict,away_title_race,home_relegation_risk; elo=-45.996; xg_diff=-0.800; rank_gap=6.000; prob_draw=0.335; draw_gap=0.069; lab_edge=-11.936; adv_home=0.40; adv_away=0.88; home_ctx=relegation; away_ctx=title",False
j2_2026_03221403_山形_仙台,j2,第７節第３日,山形,仙台,A,A,0.5803594074028469,0.044864789354644066,0.18420969317462527,stall,"draw_risk,lab_style_conflict",False,False,False,0.27784501629057473,0.3378072102579093,0.38434777345151605,True,0.046540563193606777,away_strong,"draw_risk,away_strong,lab_style_conflict,away_title_race","type=away_strong; flags=draw_risk,away_strong,lab_style_conflict,away_title_race; elo=-33.938; xg_diff=-8.800; rank_gap=5.000; prob_draw=0.338; draw_gap=0.047; lab_edge=1.259; adv_home=0.40; adv_away=0.81; home_ctx=mid; away_ctx=title",False
j2_2026_03281403_横浜FC_湘南,j2,第８節第１日,横浜FC,湘南,A,A,0.46651965700099607,0.505641148398051,0.09322513014692613,flip,signal_conflict,False,False,False,0.2992370680991807,0.33975799796200684,0.3610049339388125,True,0.02124693597680566,signal_conflict,"draw_risk,signal_conflict,away_title_race","type=signal_conflict; flags=draw_risk,signal_conflict,away_title_race; elo=-19.957; xg_diff=12.900; rank_gap=3.000; prob_draw=0.340; draw_gap=0.021; lab_edge=; adv_home=0.40; adv_away=0.88; home_ctx=mid; away_ctx=title",True
j2_2026_03281403_甲府_大宮,j2,第８節第１日,甲府,大宮,H,A,0.06629880051792977,0.0,0.49881468447312305,hold,no_draw_risk,False,False,False,0.21213107224336109,0.32419920034528654,0.4636697274113524,False,0.13947052706606583,away_strong,"away_strong,home_title_race,away_title_race,home_adverse","type=away_strong; flags=away_strong,home_title_race,away_title_race,home_adverse; elo=-80.653; xg_diff=-14.300; rank_gap=-2.000; prob_draw=0.324; draw_gap=0.139; lab_edge=; adv_home=2.00; adv_away=0.48; home_ctx=title; away_ctx=title",False
j2_2026_03281403_藤枝_札幌,j2,第８節第１日,藤枝,札幌,D,A,0.4515603910716077,0.16552841509921107,0.20975141559650579,stall,draw_risk,False,False,False,0.2941953067509336,0.3393957114145037,0.36640898183456283,True,0.027013270420059132,draw_risk,draw_risk,type=neutral; flags=draw_risk; elo=-23.206; xg_diff=-2.200; rank_gap=1.000; prob_draw=0.339; draw_gap=0.027; lab_edge=; adv_home=0.54; adv_away=0.56; home_ctx=mid; away_ctx=mid,False
j2_2026_03291403_富山_今治,j2,第８節第２日,富山,今治,D,A,0.41434828185790923,0.06785700358669153,0.2496346010359991,stall,draw_risk,False,False,False,0.28218149027736983,0.3382914701791515,0.3795270395434787,True,0.04123556936432721,home_strong,"draw_risk,home_strong,home_title_race,away_relegation_risk","type=home_strong; flags=draw_risk,home_strong,home_title_race,away_relegation_risk; elo=-31.066; xg_diff=9.200; rank_gap=-7.000; prob_draw=0.338; draw_gap=0.041; lab_edge=; adv_home=0.85; adv_away=1.01; home_ctx=title; away_ctx=relegation",False
j2_2026_03291403_山形_栃木Ｃ,j2,第８節第２日,山形,栃木Ｃ,A,H,0.4281768137403702,0.10381768693465869,0.2350083331492011,stall,draw_risk,False,False,False,0.3747037822018664,0.33873406731125905,0.28656215048687467,True,0.03596971489060735,draw_risk,"draw_risk,away_relegation_risk","type=neutral; flags=draw_risk,away_relegation_risk; elo=26.618; xg_diff=-0.300; rank_gap=-2.000; prob_draw=0.339; draw_gap=0.036; lab_edge=; adv_home=0.40; adv_away=0.53; home_ctx=mid; away_ctx=relegation",False
j2_2026_03291403_秋田_仙台,j2,第８節第２日,秋田,仙台,D,A,0.38033375005155867,0.01967160085108388,0.28470828512708224,stall,draw_risk,False,False,False,0.2717947477043308,0.33705336627549715,0.391151886020172,True,0.05409851974467483,draw_risk,"draw_risk,home_title_race,away_title_race,away_adverse","type=neutral; flags=draw_risk,home_title_race,away_title_race,away_adverse; elo=-37.976; xg_diff=-2.600; rank_gap=2.000; prob_draw=0.337; draw_gap=0.054; lab_edge=; adv_home=1.16; adv_away=1.28; home_ctx=title; away_ctx=title",False
j2_2026_03291404_いわき_磐田,j2,第８節第２日,いわき,磐田,H,H,0.46609418944307235,0.2044930983864455,0.19369933524279082,stall,draw_risk,False,False,False,0.36115973816839675,0.33974838371601607,0.2990918781155873,True,0.021411354452380682,home_strong,"draw_risk,home_strong,home_title_race,away_relegation_risk","type=home_strong; flags=draw_risk,home_strong,home_title_race,away_relegation_risk; elo=18.484; xg_diff=5.200; rank_gap=-6.000; prob_draw=0.340; draw_gap=0.021; lab_edge=; adv_home=0.40; adv_away=0.45; home_ctx=title; away_ctx=relegation",False
j2_2026_04041403_横浜FC_秋田,j2,第９節第１日,横浜FC,秋田,A,A,0.45431226540958247,0.1728690851354684,0.20673357909684356,stall,draw_risk,False,False,False,0.2951131828140063,0.33946604744224107,0.3654207697437527,True,0.025954722301511635,draw_risk,"draw_risk,away_title_race,away_adverse","type=neutral; flags=draw_risk,away_title_race,away_adverse; elo=-22.621; xg_diff=10.600; rank_gap=2.000; prob_draw=0.339; draw_gap=0.026; lab_edge=; adv_home=0.40; adv_away=1.20; home_ctx=mid; away_ctx=title",False
j2_2026_04041403_磐田_甲府,j2,第９節第１日,磐田,甲府,H,H,0.0785330125919457,0.0,0.4814456454898217,hold,no_draw_risk,False,False,False,0.423640794467209,0.3323553417279638,0.24400386380482714,False,0.09128545273924515,home_strong,"home_strong,away_title_race,home_relegation_risk,away_adverse","type=home_strong; flags=home_strong,away_title_race,home_relegation_risk,away_adverse; elo=55.554; xg_diff=6.200; rank_gap=7.000; prob_draw=0.332; draw_gap=0.091; lab_edge=; adv_home=0.00; adv_away=2.47; home_ctx=relegation; away_ctx=title",False
j2_2026_04051303_八戸_山形,j2,第９節第２日,八戸,山形,A,D,0.5037741735335978,0.6079141267476307,0.050687249689767774,flip,signal_conflict,False,False,False,0.3123871405090417,0.3404317418863067,0.3471811176046516,True,0.0067493757183448855,signal_conflict,"draw_risk,signal_conflict,home_relegation_risk,home_adverse","type=signal_conflict; flags=draw_risk,signal_conflict,home_relegation_risk,home_adverse; elo=-11.556; xg_diff=3.400; rank_gap=4.000; prob_draw=0.340; draw_gap=0.007; lab_edge=; adv_home=2.00; adv_away=0.75; home_ctx=relegation; away_ctx=mid",True
j2_2026_04051403_鳥栖_大分,j2,第９節第２日,鳥栖,大分,A,H,0.06953390590864306,0.0,0.4947450038799869,hold,no_draw_risk,False,False,False,0.4541988055009628,0.32635593727242873,0.21944525722660857,False,0.12784286822853408,home_strong,"home_strong,home_title_race,away_adverse","type=home_strong; flags=home_strong,home_title_race,away_adverse; elo=73.528; xg_diff=-3.600; rank_gap=-4.000; prob_draw=0.326; draw_gap=0.128; lab_edge=; adv_home=0.40; adv_away=1.28; home_ctx=title; away_ctx=mid",False
j2_2026_04111404_甲府_札幌,j2,第１０節第１日,甲府,札幌,H,A,0.08306466597339582,0.0,0.42389536369518366,hold,no_draw_risk,False,False,False,0.2603859531039711,0.3353764439822639,0.40423760291376504,False,0.06886115893150113,away_strong,"away_strong,home_title_race,home_adverse","type=away_strong; flags=away_strong,home_title_race,home_adverse; elo=-45.698; xg_diff=-10.300; rank_gap=-3.000; prob_draw=0.335; draw_gap=0.069; lab_edge=; adv_home=2.00; adv_away=0.58; home_ctx=title; away_ctx=mid",False
j2_2026_04121403_山形_横浜FC,j2,第１０節第１日,山形,横浜FC,H,H,0.43852283276907966,0.1309774852142397,0.22391713249911585,stall,draw_risk,False,False,False,0.3710559167757108,0.3390406561770892,0.28990342704720007,True,0.03201526059862164,draw_risk,draw_risk,type=neutral; flags=draw_risk; elo=24.431; xg_diff=-16.800; rank_gap=1.000; prob_draw=0.339; draw_gap=0.032; lab_edge=; adv_home=0.40; adv_away=0.49; home_ctx=mid; away_ctx=mid,False
j2_2026_04121403_栃木Ｃ_八戸,j2,第１０節第１日,栃木Ｃ,八戸,A,H,0.45227557291858,0.16743454048820666,0.2089680625802455,stall,draw_risk,False,False,False,0.36615240776686975,0.3394141480839386,0.29443344414919165,True,0.026738259682931143,draw_risk,"draw_risk,home_relegation_risk,away_relegation_risk,away_adverse","type=neutral; flags=draw_risk,home_relegation_risk,away_relegation_risk,away_adverse; elo=21.461; xg_diff=-3.100; rank_gap=-2.000; prob_draw=0.339; draw_gap=0.027; lab_edge=; adv_home=0.00; adv_away=2.35; home_ctx=relegation; away_ctx=relegation",False
j2_2026_04121404_秋田_湘南,j2,第１０節第１日,秋田,湘南,A,D,0.49659618639512093,0.3620807335669184,0.10363080981151561,stall,"draw_risk,close_top_gap",False,False,False,0.32832145459335593,0.3407429077489969,0.33093563765764716,True,-0.00980727009134974,draw_risk,"draw_risk,home_title_race,away_title_race","type=neutral; flags=draw_risk,home_title_race,away_title_race; elo=-1.589; xg_diff=2.300; rank_gap=1.000; prob_draw=0.341; draw_gap=-0.010; lab_edge=; adv_home=0.85; adv_away=0.76; home_ctx=title; away_ctx=title",False
