match_id,league,節,home_team,away_team,actual_result,predicted_result,match_type,match_type_signal_conflict,match_type_home_signal_count,match_type_away_signal_count,elo_diff_for_prob,match_type_xg_diff,match_type_rank_gap,match_type_sig_away_elo,match_type_sig_away_xg,match_type_sig_away_rank,match_type_sig_home_elo,match_type_sig_home_xg,match_type_sig_home_rank,prob_home_win,prob_draw,prob_away_win,draw_risk_flag,draw_gap,d_score_close,d_score_stall,d_score_total,draw_core_score,swing_close_score,close_split_profile,d_combo_close_lowevent,d_combo_close_conflict,d_combo_drawrisk_stall,d_flag_close_lowevent,d_flag_close_conflict,d_flag_drawrisk_stall,d_flag_two_of_three,d_flag_j1_close_lowevent,d_flag_j1_drawrisk_stall,d_flag_j2_second_draw_close,d_flag_j2_drawrisk_second,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_tempo_band,lab_control_band,lab_pressure_band,lab_matchup_profile,lab_matchup_edge_score,lab_style_conflict_score,lab_low_event_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_side_path_home_score,lab_side_path_away_score,lab_draw_support_score,lab_dispersion_score,lab_basis_hint,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_confidence_delta,lab_floor_delta,lab_ceiling_delta,lab_recovery_delta,lab_regression_delta,lab_persistence_delta,lab_state_notes,decision_reason
j2_2026_08081450_札幌_徳島,j2,第１節第１日,札幌,徳島,H,A,away_strong,False,1,2,-45.4635,2.6000000000000005,4,True,False,True,False,True,False,0.2541006280707483,0.3609073094559665,0.3849920624732853,True,0.011288912984988297,0.916988568882212,0.2655238239191945,0.656402670897005,0.6737909938010757,0.6676944242669179,mixed_close,0.0,0.0,0.2434823112997946,False,False,False,False,False,False,False,False,0.22119634615990402,0.548304977085782,0.2304986767543141,0.3190231996384679,0.7237102486706184,mid,neutral,home,stall_shape,0.1435953666960612,0.010922146636432336,0.8537081128747795,0.4109818644094909,0.3325817544932683,0.6734639203356085,0.21448105751419486,0.4803952112272232,0.3988454327809395,0.5983984404479763,0.3112838389245769,draw_compressed,0.5843618397720176,0.4156381602279824,0.45169502291421804,0.6700363780941024,0.2357952300785984,0.5535478737232107,0.21065689619819092,0.01350748148148151,-0.03227000000000002,0.08874996519075468,0.03645833333333337,-0.00462222222222225,0.1074074074074074,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",BASE_FUSION
j2_2026_08081833_八戸_富山,j2,第１節第１日,八戸,富山,H,H,away_strong,False,1,2,52.9666,-6.4,10,False,True,True,True,False,False,0.38116608066993385,0.36306994844781243,0.25576397088225383,True,0.004664517968638093,0.9590564625717904,0.2641048499378893,0.68107581751823,0.6299257484636301,0.7446073820268995,mixed_close,0.0,0.0,0.25329146312948564,False,False,False,False,False,False,False,False,0.2982952814370928,0.49110777021390595,0.21059694834900128,0.3272681459521974,0.5268810865936648,mid,neutral,away,balanced,0.3318859861845973,0.030575826290112,0.8275418871252205,0.40902351167071505,0.3960009464846231,0.6513830282900414,0.19031359323841043,0.39162356695378575,0.58475855134125,0.5773889795086439,0.3992844146629118,basis_balanced,0.3002051885646921,0.699794811435308,0.508892229786094,0.5718916804497961,0.22583434066059502,0.47889253946054233,0.2952731198788626,-0.03849876190476187,-0.021068412698412753,-0.2961282276637539,0.037541666666666695,-0.1413523809523809,-0.25833333333333336,"profile=balanced,stall",BASE_FUSION
j2_2026_08081833_藤枝_仙台,j2,第１節第１日,藤枝,仙台,H,A,away_strong,False,0,3,-76.7132,-3.3000000000000007,5,True,True,True,False,False,False,0.21344039655595615,0.37656336279311714,0.4099962406509267,True,0.022028995373007787,0.8317007303857052,0.25690350514526666,0.6017818402895297,0.6106173241245636,0.7179710046269921,mixed_close,0.0,0.0,0.21366683286796606,False,False,False,False,False,False,False,False,0.21641068593531174,0.5418993782561028,0.2416899358085856,0.3564323948006866,0.5590478374039541,mid,neutral,neutral,balanced,0.11031430041152258,0.009399436542293691,0.9132043650793651,0.5115733371103506,0.32914543520963213,0.6884300884719945,0.2240868613883454,0.4015909577973769,0.49883808546763947,0.5908750362235725,0.33895952539248103,draw_compressed,0.39939952309972837,0.6006004769002716,0.4581006217438972,0.6260943984548256,0.21246409381052744,0.5451263930955853,0.24240951309388722,-0.06979203174603177,-0.06401650793650793,-0.11603626991653299,0.04583333333333328,0.015221428571428608,-0.1486111111111112,"profile=balanced,stall,basis=draw_compressed",BASE_FUSION
j2_2026_08081903_大宮_新潟,j2,第１節第１日,大宮,新潟,H,H,neutral,False,1,0,31.8408,2.4000000000000004,-1,False,False,False,False,True,False,0.375974978416903,0.3581766837853243,0.2658483377977727,True,0.0018548297782619572,0.9798395145985381,0.2814016163389086,0.7004643552946863,0.6855970937279436,0.6252314560804975,mixed_close,0.0,0.0,0.27572842316076024,False,False,False,False,False,False,False,False,0.250527538037321,0.5348702490917198,0.21460221287095926,0.30761633576523983,0.6703986519705347,mid,neutral,home,stall_shape,0.27300508891828335,0.01186559472273763,0.8370888447971782,0.26430164944899454,0.36223836011077226,0.6848743994102794,0.19727185573604647,0.5236100405377553,0.39413846670479386,0.5960455984866637,0.3190194574949908,draw_compressed,0.6339361108616842,0.3660638891383158,0.46512975090828024,0.6381326451414315,0.257220162575265,0.5279316842009341,0.21484815322380105,0.10985192592592574,0.16711888888888887,-0.015074296853244351,0.06870833333333337,-0.06973333333333326,0.004629629629629539,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",BASE_FUSION
j2_2026_08081903_宮崎_横浜FC,j2,第１節第１日,宮崎,横浜FC,A,D,away_strong,False,0,2,3.5127,-4.6,6,False,True,True,False,False,False,0.31529931273455847,0.3786921112317495,0.3060085760336921,True,-0.05246431635310933,0.8058598790630874,0.27340443083349686,0.5928776997712512,0.735824135443287,0.735330909019779,mixed_close,0.0,0.0,0.22032566156679403,False,False,False,False,False,False,True,True,0.22352964699546465,0.5392820954979662,0.23718825750656905,0.31257993824433733,0.7267585112972801,high,neutral,away,stall_shape,0.1722985559964727,0.052272383700955175,0.8547619047619047,0.36898847473493157,0.33082926029056003,0.6913592924576409,0.22324831508604343,0.40185897887443134,0.46338565547639093,0.613320660317978,0.32293866544025013,flat_draw_trap,0.4363517138600418,0.5636482861399582,0.46071790450203376,0.6878847839942596,0.2094205470905023,0.5620304377411656,0.2285490151683322,-0.0825892380952381,-0.10389380952380961,0.030133711907396,0.046875,0.031552380952381,0.054166666666666696,"profile=stall_shape,stall,draw_tension_high,basis=flat_draw_trap",BASE_FUSION
j2_2026_08081903_磐田_秋田,j2,第１節第１日,磐田,秋田,D,H,home_strong,False,2,0,68.1313,4.800000000000001,-2,False,False,False,True,True,False,0.42405804087176646,0.3539723075774167,0.2219696515508168,False,0.06011832915701226,0.5961473207420216,0.26394038164312567,0.46326454510246323,0.5107504723295129,0.6198816708429877,swing_close,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.23396347035724455,0.5423356241609393,0.22370090548181623,0.28254789036024863,0.6992525701554131,mid,neutral,home,stall_shape,0.29343375220458556,0.07650175221603785,0.8777039241622575,0.28006074904508865,0.3339039519491235,0.7016074319981968,0.20552624272412287,0.5090569043062282,0.38940896968014554,0.6040053465325987,0.26169021518568575,flat_draw_trap,0.6237737254752579,0.37622627452474205,0.4576643758390607,0.6527442317605388,0.24901598450260048,0.54028770451366,0.2106963109837395,0.044778000000000096,0.06127333333333329,0.0763628141299193,0.053749999999999964,0.03821666666666668,0.06250000000000011,"profile=stall_shape,stall,draw_tension_high,basis=flat_draw_trap",BASE_FUSION
j2_2026_08081905_大分_湘南,j2,第１節第１日,大分,湘南,A,A,away_strong,False,1,2,-52.0871,1.2000000000000002,13,True,False,True,False,True,False,0.24104023212625963,0.3631829882224967,0.3957767796512438,True,0.01920016903796079,0.8626573374518821,0.26988334879179077,0.6255477419878455,0.685149926332486,0.6752958465661145,mixed_close,0.0,0.0,0.23281685109132386,False,False,False,False,False,False,False,False,0.23240733924296936,0.5513844797058229,0.21620818105120773,0.3845461093314456,0.8177487535445399,mid,neutral,neutral,stall_shape,0.07343553424456208,0.02365835222978083,0.9430853174603174,0.40033854610333247,0.35600061999331334,0.7552583582079598,0.22250050788950457,0.4018034251104428,0.453101208676242,0.6442487333955561,0.28128248403114453,flat_draw_trap,0.44693332734572505,0.553066672654275,0.44861552029417706,0.7288723216845316,0.20198636319453273,0.5801405876577432,0.217873049147724,-0.02538892063492071,0.03917126984126995,-0.1897562129798971,0.05912499999999998,-0.002495238095238106,-0.28472222222222227,"profile=stall_shape,stall,draw_tension_high,basis=flat_draw_trap",BASE_FUSION
j2_2026_08081937_鳥栖_甲府,j2,第１節第１日,鳥栖,甲府,H,H,home_strong,False,2,0,56.7177,4.6000000000000005,-2,False,False,False,True,True,False,0.40932897202120444,0.3544668905398601,0.23620413743893554,True,0.04486749868695944,0.698948336968874,0.2611913176320295,0.5238455292341362,0.5245123333753132,0.6008467870273263,swing_close,0.0,0.0,0.18255923708961597,False,False,False,False,False,False,False,False,0.2567489653832783,0.5364873111933643,0.20676372342335747,0.25289445551509043,0.6425719370350478,mid,home,home,stall_shape,0.26486050485008816,0.022121212121212132,0.8529629629629629,0.3200175953602541,0.3597031896410323,0.6892314136389727,0.1930387194641618,0.5344285876890748,0.39173698123580364,0.5925890363259579,0.3050498475558952,draw_compressed,0.6476120066757975,0.3523879933242024,0.46351268880663565,0.6250230065322653,0.26278324402290787,0.5215792682764687,0.2156374877006233,0.037951752380952386,0.06752923809523814,0.08859254385964915,0.06895833333333345,-0.03422952380952371,0.016666666666666663,"profile=stall_shape,stall,draw_tension_high,home_control,basis=draw_compressed",BASE_FUSION
j2_2026_08091807_いわき_今治,j2,第１節第２日,いわき,今治,H,D,neutral,False,0,1,30.347,-1.2999999999999998,-2,False,True,False,False,False,False,0.3351073861431743,0.40603367164235116,0.25885894221447453,True,-0.060075192842460434,0.7768700427804034,0.2700442641766106,0.5741397313388863,0.7334946239932293,0.48426717932182767,draw_core,0.0,0.0,0.20978929906348603,False,False,False,False,False,False,False,False,0.22148278866041873,0.5679105040903666,0.2106067072492146,0.19715306667801005,0.7821139863547757,mid,neutral,neutral,mid_stall_side_preserve,0.13189583333333338,0.024888339174053482,0.8707142857142858,0.32459745979119564,0.3166131728525408,0.6843545550383896,0.20017670332676704,0.42932288061085,0.40796169927125764,0.6100115577913111,0.2420647395190885,flat_draw_trap,0.5220977737995783,0.4779022262004217,0.4320894959096334,0.7135906224259105,0.21480769486440118,0.5767747897331166,0.20841751540248216,-0.05940488888888895,0.01532,-0.03563060428849907,0.0661666666666667,0.006233333333333313,-0.28611111111111104,"profile=mid_stall_side_preserve,stall,draw_tension_high,basis=flat_draw_trap",BASE_FUSION
j2_2026_08091904_山形_栃木C,j2,第１節第２日,山形,栃木Ｃ,H,D,away_strong,False,0,2,20.9879,-2.0,5,False,True,True,False,False,False,0.33916396041308,0.38253395506898036,0.27830208451793964,True,-0.03157229500193809,0.8549357297124984,0.2669332336086718,0.6197347312709678,0.702833700645073,0.7135160658502169,mixed_close,0.0,0.0,0.22821075885974665,False,False,False,False,False,False,False,False,0.20931007569970464,0.5547085929340799,0.23598133136621544,0.3369403141300345,0.7898109003606184,high,neutral,home,stall_shape,0.12233783436213994,0.0430117501546073,0.8736904761904762,0.43976827329189383,0.33359961552969786,0.7135500928361741,0.22793057933187205,0.4238857546723355,0.41049507694601267,0.6296927957835696,0.3322132286539119,flat_draw_trap,0.5138524252341271,0.48614757476587295,0.4452914070659201,0.7302368874486146,0.20627444877480675,0.5913920500558097,0.2023335011693836,-0.07313209523809527,0.011431587301587331,-0.028501084731347937,0.06279166666666669,0.15264761904761898,-0.125,"profile=stall_shape,stall,draw_tension_high,basis=flat_draw_trap",BASE_FUSION
