test_round,train_round_min,train_round_max,draw_boost,temperature,home_shift,train_N,train_logloss,train_brier,train_accuracy,objective
11,1,10,1.02,1.1,-0.01,217,1.1046873728803315,0.6717059297819213,0.29493087557603687,1.2726138553258117
11,1,10,1.04,1.1,-0.01,217,1.104880075505259,0.6718039025376992,0.31336405529953915,1.2728310511396839
11,1,10,1.06,1.1,-0.01,217,1.1051381879253623,0.671947800449281,0.3317972350230415,1.2731251380376827
11,1,10,1.0,1.05,-0.01,217,1.1051657863775048,0.6721488643471301,0.28110599078341014,1.2732030024642873
11,1,10,1.02,1.05,-0.01,217,1.1053073345066942,0.6722065582733174,0.29493087557603687,1.2733589740750235
11,1,10,1.08,1.1,-0.01,217,1.105458316824182,0.6721356855674641,0.3317972350230415,1.273492238216048
11,1,10,1.04,1.05,-0.01,217,1.1055245865790424,0.6723169192929772,0.31336405529953915,1.2736038164022867
11,1,10,1.1,1.1,-0.01,217,1.1058372771180494,0.6723657060372022,0.3317972350230415,1.27392870362735
11,1,10,1.06,1.05,-0.01,217,1.1058135884924056,0.6724777501451187,0.3317972350230415,1.2739330260286854
11,1,10,1.0,1.0,-0.01,217,1.1058609757374411,0.6727161315200578,0.28110599078341014,1.2740400086174555
11,1,10,1.02,1.0,-0.01,217,1.1060233333762848,0.6727826666758269,0.29493087557603687,1.2742190000452416
11,1,10,1.08,1.05,-0.01,217,1.1061706309735055,0.6726869479146589,0.3317972350230415,1.2743423679521704
11,1,10,1.04,1.0,-0.01,217,1.106269099567003,0.672907314613132,0.31336405529953915,1.2744959282202861
11,1,10,1.1,1.05,-0.01,217,1.1065922309018397,0.6729424993673642,0.3317972350230415,1.2748278557436807
11,1,10,1.06,1.0,-0.01,217,1.106593935597646,0.6730876878850142,0.3317972350230415,1.2748658575688996
11,1,10,1.0,0.95,-0.01,217,1.1066692959000037,0.6733731914064178,0.28110599078341014,1.2750125937516081
11,1,10,1.02,0.95,-0.01,217,1.106856035487307,0.6734499656360825,0.29493087557603687,1.2752185268963276
11,1,10,1.08,1.0,-0.01,217,1.1069937693920358,0.6733214964104965,0.3317972350230415,1.2753241434946598
11,1,10,1.04,0.95,-0.01,217,1.1071351407649115,0.6735911896298885,0.31336405529953915,1.2755329381723837
11,1,10,1.1,1.0,-0.01,217,1.1074647753142335,0.6736065430781637,0.3317972350230415,1.2758664110837743
11,1,10,1.06,0.95,-0.01,217,1.1075018288114096,0.6737942601117481,0.3317972350230415,1.2759503938393466
11,1,10,1.08,0.95,-0.01,217,1.1079516081073029,0.6740566734358113,0.3317972350230415,1.2764657764662557
11,1,10,1.1,0.95,-0.01,217,1.1084802566453602,0.6743760216378825,0.3317972350230415,1.2770742620548308
11,1,10,1.0,1.1,-0.02,217,1.1090700961674718,0.6745929257382866,0.2995391705069124,1.2777183276020434
11,1,10,1.02,1.1,-0.02,217,1.109194060487161,0.6746226870451828,0.28110599078341014,1.2778497322484568
11,1,10,1.04,1.1,-0.02,217,1.1093870496025038,0.674700715593238,0.28110599078341014,1.2780622285008132
11,1,10,1.06,1.1,-0.02,217,1.1096454447386295,0.674824974692754,0.2995391705069124,1.278351688411818
11,1,10,1.08,1.1,-0.02,217,1.1099658526620475,0.6749935188361945,0.31797235023041476,1.278714232371096
11,1,10,1.0,1.05,-0.02,217,1.1099118775475072,0.6752370413533852,0.2995391705069124,1.2787211378858534
11,1,10,1.02,1.05,-0.02,217,1.1100535916546823,0.675272254544629,0.28110599078341014,1.2788716552908395
11,1,10,1.04,1.05,-0.02,217,1.110271007551273,0.6753604773522234,0.28110599078341014,1.2791111268893287
11,1,10,1.1,1.1,-0.02,217,1.1103450883693504,0.6752044888775848,0.34101382488479265,1.2791462105887466
11,1,10,1.06,1.05,-0.02,217,1.1105601711797009,0.6754995044164772,0.2995391705069124,1.27943504728382
11,1,10,1.08,1.05,-0.02,217,1.110917373309931,0.6756872249893955,0.31797235023041476,1.2798391795572797
11,1,10,1.0,1.0,-0.02,217,1.110873205289208,0.6759713933978831,0.2995391705069124,1.2798660536386788
11,1,10,1.02,1.0,-0.02,217,1.1110355629280515,0.6760128527414575,0.28110599078341014,1.280038776113416
11,1,10,1.04,1.0,-0.02,217,1.1112813291187698,0.6761128005478652,0.28110599078341014,1.280309529255736
11,1,10,1.1,1.05,-0.02,217,1.1113391308634353,0.675921618258134,0.34101382488479265,1.2803195354279688
11,1,10,1.06,1.0,-0.02,217,1.111606165149413,0.6762688411027951,0.2995391705069124,1.2806733754251116
11,1,10,1.08,1.0,-0.02,217,1.112005998943803,0.6764786762964935,0.31797235023041476,1.2811256680179264
11,1,10,1.0,0.95,-0.02,217,1.1119786616151448,0.6768140354536819,0.2995391705069124,1.2811821704785653
11,1,10,1.02,0.95,-0.02,217,1.1121651801304329,0.6768626824756458,0.28110599078341014,1.2813808507493443
11,1,10,1.1,1.0,-0.02,217,1.1124770048660004,0.6767401012188574,0.34101382488479265,1.2816620301707147
11,1,10,1.04,0.95,-0.02,217,1.1124440670386326,0.6769761925587904,0.28110599078341014,1.2816881151783301
11,1,10,1.06,0.95,-0.02,217,1.1128105393732517,0.6771519541429369,0.2995391705069124,1.2820985279089858
11,1,10,1.08,0.95,-0.02,217,1.113260105570535,0.6773874554921477,0.31797235023041476,1.2826069694435718
11,1,10,1.1,0.95,-0.02,217,1.1137885435798154,0.6776802807419312,0.34101382488479265,1.2832086137652983
12,1,11,1.0,1.1,0.02,237,1.0933336443910342,0.6640473890771963,0.3628691983122363,1.2593454916603333
12,1,11,1.0,1.05,0.02,237,1.0935043502807595,0.6642380686038706,0.3628691983122363,1.259563867431727
12,1,11,1.02,1.1,0.02,237,1.0935768909082004,0.6642174336936905,0.35443037974683544,1.259631249331623
12,1,11,1.0,1.0,0.02,237,1.09373526255555,0.6644784448769913,0.3628691983122363,1.2598548737747979
12,1,11,1.02,1.05,0.02,237,1.0937695857221055,0.6644215128488914,0.35443037974683544,1.2598749639343283
12,1,11,1.04,1.1,0.02,237,1.0938867287557117,0.6644337067156343,0.3670886075949367,1.2599951554346203
12,1,11,1.02,1.0,0.02,237,1.0940255964470622,0.6646768770155826,0.35443037974683544,1.260194815700958
12,1,11,1.0,0.95,0.02,237,1.0940428062218601,0.6647809236383563,0.3628691983122363,1.2602380371314492
12,1,11,1.04,1.05,0.02,237,1.0941079871227533,0.6646558457005579,0.3670886075949367,1.2602719485478928
12,1,11,1.06,1.1,0.02,237,1.0942596358526429,0.66469422440506,0.35864978902953587,1.2604331919539078
12,1,11,1.02,0.95,0.02,237,1.0943619608803048,0.6649961800721093,0.35443037974683544,1.2606110058983322
12,1,11,1.04,1.0,0.02,237,1.0943966918377865,0.6649315910804456,0.3670886075949367,1.2606295896078978
12,1,11,1.06,1.05,0.02,237,1.094515701819567,0.6649389149278182,0.35864978902953587,1.2607504305515216
12,1,11,1.08,1.1,0.02,237,1.0946923101087829,0.6649970921815764,0.35864978902953587,1.260941583154177
12,1,11,1.04,0.95,0.02,237,1.0947707156126238,0.6652740051109188,0.3670886075949367,1.2610892168903536
12,1,11,1.06,1.0,0.02,237,1.094844316668678,0.665240244315191,0.35864978902953587,1.2611543777474759
12,1,11,1.08,1.05,0.02,237,1.0949891161400547,0.6652686609853493,0.35864978902953587,1.261306281386392
12,1,11,1.1,1.1,0.02,237,1.0951816525257958,0.6653404999048843,0.33755274261603374,1.2615167775020169
12,1,11,1.06,0.95,0.02,237,1.0952644000457088,0.665611839515401,0.35864978902953587,1.2616673599245591
12,1,11,1.08,1.0,0.02,237,1.0953644993566767,0.6656005897766738,0.35864978902953587,1.2617646468008452
12,1,11,1.1,1.05,0.02,237,1.095524837160381,0.66564311242838,0.33755274261603374,1.2619356152674759
12,1,11,1.08,0.95,0.02,237,1.0958386286812762,0.6660072222589364,0.35864978902953587,1.2623404342460103
12,1,11,1.1,1.0,0.02,237,1.095953509057538,0.6660104720064681,0.33755274261603374,1.262456127059155
12,1,11,1.0,1.1,0.01,237,1.0960354564908183,0.6658147442770143,0.3628691983122363,1.262489142560072
12,1,11,1.02,1.1,0.01,237,1.0962780032080381,0.665977605916012,0.35864978902953587,1.2627724046870412
12,1,11,1.0,1.05,0.01,237,1.0962801755298246,0.6660550685792539,0.3628691983122363,1.2627939426746382
12,1,11,1.02,1.05,0.01,237,1.0965450089001727,0.6662313150091105,0.35864978902953587,1.2631028376524502
12,1,11,1.1,0.95,0.02,237,1.0964892794922103,0.666457786632265,0.33755274261603374,1.2631037261502764
12,1,11,1.04,1.1,0.01,237,1.0965871514205656,0.6661867377654569,0.3670886075949367,1.2631338358619297
12,1,11,1.0,1.0,0.01,237,1.0965871800239841,0.6663471241372886,0.3628691983122363,1.2631739610583064
12,1,11,1.04,1.05,0.01,237,1.0968830139939576,0.666458480554273,0.3670886075949367,1.263497634132526
12,1,11,1.02,1.0,0.01,237,1.0968775139154963,0.6665384471536911,0.35864978902953587,1.263512125703919
12,1,11,1.06,1.1,0.01,237,1.0969593788050096,0.6664401564831502,0.33755274261603374,1.2635694179257972
12,1,11,1.0,0.95,0.01,237,1.0969724154838203,0.666703273706281,0.3628691983122363,1.2636482339103905
12,1,11,1.04,1.0,0.01,237,1.097248609306221,0.6667860673673369,0.3670886075949367,1.2639451261480552
12,1,11,1.06,1.05,0.01,237,1.0972903380178207,0.6667344138626009,0.33755274261603374,1.263973941483471
12,1,11,1.02,0.95,0.01,237,1.0972921121482333,0.666911658002765,0.35864978902953587,1.2640200266489245
12,1,11,1.08,1.1,0.01,237,1.0973913830371131,0.6667359678316457,0.3459915611814346,1.2640753749950246
12,1,11,1.06,1.0,0.01,237,1.0976962341371121,0.6670876434688711,0.33755274261603374,1.2644681450043298
12,1,11,1.04,0.95,0.01,237,1.097701401346141,0.6671826056879993,0.3670886075949367,1.264497052768141
12,1,11,1.08,1.05,0.01,237,1.0977633671731912,0.6670570561962434,0.3459915611814346,1.264527631222252
12,1,11,1.1,1.1,0.01,237,1.097880064892511,0.6670723619644768,0.3291139240506329,1.2646481553836304
12,1,11,1.06,0.95,0.01,237,1.0981956128507684,0.6675135596255086,0.33755274261603374,1.2650740027571454
12,1,11,1.08,1.0,0.01,237,1.0982164168251107,0.6674409298726848,0.3459915611814346,1.265076649293282
12,1,11,1.1,1.05,0.01,237,1.098298708414124,0.667424436850863,0.3291139240506329,1.2651548176268397
12,1,11,1.08,0.95,0.01,237,1.0987703613067974,0.6679020607870979,0.3459915611814346,1.2657458765035718
12,1,11,1.1,1.0,0.01,237,1.0988054265259724,0.6678437723932005,0.3291139240506329,1.2657663696242725
12,1,11,1.0,1.1,0.0,237,1.0992678013227153,0.6679170003228964,0.3333333333333333,1.2662470514034394
12,1,11,1.1,0.95,0.01,237,1.0994215248267838,0.6683457443621463,0.3291139240506329,1.2665079609173204
12,1,11,1.02,1.1,0.0,237,1.0995099733208784,0.6680687391840653,0.35443037974683544,1.2665271581168946
12,1,11,1.0,1.05,0.0,237,1.0996378788787908,0.6682374206905717,0.3333333333333333,1.2666972340514338
12,1,11,1.04,1.1,0.0,237,1.099818752361417,0.6682668738277049,0.3459915611814346,1.2668854708183432
12,1,11,1.02,1.05,0.0,237,1.0999024966376048,0.6684018373547862,0.35443037974683544,1.2670029559763014
12,1,11,1.0,1.0,0.0,237,1.1000799858901853,0.668615803397586,0.3333333333333333,1.2672339367395817
12,1,11,1.06,1.1,0.0,237,1.1001906159867585,0.6685094187316188,0.34177215189873417,1.2673179706696631
12,1,11,1.04,1.05,0.0,237,1.100240289276985,0.6686173003793037,0.3459915611814346,1.267394614371811
12,1,11,1.02,1.0,0.0,237,1.1003703197816974,0.6687945423465688,0.35443037974683544,1.2675689553683396
12,1,11,1.08,1.1,0.0,237,1.1006222617431654,0.6687944775307545,0.3333333333333333,1.267820881125854
12,1,11,1.06,1.05,0.0,237,1.1006474039310201,0.6688816564716675,0.34177215189873417,1.267867818048937
12,1,11,1.0,0.95,0.0,237,1.1006111795150118,0.6690652552809381,0.3333333333333333,1.2678774933352464
12,1,11,1.04,1.0,0.0,237,1.1007414151724217,0.6690297060013282,0.3459915611814346,1.2679988416727537
12,1,11,1.02,0.95,0.0,237,1.100931167842702,0.6692602574941507,0.35443037974683544,1.2682462322162398
12,1,11,1.1,1.1,0.0,237,1.101110590281271,0.6691202383016788,0.3459915611814346,1.2683906498566908
12,1,11,1.08,1.05,0.0,237,1.1011202267309255,0.6691928449889968,0.3333333333333333,1.2684184379781747
12,1,11,1.06,1.0,0.0,237,1.1011890400033133,0.6693189514370795,0.34177215189873417,1.2685187778625833
12,1,11,1.04,0.95,0.0,237,1.1013407445357697,0.6695179487664709,0.3459915611814346,1.2687202317273873
12,1,11,1.1,1.05,0.0,237,1.1016553645627811,0.6695488933565569,0.3459915611814346,1.2690425879019203
12,1,11,1.08,1.0,0.0,237,1.1017092226913117,0.6696600314675314,0.3333333333333333,1.2691242305581945
12,1,11,1.06,0.95,0.0,237,1.1018352394505675,0.6698357707774628,0.34177215189873417,1.2692941821449333
12,1,11,1.1,1.0,0.0,237,1.102298232392173,0.670050790321734,0.3459915611814346,1.2698109299726066
12,1,11,1.08,0.95,0.0,237,1.1024102673129286,0.6702112633057389,0.3333333333333333,1.2699630831393633
12,1,11,1.0,1.1,-0.01,237,1.103034490695996,0.6703544000114475,0.2869198312236287,1.2706230906988578
12,1,11,1.1,0.95,0.0,237,1.1030617063146273,0.6706420603400846,0.3459915611814346,1.2707222213996485
12,1,11,1.02,1.1,-0.01,237,1.1032766120481556,0.6704910755565445,0.29957805907172996,1.2708993809372917
12,1,11,1.04,1.1,-0.01,237,1.1035853413875658,0.6706743561883598,0.3206751054852321,1.2712539304346557
12,1,11,1.0,1.05,-0.01,237,1.103581374652905,0.6707852514664693,0.2869198312236287,1.2712776875195224
12,1,11,1.02,1.05,-0.01,237,1.1038459627421278,0.6709332061937037,0.29957805907172996,1.2715792642905537
12,1,11,1.06,1.1,-0.01,237,1.103957156230361,0.6709022516313827,0.34177215189873417,1.2716827191382065
12,1,11,1.04,1.05,-0.01,237,1.1041837262698764,0.6711324312355019,0.3206751054852321,1.2719668340787518
12,1,11,1.0,1.0,-0.01,237,1.1042177143747847,0.6712844826578833,0.2869198312236287,1.2720388350392555
12,1,11,1.08,1.1,-0.01,237,1.10438875409751,0.6711728609247023,0.34177215189873417,1.2721819693286855
12,1,11,1.02,1.0,-0.01,237,1.1045080482662972,0.6714451625942155,0.29957805907172996,1.2723693389148512
12,1,11,1.06,1.05,-0.01,237,1.1045908123551738,0.6713807685415512,0.34177215189873417,1.2724360044905616
12,1,11,1.1,1.1,-0.01,237,1.1048770356152997,0.6714843676992879,0.34177215189873417,1.2727481275401216
12,1,11,1.04,1.0,-0.01,237,1.1048791436570216,0.6716625069824191,0.3206751054852321,1.2727947704026263
12,1,11,1.0,0.95,-0.01,237,1.1049632765966617,0.671866732591461,0.2869198312236287,1.272929959744527
12,1,11,1.08,1.05,-0.01,237,1.1050636071147069,0.6716761528530263,0.34177215189873417,1.2729826453279633
12,1,11,1.02,0.95,-0.01,237,1.105283306739744,0.6720418424015685,0.29957805907172996,1.273293767340136
12,1,11,1.06,1.0,-0.01,237,1.105326768487913,0.671934168219816,0.34177215189873417,1.273310310542867
12,1,11,1.1,1.05,-0.01,237,1.105598717420541,0.6720166071154705,0.34177215189873417,1.2736028691994088
12,1,11,1.04,0.95,-0.01,237,1.105692924445741,0.6722798978889413,0.3206751054852321,1.2737628989179763
12,1,11,1.08,1.0,-0.01,237,1.1058469511759115,0.6722578945612133,0.34177215189873417,1.2739114248162149
12,1,11,1.06,0.95,-0.01,237,1.1061874595910517,0.6725783362591102,0.34177215189873417,1.2743320436558292
12,1,11,1.1,1.0,-0.01,237,1.1064359608767729,0.6726315257920686,0.34177215189873417,1.27459384232479
12,1,11,1.08,0.95,-0.01,237,1.1067625269209644,0.672934692902834,0.34177215189873417,1.274996200146673
12,1,11,1.0,1.1,-0.02,237,1.1073428344454814,0.6731275412871704,0.3037974683544304,1.275624719767274
12,1,11,1.1,0.95,-0.01,237,1.1074140046461356,0.6733465975061769,0.34177215189873417,1.2757506540226797
12,1,11,1.02,1.1,-0.02,237,1.107585229098516,0.6732452071141731,0.2869198312236287,1.2758965308770593
12,1,11,1.04,1.1,-0.02,237,1.1078942280840234,0.6734097711671703,0.2911392405063291,1.276246670875816
12,1,11,1.0,1.05,-0.02,237,1.1081183147064815,0.6736988912622535,0.3037974683544304,1.2765430375220448
12,1,11,1.06,1.1,-0.02,237,1.108266308999661,0.6736192358414569,0.31223628691983124,1.2766711179600252
12,1,11,1.02,1.05,-0.02,237,1.1083830590011658,0.673825748480944,0.2869198312236287,1.2768394961214018
12,1,11,1.08,1.1,-0.02,237,1.1086981694452143,0.6738716931095389,0.3291139240506329,1.277166092722599
12,1,11,1.04,1.05,-0.02,237,1.1087209766944992,0.6740041967365338,0.2911392405063291,1.2772220258786326
12,1,11,1.0,1.0,-0.02,237,1.109008393880851,0.6743531619181808,0.3037974683544304,1.2775966843603963
12,1,11,1.06,1.05,-0.02,237,1.1091282149478852,0.6742320704019427,0.31223628691983124,1.2776862325483709
12,1,11,1.1,1.1,-0.02,237,1.109186710123217,0.6741653197857572,0.350210970464135,1.2777280400696562
12,1,11,1.02,1.0,-0.02,237,1.1092987277723632,0.6744903078966312,0.2869198312236287,1.277921304746521
12,1,11,1.08,1.05,-0.02,237,1.1096011599191327,0.6745072968901605,0.3291139240506329,1.2782279841416728
12,1,11,1.04,1.0,-0.02,237,1.1096698231630877,0.6746844703106105,0.2911392405063291,1.2783409407407405
12,1,11,1.0,0.95,-0.02,237,1.1100371520124048,0.6751072964852582,0.3037974683544304,1.2788139761337194
12,1,11,1.1,1.05,-0.02,237,1.1101364185202185,0.6748278920563855,0.350210970464135,1.278843391534315
12,1,11,1.06,1.0,-0.02,237,1.1101174479939793,0.6749332938170807,0.31223628691983124,1.2788507714482495
12,1,11,1.02,0.95,-0.02,237,1.1103569741913646,0.6752560082245102,0.2869198312236287,1.279170976247492
12,1,11,1.08,1.0,-0.02,237,1.1106376306819778,0.6752345191537309,0.3291139240506329,1.2794462604704107
12,1,11,1.04,0.95,-0.02,237,1.110766386495183,0.6754680531298975,0.2911392405063291,1.2796333997776572
12,1,11,1.1,1.0,-0.02,237,1.1112266403828392,0.6755859788042042,0.350210970464135,1.2801231350838904
12,1,11,1.06,0.95,-0.02,237,1.11126071875725,0.6757408606442895,0.31223628691983124,1.2801959339183224
12,1,11,1.08,0.95,-0.02,237,1.1118355856806408,0.676071958577354,0.3291139240506329,1.2808535753249792
12,1,11,1.1,0.95,-0.02,237,1.1124868654345863,0.6764589692117093,0.350210970464135,1.2816016077375136
13,1,12,1.0,1.1,0.02,257,1.0938562449454547,0.664496450055461,0.3657587548638132,1.25998035745932
13,1,12,1.0,1.05,0.02,257,1.0940649394946313,0.6647216625815245,0.3657587548638132,1.2602453551400126
13,1,12,1.02,1.1,0.02,257,1.0941315029331478,0.6646871464086143,0.35797665369649806,1.2603032895353012
13,1,12,1.0,1.0,0.02,257,1.094339025803142,0.6650012640589531,0.3657587548638132,1.2605893418178802
13,1,12,1.02,1.05,0.02,257,1.0943629414449034,0.6649262418002003,0.35797665369649806,1.2605945018949536
13,1,12,1.04,1.1,0.02,257,1.0944726423181759,0.6649236744851003,0.36964980544747084,1.260703560939451
13,1,12,1.02,1.0,0.02,257,1.0946628738385002,0.6652213184246866,0.35797665369649806,1.2609682034446719
13,1,12,1.04,1.05,0.02,257,1.0947333711312541,0.6651812947941331,0.36964980544747084,1.2610286948297875
13,1,12,1.0,0.95,0.02,257,1.0946959748342195,0.6653485638417583,0.3657587548638132,1.261033115794659
13,1,12,1.06,1.1,0.02,257,1.0948761711317403,0.6652040648771961,0.36186770428015563,1.2611771873510393
13,1,12,1.04,1.0,0.02,257,1.0950667140615562,0.6654972189045999,0.36964980544747084,1.261441018787706
13,1,12,1.02,0.95,0.02,257,1.0950493689349445,0.6655859296057145,0.35797665369649806,1.261445851336373
13,1,12,1.06,1.05,0.02,257,1.0951724076215184,0.6654846845107776,0.36186770428015563,1.2615435787492126
13,1,12,1.08,1.1,0.02,257,1.0953388156070707,0.665526436656475,0.36186770428015563,1.2617204247711895
13,1,12,1.04,0.95,0.02,257,1.0954915593673997,0.6658854035512605,0.36964980544747084,1.2619629102552148
13,1,12,1.06,1.0,0.02,257,1.0955463480004617,0.6658266389424183,0.36186770428015563,1.2620030077360662
13,1,12,1.08,1.05,0.02,257,1.0956764670797081,0.6658343658768718,0.36186770428015563,1.2621350585489262
13,1,12,1.1,1.1,0.02,257,1.0958575034158533,0.6658889926951435,0.33852140077821014,1.2623297515896392
13,1,12,1.06,0.95,0.02,257,1.0960179115008148,0.6662444438872671,0.36186770428015563,1.2625790224726317
13,1,12,1.08,1.0,0.02,257,1.0960978356429432,0.6662073470567567,0.36186770428015563,1.2626496724071323
13,1,12,1.1,1.05,0.02,257,1.0962421846674184,0.6662283812519598,0.33852140077821014,1.2627992799804084
13,1,12,1.0,1.1,0.01,257,1.0965249479021824,0.6662389712548737,0.36186770428015563,1.2630846907159008
13,1,12,1.08,0.95,0.02,257,1.0966240734206658,0.6666606062609056,0.36186770428015563,1.2632892249858922
13,1,12,1.1,1.0,0.02,257,1.0967174758518208,0.6666372025507447,0.33852140077821014,1.263376776489507
13,1,12,1.02,1.1,0.01,257,1.0967995226570566,0.6664226165137358,0.36186770428015563,1.2634051767854906
13,1,12,1.0,1.05,0.01,257,1.0968076914366547,0.6665133756080938,0.36186770428015563,1.2634360353386782
13,1,12,1.02,1.05,0.01,257,1.097105300815517,0.6667108942908299,0.36186770428015563,1.2637830243882244
13,1,12,1.04,1.1,0.01,257,1.0971399887646474,0.6666521338891801,0.36964980544747084,1.2638030222369423
13,1,12,1.0,1.0,0.01,257,1.0971580927128406,0.6668442101497009,0.36186770428015563,1.2638691452502657
13,1,12,1.1,0.95,0.02,257,1.097305954688436,0.6671315398991532,0.33852140077821014,1.2640888396632244
13,1,12,1.04,1.05,0.01,257,1.0974753435772424,0.6669589158382365,0.36964980544747084,1.2642150725368015
13,1,12,1.02,1.0,0.01,257,1.0974819407481984,0.6670572982869336,0.36186770428015563,1.2642462653199318
13,1,12,1.06,1.1,0.01,257,1.0975428540183971,0.6669255543882799,0.33852140077821014,1.2642742426154672
13,1,12,1.0,0.95,0.01,257,1.0975932047663068,0.6672447437267198,0.36186770428015563,1.2644043906979867
13,1,12,1.04,1.0,0.01,257,1.0978857809712543,0.6673262464006241,0.36964980544747084,1.2647173425714104
13,1,12,1.06,1.05,0.01,257,1.097913998661925,0.6672553040915635,0.33852140077821014,1.264727824684816
13,1,12,1.08,1.1,0.01,257,1.098004844422034,0.6672409974444664,0.35019455252918286,1.2648150937831506
13,1,12,1.02,0.95,0.01,257,1.0979471281200275,0.6674753860841326,0.36186770428015563,1.2648159746410605
13,1,12,1.06,1.0,0.01,257,1.09836541491016,0.6676487293902924,0.33852140077821014,1.2652775972577333
13,1,12,1.08,1.05,0.01,257,1.0984176821099028,0.6675980148001162,0.35019455252918286,1.265317185809932
13,1,12,1.04,0.95,0.01,257,1.098389840414371,0.6677681300410568,0.36964980544747084,1.2653318729246352
13,1,12,1.1,1.1,0.01,257,1.0985228874256068,0.6675966662425599,0.3346303501945525,1.2654220539862466
13,1,12,1.08,1.0,0.01,257,1.0989169025526415,0.6680225171415074,0.35019455252918286,1.2659225318380183
13,1,12,1.06,0.95,0.01,257,1.0989167071622208,0.6681204359087399,0.33852140077821014,1.2659468161394059
13,1,12,1.1,1.05,0.01,257,1.0989830289629894,0.667985091079142,0.3346303501945525,1.265979301732775
13,1,12,1.1,1.0,0.01,257,1.0995365427615191,0.6684454702402576,0.3346303501945525,1.2666479103215835
13,1,12,1.08,0.95,0.01,257,1.0995233765894024,0.6685298613335235,0.35019455252918286,1.2666558419227831
13,1,12,1.0,1.1,0.0,257,1.0997258496054512,0.6683165800870096,0.33852140077821014,1.2668049946272035
13,1,12,1.02,1.1,0.0,257,1.1000000653303548,0.668489242929295,0.35797665369649806,1.2671223760626784
13,1,12,1.0,1.05,0.0,257,1.1001340577218128,0.6686705474572687,0.33852140077821014,1.26730169458613
13,1,12,1.1,0.95,0.01,257,1.1002057583945128,0.6689940574429488,0.3346303501945525,1.26745427275525
13,1,12,1.04,1.1,0.0,257,1.1003401777661521,0.6687079017091873,0.35019455252918286,1.2675171531934488
13,1,12,1.02,1.05,0.0,257,1.1004314604556857,0.6688563845283281,0.35797665369649806,1.2676455565877678
13,1,12,1.0,1.0,0.0,257,1.100619858489961,0.6690871562404487,0.33852140077821014,1.267891647550073
13,1,12,1.06,1.1,0.0,257,1.1007426945761876,0.6689705852869242,0.3463035019455253,1.2679853408979187
13,1,12,1.04,1.05,0.0,257,1.1008012996248242,0.669092849865288,0.35019455252918286,1.2680745120911463
13,1,12,1.02,1.0,0.0,257,1.100943706525319,0.6692878173044265,0.35797665369649806,1.2682656608514256
13,1,12,1.08,1.1,0.0,257,1.101204341638652,0.6692754110006871,0.33852140077821014,1.2685231943888238
13,1,12,1.06,1.05,0.0,257,1.1012397540988839,0.6693778054010099,0.3463035019455253,1.2685842054491363
13,1,12,1.0,0.95,0.0,257,1.1012014776691903,0.6695804123390959,0.33852140077821014,1.2685965807539643
13,1,12,1.04,1.0,0.0,257,1.1013475467483749,0.6695444639076567,0.35019455252918286,1.268733662725289
13,1,12,1.02,0.95,0.0,257,1.1015556807425808,0.6697978398256824,0.35797665369649806,1.2690051406990015
13,1,12,1.1,1.1,0.0,257,1.101722046282405,0.6696205799899048,0.35019455252918286,1.2691271912798814
13,1,12,1.08,1.05,0.0,257,1.1017432398500362,0.6697092050111206,0.33852140077821014,1.2691705411028162
13,1,12,1.06,1.0,0.0,257,1.1018271806872806,0.6698547693636354,0.3463035019455253,1.2692908730281895
13,1,12,1.04,0.95,0.0,257,1.101998668718387,0.6700774925294605,0.35019455252918286,1.2695180418507521
13,1,12,1.1,1.05,0.0,257,1.1023083918541037,0.6700850899712499,0.35019455252918286,1.2698296643469162
13,1,12,1.08,1.0,0.0,257,1.1023786683297616,0.6702165019864258,0.33852140077821014,1.269932793826368
13,1,12,1.06,0.95,0.0,257,1.1025258071904662,0.6704168296022738,0.3463035019455253,1.2701300145910346
13,1,12,1.1,1.0,0.0,257,1.1029983085386394,0.6706275208055665,0.35019455252918286,1.270655188740031
13,1,12,1.08,0.95,0.0,257,1.1031327444636885,0.6708134075221249,0.33852140077821014,1.2708360963442198
13,1,12,1.0,1.1,-0.01,257,1.1034629731650254,0.6707295341848962,0.2918287937743191,1.2711453567112494
13,1,12,1.02,1.1,-0.01,257,1.1037371530838844,0.6708872824195737,0.30739299610894943,1.2714589736887778
13,1,12,1.1,0.95,0.0,257,1.1038153903138062,0.6712648762410527,0.35019455252918286,1.2716316093740694
13,1,12,1.0,1.05,-0.01,257,1.104048177123935,0.6711933130761754,0.2918287937743191,1.2718465053929788
13,1,12,1.04,1.1,-0.01,257,1.1040772304899475,0.6710912338083258,0.32684824902723736,1.271850038942029
13,1,12,1.02,1.05,-0.01,257,1.1043455586364346,0.6713628471583004,0.30739299610894943,1.2721862704260096
13,1,12,1.06,1.1,-0.01,257,1.1044797130237303,0.6713394125052994,0.3424124513618677,1.272314566150055
13,1,12,1.04,1.05,-0.01,257,1.1047153770498805,0.6715832311938386,0.32684824902723736,1.2726111848483401
13,1,12,1.0,1.0,-0.01,257,1.1047285960185178,0.6717301023311965,0.2918287937743191,1.2726611216013168
13,1,12,1.08,1.1,-0.01,257,1.1049413265414805,0.671629931298549,0.3463035019455253,1.2728488093661177
13,1,12,1.02,1.0,-0.01,257,1.105052444053876,0.6719128754771655,0.30739299610894943,1.2730306629231674
