league,season_year,match_id,節,試合日,datetime,home_team,away_team,actual_result,pred_final_label,pred_postfusion_main_argmax,pred_argmax,is_hit_final_label,is_hit_postfusion_main_argmax,is_hit_argmax,max_prob,prob_home_win,prob_draw,prob_away_win,elo_diff_for_prob,applied_hfa_for_prob
j2,2026,j2_2026_08151833_藤枝_いわき,第２節第１日,2026-08-15,2026-08-15 18:33:00,藤枝,いわき,H,A,A,A,0,0,0,0.42443807210439116,0.22521828388150153,0.35034364401410734,0.42443807210439116,-72.132,4.2
j2,2026,j2_2026_08151903_今治_大宮,第２節第１日,2026-08-15,2026-08-15 19:03:00,今治,大宮,A,A,A,A,1,1,1,0.37688937267314127,0.26374345165277013,0.3593671756740887,0.37688937267314127,-35.1048,4.2
j2,2026,j2_2026_08151903_仙台_大分,第２節第１日,2026-08-15,2026-08-15 19:03:00,仙台,大分,D,H,H,H,0,0,0,0.4351689676065921,0.4351689676065921,0.35960981045349083,0.20522122193991696,88.5273,4.2
j2,2026,j2_2026_08151903_新潟_札幌,第２節第１日,2026-08-15,2026-08-15 19:03:00,新潟,札幌,H,D,D,D,0,0,0,0.39214292972852,0.28962285877913546,0.39214292972852,0.3182342114923446,-14.8408,4.2
j2,2026,j2_2026_08151903_湘南_山形,第２節第１日,2026-08-15,2026-08-15 19:03:00,湘南,山形,H,D,D,D,0,0,0,0.40871536837296046,0.278252212440123,0.40871536837296046,0.3130324191869165,-15.0411,4.2
j2,2026,j2_2026_08151903_甲府_宮崎,第２節第１日,2026-08-15,2026-08-15 19:03:00,甲府,宮崎,D,D,D,D,1,1,1,0.40594251103119217,0.25782209272952666,0.40594251103119217,0.3362353962392811,-31.4564,4.2
j2,2026,j2_2026_08161803_横浜FC_磐田,第２節第２日,2026-08-16,2026-08-16 18:03:00,横浜FC,磐田,H,D,D,D,0,0,0,0.41556526145912204,0.26091330631261755,0.41556526145912204,0.3235214322282604,-26.9221,4.2
j2,2026,j2_2026_08161903_徳島_鳥栖,第２節第２日,2026-08-16,2026-08-16 19:03:00,徳島,鳥栖,D,D,D,D,1,1,1,0.4007582214696185,0.3202425898129049,0.4007582214696185,0.2789991887174767,20.2008,4.2
j2,2026,j2_2026_08221504_札幌_大宮,第３節第１日,2026-08-22,2026-08-22 15:04:00,札幌,大宮,A,D,D,D,0,0,0,0.377305772953469,0.2596463927445241,0.377305772953469,0.3630478343020069,-37.7134,4.2
j2,2026,j2_2026_08221703_八戸_仙台,第３節第１日,2026-08-22,2026-08-22 17:03:00,八戸,仙台,A,D,D,D,0,0,0,0.38023860218836053,0.28013919707195656,0.38023860218836053,0.33962220073968297,-18.5759,4.2
j2,2026,j2_2026_08221803_秋田_甲府,第３節第１日,2026-08-22,2026-08-22 18:03:00,秋田,甲府,H,D,D,D,0,0,0,0.37830698085631426,0.3335607266719546,0.37830698085631426,0.2881322924717312,14.3385,4.2
j2,2026,j2_2026_08221833_富山_今治,第３節第１日,2026-08-22,2026-08-22 18:33:00,富山,今治,H,D,D,D,0,0,0,0.3706299385621251,0.2811917117914559,0.3706299385621251,0.34817834964641914,-33.5529,4.2
j2,2026,j2_2026_08221903_宮崎_湘南,第３節第１日,2026-08-22,2026-08-22 19:03:00,宮崎,湘南,D,D,D,D,1,1,1,0.4078410307361502,0.26981288204042503,0.4078410307361502,0.3223460872234248,-21.5321,4.2
j2,2026,j2_2026_08221903_山形_横浜FC,第３節第１日,2026-08-22,2026-08-22 19:03:00,山形,横浜FC,H,D,D,D,0,0,0,0.38578797407302123,0.3114082499788613,0.38578797407302123,0.30280377594811747,2.3521,4.2
j2,2026,j2_2026_08221903_新潟_藤枝,第３節第１日,2026-08-22,2026-08-22 19:03:00,新潟,藤枝,H,D,D,D,0,0,0,0.4027725489233245,0.3381279606077282,0.4027725489233245,0.25909949046894737,30.7222,4.2
j2,2026,j2_2026_08221903_磐田_徳島,第３節第１日,2026-08-22,2026-08-22 19:03:00,磐田,徳島,H,D,D,D,0,0,0,0.38591623631675903,0.30643561263792674,0.38591623631675903,0.30764815104531434,-6.7041,4.2
j2,2026,j2_2026_08221905_大分_いわき,第３節第１日,2026-08-22,2026-08-22 19:05:00,大分,いわき,H,A,A,A,0,0,0,0.4398894887561314,0.20692457034580464,0.35318594089806404,0.4398894887561314,-85.2799,4.2
j2,2026,j2_2026_08221906_鳥栖_栃木C,第３節第１日,2026-08-22,2026-08-22 19:06:00,鳥栖,栃木Ｃ,A,D,D,D,0,0,0,0.41138722771784825,0.3269515482505985,0.41138722771784825,0.26166122403155334,26.6347,4.2
j2,2026,j2_2026_08291803_いわき_新潟,第４節第１日,2026-08-29,2026-08-29 18:03:00,いわき,新潟,A,D,D,D,0,0,0,0.3914201864377791,0.316873593879025,0.3914201864377791,0.291706219683196,12.5366,4.2
j2,2026,j2_2026_08291803_栃木C_磐田,第４節第１日,2026-08-29,2026-08-29 18:03:00,栃木Ｃ,磐田,A,D,D,D,0,0,0,0.38259478863694685,0.2751814404271299,0.38259478863694685,0.3422237709359232,-24.7507,4.2
j2,2026,j2_2026_08291833_八戸_秋田,第４節第１日,2026-08-29,2026-08-29 18:33:00,八戸,秋田,H,D,D,D,0,0,0,0.3827022233113605,0.33248319501839163,0.3827022233113605,0.2848145816702479,17.4009,4.2
j2,2026,j2_2026_08291833_富山_藤枝,第４節第１日,2026-08-29,2026-08-29 18:33:00,富山,藤枝,A,D,D,D,0,0,0,0.387531940094977,0.3003832920562397,0.387531940094977,0.31208476784878325,-0.6735,4.2
j2,2026,j2_2026_08291903_今治_山形,第４節第１日,2026-08-29,2026-08-29 19:03:00,今治,山形,A,A,A,A,1,1,1,0.38479834867444024,0.25875781051991464,0.35644384080564523,0.38479834867444024,-40.7458,4.2
j2,2026,j2_2026_08291903_仙台_宮崎,第４節第１日,2026-08-29,2026-08-29 19:03:00,仙台,宮崎,H,H,H,H,1,1,1,0.38758828755237623,0.38758828755237623,0.35435977362882115,0.2580519388188026,40.1408,4.2
j2,2026,j2_2026_08291903_徳島_大分,第４節第１日,2026-08-29,2026-08-29 19:03:00,徳島,大分,H,H,H,H,1,1,1,0.4392328445709671,0.4392328445709671,0.3545426193825388,0.20622453604649407,83.7944,4.2
j2,2026,j2_2026_08291903_横浜FC_鳥栖,第４節第１日,2026-08-29,2026-08-29 19:03:00,横浜FC,鳥栖,D,D,D,D,1,1,1,0.40841286678314465,0.2957718481289492,0.40841286678314465,0.29581528508790617,-2.3069,4.2
j2,2026,j2_2026_08291903_甲府_札幌,第４節第１日,2026-08-29,2026-08-29 19:03:00,甲府,札幌,H,A,A,A,0,0,0,0.3828788760914087,0.25746714385520275,0.35965398005338867,0.3828788760914087,-41.597,4.2
j2,2026,j2_2026_08291904_大宮_湘南,第４節第１日,2026-08-29,2026-08-29 19:04:00,大宮,湘南,D,H,H,H,0,0,0,0.3818853311283571,0.3818853311283571,0.3618306427291124,0.2562840261425306,38.8748,4.2
j2,2026,j2_2026_09051833_藤枝_八戸,第５節第１日,2026-09-05,2026-09-05 18:33:00,藤枝,八戸,D,D,D,D,1,1,1,0.397118641781943,0.2821301559262875,0.397118641781943,0.32075120229176957,-20.0953,4.2
j2,2026,j2_2026_09051903_山形_甲府,第５節第１日,2026-09-05,2026-09-05 19:03:00,山形,甲府,A,H,H,H,0,0,0,0.4179623608627347,0.4179623608627347,0.36696598227538935,0.21507165686187596,76.1804,4.2
j2,2026,j2_2026_09051903_徳島_いわき,第５節第１日,2026-09-05,2026-09-05 19:03:00,徳島,いわき,H,D,D,D,0,0,0,0.4080855263758961,0.33404245559743045,0.4080855263758961,0.2578720180266734,31.4203,4.2
j2,2026,j2_2026_09051903_湘南_仙台,第５節第１日,2026-09-05,2026-09-05 19:03:00,湘南,仙台,A,D,D,D,0,0,0,0.40710390438917704,0.27646097075479076,0.40710390438917704,0.3164351248560321,-15.8108,4.2
j2,2026,j2_2026_09051903_鳥栖_宮崎,第５節第１日,2026-09-05,2026-09-05 19:03:00,鳥栖,宮崎,H,D,D,D,0,0,0,0.3793643152769753,0.35989921931425767,0.3793643152769753,0.2607364654087671,34.329,4.2
j2,2026,j2_2026_09061303_札幌_栃木C,第５節第２日,2026-09-06,2026-09-06 13:03:00,札幌,栃木Ｃ,A,D,D,D,0,0,0,0.371529448919426,0.294269704852686,0.371529448919426,0.334200846227888,-13.8159,4.2
j2,2026,j2_2026_09061803_横浜FC_新潟,第５節第２日,2026-09-06,2026-09-06 18:03:00,横浜FC,新潟,H,D,D,D,0,0,0,0.3778361747908715,0.3071574271726174,0.3778361747908715,0.3150063980365111,-4.6631,4.2
j2,2026,j2_2026_09061803_秋田_大宮,第５節第２日,2026-09-06,2026-09-06 18:03:00,秋田,大宮,D,A,A,A,0,0,0,0.4373926762941925,0.21552104311071346,0.3470862805950941,0.4373926762941925,-77.2143,4.2
j2,2026,j2_2026_09061903_大分_今治,第５節第２日,2026-09-06,2026-09-06 19:03:00,大分,今治,D,D,D,D,1,1,1,0.4017189748491002,0.2714621962016154,0.4017189748491002,0.3268188289492845,-25.2361,4.2
j2,2026,j2_2026_09061903_磐田_富山,第５節第２日,2026-09-06,2026-09-06 19:03:00,磐田,富山,A,H,H,H,0,0,0,0.4554378569328742,0.4554378569328742,0.3512321554065465,0.19332998766057932,95.1664,4.2
j2,2026,j2_2026_09121804_いわき_横浜FC,第６節第１日,2026-09-12,2026-09-12 18:04:00,いわき,横浜FC,H,D,D,D,0,0,0,0.36972065475313304,0.29534810319790017,0.36972065475313304,0.3349312420489668,-12.6959,4.2
j2,2026,j2_2026_09121805_秋田_徳島,第６節第１日,2026-09-12,2026-09-12 18:05:00,秋田,徳島,H,A,A,A,0,0,0,0.3948025261768103,0.22535339155343515,0.37984408226975463,0.3948025261768103,-70.4332,4.2
j2,2026,j2_2026_09121835_八戸_湘南,第６節第１日,2026-09-12,2026-09-12 18:35:00,八戸,湘南,A,D,D,D,0,0,0,0.3742906405050704,0.30132198546476185,0.3742906405050704,0.3243873740301679,-6.931,4.2
j2,2026,j2_2026_09121835_富山_栃木C,第６節第１日,2026-09-12,2026-09-12 18:35:00,富山,栃木Ｃ,D,A,A,A,0,0,0,0.3796498899034083,0.258121157605952,0.36222895249063974,0.3796498899034083,-41.72,4.2
j2,2026,j2_2026_09121903_大宮_大分,第６節第１日,2026-09-12,2026-09-12 19:03:00,大宮,大分,D,H,H,H,0,0,0,0.4637766909518132,0.4637766909518132,0.3451341292251113,0.19108917982307558,105.0025,4.2
j2,2026,j2_2026_09121904_今治_鳥栖,第６節第１日,2026-09-12,2026-09-12 19:04:00,今治,鳥栖,H,A,A,A,0,0,0,0.3909291060173234,0.25137906714538366,0.3576918268372929,0.3909291060173234,-46.1687,4.2
j2,2026,j2_2026_09121905_宮崎_藤枝,第６節第１日,2026-09-12,2026-09-12 19:05:00,宮崎,藤枝,H,D,D,D,0,0,0,0.3794266299898768,0.31811416406426335,0.3794266299898768,0.30245920594585984,4.6024,4.2
j2,2026,j2_2026_09121905_甲府_磐田,第６節第１日,2026-09-12,2026-09-12 19:05:00,甲府,磐田,A,A,A,A,1,1,1,0.41489620893122026,0.23297754173263402,0.3521262493361458,0.41489620893122026,-61.661,4.2
j2,2026,j2_2026_09131805_新潟_山形,第６節第２日,2026-09-13,2026-09-13 18:05:00,新潟,山形,H,D,D,D,0,0,0,0.37591359912083705,0.2999096137638353,0.37591359912083705,0.3241767871153277,-9.0632,4.2
j2,2026,j2_2026_09131806_仙台_札幌,第６節第２日,2026-09-13,2026-09-13 18:06:00,仙台,札幌,D,H,H,H,0,0,0,0.41862408152015584,0.41862408152015584,0.3538581189130692,0.22751779956677504,69.4085,4.2
j2,2026,j2_2026_09181303_八戸_宮崎,第７節第１日,2026-09-18,2026-09-18 13:03:00,八戸,宮崎,A,D,D,D,0,0,0,0.3784080992509699,0.32170135033908026,0.3784080992509699,0.29989055040994994,8.2797,4.2
