match_id,home_elo,away_elo,home_advantage_diff_input,hfa_enabled,home_advantage_profile_diff_raw,home_advantage_profile_diff_clipped,HFA_base,HFA_multiplier,HFA_applied,elo_diff_raw,elo_diff,expected_home,draw_model_input,draw_model_output,draw_model_poi,draw_model_elo,prob_home_win,prob_draw,prob_away_win,predicted_result,prob_home_win_raw,prob_draw_raw,prob_away_win_raw,prob_home_win_cal,prob_draw_cal,prob_away_win_cal,predicted_result_cal,phase
j2_2026_02211403_藤枝_甲府,1443.841957,1456.420629,0.0,True,0.0,0.0,35.0,0.3,10.5,-2.0786719999998695,-2.0786719999998695,0.4970085862172818,2.0786719999998695,0.23264876417424518,0.20151495647029347,0.32605018728610036,0.41818753979708534,0.23264876417424518,0.3491636960286695,H,0.41818753979708534,0.23264876417424518,0.3491636960286695,0.41818753979708534,0.23264876417424518,0.3491636960286695,H,prediction
j2_2026_02281300_仙台_八戸,1539.712421,1500.0,1.5789473684210527,True,1.5789473684210527,0.8,60.0,0.3,18.0,57.71242099999995,57.71242099999995,0.5822992930244391,57.71242099999995,0.2134082943399399,0.20381542209444845,0.24218691107641438,0.5673252331229011,0.2134082943399399,0.219266472537159,H,0.5673252331229011,0.2134082943399399,0.219266472537159,0.5673252331229011,0.2134082943399399,0.219266472537159,H,prediction
j2_2026_02281400_栃木Ｃ_湘南,1500.0,1500.0,0.0,True,0.0,0.0,35.0,0.3,10.5,10.5,10.5,0.515106115972348,10.5,0.24685578214763904,0.22556426270361807,0.3107303404797019,0.35517692005001644,0.24685578214763904,0.3979672978023446,A,0.35517692005001644,0.24685578214763904,0.3979672978023446,0.35517692005001644,0.24685578214763904,0.3979672978023446,A,prediction
j2_2026_03011400_いわき_藤枝,1538.524608,1443.841957,0.6842105263157894,True,0.6842105263157894,0.6842105263157894,60.0,0.3,18.0,112.68265099999985,112.68265099999985,0.656706963592821,112.68265099999985,0.15828979170693402,0.14774228737746942,0.1899323046953279,0.6964098402221668,0.15828979170693402,0.14530036807089922,H,0.6964098402221668,0.15828979170693402,0.14530036807089922,0.6964098402221668,0.15828979170693402,0.14530036807089922,H,prediction
j2_2026_03011400_今治_新潟,1506.876686,1500.0,1.105263157894737,True,1.105263157894737,0.8,60.0,0.3,18.0,24.876686000000063,24.876686000000063,0.5357393750168399,24.876686000000063,0.24156215717734927,0.22643708927194248,0.2869373608935697,0.39698562564750517,0.24156215717734927,0.36145221717514553,H,0.39698562564750517,0.24156215717734927,0.36145221717514553,0.39698562564750517,0.24156215717734927,0.36145221717514553,H,prediction
j2_2026_03071400_仙台_湘南,1539.712421,1500.0,1.5789473684210527,True,1.5789473684210527,0.8,60.0,0.3,18.0,57.71242099999995,57.71242099999995,0.5822992930244391,57.71242099999995,0.2128834177771074,0.20311558667733842,0.24218691107641438,0.5199086532250812,0.2128834177771074,0.2672079289978115,H,0.5199086532250812,0.2128834177771074,0.2672079289978115,0.5199086532250812,0.2128834177771074,0.2672079289978115,H,prediction
j2_2026_03071400_いわき_大宮,1538.524608,1535.03171,-0.1578947368421053,True,-0.1578947368421053,-0.1578947368421053,25.52631578947368,0.3,7.657894736842104,11.150792736842073,11.150792736842073,0.5160417730840999,11.150792736842073,0.20926319466894133,0.17582073097575115,0.30959058574851184,0.3749976052136013,0.20926319466894133,0.4157392001174573,A,0.3749976052136013,0.20926319466894133,0.4157392001174573,0.3749976052136013,0.20926319466894133,0.4157392001174573,A,prediction
j2_2026_03071400_藤枝_磐田,1443.841957,1549.375784,-0.26315789473684226,True,-0.26315789473684226,-0.26315789473684226,19.210526315789465,0.3,5.76315789473684,-99.77066910526314,-99.77066910526314,0.3602391914135181,99.77066910526314,0.20197258848972044,0.20258051844142835,0.20014879863459667,0.29305235726956286,0.20197258848972044,0.5049750542407168,A,0.29305235726956286,0.20197258848972044,0.5049750542407168,0.29305235726956286,0.20197258848972044,0.5049750542407168,A,prediction
j2_2026_03081300_八戸_横浜FC,1500.0,1500.0,0.0,True,0.0,0.0,35.0,0.3,10.5,10.5,10.5,0.515106115972348,10.5,0.23069251350548114,0.20401323784740757,0.3107303404797019,0.3119766210482804,0.23069251350548114,0.45733086544623847,A,0.3119766210482804,0.23069251350548114,0.45733086544623847,0.3119766210482804,0.23069251350548114,0.45733086544623847,A,prediction
j2_2026_03081400_山形_秋田,1518.880409,1469.215082,0.3157894736842104,True,0.3157894736842104,0.3157894736842104,53.94736842105262,0.3,16.184210526315788,65.84953752631594,65.84953752631594,0.5936464649693871,65.84953752631594,0.2076549264204356,0.19925158681878274,0.23286494522539414,0.45571000463192823,0.2076549264204356,0.33663506894763623,H,0.45571000463192823,0.2076549264204356,0.33663506894763623,0.45571000463192823,0.2076549264204356,0.33663506894763623,H,prediction
j2_2026_03141400_湘南_山形,1500.0,1518.880409,-1.3157894736842106,True,-1.3157894736842106,-0.8,-13.0,0.3,-3.9,-22.7804090000001,-22.7804090000001,0.4672632552109599,22.7804090000001,0.2323639634598471,0.21307473288815176,0.2902316551749331,0.3657354460980873,0.2323639634598471,0.40190059044206555,A,0.3657354460980873,0.2323639634598471,0.40190059044206555,0.3657354460980873,0.2323639634598471,0.40190059044206555,A,prediction
j2_2026_03141400_大宮_藤枝,1535.03171,1443.841957,0.894736842105263,True,0.894736842105263,0.8,60.0,0.3,18.0,109.18975299999988,109.18975299999988,0.6521598678052244,109.18975299999988,0.14463978466016653,0.12865688705535996,0.19258847747458624,0.7287668682826718,0.14463978466016653,0.12659334705716166,H,0.7287668682826718,0.14463978466016653,0.12659334705716166,0.7287668682826718,0.14463978466016653,0.12659334705716166,H,prediction
j2_2026_03141400_甲府_いわき,1456.420629,1538.524608,-0.42105263157894735,True,-0.42105263157894735,-0.42105263157894735,9.736842105263158,0.3,2.9210526315789473,-79.18292636842104,-79.18292636842104,0.3879794313334513,79.18292636842104,0.17954172152624426,0.1664247214291647,0.21889272181748298,0.20109655315196803,0.17954172152624426,0.6193617253217877,A,0.20109655315196803,0.17954172152624426,0.6193617253217877,0.20109655315196803,0.17954172152624426,0.6193617253217877,A,prediction
j2_2026_03141400_磐田_札幌,1549.375784,1499.416056,0.5789473684210527,True,0.5789473684210527,0.5789473684210527,60.0,0.3,18.0,67.95972800000004,67.95972800000004,0.5965733805783039,67.95972800000004,0.2079468521407251,0.20041281995442511,0.23054894869962506,0.41411366441766706,0.2079468521407251,0.3779394834416078,H,0.41411366441766706,0.2079468521407251,0.3779394834416078,0.41411366441766706,0.2079468521407251,0.3779394834416078,H,prediction
j2_2026_03141400_宮崎_大分,1500.0,1433.487369,-0.7894736842105263,True,-0.7894736842105263,-0.7894736842105263,-12.368421052631582,0.3,-3.7105263157894743,62.80210468421058,62.80210468421058,0.5894078433039234,62.80210468421058,0.20469149806753342,0.1941612322609716,0.23628229548721874,0.43581461594267673,0.20469149806753342,0.3594938859897899,H,0.43581461594267673,0.20469149806753342,0.3594938859897899,0.43581461594267673,0.20469149806753342,0.3594938859897899,H,prediction
j2_2026_03151300_八戸_栃木Ｃ,1500.0,1500.0,0.0,True,0.0,0.0,35.0,0.3,10.5,10.5,10.5,0.515106115972348,10.5,0.24861908368036384,0.22791533141391784,0.3107303404797019,0.4373391921344723,0.24861908368036384,0.3140417241851638,H,0.4373391921344723,0.24861908368036384,0.3140417241851638,0.4373391921344723,0.24861908368036384,0.3140417241851638,H,prediction
