match_no,home_team,away_team,league,context_primary_pick,context_secondary_pick,context_risk_level,context_ticket_guidance,context_decision_summary,context_match_purchase_type,context_match_purchase_subtype,context_purchase_type_confidence,context_purchase_type_reason,context_anchor_candidate_flag,context_draw_core_candidate_flag,context_draw_core_flag,context_draw_purchase_tier,p_home,p_draw,p_away,diff_ha,margin_best_second,entropy,draw_candidate,draw_candidate_reason,draw_score,draw_branch_candidate,draw_branch_score,away_value_candidate,away_value_score,flab_trial_flag,flab_trial_score,closeness_2axis,closeness_effective_base,d_weight_base,buyplan_base_choice,buyplan_base_reason,shape_draw_pressure_score,shape_swing_score,shape_hold_lock_score,shape_hold_strength,shape_draw_compression,shape_swing_instability,shape_path_imbalance,shape_entropy,shape_directionality,topology_asymmetry_score,admission_draw_score,admission_escape_draw_score,admission_escape_home_score,admission_escape_away_score,shape_cluster_label,shape_overlap_subtype,lab_draw_pressure_score,lab_swing_score,lab_hold_lock_score,lab_cluster_label,lab_overlap_subtype,lab_matchup_profile,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_tempo_band,lab_control_band,lab_pressure_band,lab_state_notes,lab_basis_hint,ticket01,scenario_id_01,scenario_name_01,scenario_note_01,scenario_predicted_result_01,ticket02,scenario_id_02,scenario_name_02,scenario_note_02,scenario_predicted_result_02,ticket03,scenario_id_03,scenario_name_03,scenario_note_03,scenario_predicted_result_03,ticket04,scenario_id_04,scenario_name_04,scenario_note_04,scenario_predicted_result_04,ticket05,scenario_id_05,scenario_name_05,scenario_note_05,scenario_predicted_result_05,ticket06,scenario_id_06,scenario_name_06,scenario_note_06,scenario_predicted_result_06,ticket07,scenario_id_07,scenario_name_07,scenario_note_07,scenario_predicted_result_07,ticket08,scenario_id_08,scenario_name_08,scenario_note_08,scenario_predicted_result_08,ticket09,scenario_id_09,scenario_name_09,scenario_note_09,scenario_predicted_result_09,ticket10,scenario_id_10,scenario_name_10,scenario_note_10,scenario_predicted_result_10
1,岡山,長崎,J1,0,1,low,draw_core_keep,draw core keep: pd=0.446 gap=-0.165 top_gap=0.165,chaos_draw_watch,draw_live,high,pd=0.446 draw_tension=0.783 entropy=0.550 top_gap=0.165,False,False,True,core,0.2711910412921064,0.46510996563614976,0.26369899307174394,0.007492048220362479,0.19391892434404334,1.061415619949041,False,shape_not_close_3way,1.2250629345977124,False,0.8999730514358939,False,0.6300858724276536,,0.0,0.9500530118642502,0.9500530118642502,0.33251855415248754,0,2AXIS_CLOSE_DRAW,0.7068727446753741,0.34677168523449803,0.2382736294991376,0.2382736294991376,0.7068727446753741,0.34677168523449803,0.13460967811109836,0.8056088104920412,0.06469498167119363,0.09494897758518878,0.6879379131924317,0.7547251663320491,0.3234833932827918,0.2293214453665642,draw_core,non_overlap,0.7068727446753741,0.34677168523449803,0.2382736294991376,draw_core,non_overlap,stall_shape,0.2091177737869868,0.4501979989649585,0.3406842272480547,0.2122516173323051,0.7830497587459014,0.1754141341768655,0.4132889499333895,0.549932641320644,0.4463511392159305,0.5673048390555492,0.4326951609444508,0.5498020010350415,0.6870436807476221,0.2242271180367517,0.5710448720426695,0.2047280099205787,low,neutral,neutral,"profile=stall_shape,stall,flip,draw_tension_high,basis=split_side",split_side,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,1,04,Hold Guard,balanced round guard ticket,H,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,1,07,Away Swing,balanced round away swing,H,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,2,10,Blend Wide,balanced draw+swing blend,A
2,清水,広島,J1,2,,low,side_single_strong,side A: top_gap=0.133 max_prob=0.457,chaos_side_watch,away_watch,medium,best=A top_prob=0.457 side_gap=0.237 path_gap=0.385 entropy=0.544,False,False,False,side,0.214377346709059,0.34052759679789796,0.445095056493043,0.23071770978398398,0.10456745969514503,1.0572712664437227,False,shape_not_close_3way,0.939546088614965,False,0.4968470208919731,False,0.9962369779902511,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.6217392583173785,0.3806520007740316,0.2595006169447361,0.2595006169447361,0.6217392583173785,0.3806520007740316,0.3851126422089831,0.8004970847991699,0.3001954293752336,0.3369414232923834,0.61249695777062,0.637792726014923,0.38175848627746595,0.40626074155687936,hold_core,non_overlap,0.6217392583173785,0.3806520007740316,0.2595006169447361,hold_core,non_overlap,stall_side_preserve,0.2438050302327694,0.4562770968453828,0.2999178729218478,0.1595487270665842,0.6833580181614393,0.1829395485466914,0.4733553311497873,0.5712541615411366,0.4531197187554096,0.3074436788955084,0.6925563211044915,0.5437229031546171,0.6033056101620525,0.2065560450371815,0.526506076251868,0.2669378787109504,mid,neutral,away,"profile=stall_side_preserve,stall,draw_tension_high",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
3,京都,名古屋,J1,2,,medium,side_single,side A: top_gap=0.081 max_prob=0.418,chaos_side_watch,away_watch,medium,best=A top_prob=0.418 side_gap=0.174 path_gap=0.125 entropy=0.578,False,False,False,side,0.23796226209908972,0.3547806352197928,0.40725710268111753,0.16929484058202782,0.05247646746132473,1.0751156907947899,False,shape_not_close_3way,1.0080954770278685,False,0.5329996604383467,False,0.9978612474923428,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.5498005729549154,0.4447924338979605,0.19910209934957135,0.19910209934957135,0.5498005729549154,0.4447924338979605,0.12546349081627273,0.8263388564269702,0.14957073318743802,0.1391388719431883,0.5739050396117068,0.6320084068908982,0.33789290998456745,0.30395581821957374,overlap,general_overlap,0.5498005729549154,0.4447924338979605,0.19910209934957135,overlap,general_overlap,balanced,0.2658554917730423,0.4224379779408492,0.3117065302861084,0.3462951959122593,0.5487701787180486,0.4560314709357367,0.4850162532240982,0.4533591277404937,0.3682285710134289,0.4372682545918637,0.5627317454081364,0.5775620220591507,0.613556959425355,0.2308298240857311,0.5180419922113789,0.25112818370289,mid,away,neutral,"profile=balanced,stall,away_control,basis=split_side",split_side,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
4,川崎Ｆ,横浜FM,J1,2,,medium,side_single,side A: top_gap=0.099 max_prob=0.403,chaos_draw_watch,draw_live,high,pd=0.403 draw_tension=0.677 entropy=0.594 top_gap=0.099,False,False,False,side,0.282845133591103,0.4221526199141625,0.29500224649473444,0.012157112903631417,0.12715037341942803,1.0813826904560124,False,shape_not_close_3way,1.1989191970534498,False,0.9210854541000446,False,0.6934485335953449,,0.0,0.9189525806424572,0.9189525806424572,0.32163340322486,0,2AXIS_CLOSE_DRAW,0.6349469339862903,0.4078026521061126,0.21817368362824605,0.21817368362824605,0.6349469339862903,0.4078026521061126,0.09296710027702854,0.8376828365840434,0.04852160722166012,0.06775438421652864,0.6414470242543004,0.7125727404296073,0.32233328036925346,0.23764203908634898,hold_core,non_overlap,0.6349469339862903,0.4078026521061126,0.21817368362824605,hold_core,non_overlap,swing_watch,0.2560597308237358,0.4060170172879255,0.3379232518883386,0.2292274467400128,0.677197154448747,0.3269076348646454,0.4899197653738141,0.4833322067117493,0.4591227170106565,0.5464835501385142,0.4535164498614857,0.5939829827120745,0.6653863108988856,0.2372015072593375,0.5406437940947985,0.222154698645864,low,home,neutral,"profile=swing_watch,stall,draw_tension_high,home_control,basis=split_side",split_side,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
5,柏,水戸,J1,2,2,medium,side_single,side A: top_gap=0.079 max_prob=0.394,chaos_draw_watch,draw_live,medium,pd=0.394 draw_tension=0.646 entropy=0.589 top_gap=0.079,False,False,False,side,0.2811482631168988,0.41281458870418425,0.30603714817891686,0.024888885062018085,0.10677744052526739,1.084344871244637,False,shape_not_close_3way,1.181518409290074,False,0.8827256426503173,False,0.7068068193373133,,0.0,0.8340740995865461,0.8340740995865461,0.2919259348552911,0,2AXIS_CLOSE_DRAW,0.5958783714094406,0.39380736218176715,0.23856077874017703,0.23856077874017703,0.5958783714094406,0.39380736218176715,0.24532896372491364,0.8364689247715309,0.12408692046032108,0.17655165918209023,0.6147062768490177,0.6669708658828118,0.37995952063838884,0.28621775454309756,hold_core,non_overlap,0.5958783714094406,0.39380736218176715,0.23856077874017703,hold_core,non_overlap,stall_shape,0.2790860539500255,0.4114070217015751,0.3095069243483992,0.2258031839559617,0.6464129516522071,0.2563343466314696,0.5149132384489753,0.482263132621981,0.3498053371055146,0.6226644818624568,0.3773355181375432,0.5885929782984248,0.6179850247119248,0.2699278316875668,0.5011579253490931,0.22891424296334,mid,home,home,"profile=stall_shape,stall,draw_tension_high,home_control",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
6,福岡,Ｇ大阪,J1,2,,medium,side_single,side A: top_gap=0.087 max_prob=0.427,chaos_side_watch,away_watch,high,best=A top_prob=0.427 side_gap=0.194 path_gap=0.331 entropy=0.620,False,False,False,side,0.2264512895831881,0.35780253173977805,0.41574617867703373,0.18929488909384562,0.05794364693725568,1.068963613693998,False,shape_not_close_3way,0.9896063767760435,False,0.5191814971218726,False,0.9973012613021054,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.5629659932761395,0.5060592711335937,0.20781452717370014,0.20781452717370014,0.5629659932761395,0.5060592711335937,0.3314679158499709,0.8443900103258548,0.253272751134102,0.28710993150205977,0.5864246428402647,0.6037948426479167,0.3961390356732263,0.4077703667974786,hold_core,non_overlap,0.5629659932761395,0.5060592711335937,0.20781452717370014,hold_core,non_overlap,swing_watch,0.2444353994827676,0.3753810074749441,0.3801835930422882,0.2893348927674324,0.534163673655082,0.4423891134034983,0.4919066218778207,0.4628944827493981,0.5704476066519587,0.3342660420750146,0.6657339579249855,0.6198164069577117,0.5713516618780552,0.2142628954223021,0.5142224473613464,0.2715146572163515,low,neutral,away,"profile=swing_watch,flip",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
7,鹿島,千葉,J1,2,1,medium,side_single,side A: top_gap=0.054 max_prob=0.399,home_reversal_watch,away_overread,low,best=A flip=0.356 vol=0.256 path_gap=0.632 top_gap=0.054,False,False,False,side,0.3378645683863243,0.2712996142400645,0.3908358173736112,0.052971248987286945,0.052971248987286945,1.0877167907328382,False,shape_not_close_3way,1.0826785581327454,False,0.7795802135842931,False,0.9990082490385684,,0.0,0.6468583400847536,0.6468583400847536,0.22640041902966376,0,2AXIS_CLOSE_DRAW,0.4002843946368186,0.49121149671914477,0.28094410146668447,0.28094410146668447,0.4002843946368186,0.49121149671914477,0.6318891744734352,0.8660154500327033,0.3134843154560537,0.451266781721757,0.4727930408525149,0.4746743169164994,0.5569467207208294,0.45031042353050954,swing_core,non_overlap,0.4002843946368186,0.49121149671914477,0.28094410146668447,swing_core,non_overlap,balanced,0.3511639372420585,0.2931501720905098,0.3556858906674316,0.2555091246936485,0.3986652260041369,0.3531746876359973,0.626960553007705,0.3549264158910037,0.5309168562280953,0.8159445872367176,0.1840554127632824,0.6443141093325684,0.4415041441885685,0.3703208121258241,0.3912649181881343,0.2384142696860415,mid,home,home,"profile=balanced,flip,home_control",basis_balanced,2,01,Main,本線,A,1,02,Draw Compression,balanced close/neutral draw compression cluster,H,1,03,Volatility Swing,balanced round swing cluster,H,2,04,Hold Guard,balanced round guard ticket,A,1,05,Draw Pressure,balanced draw-core tension cluster,H,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,1,07,Away Swing,balanced round away swing,H,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,1,10,Blend Wide,balanced draw+swing blend,H
8,Ｃ大阪,神戸,J1,2,2,medium,side_with_cover,side A: top_gap=0.011 max_prob=0.384,draw_trap,weak_draw_side_bias,high,pd=0.384 top_gap=0.011 draw_tension=0.681 mix_draw=0.575 side_gap=0.128,False,False,False,side,0.23324574201982062,0.4107680740690078,0.35598618391117154,0.12274044189135092,0.054781890157836244,1.0726834598969066,False,shape_not_close_3way,1.082643595143153,False,0.5272759663567431,False,0.8059032407427691,,0.0,0.1817303873909939,0.1817303873909939,0.06360563558684786,0,2AXIS_CLOSE_DRAW,0.6484256680832645,0.3893253929296351,0.19522308184981726,0.19522308184981726,0.6484256680832645,0.3893253929296351,0.011380050755135152,0.8098136568951463,0.07262826588005383,0.04612449278963447,0.6426780508033598,0.7188593380965022,0.29627343442447174,0.2267611795425037,hold_core,non_overlap,0.6484256680832645,0.3893253929296351,0.19522308184981726,hold_core,non_overlap,stall_shape,0.2272761976461503,0.453056146106614,0.3196676562472357,0.2762624398431277,0.6812672852213653,0.3124716158816688,0.4673999536856417,0.560343517600945,0.4457236216775811,0.4943099746224324,0.5056900253775676,0.546943853893386,0.6942936514901403,0.211705179891668,0.5749502534326755,0.2133445666756565,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high,basis=split_side",split_side,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
9,浦和,町田,J1,2,,medium,side_single,side A: top_gap=0.144 max_prob=0.437,chaos_draw_watch,draw_live,high,pd=0.437 draw_tension=0.794 entropy=0.512 top_gap=0.144,False,False,False,side,0.26083170498910707,0.4561584193390298,0.2830098756718632,0.022178170682756126,0.1731485436671666,1.0658079847185906,False,shape_not_close_3way,1.2059010389867586,False,0.8533702677216718,False,0.667912531753465,,0.0,0.8521455287816257,0.8521455287816257,0.298250935073569,0,2AXIS_CLOSE_DRAW,0.7002567901518216,0.3352798267963025,0.2800906162204994,0.2800906162204994,0.7002567901518216,0.3352798267963025,0.11386246995151278,0.7889993089680658,0.06343610535369662,0.08525696857966071,0.6789495545850237,0.7539216730374212,0.30889462303847176,0.22419264257022206,draw_core,non_overlap,0.7002567901518216,0.3352798267963025,0.2800906162204994,draw_core,non_overlap,stall_shape,0.2877141030050772,0.487809366782459,0.2244765302124635,0.1863134548432167,0.7944373223281642,0.1637616120101239,0.5610519049522041,0.6208026871341661,0.4244175599449252,0.5569312349757564,0.4430687650242436,0.512190633217541,0.7033920431820897,0.2331087586885564,0.5509133212741043,0.2159779200373393,mid,neutral,home,"profile=stall_shape,stall,draw_tension_high,basis=split_side",split_side,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
10,東京Ｖ,FC東京,J1,2,0,medium,side_single,side A: top_gap=0.047 max_prob=0.404,chaos_side_watch,away_watch,medium,best=A top_prob=0.404 side_gap=0.165 path_gap=0.305 entropy=0.610,False,False,False,side,0.23204432307459225,0.3750520201107935,0.3929036568146142,0.16085933374002195,0.017851636703820672,1.0738335522518454,False,shape_not_close_3way,1.026666676315375,False,0.5347802228068639,False,0.997744542212767,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.5899700139780407,0.4411771963258452,0.2349502841931591,0.2349502841931591,0.5899700139780407,0.4411771963258452,0.3053304671670119,0.8421657888954716,0.22587134378216744,0.26025547353779105,0.6060222899427674,0.6359371779738549,0.3715120648497045,0.37491753956555063,overlap,general_overlap,0.5899700139780407,0.4411771963258452,0.2349502841931591,overlap,general_overlap,balanced,0.2719232568155484,0.3895019744609022,0.3385747687235492,0.2241713952322418,0.608502269926819,0.2559449809572164,0.5390248743689513,0.548363154079192,0.5368200051216829,0.347334766416494,0.6526652335835059,0.6104980255390977,0.6155082455945242,0.2152477493313085,0.517221732559942,0.2675305181087495,mid,neutral,away,"profile=balanced,stall",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,1,03,Volatility Swing,balanced round swing cluster,H,2,04,Hold Guard,balanced round guard ticket,A,1,05,Draw Pressure,balanced draw-core tension cluster,H,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
