節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result
第３節第２日,j2_2025_03021403_いわき_徳島,2025-03-02 14:03:00,いわき,徳島,1,1,-0.2632,False,0.306,0.247,0.448,A,D,False,A
第３節第２日,j2_2025_03021403_水戸_愛媛,2025-03-02 14:03:00,水戸,愛媛,1,1,1.1053,True,0.476,0.242,0.282,H,D,False,H
第３節第２日,j2_2025_03021403_山口_札幌,2025-03-02 14:03:00,山口,札幌,2,0,-0.0526,False,0.376,0.259,0.365,D,H,False,D
第３節第２日,j2_2025_03021403_富山_甲府,2025-03-02 14:03:00,富山,甲府,2,0,-0.2632,False,0.36,0.258,0.382,A,H,False,A
第４節第１日,j2_2025_03081304_仙台_長崎,2025-03-08 13:04:00,仙台,長崎,1,1,-0.0526,False,0.358,0.257,0.385,D,D,True,D
第４節第１日,j2_2025_03081403_大宮_山口,2025-03-08 14:03:00,大宮,山口,2,1,1.0,True,0.517,0.235,0.248,H,H,True,H
第４節第１日,j2_2025_03081813_愛媛_今治,2025-03-08 18:13:00,愛媛,今治,2,3,-1.3158,False,0.27,0.239,0.491,A,A,True,A
第４節第２日,j2_2025_03091308_札幌_千葉,2025-03-09 13:08:00,札幌,千葉,1,3,-0.2632,False,0.255,0.236,0.509,A,A,True,A
第４節第２日,j2_2025_03091403_大分_水戸,2025-03-09 14:03:00,大分,水戸,0,0,-0.5789,False,0.356,0.257,0.387,D,D,True,D
第４節第２日,j2_2025_03091403_いわき_鳥栖,2025-03-09 14:03:00,いわき,鳥栖,1,1,0.1579,True,0.418,0.252,0.33,H,D,False,H
第４節第２日,j2_2025_03091403_富山_磐田,2025-03-09 14:03:00,富山,磐田,3,1,-0.5263,False,0.334,0.253,0.413,D,H,False,D
第４節第２日,j2_2025_03091403_徳島_熊本,2025-03-09 14:03:00,徳島,熊本,0,0,0.8947,True,0.509,0.236,0.255,H,D,False,H
第４節第２日,j2_2025_03091403_山形_秋田,2025-03-09 14:03:00,山形,秋田,4,2,0.3158,True,0.304,0.246,0.45,A,H,False,A
第４節第２日,j2_2025_03091404_甲府_藤枝,2025-03-09 14:04:00,甲府,藤枝,3,3,0.2632,True,0.41,0.253,0.337,H,D,False,H
第５節第１日,j2_2025_03151303_秋田_札幌,2025-03-15 13:03:00,秋田,札幌,1,3,-0.1579,False,0.491,0.239,0.269,H,A,False,H
第５節第１日,j2_2025_03151403_磐田_甲府,2025-03-15 14:03:00,磐田,甲府,2,1,0.5789,True,0.451,0.246,0.303,H,H,True,H
第５節第１日,j2_2025_03151403_鳥栖_大宮,2025-03-15 14:03:00,鳥栖,大宮,1,0,0.1053,True,0.226,0.229,0.545,A,H,False,A
第５節第１日,j2_2025_03151404_藤枝_いわき,2025-03-15 14:04:00,藤枝,いわき,2,0,-0.2105,False,0.378,0.259,0.363,D,H,False,D
第５節第１日,j2_2025_03151603_長崎_徳島,2025-03-15 16:03:00,長崎,徳島,1,0,0.3158,True,0.38,0.258,0.361,H,H,True,H
第５節第２日,j2_2025_03161303_熊本_山形,2025-03-16 13:03:00,熊本,山形,1,3,-0.1579,False,0.395,0.256,0.349,H,A,False,H
第５節第２日,j2_2025_03161403_水戸_仙台,2025-03-16 14:03:00,水戸,仙台,2,2,0.2105,True,0.34,0.254,0.407,A,D,False,A
第５節第２日,j2_2025_03161403_山口_大分,2025-03-16 14:03:00,山口,大分,1,1,0.4211,True,0.368,0.26,0.372,D,D,True,D
第５節第２日,j2_2025_03161403_今治_富山,2025-03-16 14:03:00,今治,富山,0,0,0.1579,True,0.325,0.251,0.425,A,D,False,A
第５節第２日,j2_2025_03161403_千葉_愛媛,2025-03-16 14:03:00,千葉,愛媛,5,1,1.0526,True,0.613,0.216,0.171,H,H,True,H
第６節第１日,j2_2025_03231303_仙台_磐田,2025-03-23 13:03:00,仙台,磐田,2,3,0.0526,True,0.386,0.257,0.357,D,A,False,D
第６節第１日,j2_2025_03231318_山口_熊本,2025-03-23 13:18:00,山口,熊本,0,1,0.4211,True,0.41,0.253,0.337,H,A,False,H
第６節第１日,j2_2025_03231400_愛媛_札幌,2025-03-23 14:00:00,愛媛,札幌,1,2,-0.8947,False,0.308,0.247,0.444,A,A,True,A
第６節第１日,j2_2025_03231403_鳥栖_富山,2025-03-23 14:03:00,鳥栖,富山,1,0,0.7895,True,0.277,0.241,0.482,A,H,False,A
第６節第１日,j2_2025_03231403_山形_徳島,2025-03-23 14:03:00,山形,徳島,0,0,-0.2632,False,0.251,0.235,0.514,A,D,False,A
第６節第１日,j2_2025_03231403_大分_藤枝,2025-03-23 14:03:00,大分,藤枝,1,1,0.4211,True,0.4,0.255,0.345,D,D,True,D
第６節第１日,j2_2025_03231403_いわき_今治,2025-03-23 14:03:00,いわき,今治,0,1,-0.2105,False,0.317,0.249,0.434,A,A,True,A
第６節第１日,j2_2025_03231403_甲府_千葉,2025-03-23 14:03:00,甲府,千葉,1,2,-0.7368,False,0.202,0.224,0.574,A,A,True,A
第６節第１日,j2_2025_03231403_長崎_秋田,2025-03-23 14:03:00,長崎,秋田,5,1,0.8947,True,0.499,0.238,0.263,H,H,True,H
第６節第１日,j2_2025_03231404_大宮_水戸,2025-03-23 14:04:00,大宮,水戸,2,0,-0.1053,False,0.483,0.241,0.277,H,H,True,H
第７節第１日,j2_2025_03291403_札幌_甲府,2025-03-29 14:03:00,札幌,甲府,0,1,0.2632,True,0.339,0.254,0.408,A,A,True,A
第７節第２日,j2_2025_03301303_熊本_鳥栖,2025-03-30 13:03:00,熊本,鳥栖,3,1,-0.1579,False,0.403,0.254,0.343,D,H,False,D
第７節第２日,j2_2025_03301403_富山_仙台,2025-03-30 14:03:00,富山,仙台,0,1,-0.6842,False,0.352,0.256,0.391,D,A,False,D
第７節第２日,j2_2025_03301403_水戸_いわき,2025-03-30 14:03:00,水戸,いわき,4,1,0.4211,True,0.457,0.245,0.298,H,H,True,H
第７節第２日,j2_2025_03301403_藤枝_長崎,2025-03-30 14:03:00,藤枝,長崎,3,2,-0.3684,False,0.261,0.237,0.501,A,H,False,A
第７節第２日,j2_2025_03301403_今治_山形,2025-03-30 14:03:00,今治,山形,2,2,-0.2105,False,0.413,0.253,0.335,H,D,False,H
第７節第２日,j2_2025_03301403_秋田_山口,2025-03-30 14:03:00,秋田,山口,1,0,0.4211,True,0.446,0.247,0.307,H,H,True,H
第７節第２日,j2_2025_03301503_愛媛_大分,2025-03-30 15:03:00,愛媛,大分,0,1,-0.4211,False,0.229,0.23,0.541,A,A,True,A
第７節第２日,j2_2025_03301503_磐田_千葉,2025-03-30 15:03:00,磐田,千葉,1,0,0.0526,True,0.276,0.241,0.483,A,H,False,A
第７節第２日,j2_2025_03301604_徳島_大宮,2025-03-30 16:04:00,徳島,大宮,1,0,0.0526,True,0.333,0.252,0.415,A,H,False,A
第８節第１日,j2_2025_04051303_仙台_秋田,2025-04-05 13:03:00,仙台,秋田,1,0,0.4211,True,0.473,0.242,0.285,H,H,True,H
第８節第１日,j2_2025_04051333_甲府_いわき,2025-04-05 13:33:00,甲府,いわき,1,0,-0.4211,False,0.397,0.255,0.348,D,H,False,D
第８節第１日,j2_2025_04051403_千葉_水戸,2025-04-05 14:03:00,千葉,水戸,2,1,0.0526,True,0.578,0.223,0.199,H,H,True,H
第８節第１日,j2_2025_04051403_鳥栖_藤枝,2025-04-05 14:03:00,鳥栖,藤枝,1,0,0.9474,True,0.323,0.25,0.426,D,H,False,D
第８節第１日,j2_2025_04051403_札幌_徳島,2025-04-05 14:03:00,札幌,徳島,1,0,-0.2105,False,0.197,0.222,0.58,A,H,False,A
第８節第１日,j2_2025_04051403_山形_磐田,2025-04-05 14:03:00,山形,磐田,0,0,-0.0526,False,0.269,0.239,0.491,A,D,False,A
第８節第１日,j2_2025_04051403_山口_愛媛,2025-04-05 14:03:00,山口,愛媛,1,1,0.4211,True,0.514,0.235,0.251,H,D,False,H
第８節第１日,j2_2025_04051404_大宮_大分,2025-04-05 14:04:00,大宮,大分,2,2,0.8947,True,0.56,0.227,0.214,H,D,False,H
第８節第２日,j2_2025_04061303_熊本_富山,2025-04-06 13:03:00,熊本,富山,0,0,0.2105,True,0.305,0.247,0.448,A,D,False,A
第８節第２日,j2_2025_04061333_今治_長崎,2025-04-06 13:33:00,今治,長崎,4,1,-0.5263,False,0.253,0.236,0.511,A,H,False,A
第９節第１日,j2_2025_04121303_仙台_今治,2025-04-12 13:03:00,仙台,今治,0,0,-0.1053,False,0.388,0.257,0.355,D,D,True,D
第９節第１日,j2_2025_04121403_いわき_山形,2025-04-12 14:03:00,いわき,山形,0,1,0.1579,True,0.283,0.242,0.475,A,A,True,A
第９節第１日,j2_2025_04121403_水戸_札幌,2025-04-12 14:03:00,水戸,札幌,3,1,0.6316,True,0.5,0.238,0.262,H,H,True,H
第９節第２日,j2_2025_04131403_富山_山口,2025-04-13 14:03:00,富山,山口,2,2,0.3158,True,0.54,0.23,0.23,D,D,True,D
第９節第２日,j2_2025_04131403_大分_徳島,2025-04-13 14:03:00,大分,徳島,1,1,-0.5263,False,0.269,0.239,0.493,D,D,True,D
第９節第２日,j2_2025_04131403_藤枝_千葉,2025-04-13 14:03:00,藤枝,千葉,2,3,-0.5263,False,0.203,0.224,0.573,A,A,True,A
第９節第２日,j2_2025_04131403_秋田_大宮,2025-04-13 14:03:00,秋田,大宮,1,2,-0.5263,False,0.211,0.226,0.564,A,A,True,A
第９節第２日,j2_2025_04131405_長崎_鳥栖,2025-04-13 14:05:00,長崎,鳥栖,0,2,0.7368,True,0.609,0.217,0.175,H,A,False,H
第９節第２日,j2_2025_04131503_磐田_熊本,2025-04-13 15:03:00,磐田,熊本,1,1,1.0526,True,0.574,0.224,0.202,H,D,False,H
第９節第２日,j2_2025_04131603_愛媛_甲府,2025-04-13 16:03:00,愛媛,甲府,0,0,-0.8947,False,0.182,0.219,0.599,A,D,False,A
第１０節第１日,j2_2025_04191403_鳥栖_山口,2025-04-19 14:03:00,鳥栖,山口,2,2,1.0526,True,0.519,0.234,0.246,D,D,True,D
第１０節第１日,j2_2025_04191403_山形_愛媛,2025-04-19 14:03:00,山形,愛媛,2,3,0.6842,True,0.64,0.21,0.15,H,A,False,H
第１０節第１日,j2_2025_04191404_甲府_長崎,2025-04-19 14:04:00,甲府,長崎,1,1,-0.5789,False,0.213,0.226,0.56,A,D,False,A
第１０節第２日,j2_2025_04201303_熊本_仙台,2025-04-20 13:03:00,熊本,仙台,0,1,-0.5263,False,0.258,0.237,0.505,A,A,True,A
第１０節第２日,j2_2025_04201403_秋田_磐田,2025-04-20 14:03:00,秋田,磐田,2,1,-0.4211,False,0.199,0.223,0.578,A,H,False,A
第１０節第２日,j2_2025_04201403_千葉_大分,2025-04-20 14:03:00,千葉,大分,1,0,1.0526,True,0.651,0.207,0.142,H,H,True,H
第１０節第２日,j2_2025_04201403_富山_いわき,2025-04-20 14:03:00,富山,いわき,1,2,-0.4737,False,0.536,0.231,0.233,H,A,False,H
第１０節第２日,j2_2025_04201403_今治_大宮,2025-04-20 14:03:00,今治,大宮,0,0,-0.5263,False,0.284,0.242,0.474,A,D,False,A
第１０節第２日,j2_2025_04201403_札幌_藤枝,2025-04-20 14:03:00,札幌,藤枝,2,1,0.7368,True,0.288,0.243,0.469,D,H,False,D
第１０節第２日,j2_2025_04201403_徳島_水戸,2025-04-20 14:03:00,徳島,水戸,0,1,-0.1053,False,0.463,0.244,0.293,D,A,False,D
第１１節第１日,j2_2025_04251903_磐田_大分,2025-04-25 19:03:00,磐田,大分,0,3,1.0526,True,0.56,0.226,0.213,H,A,False,H
第１１節第１日,j2_2025_04251903_鳥栖_山形,2025-04-25 19:03:00,鳥栖,山形,2,1,0.4211,True,0.379,0.258,0.363,D,H,False,D
第１１節第１日,j2_2025_04251903_長崎_いわき,2025-04-25 19:03:00,長崎,いわき,3,4,0.5789,True,0.649,0.207,0.143,H,A,False,H
第１１節第１日,j2_2025_04251903_藤枝_熊本,2025-04-25 19:03:00,藤枝,熊本,0,2,0.4737,True,0.437,0.249,0.315,D,A,False,D
第１１節第１日,j2_2025_04251903_仙台_愛媛,2025-04-25 19:03:00,仙台,愛媛,1,1,0.7895,True,0.711,0.191,0.098,H,D,False,H
第１１節第１日,j2_2025_04251903_千葉_秋田,2025-04-25 19:03:00,千葉,秋田,3,1,0.6842,True,0.695,0.196,0.109,H,H,True,H
第１１節第１日,j2_2025_04251903_水戸_甲府,2025-04-25 19:03:00,水戸,甲府,0,0,0.6316,True,0.461,0.244,0.294,H,D,False,H
第１１節第１日,j2_2025_04251903_大宮_札幌,2025-04-25 19:03:00,大宮,札幌,1,0,0.4211,True,0.624,0.213,0.162,H,H,True,H
第１１節第２日,j2_2025_04261403_山口_今治,2025-04-26 14:03:00,山口,今治,1,2,-0.4737,False,0.183,0.219,0.598,A,A,True,A
第１１節第２日,j2_2025_04261403_徳島_富山,2025-04-26 14:03:00,徳島,富山,1,0,0.7368,True,0.476,0.242,0.282,H,H,True,H
第１２節第１日,j2_2025_04291403_熊本_千葉,2025-04-29 14:03:00,熊本,千葉,0,0,-0.6316,False,0.129,0.203,0.669,A,D,False,A
第１２節第１日,j2_2025_04291403_水戸_今治,2025-04-29 14:03:00,水戸,今治,0,0,0.2105,True,0.317,0.249,0.434,A,D,False,A
第１２節第１日,j2_2025_04291403_いわき_大宮,2025-04-29 14:03:00,いわき,大宮,2,1,-0.1579,False,0.139,0.206,0.655,A,H,False,A
第１２節第１日,j2_2025_04291403_札幌_長崎,2025-04-29 14:03:00,札幌,長崎,2,2,-0.1053,False,0.23,0.23,0.54,A,D,False,A
第１２節第１日,j2_2025_04291403_富山_山形,2025-04-29 14:03:00,富山,山形,0,0,-0.3158,False,0.348,0.256,0.396,D,D,True,D
第１２節第１日,j2_2025_04291403_大分_鳥栖,2025-04-29 14:03:00,大分,鳥栖,1,0,-0.1053,False,0.377,0.259,0.364,D,H,False,D
第１２節第１日,j2_2025_04291403_秋田_徳島,2025-04-29 14:03:00,秋田,徳島,0,2,-0.6316,False,0.231,0.231,0.538,A,A,True,A
第１２節第１日,j2_2025_04291403_甲府_仙台,2025-04-29 14:03:00,甲府,仙台,1,2,-0.6316,False,0.214,0.227,0.559,A,A,True,A
第１２節第１日,j2_2025_04291503_磐田_山口,2025-04-29 15:03:00,磐田,山口,0,1,1.1579,True,0.665,0.204,0.131,H,A,False,H
第１２節第１日,j2_2025_04291503_愛媛_藤枝,2025-04-29 15:03:00,愛媛,藤枝,2,4,-0.4211,False,0.175,0.217,0.609,A,A,True,A
第１３節第１日,j2_2025_05031303_仙台_山口,2025-05-03 13:03:00,仙台,山口,3,1,0.8947,True,0.659,0.205,0.136,H,H,True,H
第１３節第１日,j2_2025_05031305_いわき_秋田,2025-05-03 13:05:00,いわき,秋田,1,1,0.3158,True,0.352,0.256,0.391,D,D,True,D
第１３節第１日,j2_2025_05031333_甲府_徳島,2025-05-03 13:33:00,甲府,徳島,0,2,-0.6842,False,0.24,0.233,0.528,A,A,True,A
第１３節第１日,j2_2025_05031403_大宮_富山,2025-05-03 14:03:00,大宮,富山,2,2,0.7368,True,0.588,0.221,0.191,H,D,False,H
第１３節第１日,j2_2025_05031403_山形_札幌,2025-05-03 14:03:00,山形,札幌,0,1,0.2105,True,0.463,0.244,0.293,H,A,False,H
第１３節第１日,j2_2025_05031403_鳥栖_千葉,2025-05-03 14:03:00,鳥栖,千葉,1,1,-0.0526,False,0.149,0.209,0.641,A,D,False,A
第１３節第１日,j2_2025_05031403_大分_熊本,2025-05-03 14:03:00,大分,熊本,1,0,0.4211,True,0.425,0.251,0.324,H,H,True,H
第１３節第１日,j2_2025_05031403_藤枝_水戸,2025-05-03 14:03:00,藤枝,水戸,0,2,-0.5263,False,0.3,0.246,0.455,A,A,True,A
第１３節第１日,j2_2025_05031403_今治_磐田,2025-05-03 14:03:00,今治,磐田,3,3,-0.4211,False,0.374,0.259,0.367,D,D,True,D
第１３節第１日,j2_2025_05031603_長崎_愛媛,2025-05-03 16:03:00,長崎,愛媛,1,1,1.2632,True,0.684,0.199,0.117,H,D,False,H
第１４節第１日,j2_2025_05061303_仙台_藤枝,2025-05-06 13:03:00,仙台,藤枝,2,1,0.7895,True,0.589,0.221,0.19,H,H,True,H
第１４節第１日,j2_2025_05061400_富山_長崎,2025-05-06 14:00:00,富山,長崎,1,2,-0.6316,False,0.285,0.243,0.472,A,A,True,A
第１４節第１日,j2_2025_05061403_山口_水戸,2025-05-06 14:03:00,山口,水戸,1,2,-0.5789,False,0.195,0.222,0.583,A,A,True,A
第１４節第１日,j2_2025_05061403_山形_大分,2025-05-06 14:03:00,山形,大分,3,0,0.6842,True,0.324,0.251,0.425,D,H,False,D
第１４節第１日,j2_2025_05061403_札幌_磐田,2025-05-06 14:03:00,札幌,磐田,2,4,0.0,False,0.261,0.237,0.501,A,A,True,A
第１４節第１日,j2_2025_05061503_愛媛_いわき,2025-05-06 15:03:00,愛媛,いわき,1,1,-1.1053,False,0.212,0.226,0.561,A,D,False,A
第１４節第１日,j2_2025_05061503_秋田_甲府,2025-05-06 15:03:00,秋田,甲府,0,1,-0.1579,False,0.337,0.253,0.41,D,A,False,D
第１４節第１日,j2_2025_05061503_熊本_今治,2025-05-06 15:03:00,熊本,今治,0,1,-0.5263,False,0.259,0.237,0.505,A,A,True,A
第１４節第１日,j2_2025_05061553_徳島_鳥栖,2025-05-06 15:53:00,徳島,鳥栖,0,1,0.3684,True,0.454,0.246,0.3,H,A,False,H
第１４節第１日,j2_2025_05061606_千葉_大宮,2025-05-06 16:06:00,千葉,大宮,1,2,0.2105,True,0.558,0.227,0.215,H,A,False,H
第１５節第１日,j2_2025_05101403_大宮_仙台,2025-05-10 14:03:00,大宮,仙台,3,0,0.0,False,0.358,0.257,0.385,A,H,False,A
第１５節第２日,j2_2025_05111303_いわき_札幌,2025-05-11 13:03:00,いわき,札幌,1,1,0.2105,True,0.37,0.26,0.37,D,D,True,D
第１５節第２日,j2_2025_05111303_磐田_藤枝,2025-05-11 13:03:00,磐田,藤枝,1,0,1.0526,True,0.543,0.23,0.228,H,H,True,H
第１５節第２日,j2_2025_05111403_今治_千葉,2025-05-11 14:03:00,今治,千葉,0,1,-0.6842,False,0.201,0.223,0.576,A,A,True,A
第１５節第２日,j2_2025_05111403_徳島_山口,2025-05-11 14:03:00,徳島,山口,2,0,1.0,True,0.631,0.212,0.158,H,H,True,H
第１５節第２日,j2_2025_05111403_長崎_山形,2025-05-11 14:03:00,長崎,山形,1,1,0.7368,True,0.467,0.243,0.29,D,D,True,D
第１５節第２日,j2_2025_05111403_鳥栖_甲府,2025-05-11 14:03:00,鳥栖,甲府,0,0,0.4737,True,0.506,0.237,0.258,H,D,False,H
第１５節第２日,j2_2025_05111403_水戸_秋田,2025-05-11 14:03:00,水戸,秋田,2,1,0.7368,True,0.595,0.219,0.185,H,H,True,H
第１５節第２日,j2_2025_05111408_富山_大分,2025-05-11 14:08:00,富山,大分,1,1,0.2105,True,0.273,0.24,0.487,A,D,False,A
第１５節第２日,j2_2025_05111503_熊本_愛媛,2025-05-11 15:03:00,熊本,愛媛,2,2,0.3684,True,0.601,0.218,0.181,H,D,False,H
第１６節第１日,j2_2025_05171334_甲府_今治,2025-05-17 13:34:00,甲府,今治,1,0,-0.6316,False,0.193,0.222,0.585,A,H,False,A
第１６節第１日,j2_2025_05171403_磐田_いわき,2025-05-17 14:03:00,磐田,いわき,2,0,0.3684,True,0.531,0.232,0.237,H,H,True,H
第１６節第１日,j2_2025_05171403_水戸_熊本,2025-05-17 14:03:00,水戸,熊本,2,1,1.1053,True,0.55,0.228,0.222,H,H,True,H
第１６節第１日,j2_2025_05171403_札幌_富山,2025-05-17 14:03:00,札幌,富山,2,1,0.5789,True,0.409,0.253,0.337,D,H,False,D
第１６節第１日,j2_2025_05171403_千葉_仙台,2025-05-17 14:03:00,千葉,仙台,0,0,0.1579,True,0.516,0.235,0.249,D,D,True,D
第１６節第１日,j2_2025_05171403_秋田_鳥栖,2025-05-17 14:03:00,秋田,鳥栖,1,2,-0.2105,False,0.212,0.226,0.562,A,A,True,A
第１６節第１日,j2_2025_05171403_藤枝_大宮,2025-05-17 14:03:00,藤枝,大宮,0,1,-0.3684,False,0.175,0.217,0.608,A,A,True,A
第１６節第２日,j2_2025_05181403_山口_山形,2025-05-18 14:03:00,山口,山形,1,0,-0.1053,False,0.272,0.24,0.489,A,H,False,A
第１６節第２日,j2_2025_05181403_大分_長崎,2025-05-18 14:03:00,大分,長崎,1,2,-0.4211,False,0.412,0.253,0.335,D,A,False,D
第１６節第２日,j2_2025_05181803_愛媛_徳島,2025-05-18 18:03:00,愛媛,徳島,0,2,-1.3684,False,0.109,0.196,0.695,A,A,True,A
第１７節第１日,j2_2025_05251303_いわき_仙台,2025-05-25 13:03:00,いわき,仙台,1,2,-0.2105,False,0.172,0.216,0.612,A,A,True,A
第１７節第１日,j2_2025_05251403_山口_藤枝,2025-05-25 14:03:00,山口,藤枝,0,0,0.4211,True,0.352,0.256,0.392,D,D,True,D
第１７節第１日,j2_2025_05251403_山形_甲府,2025-05-25 14:03:00,山形,甲府,0,4,0.2105,True,0.375,0.259,0.365,D,A,False,D
第１７節第１日,j2_2025_05251403_長崎_千葉,2025-05-25 14:03:00,長崎,千葉,1,0,0.2632,True,0.174,0.216,0.61,A,H,False,A
第１７節第１日,j2_2025_05251403_鳥栖_札幌,2025-05-25 14:03:00,鳥栖,札幌,2,1,0.4737,True,0.53,0.232,0.238,H,H,True,H
第１７節第１日,j2_2025_05251404_徳島_磐田,2025-05-25 14:04:00,徳島,磐田,1,1,0.1579,True,0.4,0.255,0.345,H,D,False,H
第１７節第１日,j2_2025_05251603_熊本_秋田,2025-05-25 16:03:00,熊本,秋田,1,2,0.0,False,0.493,0.239,0.268,H,A,False,H
第１７節第２日,j2_2025_06071803_今治_大分,2025-06-07 18:03:00,今治,大分,1,1,0.3158,True,0.446,0.247,0.307,H,D,False,H
第１７節第３日,j2_2025_06081403_大宮_愛媛,2025-06-08 14:03:00,大宮,愛媛,1,1,0.8947,True,0.732,0.185,0.084,H,D,False,H
第１７節第３日,j2_2025_06081403_富山_水戸,2025-06-08 14:03:00,富山,水戸,0,1,-0.7895,False,0.171,0.216,0.614,A,A,True,A
第１８節第１日,j2_2025_05311403_大宮_磐田,2025-05-31 14:03:00,大宮,磐田,2,2,0.1579,True,0.489,0.24,0.272,H,D,False,H
第１８節第１日,j2_2025_05311403_仙台_札幌,2025-05-31 14:03:00,仙台,札幌,1,1,0.3158,True,0.608,0.217,0.175,H,D,False,H
第１８節第１日,j2_2025_05311403_千葉_山口,2025-05-31 14:03:00,千葉,山口,0,0,1.1579,True,0.75,0.178,0.071,H,D,False,H
第１８節第１日,j2_2025_05311403_秋田_富山,2025-05-31 14:03:00,秋田,富山,2,2,0.1579,True,0.344,0.255,0.402,D,D,True,D
第１８節第１日,j2_2025_05311403_鳥栖_愛媛,2025-05-31 14:03:00,鳥栖,愛媛,2,2,0.9474,True,0.673,0.202,0.125,H,D,False,H
第１８節第１日,j2_2025_05311403_水戸_長崎,2025-05-31 14:03:00,水戸,長崎,3,0,0.2632,True,0.493,0.239,0.268,H,H,True,H
第１８節第１日,j2_2025_05311403_藤枝_山形,2025-05-31 14:03:00,藤枝,山形,2,1,-0.0526,False,0.339,0.254,0.407,A,H,False,A
