league,節,match_id,datetime,home_team,away_team,home_elo_at_prediction,away_elo_at_prediction,elo_diff_before_hfa,hfa_added_to_diff,elo_diff_after_hfa,diff_raw_no_hfa,prob_home_win_before_signfix,prob_draw_raw,prob_away_win_before_signfix,argmax_result,final_result,predicted_result,decision_reason,sign_gap
j2,第１８節第２日,j2_2025_06011403_いわき_熊本,2025-06-01 14:03:00,いわき,熊本,1461,1466,-4.5175,4.2,-0.3175,-4.5175,0.33046823602997855,0.34074394410106834,0.3287878198689531,D,D,D,NARROW_DRAW_OVERRIDE,0.0016804161610254331
j2,第１２節第１日,j2_2025_04291403_大分_鳥栖,2025-04-29 14:03:00,大分,鳥栖,1510,1515,-4.2249,4.2,-0.0249,-4.2249,0.33086333283102015,0.34074309749580095,0.32839356967317884,D,D,D,NARROW_DRAW_OVERRIDE,0.0024697631578413093
j2,第２６節第２日,j2_2025_08171904_鳥栖_長崎,2025-08-17 19:04:00,鳥栖,長崎,1545,1549,-3.7168,4.2,0.4832,-3.7168,0.33154996815005094,0.34074086153851996,0.3277091703114292,D,D,D,NARROW_DRAW_OVERRIDE,0.0038407978386217345
j2,第１７節第２日,j2_2025_06071803_今治_大分,2025-06-07 18:03:00,今治,大分,1513,1516,-3.6896,4.2,0.5104,-3.6896,0.3315867487490373,0.34074071440573783,0.32767253684522485,D,D,D,NARROW_DRAW_OVERRIDE,0.00391421190381247
j2,第７節第２日,j2_2025_03301403_秋田_山口,2025-03-30 14:03:00,秋田,山口,1478,1481,-3.3292,4.2,0.8708,-3.3292,0.33207415883831654,0.3407385022281853,0.3271873389334981,D,D,D,NARROW_DRAW_OVERRIDE,0.004886819904818429
j2,第７節第２日,j2_2025_03301303_熊本_鳥栖,2025-03-30 13:03:00,熊本,鳥栖,1491,1494,-2.9628,4.2,1.2372,-2.9628,0.3325698280253158,0.3407357526379839,0.32669441933670035,D,D,D,NARROW_DRAW_OVERRIDE,0.005875408688615469
j2,第１１節第１日,j2_2025_04251903_藤枝_熊本,2025-04-25 19:03:00,藤枝,熊本,1490,1493,-2.61,4.2,1.59,-2.61,0.3330473286007176,0.3407326277947706,0.3262200436045119,D,D,D,NARROW_DRAW_OVERRIDE,0.006827284996205718
j2,第４節第２日,j2_2025_03091403_大分_水戸,2025-03-09 14:03:00,大分,水戸,1499,1499,-0.2877,4.2,3.9123,-0.2877,0.33619640580854165,0.3407003692001494,0.32310322499130906,D,D,D,NARROW_DRAW_OVERRIDE,0.013093180817232597
j2,第２２節第１日,j2_2025_07051903_千葉_鳥栖,2025-07-05 19:03:00,千葉,鳥栖,1531,1531,-0.1196,4.2,4.0804,-0.1196,0.3364247616933819,0.34069724621872405,0.32287799208789403,D,D,D,NARROW_DRAW_OVERRIDE,0.013546769605487896
