snapshot_date,asof_date,league,season,team_name,team_key,flab_expected_against_goals,flab_expected_against_xg,flab_chance_allowed_shot_conversion,flab_chance_allowed_build_rate,flab_possession_rate,flab_possession_attack_cbp,flab_agi_score,flab_agi_goals,flab_agi_shots,flab_agi_rank,flab_kagi_score,flab_kagi_goals_against,flab_kagi_shots_against,flab_kagi_rank,flab_cbp_cross_points,flab_cbp_cross_per_game,flab_cbp_cross_last5,flab_cbp_goal_points,flab_cbp_goal_per_game,flab_cbp_goal_last5,flab_expected_for_xg,flab_expected_for_goals,flab_expected_for_diff,flab_expected_for_rank,flab_expected_against_diff,flab_expected_against_rank,flab_cbp_shot_points,flab_cbp_shot_per_game,flab_cbp_shot_last5,flab_cbp_save_points,flab_cbp_save_per_game,flab_cbp_save_last5,flab_chance_attack_count,flab_chance_shots,flab_chance_build_rate,flab_chance_goals,flab_chance_shot_conversion,flab_chance_allowed_attack_count,flab_chance_allowed_shots,flab_chance_allowed_goals,flab_cbp_dribble_points,flab_cbp_dribble_per_game,flab_cbp_dribble_last5,flab_cbp_pass_points,flab_cbp_pass_per_game,flab_cbp_pass_last5,flab_cbp_gain_points,flab_cbp_gain_per_game,flab_cbp_gain_last5,flab_cbp_defense_points,flab_cbp_defense_per_game,flab_cbp_defense_last5,flab_cbp_attack_points,flab_cbp_attack_per_game,flab_cbp_attack_last5
20260813,20260811,j2,2026,湘南,湘南,0.0,0.525,8.4,10.0,44.3189,12.2,54.5,1.0,14.0,7.0,59.4,0.0,10.0,7.0,0.0,0.0,0.0,2.95,2.95,2.95,1.156,1.0,-0.156,7.0,-0.525,7.0,11.88,11.88,11.88,0.08,0.08,0.08,117.0,(12位),14.0,(9位),12.0,119.0,(11位),(3位),1.31,1.31,1.31,10.85,10.85,10.85,71.96,71.96,71.96,14.89,14.89,14.89,12.15,12.15,12.15
20260813,20260811,j2,2026,横浜FC,横浜FC,0.0,0.544,7.1,8.0,48.8619,16.0,58.1,1.0,23.0,7.0,50.5,0.0,8.0,7.0,1.6,1.6,1.6,1.29,1.29,1.29,2.141,1.0,-1.141,7.0,-0.544,7.0,13.49,13.49,13.49,0.19,0.19,0.19,130.0,(4位),23.0,(1位),17.7,113.0,(5位),(1位),1.98,1.98,1.98,12.44,12.44,12.44,83.1,83.1,83.1,14.04,14.04,14.04,16.02,16.02,16.02
20260813,20260811,j2,2026,富山,富山,2.0,0.69,10.7,13.0,65.7855,20.7,56.0,0.0,10.0,16.0,56.9,2.0,13.0,16.0,1.02,1.02,1.02,0.0,0.0,0.0,0.715,0.0,-0.715,16.0,1.31,16.0,5.99,5.99,5.99,0.2,0.2,0.2,140.0,(1位),10.0,(16位),7.1,121.0,(13位),(9位),1.1,1.1,1.1,18.59,18.59,18.59,84.38,84.38,84.38,8.34,8.34,8.34,20.71,20.71,20.71
20260813,20260811,j2,2026,八戸,八戸,0.0,0.715,7.1,10.0,34.2145,8.4,43.1,2.0,13.0,1.0,44.0,0.0,10.0,1.0,1.6,1.6,1.6,10.64,10.64,10.64,0.69,2.0,1.31,1.0,-0.715,1.0,6.43,6.43,6.43,0.52,0.52,0.52,121.0,(7位),13.0,(12位),10.7,140.0,(20位),(3位),0.35,0.35,0.35,6.46,6.46,6.46,101.81,101.81,101.81,22.02,22.02,22.02,8.42,8.42,8.42
20260813,20260811,j2,2026,札幌,札幌,0.0,0.933,7.3,8.0,47.0,16.4,47.3,2.0,14.0,1.0,58.2,0.0,8.0,1.0,2.68,2.68,2.68,7.16,7.16,7.16,1.341,2.0,0.659,1.0,-0.933,1.0,9.3,9.3,9.3,0.49,0.49,0.49,117.0,(12位),14.0,(9位),12.0,110.0,(4位),(1位),2.7,2.7,2.7,11.07,11.07,11.07,103.78,103.78,103.78,16.19,16.19,16.19,16.45,16.45,16.45
20260813,20260811,j2,2026,大宮,大宮,0.0,1.025,8.3,11.0,46.0332,18.4,62.1,1.0,21.0,7.0,52.7,0.0,11.0,7.0,2.62,2.62,2.62,3.86,3.86,3.86,1.549,1.0,-0.549,7.0,-1.025,7.0,7.95,7.95,7.95,0.35,0.35,0.35,118.0,(11位),21.0,(2位),17.8,133.0,(19位),(6位),2.16,2.16,2.16,13.65,13.65,13.65,90.59,90.59,90.59,16.85,16.85,16.85,18.43,18.43,18.43
20260813,20260811,j2,2026,今治,今治,2.0,1.096,14.7,15.0,56.7491,10.9,51.6,1.0,15.0,12.0,38.2,2.0,15.0,12.0,1.67,1.67,1.67,0.33,0.33,0.33,1.973,1.0,-0.973,12.0,0.904,12.0,5.3,5.3,5.3,0.25,0.25,0.25,116.0,(14位),15.0,(6位),12.9,102.0,(3位),(13位),0.34,0.34,0.34,8.86,8.86,8.86,54.9,54.9,54.9,15.37,15.37,15.37,10.88,10.88,10.88
20260813,20260811,j2,2026,大分,大分,1.0,1.156,12.0,14.0,55.6811,12.6,40.6,0.0,10.0,13.0,45.5,1.0,14.0,13.0,2.16,2.16,2.16,0.0,0.0,0.0,0.525,0.0,-0.525,13.0,-0.156,13.0,3.78,3.78,3.78,0.81,0.81,0.81,119.0,(9位),10.0,(16位),8.4,117.0,(8位),(10位),0.49,0.49,0.49,9.94,9.94,9.94,67.17,67.17,67.17,10.8,10.8,10.8,12.59,12.59,12.59
20260813,20260811,j2,2026,磐田,磐田,1.0,1.202,10.9,14.0,54.6099,10.1,57.7,1.0,17.0,10.0,42.2,1.0,14.0,10.0,1.08,1.08,1.08,3.23,3.23,3.23,2.074,1.0,-1.074,10.0,-0.202,10.0,5.24,5.24,5.24,0.2,0.2,0.2,131.0,(3位),17.0,(5位),13.0,129.0,(16位),(10位),0.49,0.49,0.49,8.51,8.51,8.51,80.3,80.3,80.3,16.91,16.91,16.91,10.08,10.08,10.08
20260813,20260811,j2,2026,鳥栖,鳥栖,0.0,1.253,15.5,15.0,49.5938,8.9,40.5,2.0,12.0,1.0,34.6,0.0,15.0,1.0,0.0,0.0,0.0,3.73,3.73,3.73,1.428,2.0,0.572,1.0,-1.253,1.0,7.81,7.81,7.81,0.37,0.37,0.37,96.0,(20位),12.0,(13位),12.5,97.0,(2位),(13位),0.32,0.32,0.32,8.54,8.54,8.54,32.58,32.58,32.58,22.13,22.13,22.13,8.86,8.86,8.86
20260813,20260811,j2,2026,徳島,徳島,2.0,1.341,12.0,14.0,53.0,11.6,41.8,0.0,8.0,16.0,52.7,2.0,14.0,16.0,1.46,1.46,1.46,0.0,0.0,0.0,0.933,0.0,-0.933,16.0,0.659,16.0,6.73,6.73,6.73,0.52,0.52,0.52,110.0,(17位),8.0,(19位),7.3,117.0,(8位),(10位),1.76,1.76,1.76,8.38,8.38,8.38,84.5,84.5,84.5,12.04,12.04,12.04,11.61,11.61,11.61
20260813,20260811,j2,2026,甲府,甲府,2.0,1.428,12.5,12.0,50.4062,15.9,65.4,0.0,15.0,16.0,59.5,2.0,12.0,16.0,1.84,1.84,1.84,0.0,0.0,0.0,1.253,0.0,-1.253,16.0,0.572,16.0,7.94,7.94,7.94,0.07,0.07,0.07,97.0,(19位),15.0,(6位),15.5,96.0,(1位),(8位),1.69,1.69,1.69,12.41,12.41,12.41,70.68,70.68,70.68,8.79,8.79,8.79,15.94,15.94,15.94
20260813,20260811,j2,2026,新潟,新潟,1.0,1.549,17.8,21.0,53.9668,11.4,47.3,0.0,11.0,13.0,37.9,1.0,21.0,13.0,0.53,0.53,0.53,0.0,0.0,0.0,1.025,0.0,-1.025,13.0,-0.549,13.0,6.68,6.68,6.68,0.26,0.26,0.26,133.0,(2位),11.0,(14位),8.3,118.0,(10位),(19位),0.86,0.86,0.86,9.99,9.99,9.99,79.32,79.32,79.32,13.49,13.49,13.49,11.39,11.39,11.39
20260813,20260811,j2,2026,仙台,仙台,2.0,1.665,8.4,10.0,61.124,17.8,45.8,0.0,11.0,16.0,54.1,2.0,10.0,16.0,1.92,1.92,1.92,0.0,0.0,0.0,1.681,0.0,-1.681,16.0,0.335,16.0,2.69,2.69,2.69,0.13,0.13,0.13,125.0,(6位),11.0,(14位),8.8,119.0,(11位),(3位),0.62,0.62,0.62,15.29,15.29,15.29,84.52,84.52,84.52,12.59,12.59,12.59,17.83,17.83,17.83
20260813,20260811,j2,2026,藤枝,藤枝,0.0,1.681,8.8,11.0,38.876,9.7,45.9,2.0,10.0,1.0,54.2,0.0,11.0,1.0,0.59,0.59,0.59,3.89,3.89,3.89,1.665,2.0,0.335,1.0,-1.681,1.0,4.65,4.65,4.65,2.3,2.3,2.3,119.0,(9位),10.0,(16位),8.4,125.0,(15位),(6位),2.05,2.05,2.05,7.1,7.1,7.1,82.48,82.48,82.48,21.38,21.38,21.38,9.74,9.74,9.74
20260813,20260811,j2,2026,山形,山形,0.0,1.936,14.9,18.0,50.4714,21.0,64.4,2.0,19.0,1.0,55.7,0.0,18.0,1.0,1.64,1.64,1.64,4.29,4.29,4.29,2.485,2.0,-0.485,1.0,-1.936,1.0,10.54,10.54,10.54,0.67,0.67,0.67,116.0,(14位),19.0,(3位),16.4,121.0,(13位),(17位),2.9,2.9,2.9,16.43,16.43,16.43,78.18,78.18,78.18,9.43,9.43,9.43,20.97,20.97,20.97
20260813,20260811,j2,2026,いわき,いわき,1.0,1.973,12.9,15.0,43.2509,11.1,61.8,2.0,15.0,6.0,48.4,1.0,15.0,6.0,3.05,3.05,3.05,7.2,7.2,7.2,1.096,2.0,0.904,6.0,-0.973,6.0,7.35,7.35,7.35,0.12,0.12,0.12,102.0,(18位),15.0,(6位),14.7,116.0,(6位),(13位),1.58,1.58,1.58,6.52,6.52,6.52,80.78,80.78,80.78,12.48,12.48,12.48,11.15,11.15,11.15
20260813,20260811,j2,2026,秋田,秋田,1.0,2.074,13.0,17.0,45.3901,10.0,57.8,1.0,14.0,10.0,42.3,1.0,17.0,10.0,1.54,1.54,1.54,3.39,3.39,3.39,1.202,1.0,-0.202,10.0,-1.074,10.0,7.86,7.86,7.86,0.15,0.15,0.15,129.0,(5位),14.0,(9位),10.9,131.0,(18位),(16位),0.48,0.48,0.48,7.98,7.98,7.98,98.12,98.12,98.12,14.32,14.32,14.32,9.99,9.99,9.99
20260813,20260811,j2,2026,宮崎,宮崎,1.0,2.141,17.7,23.0,51.1381,12.2,49.5,0.0,8.0,13.0,41.8,1.0,23.0,13.0,0.95,0.95,0.95,0.0,0.0,0.0,0.544,0.0,-0.544,13.0,-1.141,13.0,3.82,3.82,3.82,0.17,0.17,0.17,113.0,(16位),8.0,(19位),7.1,130.0,(17位),(20位),1.3,1.3,1.3,9.95,9.95,9.95,93.55,93.55,93.55,14.74,14.74,14.74,12.19,12.19,12.19
20260813,20260811,j2,2026,栃木C,栃木C,2.0,2.485,16.4,19.0,49.5286,11.3,44.3,0.0,18.0,16.0,35.6,2.0,19.0,16.0,2.05,2.05,2.05,0.0,0.0,0.0,1.936,0.0,-1.936,16.0,-0.485,16.0,10.11,10.11,10.11,0.35,0.35,0.35,121.0,(7位),18.0,(4位),14.9,116.0,(6位),(18位),0.89,0.89,0.89,8.33,8.33,8.33,55.79,55.79,55.79,18.8,18.8,18.8,11.26,11.26,11.26
