snapshot_date,asof_date,league,season,team_name,team_key,flab_expected_against_goals,flab_expected_against_xg,flab_chance_allowed_shot_conversion,flab_chance_allowed_build_rate,flab_possession_rate,flab_possession_attack_cbp,flab_agi_score,flab_agi_goals,flab_agi_shots,flab_agi_rank,flab_kagi_score,flab_kagi_goals_against,flab_kagi_shots_against,flab_kagi_rank,flab_cbp_cross_points,flab_cbp_cross_per_game,flab_cbp_cross_last5,flab_cbp_goal_points,flab_cbp_goal_per_game,flab_cbp_goal_last5,flab_expected_for_xg,flab_expected_for_goals,flab_expected_for_diff,flab_expected_for_rank,flab_expected_against_diff,flab_expected_against_rank,flab_cbp_shot_points,flab_cbp_shot_per_game,flab_cbp_shot_last5,flab_cbp_save_points,flab_cbp_save_per_game,flab_cbp_save_last5,flab_chance_attack_count,flab_chance_shots,flab_chance_build_rate,flab_chance_goals,flab_chance_shot_conversion,flab_chance_allowed_attack_count,flab_chance_allowed_shots,flab_chance_allowed_goals,flab_cbp_dribble_points,flab_cbp_dribble_per_game,flab_cbp_dribble_last5,flab_cbp_pass_points,flab_cbp_pass_per_game,flab_cbp_pass_last5,flab_cbp_gain_points,flab_cbp_gain_per_game,flab_cbp_gain_last5,flab_cbp_defense_points,flab_cbp_defense_per_game,flab_cbp_defense_last5,flab_cbp_attack_points,flab_cbp_attack_per_game,flab_cbp_attack_last5
20260827,20260824,j2,2026,今治,今治,2.67,1.335,14.1,15.0,55.4512,16.1,46.7,1.0,15.33,20.0,41.8,2.67,15.0,20.0,8.3,2.77,8.3,8.33,2.78,8.33,1.652,1.0,-0.652,20.0,1.335,20.0,20.05,6.68,20.05,0.81,0.27,0.81,118.3,(9位),15.3,(7位),13.0,106.7,(3位),(15位),2.86,0.95,2.86,37.1,12.37,37.1,207.71,69.24,207.71,44.25,14.75,44.25,48.27,16.09,48.27
20260827,20260824,j2,2026,山形,山形,0.33,1.353,14.9,16.0,46.1731,16.6,56.5,1.33,17.0,6.0,48.2,0.33,16.0,6.0,6.17,2.06,6.17,10.48,3.49,10.48,1.654,1.33,-0.324,6.0,-1.023,6.0,35.34,11.78,35.34,1.07,0.36,1.07,103.0,(19位),17.0,(4位),16.5,107.7,(4位),(17位),6.66,2.22,6.66,37.0,12.33,37.0,188.67,62.89,188.67,41.72,13.91,41.72,49.83,16.61,49.83
20260827,20260824,j2,2026,大宮,大宮,1.0,1.371,10.8,14.3,44.9677,14.9,56.9,2.67,15.67,1.0,50.1,1.0,14.33,1.0,6.42,2.14,6.42,21.2,7.07,21.2,1.47,2.67,1.2,1.0,-0.371,1.0,23.44,7.81,23.44,1.18,0.39,1.18,121.3,(7位),15.7,(6位),12.9,132.7,(19位),(13位),5.01,1.67,5.01,33.26,11.09,33.26,272.06,90.69,272.06,44.74,14.91,44.74,44.69,14.9,44.69
20260827,20260824,j2,2026,札幌,札幌,2.0,1.424,9.6,11.3,52.4575,16.1,44.7,1.33,12.0,14.0,52.0,2.0,11.33,14.0,7.37,2.46,7.37,11.68,3.89,11.68,1.313,1.33,0.017,14.0,0.576,14.0,22.25,7.42,22.25,3.04,1.01,3.04,122.3,(5位),12.0,(11位),9.8,117.7,(12位),(5位),5.53,1.84,5.53,35.38,11.79,35.38,238.77,79.59,238.77,39.93,13.31,39.93,48.28,16.09,48.28
20260827,20260824,j2,2026,甲府,甲府,2.0,1.677,13.7,15.7,50.7112,13.4,49.9,0.33,8.67,19.0,49.5,2.0,15.67,19.0,3.36,1.12,3.36,3.38,1.13,3.38,0.683,0.33,-0.353,19.0,0.323,19.0,13.07,4.36,13.07,1.4,0.47,1.4,116.7,(12位),8.7,(18位),7.4,114.0,(7位),(16位),2.68,0.89,2.68,34.05,11.35,34.05,224.72,74.91,224.72,39.3,13.1,39.3,40.08,13.36,40.08
20260827,20260824,j2,2026,徳島,徳島,1.33,1.751,14.6,16.0,49.5916,10.9,30.2,0.33,6.33,18.0,47.2,1.33,16.0,18.0,4.07,1.36,4.07,2.95,0.98,2.95,0.572,0.33,-0.242,18.0,-0.421,18.0,14.67,4.89,14.67,3.1,1.03,3.1,105.0,(18位),6.3,(20位),6.0,109.7,(5位),(17位),4.18,1.39,4.18,24.51,8.17,24.51,225.62,75.21,225.62,43.12,14.37,43.12,32.76,10.92,32.76
20260827,20260824,j2,2026,栃木C,栃木C,1.0,1.811,14.4,17.3,46.1614,13.8,52.4,2.67,19.0,4.0,43.6,1.0,17.33,4.0,6.03,2.01,6.03,22.63,7.54,22.63,2.737,2.67,-0.067,4.0,-0.811,4.0,36.88,12.29,36.88,0.99,0.33,0.99,118.0,(10位),19.0,(2位),16.1,120.0,(15位),(19位),5.21,1.74,5.21,30.05,10.02,30.05,247.13,82.38,247.13,51.62,17.21,51.62,41.3,13.77,41.3
20260827,20260824,j2,2026,いわき,いわき,2.33,1.822,10.7,12.3,51.4887,12.4,49.9,1.33,11.33,15.0,48.7,2.33,12.33,15.0,6.03,2.01,6.03,13.91,4.64,13.91,0.75,1.33,0.58,15.0,0.508,15.0,21.8,7.27,21.8,0.64,0.21,0.64,110.7,(16位),11.3,(12位),10.2,115.7,(9位),(7位),2.72,0.91,2.72,28.58,9.53,28.58,237.0,79.0,237.0,39.01,13.0,39.01,37.32,12.44,37.32
20260827,20260824,j2,2026,秋田,秋田,1.67,2.0,15.0,19.7,39.7167,8.9,53.9,1.33,11.33,12.0,43.5,1.67,19.67,12.0,4.12,1.37,4.12,11.25,3.75,11.25,1.099,1.33,0.231,12.0,-0.33,12.0,22.58,7.53,22.58,0.65,0.22,0.65,125.7,(1位),11.3,(12位),9.0,131.0,(18位),(20位),1.95,0.65,1.95,20.53,6.84,20.53,273.93,91.31,273.93,46.87,15.62,46.87,26.6,8.87,26.6
20260827,20260824,j2,2026,八戸,八戸,2.33,2.234,11.0,14.7,47.751,10.6,37.7,0.67,9.67,16.0,43.2,2.33,14.67,16.0,3.68,1.23,3.68,10.64,3.55,10.64,0.661,0.67,0.009,16.0,0.096,16.0,11.51,3.84,11.51,2.05,0.68,2.05,125.7,(1位),9.7,(17位),7.7,133.3,(20位),(14位),3.3,1.1,3.3,24.84,8.28,24.84,255.04,85.01,255.04,52.53,17.51,52.53,31.82,10.61,31.82
