節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result,prob_home_win_adj,prob_draw_adj,prob_away_win_adj
第１３節第２日,j1_2025_05211903_横浜FM_神戸,2025-05-21 19:03:00,横浜FM,神戸,1,2,-0.1579,False,0.247,0.411,0.343,A,A,True,A,0.24391104675324674,0.4091683105894105,0.3469206426573427
第１４節第１日,j1_2025_05031303_広島_福岡,2025-05-03 13:03:00,広島,福岡,2,1,0.7369,True,0.334,0.425,0.241,H,H,True,H,0.3472642,0.43163209999999996,0.2211037
第１４節第１日,j1_2025_05031403_新潟_FC東京,2025-05-03 14:03:00,新潟,FC東京,2,3,-0.3684,False,0.271,0.412,0.318,A,A,True,A,0.2640980707292708,0.4082728115884116,0.32762911768231767
第１４節第１日,j1_2025_05031403_清水_名古屋,2025-05-03 14:03:00,清水,名古屋,0,3,0.579,True,0.341,0.417,0.241,H,A,False,H,0.35176334134134135,0.4226284174174174,0.22560824124124124
第１４節第１日,j1_2025_05031503_Ｇ大阪_湘南,2025-05-03 15:03:00,Ｇ大阪,湘南,4,0,1.3685,True,0.343,0.407,0.25,H,H,True,H,0.36763300000000004,0.4193165,0.2130505
第１４節第１日,j1_2025_05031503_鹿島_町田,2025-05-03 15:03:00,鹿島,町田,1,0,0.6843,True,0.308,0.418,0.274,H,H,True,H,0.3203174,0.4241587,0.2555239
第１４節第１日,j1_2025_05031503_浦和_東京Ｖ,2025-05-03 15:03:00,浦和,東京Ｖ,2,0,1.3684,True,0.409,0.388,0.203,H,H,True,H,0.4336312,0.4003156,0.1660532
第１４節第１日,j1_2025_05031503_神戸_岡山,2025-05-03 15:03:00,神戸,岡山,2,0,0.7895,True,0.358,0.408,0.234,H,H,True,H,0.37221099999999996,0.41510549999999996,0.21268350000000003
第１４節第１日,j1_2025_05031903_京都_Ｃ大阪,2025-05-03 19:03:00,京都,Ｃ大阪,2,3,0.5789,True,0.311,0.426,0.264,H,A,False,H,0.3211095106893107,0.4307845255744256,0.2481059637362638
第１４節第２日,j1_2025_05141903_川崎Ｆ_横浜FC,2025-05-14 19:03:00,川崎Ｆ,横浜FC,2,1,0.8947,True,0.424,0.396,0.18,H,H,True,H,0.4401046,0.40405230000000003,0.15584309999999998
第１４節第２日,j1_2025_05141903_横浜FM_柏,2025-05-14 19:03:00,横浜FM,柏,0,2,-0.4211,False,0.227,0.409,0.364,A,A,True,A,0.2194202,0.40521009999999996,0.3753697
第１５節第１日,j1_2025_05061403_浦和_Ｇ大阪,2025-05-06 14:03:00,浦和,Ｇ大阪,0,1,1.1579,True,0.314,0.417,0.269,H,A,False,H,0.3348422,0.4274211,0.23773670000000002
第１５節第１日,j1_2025_05061403_福岡_鹿島,2025-05-06 14:03:00,福岡,鹿島,0,1,-0.2631,False,0.297,0.415,0.288,H,A,False,H,0.29226420000000003,0.41263210000000006,0.2951037
第１５節第１日,j1_2025_05061403_神戸_Ｃ大阪,2025-05-06 14:03:00,神戸,Ｃ大阪,1,3,0.6842,True,0.306,0.427,0.267,H,A,False,H,0.3183156,0.4331578,0.24852660000000001
第１５節第１日,j1_2025_05061503_名古屋_岡山,2025-05-06 15:03:00,名古屋,岡山,0,0,0.4737,True,0.316,0.409,0.275,H,D,False,H,0.3245266,0.4132633,0.2622101
第１５節第１日,j1_2025_05061603_東京Ｖ_横浜FC,2025-05-06 16:03:00,東京Ｖ,横浜FC,2,0,0.7369,True,0.335,0.384,0.281,H,H,True,H,0.3482642,0.3906321,0.26110370000000005
第１５節第１日,j1_2025_05061603_柏_清水,2025-05-06 16:03:00,柏,清水,1,0,1.1579,True,0.321,0.422,0.256,H,H,True,H,0.34216352132132133,0.4328435224224224,0.22499295625625626
第１５節第２日,j1_2025_05071903_湘南_広島,2025-05-07 19:03:00,湘南,広島,0,1,-0.6842,False,0.233,0.416,0.35,A,A,True,A,0.22091763323323324,0.4102586164164164,0.3688237503503503
第１５節第２日,j1_2025_05071903_町田_京都,2025-05-07 19:03:00,町田,京都,1,2,-0.2632,False,0.286,0.421,0.293,A,A,True,A,0.28126239999999997,0.4186312,0.3001064
第１５節第３日,j1_2025_06251903_川崎Ｆ_新潟,2025-06-25 19:03:00,川崎Ｆ,新潟,3,1,1.1052,True,0.389,0.408,0.202,H,H,True,H,0.40928298938938945,0.4183552084084084,0.17236180220220224
第１５節第３日,j1_2025_06251933_横浜FM_FC東京,2025-06-25 19:33:00,横浜FM,FC東京,0,3,0.2105,True,0.261,0.411,0.328,A,A,True,A,0.264789,0.4128945,0.3223165
第１６節第１日,j1_2025_05101403_横浜FC_福岡,2025-05-10 14:03:00,横浜FC,福岡,1,0,0.1053,True,0.233,0.399,0.368,A,H,False,A,0.2348954,0.3999477,0.3651569
第１６節第１日,j1_2025_05101503_FC東京_神戸,2025-05-10 15:03:00,FC東京,神戸,1,0,-0.0526,False,0.278,0.422,0.3,A,H,False,A,0.2770532,0.4215266,0.30142019999999997
第１６節第１日,j1_2025_05101603_柏_岡山,2025-05-10 16:03:00,柏,岡山,2,0,1.1053,True,0.381,0.406,0.214,H,H,True,H,0.4005147806193806,0.4155421055944056,0.18394311378621378
第１６節第２日,j1_2025_05111308_清水_町田,2025-05-11 13:08:00,清水,町田,2,2,-0.2631,False,0.309,0.422,0.269,H,D,False,H,0.3042642,0.4196321,0.2761037
第１６節第２日,j1_2025_05111310_鹿島_川崎Ｆ,2025-05-11 13:10:00,鹿島,川崎Ｆ,2,1,0.8421,True,0.282,0.424,0.294,A,H,False,A,0.29715779999999997,0.4315789,0.2712633
第１６節第２日,j1_2025_05111403_京都_名古屋,2025-05-11 14:03:00,京都,名古屋,1,1,1.0,True,0.352,0.414,0.234,H,D,False,H,0.37,0.423,0.20700000000000002
第１６節第２日,j1_2025_05111408_新潟_浦和,2025-05-11 14:08:00,新潟,浦和,1,1,-0.1052,False,0.254,0.406,0.34,A,D,False,A,0.2521064,0.4050532,0.34284040000000005
第１６節第２日,j1_2025_05111503_東京Ｖ_湘南,2025-05-11 15:03:00,東京Ｖ,湘南,0,2,0.8422,True,0.293,0.388,0.319,A,A,True,A,0.3081596,0.39557980000000004,0.2962606
第１６節第２日,j1_2025_05111503_Ｇ大阪_広島,2025-05-11 15:03:00,Ｇ大阪,広島,0,1,0.1579,True,0.265,0.431,0.304,A,A,True,A,0.26784220000000003,0.4324211,0.29973669999999997
第１６節第２日,j1_2025_05111503_Ｃ大阪_横浜FM,2025-05-11 15:03:00,Ｃ大阪,横浜FM,1,0,0.6842,True,0.382,0.41,0.208,H,H,True,H,0.3943156,0.41615779999999997,0.1895266
第１７節第１日,j1_2025_05171403_広島_東京Ｖ,2025-05-17 14:03:00,広島,東京Ｖ,2,1,0.9474,True,0.424,0.398,0.178,H,H,True,H,0.4410532,0.4065266,0.1524202
第１７節第１日,j1_2025_05171403_神戸_Ｇ大阪,2025-05-17 14:03:00,神戸,Ｇ大阪,3,2,0.7895,True,0.318,0.421,0.261,H,H,True,H,0.332211,0.42810549999999997,0.23968350000000002
第１７節第１日,j1_2025_05171403_横浜FM_京都,2025-05-17 14:03:00,横浜FM,京都,0,3,-0.4737,False,0.223,0.406,0.371,A,A,True,A,0.2144734,0.4017367,0.3837899
第１７節第１日,j1_2025_05171404_町田_柏,2025-05-17 14:04:00,町田,柏,3,0,-0.2106,False,0.27,0.422,0.308,A,H,False,A,0.26620920000000003,0.4201046,0.31368619999999997
第１７節第１日,j1_2025_05171435_福岡_名古屋,2025-05-17 14:35:00,福岡,名古屋,1,1,0.7369,True,0.324,0.415,0.261,H,D,False,H,0.3372642,0.42163209999999995,0.2411037
第１７節第１日,j1_2025_05171503_湘南_横浜FC,2025-05-17 15:03:00,湘南,横浜FC,0,1,0.4211,True,0.366,0.389,0.245,H,A,False,H,0.3735798,0.3927899,0.23363029999999999
第１７節第１日,j1_2025_05171504_鹿島_清水,2025-05-17 15:04:00,鹿島,清水,1,0,1.2632,True,0.314,0.419,0.267,H,H,True,H,0.3367376,0.4303688,0.2328936
第１７節第１日,j1_2025_05171603_浦和_FC東京,2025-05-17 16:03:00,浦和,FC東京,3,2,1.0526,True,0.313,0.417,0.27,H,H,True,H,0.3319468,0.4264734,0.2415798
第１７節第２日,j1_2025_05181503_川崎Ｆ_Ｃ大阪,2025-05-18 15:03:00,川崎Ｆ,Ｃ大阪,2,0,0.421,True,0.309,0.431,0.26,H,H,True,H,0.316578,0.43478900000000004,0.24863300000000005
第１７節第２日,j1_2025_05181504_岡山_新潟,2025-05-18 15:04:00,岡山,新潟,2,1,0.8421,True,0.331,0.401,0.269,H,H,True,H,0.3458271306693307,0.4081783005994006,0.24599456873126874
第１８節第１日,j1_2025_05241503_Ｃ大阪_福岡,2025-05-24 15:03:00,Ｃ大阪,福岡,2,0,0.5263,True,0.328,0.423,0.25,H,H,True,H,0.3371457276723277,0.42731412257742246,0.23554014975024973
第１８節第１日,j1_2025_05241733_名古屋_浦和,2025-05-24 17:33:00,名古屋,浦和,2,1,0.6316,True,0.282,0.415,0.303,A,H,False,A,0.2933688,0.42068439999999996,0.2859468
第１８節第２日,j1_2025_05251303_岡山_町田,2025-05-25 13:03:00,岡山,町田,2,2,-0.2631,False,0.271,0.411,0.318,A,D,False,A,0.2662642,0.4086321,0.3251037
第１８節第２日,j1_2025_05251403_新潟_湘南,2025-05-25 14:03:00,新潟,湘南,2,1,0.2106,True,0.31,0.399,0.291,H,H,True,H,0.3137908,0.4008954,0.2853138
第１８節第２日,j1_2025_05251403_清水_神戸,2025-05-25 14:03:00,清水,神戸,3,2,-0.2105,False,0.29,0.423,0.287,H,H,True,H,0.28621100000000005,0.4211055,0.29268350000000004
第１８節第２日,j1_2025_05251403_横浜FM_鹿島,2025-05-25 14:03:00,横浜FM,鹿島,3,1,-0.3684,False,0.22,0.403,0.377,A,H,False,A,0.2133688,0.39968440000000005,0.3869468
第１８節第２日,j1_2025_05251403_横浜FC_柏,2025-05-25 14:03:00,横浜FC,柏,1,1,-0.6316,False,0.201,0.398,0.401,A,D,False,A,0.1896312,0.39231560000000004,0.4180532
第１８節第２日,j1_2025_05251503_東京Ｖ_京都,2025-05-25 15:03:00,東京Ｖ,京都,1,0,-0.421,False,0.217,0.392,0.392,A,H,False,A,0.2092052167832168,0.3878193916083917,0.4029753916083917
第１８節第２日,j1_2025_05251504_FC東京_広島,2025-05-25 15:04:00,FC東京,広島,0,3,-0.3158,False,0.259,0.43,0.311,A,A,True,A,0.25331560000000003,0.4271578,0.3195266
第１８節第２日,j1_2025_05251603_川崎Ｆ_Ｇ大阪,2025-05-25 16:03:00,川崎Ｆ,Ｇ大阪,2,2,0.5263,True,0.33,0.425,0.246,H,D,False,H,0.3391437296703297,0.4293121245754245,0.23154414575424573
第１９節第１日,j1_2025_05311403_名古屋_新潟,2025-05-31 14:03:00,名古屋,新潟,3,0,1.0526,True,0.344,0.407,0.249,H,H,True,H,0.36294679999999996,0.41647339999999994,0.22057979999999996
第１９節第１日,j1_2025_05311403_町田_横浜FM,2025-05-31 14:03:00,町田,横浜FM,0,3,0.6842,True,0.384,0.404,0.211,H,A,False,H,0.39669998438438436,0.41056220440440444,0.1927378112112112
第１９節第１日,j1_2025_05311404_福岡_東京Ｖ,2025-05-31 14:04:00,福岡,東京Ｖ,0,0,0.6316,True,0.385,0.385,0.23,H,D,False,H,0.3963688,0.3906844,0.21294680000000002
第１９節第１日,j1_2025_05311603_柏_神戸,2025-05-31 16:03:00,柏,神戸,1,3,0.6316,True,0.318,0.422,0.26,H,A,False,H,0.3293688,0.42768439999999996,0.24294680000000002
第１９節第１日,j1_2025_05311733_広島_川崎Ｆ,2025-05-31 17:33:00,広島,川崎Ｆ,1,2,0.3684,True,0.305,0.435,0.26,H,A,False,H,0.3116312,0.43831559999999997,0.25005320000000003
第１９節第１日,j1_2025_05311803_Ｇ大阪_鹿島,2025-05-31 18:03:00,Ｇ大阪,鹿島,0,1,0.2106,True,0.287,0.419,0.294,A,A,True,A,0.29079079999999996,0.4208954,0.2883138
第１９節第１日,j1_2025_05311903_京都_FC東京,2025-05-31 19:03:00,京都,FC東京,3,0,0.5789,True,0.324,0.419,0.257,H,H,True,H,0.3344202,0.4242101,0.24136970000000002
第１９節第２日,j1_2025_06011503_Ｃ大阪_清水,2025-06-01 15:03:00,Ｃ大阪,清水,4,2,0.5789,True,0.314,0.427,0.259,H,H,True,H,0.3244202,0.4322101,0.24336970000000002
第１９節第２日,j1_2025_06011503_湘南_岡山,2025-06-01 15:03:00,湘南,岡山,1,1,0.0527,True,0.305,0.398,0.297,H,D,False,H,0.3059486,0.3984743,0.2955771
第１９節第２日,j1_2025_06011604_浦和_横浜FC,2025-06-01 16:04:00,浦和,横浜FC,2,1,1.5263,True,0.402,0.392,0.206,H,H,True,H,0.4294734,0.4057367,0.1647899
第２０節第１日,j1_2025_04161933_浦和_京都,2025-04-16 19:33:00,浦和,京都,2,1,0.3684,True,0.29,0.417,0.293,A,H,False,A,0.29663120000000004,0.4203156,0.28305320000000006
第２０節第２日,j1_2025_06141733_湘南_町田,2025-06-14 17:33:00,湘南,町田,1,2,-0.4736,False,0.259,0.408,0.333,A,A,True,A,0.2504752,0.4037376,0.3457872
第２０節第２日,j1_2025_06141803_横浜FC_川崎Ｆ,2025-06-14 18:03:00,横浜FC,川崎Ｆ,0,1,-0.2632,False,0.207,0.397,0.397,A,A,True,A,0.2020556067932068,0.39423459660339666,0.4037097966033967
第２０節第２日,j1_2025_06141803_鹿島_広島,2025-06-14 18:03:00,鹿島,広島,1,1,0.4737,True,0.275,0.428,0.297,A,D,False,A,0.2835266,0.4322633,0.28421009999999997
第２０節第２日,j1_2025_06141903_FC東京_Ｃ大阪,2025-06-14 19:03:00,FC東京,Ｃ大阪,2,2,0.3158,True,0.274,0.427,0.299,A,D,False,A,0.2796844,0.4298422,0.2904734
第２０節第３日,j1_2025_06151403_新潟_横浜FM,2025-06-15 14:03:00,新潟,横浜FM,1,0,-0.1052,False,0.333,0.401,0.266,H,H,True,H,0.3311064,0.4000532,0.26884040000000003
第２０節第３日,j1_2025_06151803_神戸_名古屋,2025-06-15 18:03:00,神戸,名古屋,2,1,1.1053,True,0.334,0.417,0.249,H,H,True,H,0.3538954,0.4269477,0.21915690000000002
第２０節第３日,j1_2025_06151804_東京Ｖ_柏,2025-06-15 18:04:00,東京Ｖ,柏,0,3,-0.3684,False,0.211,0.395,0.395,A,A,True,A,0.20415801078921075,0.3912897946053946,0.40455219460539454
第２０節第３日,j1_2025_06151804_岡山_福岡,2025-06-15 18:04:00,岡山,福岡,0,1,0.2632,True,0.289,0.408,0.303,A,A,True,A,0.29373760000000004,0.41036880000000003,0.29589360000000003
第２０節第３日,j1_2025_06151833_清水_Ｇ大阪,2025-06-15 18:33:00,清水,Ｇ大阪,0,0,0.2632,True,0.306,0.422,0.271,H,D,False,H,0.3110439063063063,0.4247912224224224,0.26416487127127125
第２１節第１日,j1_2025_06211603_町田_鹿島,2025-06-21 16:03:00,町田,鹿島,2,1,-0.1579,False,0.287,0.418,0.294,A,H,False,A,0.2844450872872873,0.4169973184184184,0.29855759429429435
第２１節第１日,j1_2025_06211603_福岡_新潟,2025-06-21 16:03:00,福岡,新潟,3,2,1.0,True,0.349,0.406,0.245,H,H,True,H,0.367,0.41500000000000004,0.218
第２１節第１日,j1_2025_06211833_Ｃ大阪_東京Ｖ,2025-06-21 18:33:00,Ｃ大阪,東京Ｖ,2,1,0.7368,True,0.415,0.396,0.189,H,H,True,H,0.4282624,0.4026312,0.1691064
第２１節第１日,j1_2025_06211903_川崎Ｆ_神戸,2025-06-21 19:03:00,川崎Ｆ,神戸,1,2,0.0526,True,0.317,0.426,0.258,H,A,False,H,0.3176301166833167,0.4260478255744255,0.25632205774225775
第２１節第１日,j1_2025_06211903_柏_京都,2025-06-21 19:03:00,柏,京都,3,3,0.3158,True,0.315,0.421,0.264,H,D,False,H,0.3206844,0.4238422,0.2554734
第２１節第１日,j1_2025_06211903_名古屋_清水,2025-06-21 19:03:00,名古屋,清水,1,1,0.5263,True,0.289,0.42,0.291,A,D,False,A,0.2984734,0.42473669999999997,0.2767899
第２１節第１日,j1_2025_06211903_横浜FM_岡山,2025-06-21 19:03:00,横浜FM,岡山,0,1,0.3158,True,0.287,0.402,0.312,A,A,True,A,0.2923976867132867,0.40444060159840167,0.3031617116883117
第２１節第２日,j1_2025_06221803_横浜FC_広島,2025-06-22 18:03:00,横浜FC,広島,0,4,-0.6316,False,0.198,0.401,0.401,A,A,True,A,0.1866312,0.39531560000000004,0.4180532
第２１節第２日,j1_2025_06221833_Ｇ大阪_FC東京,2025-06-22 18:33:00,Ｇ大阪,FC東京,2,0,0.7895,True,0.307,0.421,0.272,H,H,True,H,0.32121099999999997,0.42810549999999997,0.2506835
第２１節第３日,j1_2025_07231933_浦和_湘南,2025-07-23 19:33:00,浦和,湘南,4,1,1.6316,True,0.378,0.399,0.223,H,H,True,H,0.4073688,0.4136844,0.17894680000000002
第２２節第１日,j1_2025_05281933_浦和_Ｃ大阪,2025-05-28 19:33:00,浦和,Ｃ大阪,0,0,1.0526,True,0.279,0.424,0.297,A,D,False,A,0.2979468,0.4334734,0.2685798
第２２節第２日,j1_2025_06281803_鹿島_岡山,2025-06-28 18:03:00,鹿島,岡山,1,2,1.2106,True,0.372,0.403,0.225,H,A,False,H,0.3937908,0.4138954,0.1923138
第２２節第２日,j1_2025_06281833_清水_柏,2025-06-28 18:33:00,清水,柏,0,2,-0.4737,False,0.279,0.423,0.297,A,A,True,A,0.27075267927927926,0.41916012342342335,0.3100871972972973
第２２節第２日,j1_2025_06281903_京都_Ｇ大阪,2025-06-28 19:03:00,京都,Ｇ大阪,3,1,0.6842,True,0.317,0.42,0.263,H,H,True,H,0.3293156,0.4261578,0.2445266
第２２節第２日,j1_2025_06281903_広島_名古屋,2025-06-28 19:03:00,広島,名古屋,1,2,1.0527,True,0.353,0.424,0.223,H,A,False,H,0.3719486,0.43347430000000003,0.19457710000000003
第２２節第２日,j1_2025_06281903_福岡_神戸,2025-06-28 19:03:00,福岡,神戸,0,0,-0.0526,False,0.273,0.419,0.309,A,D,False,A,0.27178047272727274,0.4181080185814186,0.3101115086913087
第２２節第２日,j1_2025_06281903_FC東京_横浜FC,2025-06-28 19:03:00,FC東京,横浜FC,2,1,0.7895,True,0.384,0.399,0.217,H,H,True,H,0.398211,0.4061055,0.1956835
第２２節第２日,j1_2025_06281903_湘南_横浜FM,2025-06-28 19:03:00,湘南,横浜FM,1,1,0.2106,True,0.328,0.398,0.273,H,D,False,H,0.33211912832832835,0.4002937983983984,0.2675870732732733
第２２節第３日,j1_2025_06291803_新潟_町田,2025-06-29 18:03:00,新潟,町田,0,4,-0.7894,False,0.256,0.411,0.333,A,A,True,A,0.2417908,0.40389539999999996,0.3543138
第２２節第３日,j1_2025_06291803_東京Ｖ_川崎Ｆ,2025-06-29 18:03:00,東京Ｖ,川崎Ｆ,1,0,0.0,False,0.204,0.398,0.398,A,H,False,A,0.204,0.398,0.398
第２３節第１日,j1_2025_07051803_町田_清水,2025-07-05 18:03:00,町田,清水,3,0,0.5789,True,0.307,0.422,0.271,H,H,True,H,0.3174202,0.4272101,0.25536970000000003
第２３節第１日,j1_2025_07051901_岡山_広島,2025-07-05 19:01:00,岡山,広島,0,1,-0.4737,False,0.229,0.418,0.353,A,A,True,A,0.2204734,0.41373669999999996,0.3657899
第２３節第１日,j1_2025_07051903_柏_FC東京,2025-07-05 19:03:00,柏,FC東京,1,0,1.0,True,0.335,0.42,0.245,H,H,True,H,0.35300000000000004,0.429,0.218
第２３節第１日,j1_2025_07051903_名古屋_東京Ｖ,2025-07-05 19:03:00,名古屋,東京Ｖ,0,0,0.6842,True,0.387,0.387,0.225,H,D,False,H,0.39970298738738735,0.39354518738738736,0.20675182522522523
第２３節第１日,j1_2025_07051903_神戸_湘南,2025-07-05 19:03:00,神戸,湘南,4,0,1.2632,True,0.4,0.399,0.201,H,H,True,H,0.42273759999999994,0.4103687999999999,0.16689359999999998
第２３節第１日,j1_2025_07051903_川崎Ｆ_鹿島,2025-07-05 19:03:00,川崎Ｆ,鹿島,2,1,-0.1579,False,0.321,0.423,0.256,H,H,True,H,0.3181578,0.4215789,0.26026330000000003
第２３節第１日,j1_2025_07051903_Ｃ大阪_Ｇ大阪,2025-07-05 19:03:00,Ｃ大阪,Ｇ大阪,0,1,0.5263,True,0.326,0.426,0.248,H,A,False,H,0.33547340000000003,0.4307367,0.2337899
第２３節第１日,j1_2025_07051903_京都_新潟,2025-07-05 19:03:00,京都,新潟,2,1,1.2631,True,0.382,0.404,0.214,H,H,True,H,0.4047358,0.4153679,0.1798963
第２３節第１日,j1_2025_07051903_横浜FC_横浜FM,2025-07-05 19:03:00,横浜FC,横浜FM,0,1,0.2632,True,0.31,0.396,0.294,H,A,False,H,0.3147376,0.3983688,0.28689359999999997
第２３節第２日,j1_2025_07271903_浦和_福岡,2025-07-27 19:03:00,浦和,福岡,0,0,1.1579,True,0.323,0.414,0.263,H,D,False,H,0.3438422,0.4244211,0.23173670000000002
第２４節第１日,j1_2025_07191903_FC東京_浦和,2025-07-19 19:03:00,FC東京,浦和,3,2,0.579,True,0.295,0.418,0.287,H,H,True,H,0.30542199999999997,0.423211,0.27136699999999997
第２４節第１日,j1_2025_07191903_湘南_Ｃ大阪,2025-07-19 19:03:00,湘南,Ｃ大阪,3,3,-0.0526,False,0.223,0.411,0.367,A,D,False,A,0.2218304227772228,0.4101160105894106,0.36805356663336664
第２４節第２日,j1_2025_07201803_東京Ｖ_町田,2025-07-20 18:03:00,東京Ｖ,町田,0,1,-0.1578,False,0.233,0.398,0.369,A,A,True,A,0.23015960000000002,0.39657980000000004,0.3732606
第２４節第２日,j1_2025_07201803_鹿島_柏,2025-07-20 18:03:00,鹿島,柏,3,2,0.4737,True,0.284,0.42,0.296,A,H,False,A,0.29252659999999997,0.4242633,0.28321009999999996
第２４節第２日,j1_2025_07201833_清水_横浜FC,2025-07-20 18:33:00,清水,横浜FC,2,0,0.6316,True,0.397,0.397,0.207,H,H,True,H,0.4079721966033966,0.4022877966033966,0.1897400067932068
第２４節第２日,j1_2025_07201903_Ｇ大阪_川崎Ｆ,2025-07-20 19:03:00,Ｇ大阪,川崎Ｆ,2,1,0.5263,True,0.272,0.427,0.302,A,H,False,A,0.2812016717282718,0.4313101265734266,0.2874882016983017
第２４節第２日,j1_2025_07201903_新潟_広島,2025-07-20 19:03:00,新潟,広島,0,2,-1.0,False,0.214,0.416,0.37,A,A,True,A,0.196,0.407,0.397
第２４節第２日,j1_2025_07201903_横浜FM_名古屋,2025-07-20 19:03:00,横浜FM,名古屋,3,0,0.6316,True,0.256,0.408,0.336,A,H,False,A,0.2673688,0.41368439999999995,0.31894680000000003
第２４節第２日,j1_2025_07201903_岡山_神戸,2025-07-20 19:03:00,岡山,神戸,1,2,-0.2105,False,0.249,0.41,0.341,A,A,True,A,0.245211,0.40810549999999995,0.34668350000000003
第２４節第３日,j1_2025_07211803_福岡_京都,2025-07-21 18:03:00,福岡,京都,2,2,-0.3684,False,0.28,0.418,0.303,A,D,False,A,0.2730890797202798,0.4142668175824176,0.3126441026973027
第２５節第１日,j1_2025_08091803_横浜FC_浦和,2025-08-09 18:03:00,横浜FC,浦和,1,2,0.2632,True,0.226,0.387,0.387,A,A,True,A,0.23073760000000001,0.3893688,0.3798936
第２５節第１日,j1_2025_08091803_東京Ｖ_横浜FM,2025-08-09 18:03:00,東京Ｖ,横浜FM,1,0,0.5264,True,0.312,0.392,0.297,H,H,True,H,0.32116351168831175,0.3963459916083917,0.2824904967032967
第２５節第１日,j1_2025_08091903_川崎Ｆ_福岡,2025-08-09 19:03:00,川崎Ｆ,福岡,2,5,0.5263,True,0.34,0.421,0.239,H,A,False,H,0.34947340000000005,0.42573669999999997,0.2247899
第２５節第２日,j1_2025_08101836_広島_清水,2025-08-10 18:36:00,広島,清水,0,0,0.7895,True,0.339,0.428,0.233,H,D,False,H,0.353211,0.4351055,0.21168350000000002
第２５節第２日,j1_2025_08101903_柏_湘南,2025-08-10 19:03:00,柏,湘南,2,0,1.579,True,0.408,0.398,0.193,H,H,True,H,0.4368304084084084,0.4126093983983984,0.1505601931931932
第２５節第２日,j1_2025_08101903_FC東京_鹿島,2025-08-10 19:03:00,FC東京,鹿島,0,1,-0.2631,False,0.292,0.419,0.289,H,A,False,H,0.28726419999999997,0.4166321,0.29610369999999997
第２５節第２日,j1_2025_08101903_Ｇ大阪_岡山,2025-08-10 19:03:00,Ｇ大阪,岡山,0,3,0.8948,True,0.353,0.409,0.238,H,A,False,H,0.3691064,0.41705319999999996,0.21384039999999999
第２５節第２日,j1_2025_08101904_名古屋_京都,2025-08-10 19:04:00,名古屋,京都,1,2,-0.3158,False,0.279,0.418,0.303,A,A,True,A,0.27331560000000005,0.41515779999999997,0.3115266
第２５節第２日,j1_2025_08101905_町田_神戸,2025-08-10 19:05:00,町田,神戸,2,0,0.0526,True,0.289,0.422,0.289,H,H,True,H,0.2899468,0.4224734,0.2875798
第２５節第３日,j1_2025_08111903_Ｃ大阪_新潟,2025-08-11 19:03:00,Ｃ大阪,新潟,3,1,1.1052,True,0.387,0.409,0.203,H,H,True,H,0.40728098738738744,0.4193562094094094,0.17336280320320324
第２６節第１日,j1_2025_08161803_鹿島_福岡,2025-08-16 18:03:00,鹿島,福岡,1,1,1.2106,True,0.323,0.415,0.263,H,D,False,H,0.34446812267732274,0.4254808145854146,0.23005106273726278
第２６節第１日,j1_2025_08161833_清水_横浜FM,2025-08-16 18:33:00,清水,横浜FM,1,3,0.4211,True,0.368,0.408,0.224,H,A,False,H,0.3755798,0.4117899,0.2126303
第２６節第１日,j1_2025_08161903_湘南_FC東京,2025-08-16 19:03:00,湘南,FC東京,2,2,-0.0526,False,0.254,0.408,0.338,A,D,False,A,0.2530532,0.40752659999999996,0.3394202
第２６節第１日,j1_2025_08161903_広島_Ｇ大阪,2025-08-16 19:03:00,広島,Ｇ大阪,1,0,0.7369,True,0.335,0.428,0.236,H,H,True,H,0.3485995353353354,0.4350605284284284,0.2163399362362362
第２６節第１日,j1_2025_08161903_新潟_川崎Ｆ,2025-08-16 19:03:00,新潟,川崎Ｆ,1,1,-0.6316,False,0.226,0.413,0.361,A,D,False,A,0.2146312,0.4073156,0.3780532
第２６節第１日,j1_2025_08161903_町田_Ｃ大阪,2025-08-16 19:03:00,町田,Ｃ大阪,3,0,0.421,True,0.288,0.427,0.285,H,H,True,H,0.29557799999999995,0.430789,0.27363299999999996
第２６節第１日,j1_2025_08161903_神戸_横浜FC,2025-08-16 19:03:00,神戸,横浜FC,0,1,1.1579,True,0.438,0.389,0.174,H,A,False,H,0.4584046375624376,0.3990324886113887,0.14256287382617383
第２６節第１日,j1_2025_08161903_浦和_名古屋,2025-08-16 19:03:00,浦和,名古屋,2,1,1.4737,True,0.32,0.414,0.266,H,H,True,H,0.3465266,0.42726329999999996,0.22621010000000003
第２６節第１日,j1_2025_08161904_京都_東京Ｖ,2025-08-16 19:04:00,京都,東京Ｖ,1,0,0.8947,True,0.42,0.389,0.191,H,H,True,H,0.4361046,0.3970523,0.1668431
第２６節第２日,j1_2025_08171930_岡山_柏,2025-08-17 19:30:00,岡山,柏,2,1,-0.4737,False,0.245,0.411,0.345,A,H,False,A,0.23622864475524477,0.4063261105894106,0.35744524465534466
第２７節第１日,j1_2025_08221903_柏_浦和,2025-08-22 19:03:00,柏,浦和,4,2,1.2632,True,0.329,0.417,0.254,H,H,True,H,0.35173760000000004,0.4283688,0.2198936
