節,match_id,datetime,stadium,home_team,away_team,home_score,away_score
第２３節第１日,j1_2025_07051903_柏_FC東京,2025-07-05 19:03:00,三協Ｆ柏,柏,FC東京,1,0
第２３節第１日,j1_2025_07051903_名古屋_東京Ｖ,2025-07-05 19:03:00,豊田ス,名古屋,東京Ｖ,0,0
第２３節第１日,j1_2025_07051903_神戸_湘南,2025-07-05 19:03:00,ノエスタ,神戸,湘南,4,0
第２３節第１日,j1_2025_07051903_川崎Ｆ_鹿島,2025-07-05 19:03:00,Ｕ等々力,川崎Ｆ,鹿島,2,1
第２３節第１日,j1_2025_07051903_Ｃ大阪_Ｇ大阪,2025-07-05 19:03:00,ヨドコウ,Ｃ大阪,Ｇ大阪,0,1
第２３節第１日,j1_2025_07051903_京都_新潟,2025-07-05 19:03:00,サンガＳ,京都,新潟,2,1
第２３節第１日,j1_2025_07051903_横浜FC_横浜FM,2025-07-05 19:03:00,ニッパツ,横浜FC,横浜FM,0,1
第２４節第１日,j1_2025_07191903_FC東京_浦和,2025-07-19 19:03:00,味スタ,FC東京,浦和,3,2
第２４節第１日,j1_2025_07191903_湘南_Ｃ大阪,2025-07-19 19:03:00,レモンＳ,湘南,Ｃ大阪,3,3
第２４節第２日,j1_2025_07201803_東京Ｖ_町田,2025-07-20 18:03:00,味スタ,東京Ｖ,町田,0,1
第２４節第２日,j1_2025_07201803_鹿島_柏,2025-07-20 18:03:00,メルスタ,鹿島,柏,3,2
第２４節第２日,j1_2025_07201833_清水_横浜FC,2025-07-20 18:33:00,アイスタ,清水,横浜FC,2,0
第２４節第２日,j1_2025_07201903_Ｇ大阪_川崎Ｆ,2025-07-20 19:03:00,パナスタ,Ｇ大阪,川崎Ｆ,2,1
第２４節第２日,j1_2025_07201903_新潟_広島,2025-07-20 19:03:00,デンカＳ,新潟,広島,0,2
第２４節第２日,j1_2025_07201903_横浜FM_名古屋,2025-07-20 19:03:00,日産ス,横浜FM,名古屋,3,0
第２４節第２日,j1_2025_07201903_岡山_神戸,2025-07-20 19:03:00,ＪＦＥス,岡山,神戸,1,2
第２４節第３日,j1_2025_07211803_福岡_京都,2025-07-21 18:03:00,ベススタ,福岡,京都,2,2
第２１節第３日,j1_2025_07231933_浦和_湘南,2025-07-23 19:33:00,埼玉,浦和,湘南,4,1
第２３節第２日,j1_2025_07271903_浦和_福岡,2025-07-27 19:03:00,埼玉,浦和,福岡,0,0
第２５節第１日,j1_2025_08091803_横浜FC_浦和,2025-08-09 18:03:00,ニッパツ,横浜FC,浦和,1,2
第２５節第１日,j1_2025_08091803_東京Ｖ_横浜FM,2025-08-09 18:03:00,味スタ,東京Ｖ,横浜FM,1,0
第２５節第１日,j1_2025_08091903_川崎Ｆ_福岡,2025-08-09 19:03:00,Ｕ等々力,川崎Ｆ,福岡,2,5
第２５節第２日,j1_2025_08101836_広島_清水,2025-08-10 18:36:00,Ｅピース,広島,清水,0,0
第２５節第２日,j1_2025_08101903_柏_湘南,2025-08-10 19:03:00,三協Ｆ柏,柏,湘南,2,0
第２５節第２日,j1_2025_08101903_FC東京_鹿島,2025-08-10 19:03:00,味スタ,FC東京,鹿島,0,1
第２５節第２日,j1_2025_08101903_Ｇ大阪_岡山,2025-08-10 19:03:00,パナスタ,Ｇ大阪,岡山,0,3
第２５節第２日,j1_2025_08101904_名古屋_京都,2025-08-10 19:04:00,豊田ス,名古屋,京都,1,2
第２５節第２日,j1_2025_08101905_町田_神戸,2025-08-10 19:05:00,Ｇスタ,町田,神戸,2,0
第２５節第３日,j1_2025_08111903_Ｃ大阪_新潟,2025-08-11 19:03:00,ヨドコウ,Ｃ大阪,新潟,3,1
第２６節第１日,j1_2025_08161803_鹿島_福岡,2025-08-16 18:03:00,メルスタ,鹿島,福岡,1,1
第２６節第１日,j1_2025_08161833_清水_横浜FM,2025-08-16 18:33:00,アイスタ,清水,横浜FM,1,3
第２６節第１日,j1_2025_08161903_湘南_FC東京,2025-08-16 19:03:00,レモンＳ,湘南,FC東京,2,2
第２６節第１日,j1_2025_08161903_広島_Ｇ大阪,2025-08-16 19:03:00,Ｅピース,広島,Ｇ大阪,1,0
第２６節第１日,j1_2025_08161903_新潟_川崎Ｆ,2025-08-16 19:03:00,デンカＳ,新潟,川崎Ｆ,1,1
第２６節第１日,j1_2025_08161903_町田_Ｃ大阪,2025-08-16 19:03:00,Ｇスタ,町田,Ｃ大阪,3,0
第２６節第１日,j1_2025_08161903_神戸_横浜FC,2025-08-16 19:03:00,ノエスタ,神戸,横浜FC,0,1
第２６節第１日,j1_2025_08161903_浦和_名古屋,2025-08-16 19:03:00,埼玉,浦和,名古屋,2,1
第２６節第１日,j1_2025_08161904_京都_東京Ｖ,2025-08-16 19:04:00,サンガＳ,京都,東京Ｖ,1,0
第２６節第２日,j1_2025_08171930_岡山_柏,2025-08-17 19:30:00,ＪＦＥス,岡山,柏,2,1
第３０節第１日,j1_2025_08201903_町田_Ｇ大阪,2025-08-20 19:03:00,Ｇスタ,町田,Ｇ大阪,3,1
第３０節第１日,j1_2025_08201903_広島_神戸,2025-08-20 19:03:00,Ｅピース,広島,神戸,0,1
第２７節第１日,j1_2025_08221903_柏_浦和,2025-08-22 19:03:00,三協Ｆ柏,柏,浦和,4,2
第２７節第２日,j1_2025_08231803_福岡_清水,2025-08-23 18:03:00,ベススタ,福岡,清水,0,0
第２７節第２日,j1_2025_08231903_岡山_湘南,2025-08-23 19:03:00,ＪＦＥス,岡山,湘南,1,0
第２７節第２日,j1_2025_08231903_Ｇ大阪_横浜FC,2025-08-23 19:03:00,パナスタ,Ｇ大阪,横浜FC,3,2
第２７節第２日,j1_2025_08231903_東京Ｖ_広島,2025-08-23 19:03:00,味スタ,東京Ｖ,広島,0,3
第２７節第２日,j1_2025_08231903_Ｃ大阪_神戸,2025-08-23 19:03:00,ヨドコウ,Ｃ大阪,神戸,1,1
第２７節第２日,j1_2025_08231903_新潟_鹿島,2025-08-23 19:03:00,デンカＳ,新潟,鹿島,1,2
第２７節第２日,j1_2025_08231904_名古屋_川崎Ｆ,2025-08-23 19:04:00,豊田ス,名古屋,川崎Ｆ,3,4
第２７節第２日,j1_2025_08231933_横浜FM_町田,2025-08-23 19:33:00,日産ス,横浜FM,町田,0,0
第２７節第３日,j1_2025_08241904_FC東京_京都,2025-08-24 19:04:00,味スタ,FC東京,京都,0,4
第２８節第１日,j1_2025_08301803_横浜FC_東京Ｖ,2025-08-30 18:03:00,ニッパツ,横浜FC,東京Ｖ,0,0
第２８節第１日,j1_2025_08301903_神戸_横浜FM,2025-08-30 19:03:00,ノエスタ,神戸,横浜FM,1,0
第２８節第１日,j1_2025_08301903_京都_岡山,2025-08-30 19:03:00,サンガＳ,京都,岡山,5,0
第２８節第２日,j1_2025_08311833_清水_鹿島,2025-08-31 18:33:00,アイスタ,清水,鹿島,1,1
第２８節第２日,j1_2025_08311903_湘南_Ｇ大阪,2025-08-31 19:03:00,レモンＳ,湘南,Ｇ大阪,4,5
第２８節第２日,j1_2025_08311903_柏_福岡,2025-08-31 19:03:00,三協Ｆ柏,柏,福岡,2,1
第２８節第２日,j1_2025_08311903_名古屋_FC東京,2025-08-31 19:03:00,豊田ス,名古屋,FC東京,1,1
第２８節第２日,j1_2025_08311903_浦和_新潟,2025-08-31 19:03:00,埼玉,浦和,新潟,1,0
第２８節第２日,j1_2025_08311903_Ｃ大阪_広島,2025-08-31 19:03:00,ヨドコウ,Ｃ大阪,広島,1,1
第２８節第２日,j1_2025_08311904_川崎Ｆ_町田,2025-08-31 19:04:00,Ｕ等々力,川崎Ｆ,町田,5,3
第２９節第１日,j1_2025_09121903_広島_京都,2025-09-12 19:03:00,Ｅピース,広島,京都,1,1
第２９節第１日,j1_2025_09121903_神戸_柏,2025-09-12 19:03:00,ノエスタ,神戸,柏,0,0
第２９節第１日,j1_2025_09121905_町田_横浜FC,2025-09-12 19:05:00,Ｇスタ,町田,横浜FC,1,1
第２９節第２日,j1_2025_09131804_福岡_Ｃ大阪,2025-09-13 18:04:00,ベススタ,福岡,Ｃ大阪,2,4
第２９節第２日,j1_2025_09131901_岡山_名古屋,2025-09-13 19:01:00,ＪＦＥス,岡山,名古屋,0,1
第２９節第２日,j1_2025_09131903_横浜FM_川崎Ｆ,2025-09-13 19:03:00,日産ス,横浜FM,川崎Ｆ,0,3
第２９節第２日,j1_2025_09131903_鹿島_湘南,2025-09-13 19:03:00,メルスタ,鹿島,湘南,3,0
第２９節第２日,j1_2025_09131904_Ｇ大阪_浦和,2025-09-13 19:04:00,パナスタ,Ｇ大阪,浦和,1,0
第２９節第２日,j1_2025_09131905_新潟_清水,2025-09-13 19:05:00,デンカＳ,新潟,清水,0,1
第２９節第３日,j1_2025_09151904_FC東京_東京Ｖ,2025-09-15 19:04:00,味スタ,FC東京,東京Ｖ,1,0
第３０節第２日,j1_2025_09201703_名古屋_湘南,2025-09-20 17:03:00,豊田ス,名古屋,湘南,3,1
第３０節第２日,j1_2025_09201803_東京Ｖ_岡山,2025-09-20 18:03:00,味スタ,東京Ｖ,岡山,4,2
第３０節第２日,j1_2025_09201803_横浜FC_新潟,2025-09-20 18:03:00,ニッパツ,横浜FC,新潟,1,0
第３０節第２日,j1_2025_09201833_Ｃ大阪_柏,2025-09-20 18:33:00,ヨドコウ,Ｃ大阪,柏,1,1
第３０節第２日,j1_2025_09201903_京都_清水,2025-09-20 19:03:00,サンガＳ,京都,清水,0,1
第３０節第２日,j1_2025_09201903_横浜FM_福岡,2025-09-20 19:03:00,日産ス,横浜FM,福岡,2,0
第３０節第２日,j1_2025_09201904_浦和_鹿島,2025-09-20 19:04:00,埼玉,浦和,鹿島,0,1
第３０節第２日,j1_2025_09201904_川崎Ｆ_FC東京,2025-09-20 19:04:00,Ｕ等々力,川崎Ｆ,FC東京,0,1
第３１節第１日,j1_2025_09231403_新潟_名古屋,2025-09-23 14:03:00,デンカＳ,新潟,名古屋,0,0
第３１節第１日,j1_2025_09231803_清水_浦和,2025-09-23 18:03:00,アイスタ,清水,浦和,0,0
第３１節第１日,j1_2025_09231803_FC東京_福岡,2025-09-23 18:03:00,味スタ,FC東京,福岡,1,0
第３１節第１日,j1_2025_09231803_岡山_横浜FC,2025-09-23 18:03:00,ＪＦＥス,岡山,横浜FC,0,0
第３１節第１日,j1_2025_09231803_鹿島_Ｃ大阪,2025-09-23 18:03:00,メルスタ,鹿島,Ｃ大阪,3,1
第３１節第１日,j1_2025_09231903_Ｇ大阪_横浜FM,2025-09-23 19:03:00,パナスタ,Ｇ大阪,横浜FM,3,1
第３１節第１日,j1_2025_09231903_京都_町田,2025-09-23 19:03:00,サンガＳ,京都,町田,1,1
第３１節第１日,j1_2025_09231903_神戸_東京Ｖ,2025-09-23 19:03:00,ノエスタ,神戸,東京Ｖ,4,0
第３１節第１日,j1_2025_09231903_柏_広島,2025-09-23 19:03:00,三協Ｆ柏,柏,広島,0,0
第３１節第１日,j1_2025_09231903_湘南_川崎Ｆ,2025-09-23 19:03:00,レモンＳ,湘南,川崎Ｆ,1,2
第３２節第１日,j1_2025_09271603_町田_岡山,2025-09-27 16:03:00,Ｇスタ,町田,岡山,1,0
第３２節第１日,j1_2025_09271703_Ｇ大阪_新潟,2025-09-27 17:03:00,パナスタ,Ｇ大阪,新潟,4,2
第３２節第１日,j1_2025_09271703_名古屋_鹿島,2025-09-27 17:03:00,豊田ス,名古屋,鹿島,0,4
第３２節第１日,j1_2025_09271803_東京Ｖ_浦和,2025-09-27 18:03:00,味スタ,東京Ｖ,浦和,0,0
第３２節第１日,j1_2025_09271803_福岡_広島,2025-09-27 18:03:00,ベススタ,福岡,広島,1,2
第３２節第１日,j1_2025_09271903_神戸_清水,2025-09-27 19:03:00,ノエスタ,神戸,清水,2,1
第３２節第２日,j1_2025_09281703_横浜FC_湘南,2025-09-28 17:03:00,ニッパツ,横浜FC,湘南,1,0
第３２節第２日,j1_2025_09281804_FC東京_横浜FM,2025-09-28 18:04:00,味スタ,FC東京,横浜FM,2,3
第３２節第２日,j1_2025_09281833_Ｃ大阪_京都,2025-09-28 18:33:00,ヨドコウ,Ｃ大阪,京都,1,2
第３２節第２日,j1_2025_09281903_川崎Ｆ_柏,2025-09-28 19:03:00,Ｕ等々力,川崎Ｆ,柏,4,4
第３３節第１日,j1_2025_10031903_湘南_東京Ｖ,2025-10-03 19:03:00,レモンＳ,湘南,東京Ｖ,0,1
第３３節第２日,j1_2025_10041303_清水_FC東京,2025-10-04 13:03:00,アイスタ,清水,FC東京,1,1
第３３節第２日,j1_2025_10041333_名古屋_Ｃ大阪,2025-10-04 13:33:00,豊田ス,名古屋,Ｃ大阪,2,1
第３３節第２日,j1_2025_10041403_新潟_岡山,2025-10-04 14:03:00,デンカＳ,新潟,岡山,1,1
第３３節第２日,j1_2025_10041603_広島_町田,2025-10-04 16:03:00,Ｅピース,広島,町田,2,1
第３３節第２日,j1_2025_10041633_福岡_横浜FC,2025-10-04 16:33:00,ベススタ,福岡,横浜FC,1,0
第３３節第２日,j1_2025_10041703_浦和_神戸,2025-10-04 17:03:00,埼玉,浦和,神戸,1,0
第３３節第２日,j1_2025_10041733_柏_横浜FM,2025-10-04 17:33:00,三協Ｆ柏,柏,横浜FM,1,0
第３３節第２日,j1_2025_10041903_京都_川崎Ｆ,2025-10-04 19:03:00,サンガＳ,京都,川崎Ｆ,1,1
第３３節第３日,j1_2025_10051503_鹿島_Ｇ大阪,2025-10-05 15:03:00,メルスタ,鹿島,Ｇ大阪,0,0
第３４節第１日,j1_2025_10171903_広島_FC東京,2025-10-17 19:03:00,Ｅピース,広島,FC東京,0,0
第３４節第１日,j1_2025_10171903_神戸_鹿島,2025-10-17 19:03:00,ノエスタ,神戸,鹿島,0,0
第３４節第２日,j1_2025_10181403_東京Ｖ_新潟,2025-10-18 14:03:00,味スタ,東京Ｖ,新潟,1,0
第３４節第２日,j1_2025_10181403_Ｇ大阪_柏,2025-10-18 14:03:00,パナスタ,Ｇ大阪,柏,0,5
第３４節第２日,j1_2025_10181403_町田_福岡,2025-10-18 14:03:00,Ｇスタ,町田,福岡,0,0
第３４節第２日,j1_2025_10181403_川崎Ｆ_清水,2025-10-18 14:03:00,Ｕ等々力,川崎Ｆ,清水,5,3
第３４節第２日,j1_2025_10181403_横浜FC_名古屋,2025-10-18 14:03:00,ニッパツ,横浜FC,名古屋,2,2
第３４節第２日,j1_2025_10181403_岡山_Ｃ大阪,2025-10-18 14:03:00,ＪＦＥス,岡山,Ｃ大阪,1,2
第３４節第２日,j1_2025_10181403_横浜FM_浦和,2025-10-18 14:03:00,日産ス,横浜FM,浦和,4,0
第３４節第３日,j1_2025_10191503_湘南_京都,2025-10-19 15:03:00,レモンＳ,湘南,京都,1,1
第３５節第１日,j1_2025_10251403_柏_横浜FC,2025-10-25 14:03:00,三協Ｆ柏,柏,横浜FC,2,0
第３５節第１日,j1_2025_10251403_京都_鹿島,2025-10-25 14:03:00,サンガＳ,京都,鹿島,1,1
第３５節第１日,j1_2025_10251403_清水_東京Ｖ,2025-10-25 14:03:00,アイスタ,清水,東京Ｖ,1,0
第３５節第１日,j1_2025_10251403_横浜FM_広島,2025-10-25 14:03:00,日産ス,横浜FM,広島,3,0
第３５節第１日,j1_2025_10251403_浦和_町田,2025-10-25 14:03:00,埼玉,浦和,町田,0,0
第３５節第１日,j1_2025_10251404_名古屋_Ｇ大阪,2025-10-25 14:04:00,豊田ス,名古屋,Ｇ大阪,0,2
第３５節第１日,j1_2025_10251404_FC東京_岡山,2025-10-25 14:04:00,味スタ,FC東京,岡山,3,1
第３５節第１日,j1_2025_10251503_Ｃ大阪_川崎Ｆ,2025-10-25 15:03:00,ヨドコウ,Ｃ大阪,川崎Ｆ,2,0
第３５節第２日,j1_2025_10261403_新潟_神戸,2025-10-26 14:03:00,デンカＳ,新潟,神戸,2,2
第３５節第２日,j1_2025_10261443_福岡_湘南,2025-10-26 14:43:00,ベススタ,福岡,湘南,1,0
第３６節第１日,j1_2025_11081403_鹿島_横浜FC,2025-11-08 14:03:00,メルスタ,鹿島,横浜FC,2,1
第３６節第１日,j1_2025_11081403_東京Ｖ_福岡,2025-11-08 14:03:00,味スタ,東京Ｖ,福岡,0,0
第３６節第１日,j1_2025_11081503_川崎Ｆ_岡山,2025-11-08 15:03:00,Ｕ等々力,川崎Ｆ,岡山,1,1
第３６節第１日,j1_2025_11081503_湘南_新潟,2025-11-08 15:03:00,レモンＳ,湘南,新潟,5,2
第３６節第１日,j1_2025_11081603_柏_名古屋,2025-11-08 16:03:00,三協Ｆ柏,柏,名古屋,1,0
第３６節第２日,j1_2025_11091301_広島_浦和,2025-11-09 13:01:00,Ｅピース,広島,浦和,3,0
第３６節第２日,j1_2025_11091403_町田_FC東京,2025-11-09 14:03:00,国立,町田,FC東京,0,1
第３６節第２日,j1_2025_11091403_京都_横浜FM,2025-11-09 14:03:00,サンガＳ,京都,横浜FM,0,3
第３６節第２日,j1_2025_11091503_Ｇ大阪_神戸,2025-11-09 15:03:00,パナスタ,Ｇ大阪,神戸,1,1
第３６節第２日,j1_2025_11091503_清水_Ｃ大阪,2025-11-09 15:03:00,アイスタ,清水,Ｃ大阪,1,4
第３７節第１日,j1_2025_11301402_神戸_FC東京,2025-11-30 14:02:00,ノエスタ,神戸,FC東京,0,0
第３７節第１日,j1_2025_11301403_岡山_浦和,2025-11-30 14:03:00,ＪＦＥス,岡山,浦和,0,1
第３７節第１日,j1_2025_11301403_横浜FC_京都,2025-11-30 14:03:00,ニッパツ,横浜FC,京都,0,1
第３７節第１日,j1_2025_11301403_新潟_柏,2025-11-30 14:03:00,デンカＳ,新潟,柏,1,3
第３７節第１日,j1_2025_11301403_湘南_清水,2025-11-30 14:03:00,レモンＳ,湘南,清水,1,0
第３７節第１日,j1_2025_11301403_川崎Ｆ_広島,2025-11-30 14:03:00,Ｕ等々力,川崎Ｆ,広島,1,2
第３７節第１日,j1_2025_11301403_町田_名古屋,2025-11-30 14:03:00,Ｇスタ,町田,名古屋,3,1
第３７節第１日,j1_2025_11301403_福岡_Ｇ大阪,2025-11-30 14:03:00,ベススタ,福岡,Ｇ大阪,1,0
第３７節第１日,j1_2025_11301404_横浜FM_Ｃ大阪,2025-11-30 14:04:00,日産ス,横浜FM,Ｃ大阪,3,1
第３７節第１日,j1_2025_11301405_東京Ｖ_鹿島,2025-11-30 14:05:00,味スタ,東京Ｖ,鹿島,0,1
第３８節第１日,j1_2025_12061403_広島_湘南,2025-12-06 14:03:00,Ｅピース,広島,湘南,2,1
第３８節第１日,j1_2025_12061403_FC東京_新潟,2025-12-06 14:03:00,味スタ,FC東京,新潟,1,1
第３８節第１日,j1_2025_12061403_Ｇ大阪_東京Ｖ,2025-12-06 14:03:00,パナスタ,Ｇ大阪,東京Ｖ,4,1
第３８節第１日,j1_2025_12061403_Ｃ大阪_横浜FC,2025-12-06 14:03:00,ヨドコウ,Ｃ大阪,横浜FC,1,3
第３８節第１日,j1_2025_12061403_京都_神戸,2025-12-06 14:03:00,サンガＳ,京都,神戸,2,0
第３８節第１日,j1_2025_12061403_鹿島_横浜FM,2025-12-06 14:03:00,メルスタ,鹿島,横浜FM,2,1
第３８節第１日,j1_2025_12061403_清水_岡山,2025-12-06 14:03:00,アイスタ,清水,岡山,1,2
第３８節第１日,j1_2025_12061403_名古屋_福岡,2025-12-06 14:03:00,豊田ス,名古屋,福岡,1,0
第３８節第１日,j1_2025_12061404_浦和_川崎Ｆ,2025-12-06 14:04:00,埼玉,浦和,川崎Ｆ,4,0
第３８節第１日,j1_2025_12061405_柏_町田,2025-12-06 14:05:00,三協Ｆ柏,柏,町田,1,0
