match_no,home_team,away_team,league,context_primary_pick,context_secondary_pick,context_risk_level,context_ticket_guidance,context_decision_summary,context_match_purchase_type,context_match_purchase_subtype,context_purchase_type_confidence,context_purchase_type_reason,context_anchor_candidate_flag,context_draw_core_candidate_flag,context_draw_core_flag,context_draw_purchase_tier,p_home,p_draw,p_away,diff_ha,margin_best_second,entropy,draw_candidate,draw_candidate_reason,draw_score,draw_branch_candidate,draw_branch_score,away_value_candidate,away_value_score,flab_trial_flag,flab_trial_score,closeness_2axis,closeness_effective_base,d_weight_base,buyplan_base_choice,buyplan_base_reason,shape_draw_pressure_score,shape_swing_score,shape_hold_lock_score,shape_hold_strength,shape_draw_compression,shape_swing_instability,shape_path_imbalance,shape_entropy,shape_directionality,topology_asymmetry_score,admission_draw_score,admission_escape_draw_score,admission_escape_home_score,admission_escape_away_score,shape_cluster_label,shape_overlap_subtype,lab_draw_pressure_score,lab_swing_score,lab_hold_lock_score,lab_cluster_label,lab_overlap_subtype,lab_matchup_profile,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_tempo_band,lab_control_band,lab_pressure_band,lab_state_notes,lab_basis_hint,ticket01,scenario_id_01,scenario_name_01,scenario_note_01,scenario_predicted_result_01,ticket02,scenario_id_02,scenario_name_02,scenario_note_02,scenario_predicted_result_02,ticket03,scenario_id_03,scenario_name_03,scenario_note_03,scenario_predicted_result_03,ticket04,scenario_id_04,scenario_name_04,scenario_note_04,scenario_predicted_result_04,ticket05,scenario_id_05,scenario_name_05,scenario_note_05,scenario_predicted_result_05,ticket06,scenario_id_06,scenario_name_06,scenario_note_06,scenario_predicted_result_06,ticket07,scenario_id_07,scenario_name_07,scenario_note_07,scenario_predicted_result_07,ticket08,scenario_id_08,scenario_name_08,scenario_note_08,scenario_predicted_result_08,ticket09,scenario_id_09,scenario_name_09,scenario_note_09,scenario_predicted_result_09,ticket10,scenario_id_10,scenario_name_10,scenario_note_10,scenario_predicted_result_10
1,水戸,東京Ｖ,J1,,,,,,,,,,False,False,False,,0.2746955381259149,0.4325001470368819,0.2928043148372033,0.01810877671128841,0.13969583219967857,1.0770787882671748,False,shape_not_close_3way,1.1981412968071525,False,0.8892858657506456,False,0.686348848938562,,0.0,0.8792748219247439,0.8792748219247439,0.30774618767366035,0,2AXIS_CLOSE_DRAW,0.581156579129329,0.1859969039888856,0.13039862274373148,0.13039862274373148,0.581156579129329,0.1859969039888856,0.0,0.5385393941335874,0.009959827191208626,0.005649938333921984,0.5488481129953893,0.6854252340170576,0.1626850176190456,0.1081363289652993,low_tempo_draw,non_overlap,0.581156579129329,0.1859969039888856,0.13039862274373148,low_tempo_draw,non_overlap,low_tempo_draw,0.2411732440821972,0.5553888571914134,0.2034378987263893,0.1925417248829947,0.7416815745659731,0.3193474021202195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,neutral,neutral,"profile=low_tempo_draw,stall,draw_tension_high",,0,01,Main,本線,D,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,1,03,Volatility Swing,balanced round swing cluster,H,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,1,06,J2 Draw Pressure,J2 draw pressure cluster,H,2,07,Away Swing,balanced round away swing,A,0,08,Close Draw,balanced close/low-tempo draw cluster,D,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
2,横浜FM,柏,J1,,,,,,,,,,False,False,False,,0.27615061278275976,0.38719372014113385,0.33665566707610634,0.06050505429334657,0.05053805306502751,1.0892493458617594,False,shape_not_close_3way,1.1330918057772204,False,0.775205079546882,False,0.8222645624905033,,0.0,0.5966329713776894,0.5966329713776894,0.2088215399821913,0,2AXIS_CLOSE_DRAW,0.5696237302412465,0.1864702709709247,0.12384128661156153,0.12384128661156153,0.5696237302412465,0.1864702709709247,0.0,0.5446246729308797,0.03327777986134062,0.018877576939524132,0.5354351171631551,0.6830432592940687,0.16877580569701117,0.11745899228556296,hold_core,non_overlap,0.5696237302412465,0.1864702709709247,0.12384128661156153,hold_core,non_overlap,stall_shape,0.256869307319877,0.5529976333809175,0.1901330592992055,0.1292933377615917,0.7832197913306701,0.1980210857631492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mid,neutral,away,"profile=stall_shape,stall,draw_tension_high",,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,2,04,Hold Guard,balanced round guard ticket,A,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
3,長崎,神戸,J1,,,,,,,,,,False,False,False,,0.21787500700129075,0.28716686679797426,0.49495812620073504,0.2770831191994443,0.20779125940276078,1.0383962337033772,False,shape_not_close_3way,0.8665003141995429,False,0.47370737342163083,False,0.9945188984698383,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.5046103472707598,0.18537321927018177,0.20109958675353695,0.20109958675353695,0.5046103472707598,0.18537321927018177,0.0,0.5191981168516886,0.15239571555969436,0.08644993319022662,0.47273694431129987,0.621963366335575,0.18108410528186675,0.15959647593501813,hold_core,non_overlap,0.5046103472707598,0.18537321927018177,0.20109958675353695,hold_core,non_overlap,stall_shape,0.3119208161038668,0.5239090492462445,0.1641701346498886,0.1317313338728682,0.7339746196843551,0.1664165903969143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mid,neutral,away,"profile=stall_shape,stall,draw_tension_high",,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
4,千葉,鹿島,J1,,,,,,,,,,False,False,False,,0.16748204914541498,0.17788848040383445,0.6546294704507506,0.4871474213053356,0.47674099004691617,0.8837694210329893,False,shape_not_close_3way,0.6017968188965817,False,0.33183336468130853,False,0.9613025596153127,,0.0,0.0,0.0,0.0,2,GATE_MAX_STRONG,0.3626727208514982,0.22921976312959438,0.2897324738322634,0.2897324738322634,0.3626727208514982,0.22921976312959438,0.0,0.44188471051649464,0.2679310817179346,0.15198999544726471,0.34894964031287135,0.49380647777769915,0.20050633266745707,0.21742217829424537,neutral,non_overlap,0.3626727208514982,0.22921976312959438,0.2897324738322634,neutral,non_overlap,balanced,0.404523509332271,0.4390765029788664,0.1563999876888625,0.1702531074158058,0.5242674269731601,0.2775277279121525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mid,away,away,"profile=balanced,stall,away_control",,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,0,07,Away Swing,balanced round away swing,D,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
5,京都,広島,J1,,,,,,,,,,False,False,False,,0.2609460218840924,0.3986246617688498,0.34042931634705786,0.07948329446296548,0.058195345421791944,1.0840236711056934,False,shape_not_close_3way,1.1198290364214594,False,0.692212631237645,False,0.7949883778269714,,0.0,0.47011137024689675,0.47011137024689675,0.16453897958641386,0,2AXIS_CLOSE_DRAW,0.573901147315488,0.16508140159055268,0.12046136104762414,0.12046136104762414,0.573901147315488,0.16508140159055268,0.0,0.5420118355528467,0.04371581195463102,0.02479878787244523,0.5394790472754977,0.6860233590013105,0.16621536899147937,0.11469570525355799,hold_core,non_overlap,0.573901147315488,0.16508140159055268,0.12046136104762414,hold_core,non_overlap,stall_shape,0.2403426334258497,0.5536446359757045,0.2060127305984457,0.1864014655244814,0.7929062245672991,0.1703263915133954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,neutral,neutral,"profile=stall_shape,stall,draw_tension_high",,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
6,浦和,FC東京,J1,,,,,,,,,,False,False,False,,0.25468846810544393,0.38859682972299125,0.35671470217156487,0.10202623406612094,0.03188212755142639,1.0833560463196994,False,shape_not_close_3way,1.0922721807953748,False,0.6172010265701867,False,0.8870238705463628,,0.0,0.31982510622586036,0.31982510622586036,0.11193878717905112,0,2AXIS_CLOSE_DRAW,0.5895995799788796,0.16086789970100443,0.13709711379175354,0.13709711379175354,0.5895995799788796,0.16086789970100443,0.0,0.5416780231598497,0.05611442873636652,0.03183218502862973,0.5478548285741315,0.695130131510574,0.16565909492602657,0.11664158852913353,hold_core,non_overlap,0.5895995799788796,0.16086789970100443,0.13709711379175354,hold_core,non_overlap,stall_shape,0.2828872073176486,0.5667930388575575,0.1503197538247938,0.1146505741466058,0.8218870582193812,0.1035533984497278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,neutral,away,"profile=stall_shape,stall,draw_tension_high",,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
7,岡山,清水,J1,,,,,,,,,,False,False,False,,0.2713811578146603,0.42355005139915386,0.30506879078618576,0.03368763297152544,0.1184812606129681,1.0799917601269704,False,shape_not_close_3way,1.1780873927280515,False,0.8396801920703129,False,0.6999254591353028,,0.0,0.7754157801898304,0.7754157801898304,0.2713955230664406,0,2AXIS_CLOSE_DRAW,0.6323763652550184,0.1498219699088876,0.1371429578214254,0.1371429578214254,0.6323763652550184,0.1498219699088876,0.0,0.5399958800634852,0.018528198134338994,0.010510541487115936,0.5804880579997734,0.7274704698207877,0.15651876762541614,0.09934834707106416,low_tempo_draw,non_overlap,0.6323763652550184,0.1498219699088876,0.1371429578214254,low_tempo_draw,non_overlap,low_tempo_draw,0.2295088311926721,0.571478613265775,0.199012555541553,0.1557662057714967,0.8654985765404234,0.1606121548694299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,neutral,neutral,"profile=low_tempo_draw,stall,draw_tension_high",,0,01,Main,本線,D,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,1,03,Volatility Swing,balanced round swing cluster,H,0,04,Hold Guard,balanced round guard ticket,D,2,05,Draw Pressure,balanced draw-core tension cluster,A,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,1,08,Close Draw,balanced close/low-tempo draw cluster,H,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
8,Ｃ大阪,名古屋,J1,,,,,,,,,,False,False,False,,0.25709358127748483,0.4030935783277242,0.3398128403947908,0.08271925911730599,0.06328073793293337,1.0822399843703208,False,shape_not_close_3way,1.118827530046556,False,0.6757120656751242,False,0.7770271458745213,,0.0,0.4485382725512934,0.4485382725512934,0.15698839539295267,0,2AXIS_CLOSE_DRAW,0.5947845122449772,0.13319264537123543,0.13893653052996757,0.13893653052996757,0.5947845122449772,0.13319264537123543,0.0,0.5411199921851604,0.0454955925145183,0.025808408844599468,0.5533810588062533,0.7006102188543522,0.15794357618705543,0.10636295805560107,hold_core,non_overlap,0.5947845122449772,0.13319264537123543,0.13893653052996757,hold_core,non_overlap,stall_shape,0.2590639034366034,0.5791595387991448,0.1617765577642516,0.1217172238891815,0.8266352734626856,0.1300066554305972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high",,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
9,川崎Ｆ,町田,J1,,,,,,,,,,False,False,False,,0.2593624699741965,0.3787320631479207,0.3619054668778829,0.1025429969036864,0.016826596270037797,1.0855686809559186,False,shape_not_close_3way,1.0868230346702739,False,0.625308344158426,False,0.9399196327152308,,0.0,0.3163800206420906,0.3163800206420906,0.1107330072247317,0,2AXIS_CLOSE_DRAW,0.5955429949122025,0.14944659402056437,0.12587370513620577,0.12587370513620577,0.5955429949122025,0.14944659402056437,0.0,0.5427843404779593,0.05639864829702752,0.03199341503395016,0.5503015149430688,0.6899561446266527,0.16520554282567113,0.1141702398556288,low_tempo_draw,non_overlap,0.5955429949122025,0.14944659402056437,0.12587370513620577,low_tempo_draw,non_overlap,low_tempo_draw,0.2752564576876776,0.5484011493895543,0.176342392922768,0.1151290722798659,0.7890990863357091,0.1539079294456278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,neutral,neutral,"profile=low_tempo_draw,stall,draw_tension_high",,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,0,05,Draw Pressure,balanced draw-core tension cluster,D,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,1,08,Close Draw,balanced close/low-tempo draw cluster,H,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,2,10,Blend Wide,balanced draw+swing blend,A
10,HOME_10,AWAY_10,UNKNOWN,,,,,,,,,,False,False,False,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,0.0,False,,-1.0,False,0.0,False,0.0,,0.0,0.0,0.0,0.0,1,ARGMAX_BASE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333333,0.25093333333333334,0.14453333333333332,0.11546666666666668,neutral,non_overlap,0.0,0.0,0.0,neutral,non_overlap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,01,Main,本線,H,1,02,Draw Compression,balanced close/neutral draw compression cluster,H,1,03,Volatility Swing,balanced round swing cluster,H,1,04,Hold Guard,balanced round guard ticket,H,1,05,Draw Pressure,balanced draw-core tension cluster,H,1,06,J2 Draw Pressure,J2 draw pressure cluster,H,1,07,Away Swing,balanced round away swing,H,1,08,Close Draw,balanced close/low-tempo draw cluster,H,1,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,H,1,10,Blend Wide,balanced draw+swing blend,H
