snapshot_date,asof_date,league,season,source_file,page_label,title,section_title,table_index,team_name,team_key,headers_json,values_json
20260827,20260824,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,浦和,浦和,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""44.5"", ""3.67"", ""16"", ""19""]"
20260827,20260824,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,千葉,千葉,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""43.8"", ""3"", ""20"", ""20""]"
20260827,20260824,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,Ｃ大阪,Ｃ大阪,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""43.3"", ""1.33"", ""14"", ""6""]"
20260827,20260824,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,Ｇ大阪,Ｇ大阪,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""40.9"", ""2.33"", ""18"", ""10""]"
20260827,20260824,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,東京Ｖ,東京Ｖ,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""40.5"", ""1.33"", ""15.33"", ""17""]"
20260827,20260824,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,長崎,長崎,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""39.1"", ""2"", ""14.67"", ""16""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,広島,広島,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""8.28"", ""2.76"", ""8.28"", ""4"", ""7"", ""8"", ""2""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,岡山,岡山,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""7.08"", ""2.36"", ""7.08"", ""9"", ""4"", ""2"", ""2""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,名古屋,名古屋,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""7.05"", ""2.35"", ""7.05"", ""13"", ""3"", ""4"", ""4""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,浦和,浦和,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""7.00"", ""2.33"", ""7.00"", ""19"", ""0"", ""5"", ""11""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,清水,清水,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""6.84"", ""2.28"", ""6.84"", ""15"", ""3"", ""1"", ""2""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,町田,町田,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""6.65"", ""2.22"", ""6.65"", ""1"", ""9"", ""12"", ""2""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,川崎Ｆ,川崎Ｆ,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""6.64"", ""2.21"", ""6.64"", ""13"", ""3"", ""4"", ""4""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,鹿島,鹿島,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""6.49"", ""2.16"", ""6.49"", ""3"", ""9"", ""9"", ""6""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,FC東京,FC東京,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""5.71"", ""1.90"", ""5.71"", ""11"", ""4"", ""5"", ""7""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,京都,京都,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""5.42"", ""1.81"", ""5.42"", ""18"", ""1"", ""4"", ""7""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,横浜FM,横浜FM,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""5.01"", ""1.67"", ""5.01"", ""5"", ""6"", ""5"", ""4""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,水戸,水戸,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""4.03"", ""1.34"", ""4.03"", ""7"", ""4"", ""5"", ""4""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,柏,柏,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""3.99"", ""1.33"", ""3.99"", ""2"", ""9"", ""9"", ""4""]"
20260827,20260824,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026/27 J1 チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,Ｇ大阪,Ｇ大阪,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""3.67"", ""1.22"", ""3.67"", ""10"", ""4"", ""6"", ""7""]"
