snapshot_date,asof_date,league,season,source_file,page_label,title,section_title,table_index,team_name,team_key,headers_json,values_json
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,広島,広島,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""57.5"", ""1.56"", ""16.06"", ""4""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,岡山,岡山,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""54.4"", ""1.33"", ""11.67"", ""6""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,京都,京都,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""54.3"", ""1.06"", ""13.06"", ""8""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,名古屋,名古屋,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""52.8"", ""1.72"", ""13.33"", ""3""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,神戸,神戸,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""52.2"", ""1.44"", ""12.89"", ""1""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,川崎Ｆ,川崎Ｆ,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""52.1"", ""1.22"", ""11.89"", ""4""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,清水,清水,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""51.6"", ""1"", ""10.67"", ""7""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,福岡,福岡,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""51.3"", ""0.94"", ""10.83"", ""10""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,Ｇ大阪,Ｇ大阪,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""51.0"", ""1.44"", ""13"", ""5""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,浦和,浦和,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.6"", ""1.33"", ""13.94"", ""6""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,柏,柏,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.5"", ""1.06"", ""12.78"", ""8""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,横浜FM,横浜FM,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.5"", ""1.56"", ""11.78"", ""7""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,Ｃ大阪,Ｃ大阪,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""49.5"", ""1.44"", ""11.61"", ""2""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,町田,町田,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""48.2"", ""1.28"", ""11.39"", ""3""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,水戸,水戸,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""48.2"", ""1"", ""10.94"", ""9""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,FC東京,FC東京,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""48.0"", ""1.5"", ""15.78"", ""2""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,鹿島,鹿島,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""47.2"", ""1.61"", ""11.83"", ""1""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,長崎,長崎,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""45.4"", ""1.11"", ""10.94"", ""9""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,東京Ｖ,東京Ｖ,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""45.4"", ""1"", ""9.56"", ""5""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,千葉,千葉,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""39.5"", ""1"", ""11.44"", ""10""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,東京Ｖ,東京Ｖ,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""57.1"", ""1.39"", ""10.56"", ""5""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,柏,柏,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""54.8"", ""1.33"", ""11.61"", ""8""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,町田,町田,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""54.6"", ""1"", ""11.5"", ""3""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,福岡,福岡,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""52.8"", ""1.5"", ""11.83"", ""10""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,FC東京,FC東京,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""52.8"", ""0.89"", ""10.17"", ""2""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,横浜FM,横浜FM,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""52.5"", ""1.44"", ""10.39"", ""7""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,広島,広島,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.8"", ""1.17"", ""9.78"", ""4""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,水戸,水戸,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.5"", ""1.83"", ""11.89"", ""9""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,清水,清水,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.4"", ""1.17"", ""12.33"", ""7""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,川崎Ｆ,川崎Ｆ,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.7"", ""1.5"", ""14.17"", ""4""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,神戸,神戸,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.9"", ""1.17"", ""10.78"", ""1""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,浦和,浦和,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.5"", ""0.94"", ""12.44"", ""6""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,岡山,岡山,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.2"", ""1.33"", ""11.44"", ""6""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,千葉,千葉,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""48.4"", ""1.72"", ""16.56"", ""10""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,鹿島,鹿島,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""48.3"", ""0.5"", ""12.06"", ""1""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,長崎,長崎,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""46.3"", ""1.56"", ""15"", ""9""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,京都,京都,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""46.3"", ""1.39"", ""12.89"", ""8""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,Ｇ大阪,Ｇ大阪,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""46.2"", ""1.22"", ""11.94"", ""5""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,Ｃ大阪,Ｃ大阪,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""45.8"", ""1"", ""13.89"", ""2""]"
20260530,20260525,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,名古屋,名古屋,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""44.4"", ""1.56"", ""14.17"", ""3""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,名古屋,名古屋,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""43.25"", ""2.40"", ""10.97"", ""3"", ""31"", ""31"", ""28""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,神戸,神戸,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""41.57"", ""2.31"", ""13.16"", ""1"", ""35"", ""27"", ""21""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,広島,広島,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""41.16"", ""2.29"", ""9.22"", ""4"", ""30"", ""29"", ""21""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,岡山,岡山,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""39.52"", ""2.20"", ""8.96"", ""6"", ""26"", ""24"", ""25""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,柏,柏,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""35.48"", ""1.97"", ""6.71"", ""8"", ""20"", ""21"", ""24""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,京都,京都,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""34.14"", ""1.90"", ""8.05"", ""8"", ""23"", ""19"", ""26""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,Ｇ大阪,Ｇ大阪,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""34.09"", ""1.89"", ""9.49"", ""5"", ""28"", ""26"", ""22""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,FC東京,FC東京,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""32.88"", ""1.83"", ""10.20"", ""2"", ""37"", ""28"", ""16""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,鹿島,鹿島,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""31.79"", ""1.77"", ""7.89"", ""1"", ""45"", ""29"", ""9""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,清水,清水,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""31.32"", ""1.74"", ""11.87"", ""7"", ""24"", ""19"", ""21""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,横浜FM,横浜FM,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""29.40"", ""1.63"", ""9.48"", ""7"", ""20"", ""28"", ""29""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,浦和,浦和,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""29.08"", ""1.62"", ""10.02"", ""6"", ""25"", ""25"", ""18""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,水戸,水戸,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""28.37"", ""1.58"", ""9.07"", ""9"", ""18"", ""19"", ""35""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,町田,町田,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""25.72"", ""1.43"", ""6.15"", ""3"", ""37"", ""23"", ""19""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,川崎Ｆ,川崎Ｆ,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""25.65"", ""1.42"", ""5.39"", ""4"", ""28"", ""23"", ""27""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,Ｃ大阪,Ｃ大阪,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""25.53"", ""1.42"", ""7.01"", ""2"", ""31"", ""26"", ""19""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,千葉,千葉,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""25.42"", ""1.41"", ""6.36"", ""10"", ""12"", ""18"", ""31""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,長崎,長崎,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""20.65"", ""1.15"", ""6.28"", ""9"", ""21"", ""20"", ""28""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,福岡,福岡,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""19.74"", ""1.10"", ""4.75"", ""10"", ""21"", ""17"", ""27""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,東京Ｖ,東京Ｖ,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""15.42"", ""0.86"", ""4.71"", ""5"", ""28"", ""19"", ""25""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,東 俊希,東俊希,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""10.15"", ""0.92"", ""4.44"", ""16"", ""25.24"", ""56.52""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,白井 康介,白井康介,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""9.11"", ""0.72"", ""1.57"", ""15"", ""20.53"", ""122.51""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,山根 永遠,山根永遠,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""8.35"", ""0.65"", ""1.51"", ""16"", ""20.70"", ""89.50""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,初瀬 亮,初瀬亮,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""8.07"", ""0.62"", ""2.07"", ""15"", ""25.28"", ""67.01""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,中山 克広,中山克広,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""7.98"", ""0.50"", ""3.05"", ""17"", ""29.68"", ""162.17""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,津久井 匠海,津久井匠海,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""7.86"", ""0.58"", ""0.48"", ""17"", ""22.86"", ""129.56""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,ジョルディ クルークス,ジョルディクルークス,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""7.82"", ""0.63"", ""2.22"", ""18"", ""17.68"", ""33.68""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,久保 藤次郎,久保藤次郎,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""7.01"", ""0.52"", ""2.76"", ""15"", ""30.56"", ""113.00""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,橋本 健人,橋本健人,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""7.00"", ""0.60"", ""2.13"", ""17"", ""22.11"", ""142.21""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,永戸 勝也,永戸勝也,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""6.95"", ""0.49"", ""0.98"", ""17"", ""22.95"", ""147.61""]"
20260530,20260525,j1,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,2,鈴木 優磨,鈴木優磨,"[""クロスポイント"", ""90分平均"", ""最近5試合"", ""出場試合"", ""攻撃CBP"", ""奪取P""]","["""", ""6.95"", ""0.41"", ""2.61"", ""18"", ""30.98"", ""68.96""]"
