snapshot_date,asof_date,league,season,source_file,page_label,title,section_title,chart_index,metric_x_name,metric_x_value,metric_y_name,metric_y_value,team_short,team_name,team_key
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,0.57,AGI,45.1,今治,今治,今治
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,2,AGI,45.8,高知,高知,高知
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,0.86,AGI,42.7,北九州,北九州,北九州
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,1,AGI,46.7,鳥栖,鳥栖,鳥栖
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,1.29,AGI,49.0,熊本,熊本,熊本
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,1.29,AGI,49.1,大分,大分,大分
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,2,AGI,49.0,宮崎,宮崎,宮崎
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,1.14,AGI,63.2,鹿児島,鹿児島,鹿児島
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",1,ゴール,1,AGI,45.9,琉球,琉球,琉球
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.43,KAGI,50.1,札幌,札幌,札幌
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.5,KAGI,53.8,八戸,八戸,八戸
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.57,KAGI,54.5,仙台,仙台,仙台
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.71,KAGI,50.8,秋田,秋田,秋田
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1,KAGI,43.8,山形,山形,山形
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,2.71,KAGI,42.0,福島,福島,福島
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.71,KAGI,51.3,いわき,いわき,いわき
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,2,KAGI,51.2,栃木SC,栃木SC,栃木SC
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,2.29,KAGI,47.8,栃木C,栃木C,栃木C
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.86,KAGI,45.7,群馬,群馬,群馬
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.14,KAGI,51.1,大宮,大宮,大宮
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.43,KAGI,54.5,横浜FC,横浜FC,横浜FC
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.71,KAGI,50.5,湘南,湘南,湘南
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.86,KAGI,50.2,相模原,相模原,相模原
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.57,KAGI,52.7,甲府,甲府,甲府
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.14,KAGI,50.1,松本,松本,松本
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,2.43,KAGI,48.1,長野,長野,長野
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.29,KAGI,54.8,新潟,新潟,新潟
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.43,KAGI,49.7,富山,富山,富山
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.29,KAGI,51.3,金沢,金沢,金沢
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.43,KAGI,53.0,磐田,磐田,磐田
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.29,KAGI,48.2,藤枝,藤枝,藤枝
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.86,KAGI,53.4,岐阜,岐阜,岐阜
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.14,KAGI,50.1,滋賀,レイラック滋賀FC,レイラック滋賀FC
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.71,KAGI,52.7,FC大阪,FC大阪,FC大阪
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,2.14,KAGI,47.3,奈良,奈良クラブ,奈良クラブ
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.86,KAGI,50.3,鳥取,鳥取,鳥取
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.86,KAGI,51.8,山口,山口,山口
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.43,KAGI,49.3,讃岐,讃岐,讃岐
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.71,KAGI,50.8,徳島,徳島,徳島
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.29,KAGI,50.6,愛媛,愛媛,愛媛
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1,KAGI,52.0,今治,今治,今治
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.14,KAGI,51.8,高知,高知,高知
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,2,KAGI,47.0,北九州,北九州,北九州
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.14,KAGI,51.1,鳥栖,鳥栖,鳥栖
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1,KAGI,56.3,熊本,熊本,熊本
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1,KAGI,53.6,大分,大分,大分
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.86,KAGI,52.9,宮崎,宮崎,宮崎
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.43,KAGI,68.2,鹿児島,鹿児島,鹿児島
20260324,20260324,j2,2026,agi_kage.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.43,KAGI,48.7,琉球,琉球,琉球
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,2.71,期待値,2.034,大宮,大宮,大宮
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.29,期待値,1.653,大分,大分,大分
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.43,期待値,1.635,いわき,いわき,いわき
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.86,期待値,1.616,富山,富山,富山
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.14,期待値,1.54,鹿児島,鹿児島,鹿児島
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,2.14,期待値,1.508,相模原,相模原,相模原
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.71,期待値,1.504,FC大阪,FC大阪,FC大阪
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1,期待値,1.464,愛媛,愛媛,愛媛
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.29,期待値,1.453,秋田,秋田,秋田
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.86,期待値,1.444,横浜FC,横浜FC,横浜FC
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.86,期待値,1.43,松本,松本,松本
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.43,期待値,1.405,岐阜,岐阜,岐阜
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.86,期待値,1.403,札幌,札幌,札幌
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.57,期待値,1.401,藤枝,藤枝,藤枝
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1,期待値,1.387,鳥栖,鳥栖,鳥栖
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.57,期待値,1.38,群馬,群馬,群馬
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.86,期待値,1.362,山口,山口,山口
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.71,期待値,1.323,仙台,仙台,仙台
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,2.57,期待値,1.282,徳島,徳島,徳島
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.29,期待値,1.238,熊本,熊本,熊本
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.17,期待値,1.193,八戸,八戸,八戸
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.43,期待値,1.169,福島,福島,福島
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,2,期待値,1.168,高知,高知,高知
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.57,期待値,1.164,磐田,磐田,磐田
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,2,期待値,1.157,宮崎,宮崎,宮崎
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.86,期待値,1.154,金沢,金沢,金沢
20260324,20260324,j2,2026,ゴール期待値.htm,ゴール期待値,リーグサマリー:2026 J2J3百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.43,期待値,1.147,新潟,新潟,新潟
