snapshot_date,asof_date,league,season,source_file,page_label,title,section_title,chart_index,metric_x_name,metric_x_value,metric_y_name,metric_y_value,team_short,team_name,team_key
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,9.72,チャンス構築率,14.06,富山,富山,富山
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,6.93,チャンス構築率,9.64,金沢,金沢,金沢
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,4.35,チャンス構築率,9.06,磐田,磐田,磐田
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,13.19,チャンス構築率,9.39,藤枝,藤枝,藤枝
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,13.89,チャンス構築率,10.87,岐阜,岐阜,岐阜
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,6.94,チャンス構築率,7.62,滋賀,レイラック滋賀FC,レイラック滋賀FC
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,4.1,チャンス構築率,11.95,FC大阪,FC大阪,FC大阪
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,12.33,チャンス構築率,7.82,奈良,奈良クラブ,奈良クラブ
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,6.58,チャンス構築率,8.14,鳥取,鳥取,鳥取
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,8.91,チャンス構築率,10.37,山口,山口,山口
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,8.33,チャンス構築率,8.28,讃岐,讃岐,讃岐
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,22.11,チャンス構築率,10.19,徳島,徳島,徳島
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,6.25,チャンス構築率,11.19,愛媛,愛媛,愛媛
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,7.69,チャンス構築率,6.29,今治,今治,今治
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,13.59,チャンス構築率,11.23,高知,高知,高知
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,9.21,チャンス構築率,8.43,北九州,北九州,北九州
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,7.89,チャンス構築率,11.79,鳥栖,鳥栖,鳥栖
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,9,チャンス構築率,10.7,熊本,熊本,熊本
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,9.43,チャンス構築率,11.26,大分,大分,大分
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,14.89,チャンス構築率,10.33,宮崎,宮崎,宮崎
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,7.32,チャンス構築率,11.59,鹿児島,鹿児島,鹿児島
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,8.43,チャンス構築率,8.45,琉球,琉球,琉球
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,10.38,被チャンス構築率,10.86,札幌,札幌,札幌
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,8.93,被チャンス構築率,5.69,八戸,八戸,八戸
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,5.19,被チャンス構築率,8.2,仙台,仙台,仙台
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,6.25,被チャンス構築率,7.16,秋田,秋田,秋田
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,6.67,被チャンス構築率,14.71,山形,山形,山形
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,16.67,被チャンス構築率,13.15,福島,福島,福島
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,7.35,被チャンス構築率,6.33,いわき,いわき,いわき
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,16.46,被チャンス構築率,8.75,栃木SC,栃木SC,栃木SC
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,13.6,被チャンス構築率,12.16,栃木C,栃木C,栃木C
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,13.33,被チャンス構築率,11.82,群馬,群馬,群馬
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,10.31,被チャンス構築率,9.41,大宮,大宮,大宮
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,15.12,被チャンス構築率,8.78,横浜FC,横浜FC,横浜FC
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,6.52,被チャンス構築率,9.1,湘南,湘南,湘南
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,15.15,被チャンス構築率,8.93,相模原,相模原,相模原
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,5.62,被チャンス構築率,8.27,甲府,甲府,甲府
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,10.59,被チャンス構築率,7.97,松本,松本,松本
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,16.3,被チャンス構築率,12.59,長野,長野,長野
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,8.74,被チャンス構築率,10.27,新潟,新潟,新潟
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,13.75,被チャンス構築率,8.43,富山,富山,富山
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,12.84,被チャンス構築率,10.22,金沢,金沢,金沢
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,13.41,被チャンス構築率,8.46,磐田,磐田,磐田
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,8.2,被チャンス構築率,12.44,藤枝,藤枝,藤枝
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,10.14,被チャンス構築率,6.99,岐阜,岐阜,岐阜
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,7.55,被チャンス構築率,10.67,滋賀,レイラック滋賀FC,レイラック滋賀FC
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,5.88,被チャンス構築率,8.71,FC大阪,FC大阪,FC大阪
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,13.01,被チャンス構築率,12.67,奈良,奈良クラブ,奈良クラブ
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,7.27,被チャンス構築率,11.93,鳥取,鳥取,鳥取
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,7.07,被チャンス構築率,9.92,山口,山口,山口
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,10.31,被チャンス構築率,8.96,讃岐,讃岐,讃岐
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,5.05,被チャンス構築率,11.22,徳島,徳島,徳島
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,10.31,被チャンス構築率,9.61,愛媛,愛媛,愛媛
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,8.42,被チャンス構築率,9.63,今治,今治,今治
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,13.1,被チャンス構築率,8.55,高知,高知,高知
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,12.39,被チャンス構築率,12.88,北九州,北九州,北九州
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,10.53,被チャンス構築率,8.46,鳥栖,鳥栖,鳥栖
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,9.2,被チャンス構築率,9.17,熊本,熊本,熊本
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,10.75,被チャンス構築率,9.98,大分,大分,大分
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,9.59,被チャンス構築率,7.74,宮崎,宮崎,宮崎
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,5.66,被チャンス構築率,5.1,鹿児島,鹿児島,鹿児島
20260404,20260331,j2,2026,チャンス構築率.html,チャンス構築率,リーグサマリー:2026 J2J3百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,被チャンス構築率,2,被シュート成功率,8.15,被チャンス構築率,13.51,琉球,琉球,琉球
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,58.2181,攻撃CBP,18.5,大宮,大宮,大宮
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,57.9922,攻撃CBP,16.2,鳥栖,鳥栖,鳥栖
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,57.2488,攻撃CBP,14.8,横浜FC,横浜FC,横浜FC
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,55.5574,攻撃CBP,14.8,群馬,群馬,群馬
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,55.0767,攻撃CBP,19.0,富山,富山,富山
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,54.746,攻撃CBP,16.3,札幌,札幌,札幌
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,54.3141,攻撃CBP,14.8,湘南,湘南,湘南
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,53.73,攻撃CBP,16.0,山口,山口,山口
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,53.6584,攻撃CBP,17.2,愛媛,愛媛,愛媛
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,53.5706,攻撃CBP,16.2,大分,大分,大分
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,53.5399,攻撃CBP,14.6,奈良,奈良クラブ,奈良クラブ
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,53.0216,攻撃CBP,16.9,福島,福島,福島
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,52.9381,攻撃CBP,15.1,熊本,熊本,熊本
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,52.2573,攻撃CBP,13.8,磐田,磐田,磐田
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,51.9605,攻撃CBP,13.3,栃木C,栃木C,栃木C
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,51.9317,攻撃CBP,13.0,仙台,仙台,仙台
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,51.1794,攻撃CBP,12.2,今治,今治,今治
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,50.8064,攻撃CBP,12.7,徳島,徳島,徳島
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,49.6203,攻撃CBP,12.5,金沢,金沢,金沢
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,49.5824,攻撃CBP,12.6,鳥取,鳥取,鳥取
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,49.3683,攻撃CBP,16.8,岐阜,岐阜,岐阜
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,49.3328,攻撃CBP,13.3,いわき,いわき,いわき
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,49.2668,攻撃CBP,12.3,琉球,琉球,琉球
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,49.1225,攻撃CBP,13.3,高知,高知,高知
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,48.6278,攻撃CBP,11.3,新潟,新潟,新潟
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,48.511,攻撃CBP,12.2,山形,山形,山形
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,48.424,攻撃CBP,12.6,宮崎,宮崎,宮崎
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,48.0378,攻撃CBP,11.6,北九州,北九州,北九州
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,47.908,攻撃CBP,11.0,甲府,甲府,甲府
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,47.7043,攻撃CBP,11.3,藤枝,藤枝,藤枝
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,45.9628,攻撃CBP,14.0,FC大阪,FC大阪,FC大阪
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,45.1391,攻撃CBP,11.9,栃木SC,栃木SC,栃木SC
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,44.7257,攻撃CBP,10.2,相模原,相模原,相模原
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,44.4468,攻撃CBP,10.2,長野,長野,長野
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,43.9949,攻撃CBP,10.7,八戸,八戸,八戸
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,43.568,攻撃CBP,9.7,秋田,秋田,秋田
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,42.6347,攻撃CBP,13.3,鹿児島,鹿児島,鹿児島
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,42.575,攻撃CBP,11.1,滋賀,レイラック滋賀FC,レイラック滋賀FC
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,42.0226,攻撃CBP,10.3,松本,松本,松本
20260404,20260331,j2,2026,ボール保持率.html,ボール保持率,リーグサマリー:2026 J2J3百年構想リーグ ボール保持率 | データによってサッカーはもっと輝く | Football LAB,ボール保持率,3,保持率,41.3117,攻撃CBP,8.8,讃岐,讃岐,讃岐
