snapshot_date,asof_date,league,season,source_file,page_label,title,section_title,table_index,team_name,team_key,headers_json,values_json
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,Ｇ大阪,Ｇ大阪,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.0"", ""1.55"", ""12.7"", ""5""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,横浜FM,横浜FM,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""49.6"", ""1.6"", ""11.35"", ""7""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,Ｃ大阪,Ｃ大阪,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""49.6"", ""1.55"", ""11.8"", ""2""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,町田,町田,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""48.9"", ""1.35"", ""11.95"", ""3""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,FC東京,FC東京,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""48.6"", ""1.45"", ""15.85"", ""2""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,鹿島,鹿島,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""47.7"", ""1.55"", ""11.95"", ""1""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,水戸,水戸,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""47.6"", ""0.9"", ""11.4"", ""9""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,東京Ｖ,東京Ｖ,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""46.1"", ""0.95"", ""9.8"", ""5""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,長崎,長崎,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""44.4"", ""1.1"", ""10.65"", ""9""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,千葉,千葉,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""39.4"", ""1.05"", ""11.25"", ""10""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,東京Ｖ,東京Ｖ,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""57.4"", ""1.5"", ""10.5"", ""5""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,柏,柏,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""54.8"", ""1.35"", ""11.55"", ""8""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,町田,町田,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""54.4"", ""1.05"", ""11.75"", ""3""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,福岡,福岡,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""53.7"", ""1.5"", ""11.6"", ""10""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,水戸,水戸,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""52.6"", ""1.75"", ""11.5"", ""9""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,FC東京,FC東京,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""52.5"", ""1.05"", ""10.5"", ""2""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,清水,清水,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""52.0"", ""1.25"", ""11.85"", ""7""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,横浜FM,横浜FM,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.9"", ""1.35"", ""10.4"", ""7""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,広島,広島,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.7"", ""1.1"", ""9.85"", ""4""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,神戸,神戸,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.7"", ""1.15"", ""11"", ""1""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,川崎Ｆ,川崎Ｆ,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.6"", ""1.5"", ""14.65"", ""4""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,岡山,岡山,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.1"", ""1.25"", ""11.55"", ""6""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,鹿島,鹿島,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""48.3"", ""0.7"", ""12"", ""1""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,千葉,千葉,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""48.1"", ""1.75"", ""16.3"", ""10""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,浦和,浦和,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""48.0"", ""1"", ""13"", ""6""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,長崎,長崎,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""47.4"", ""1.4"", ""15.05"", ""9""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,京都,京都,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""46.8"", ""1.55"", ""12.75"", ""8""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,Ｇ大阪,Ｇ大阪,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""46.2"", ""1.15"", ""11.95"", ""5""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,Ｃ大阪,Ｃ大阪,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""45.9"", ""1"", ""14.15"", ""2""]"
20260802,20260629,j1,,AGI KAGI.html,"リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","リーグサマリー:2026特別 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,名古屋,名古屋,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""44.5"", ""1.6"", ""14.45"", ""3""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,名古屋,名古屋,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""48.22"", ""2.41"", ""13.28"", ""3"", ""31"", ""31"", ""28""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,神戸,神戸,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""45.98"", ""2.30"", ""14.06"", ""1"", ""35"", ""27"", ""21""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,岡山,岡山,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""44.96"", ""2.25"", ""11.30"", ""6"", ""26"", ""24"", ""25""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,広島,広島,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""44.80"", ""2.24"", ""7.81"", ""4"", ""30"", ""29"", ""21""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,京都,京都,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""37.39"", ""1.87"", ""8.01"", ""8"", ""23"", ""19"", ""26""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,柏,柏,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""37.19"", ""1.86"", ""6.74"", ""8"", ""20"", ""21"", ""24""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,鹿島,鹿島,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""36.97"", ""1.85"", ""9.28"", ""1"", ""45"", ""29"", ""9""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,FC東京,FC東京,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""36.70"", ""1.83"", ""9.74"", ""2"", ""37"", ""28"", ""16""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,Ｇ大阪,Ｇ大阪,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""36.29"", ""1.81"", ""7.92"", ""5"", ""28"", ""26"", ""22""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,清水,清水,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""34.39"", ""1.72"", ""8.39"", ""7"", ""24"", ""19"", ""21""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,水戸,水戸,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""34.25"", ""1.71"", ""9.25"", ""9"", ""18"", ""19"", ""35""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,浦和,浦和,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""32.84"", ""1.64"", ""10.67"", ""6"", ""25"", ""25"", ""18""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,横浜FM,横浜FM,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""32.54"", ""1.63"", ""9.58"", ""7"", ""20"", ""28"", ""29""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,町田,町田,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""31.04"", ""1.55"", ""8.92"", ""3"", ""37"", ""23"", ""19""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,川崎Ｆ,川崎Ｆ,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""29.92"", ""1.50"", ""9.14"", ""4"", ""28"", ""23"", ""27""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,Ｃ大阪,Ｃ大阪,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""28.34"", ""1.42"", ""7.66"", ""2"", ""31"", ""26"", ""19""]"
20260802,20260629,j1,,クロス.html,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,リーグサマリー:2026特別 J1百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,1,千葉,千葉,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""27.04"", ""1.35"", ""3.91"", ""10"", ""12"", ""18"", ""31""]"
