snapshot_date,asof_date,league,season,source_file,page_label,title,section_title,table_index,team_name,team_key,headers_json,values_json
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,鹿児島,鹿児島,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""63.4"", ""1"", ""14.59"", ""3""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,FC大阪,FC大阪,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""60.8"", ""0.76"", ""15.06"", ""8""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,いわき,いわき,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""59.7"", ""1.29"", ""15.94"", ""3""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,秋田,秋田,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""59.1"", ""1.18"", ""11.94"", ""2""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,富山,富山,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""56.9"", ""2.06"", ""18.06"", ""1""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,相模原,相模原,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""55.8"", ""1.65"", ""12.65"", ""4""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,大宮,大宮,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""55.6"", ""2.12"", ""16.88"", ""6""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,八戸,八戸,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""54.6"", ""0.82"", ""11.82"", ""9""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,岐阜,岐阜,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""53.7"", ""1.41"", ""13.76"", ""5""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,金沢,金沢,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""53.0"", ""0.71"", ""12.59"", ""6""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,愛媛,愛媛,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""52.9"", ""1.29"", ""13.06"", ""5""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,横浜FC,横浜FC,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""52.2"", ""1.76"", ""17"", ""5""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,松本,松本,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.9"", ""1.65"", ""13.12"", ""7""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,藤枝,藤枝,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.5"", ""1.24"", ""12.41"", ""4""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,栃木SC,栃木SC,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.3"", ""1.29"", ""12.53"", ""10""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,宮崎,宮崎,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.2"", ""1.88"", ""12.59"", ""1""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,湘南,湘南,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.1"", ""1.29"", ""10.94"", ""3""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,甲府,甲府,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""49.8"", ""1.18"", ""9.29"", ""1""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,磐田,磐田,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""49.4"", ""0.88"", ""10.94"", ""8""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,今治,今治,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""49.0"", ""0.76"", ""12.06"", ""7""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,山口,山口,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""49.0"", ""1.35"", ""13.18"", ""4""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,仙台,仙台,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""48.8"", ""1.88"", ""14.82"", ""1""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,新潟,新潟,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""48.7"", ""1.12"", ""10.24"", ""2""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,讃岐,讃岐,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""48.7"", ""0.65"", ""10.53"", ""10""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,札幌,札幌,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""47.7"", ""1.53"", ""12.41"", ""2""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,大分,大分,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""47.5"", ""1"", ""11.76"", ""7""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,栃木C,栃木C,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""47.5"", ""1.18"", ""11.35"", ""6""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,滋賀,滋賀,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""47.1"", ""0.76"", ""9.53"", ""8""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,福島,福島,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""46.7"", ""1.47"", ""11.76"", ""9""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,鳥栖,鳥栖,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""46.5"", ""1.29"", ""12.88"", ""2""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,熊本,熊本,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""46.5"", ""1.06"", ""11.12"", ""5""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,長野,長野,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""46.0"", ""0.82"", ""8.76"", ""10""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,琉球,琉球,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""45.9"", ""0.65"", ""10.35"", ""10""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,徳島,徳島,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""45.5"", ""2.06"", ""11.71"", ""3""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,群馬,群馬,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""44.8"", ""1.06"", ""11"", ""7""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,山形,山形,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""44.7"", ""1"", ""9.82"", ""8""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,北九州,北九州,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""44.6"", ""0.94"", ""11.06"", ""9""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,高知,高知,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""43.9"", ""1.35"", ""11.53"", ""4""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,奈良,奈良,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""43.7"", ""1.18"", ""9.18"", ""9""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,鳥取,鳥取,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""38.2"", ""1.18"", ""9.47"", ""6""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,鹿児島,鹿児島,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""66.5"", ""0.76"", ""6.18"", ""3""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,鳥栖,鳥栖,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""55.4"", ""0.71"", ""8.88"", ""2""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,宮崎,宮崎,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""54.6"", ""0.53"", ""9.53"", ""1""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,仙台,仙台,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""54.4"", ""0.71"", ""9.24"", ""1""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,FC大阪,FC大阪,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""53.8"", ""0.88"", ""9.76"", ""8""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,新潟,新潟,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""53.3"", ""0.88"", ""12.24"", ""2""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,栃木SC,栃木SC,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""53.1"", ""1.65"", ""10.47"", ""10""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,八戸,八戸,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""53.0"", ""1.06"", ""9.41"", ""9""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,大分,大分,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""52.9"", ""1.06"", ""11.41"", ""7""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,熊本,熊本,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""52.4"", ""1.12"", ""11.53"", ""5""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,岐阜,岐阜,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.9"", ""1.35"", ""10.12"", ""5""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,札幌,札幌,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.7"", ""1.24"", ""13"", ""2""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,高知,高知,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.5"", ""1.12"", ""11.06"", ""4""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,松本,松本,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.2"", ""1.06"", ""11.24"", ""7""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,横浜FC,横浜FC,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""51.2"", ""1.53"", ""10.59"", ""5""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,金沢,金沢,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.8"", ""1.24"", ""13.47"", ""6""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,今治,今治,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.8"", ""1"", ""10.88"", ""7""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,磐田,磐田,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.7"", ""1.35"", ""11.76"", ""8""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,甲府,甲府,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.5"", ""0.76"", ""12.59"", ""1""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,秋田,秋田,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.5"", ""0.82"", ""10.65"", ""2""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,藤枝,藤枝,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.3"", ""1"", ""12.29"", ""4""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,讃岐,讃岐,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.1"", ""1.65"", ""12.94"", ""10""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,滋賀,滋賀,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""50.1"", ""1.53"", ""13.35"", ""8""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,愛媛,愛媛,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.9"", ""0.94"", ""12.35"", ""5""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,いわき,いわき,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.8"", ""1.06"", ""10.18"", ""3""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,大宮,大宮,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.6"", ""1.65"", ""12.88"", ""6""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,富山,富山,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.4"", ""1.06"", ""12.12"", ""1""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,湘南,湘南,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.1"", ""0.94"", ""12.94"", ""3""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,山口,山口,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""49.0"", ""1.12"", ""12.59"", ""4""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,鳥取,鳥取,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""48.7"", ""1.41"", ""14.65"", ""6""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,相模原,相模原,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""48.3"", ""1.47"", ""13.76"", ""4""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,長野,長野,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""47.8"", ""1.94"", ""15.53"", ""10""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,徳島,徳島,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""47.6"", ""1.24"", ""13.12"", ""3""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,群馬,群馬,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""47.1"", ""1.88"", ""15.88"", ""7""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,栃木C,栃木C,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""47.1"", ""1.76"", ""15.12"", ""6""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,北九州,北九州,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""46.5"", ""1.53"", ""14.06"", ""9""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,琉球,琉球,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""46.1"", ""1.35"", ""14.35"", ""10""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,奈良,奈良,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""45.1"", ""1.94"", ""16.06"", ""9""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,山形,山形,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""44.2"", ""1.29"", ""15.82"", ""8""]"
20260523,20260519,j2,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026 J2J3百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",KAGI,2,福島,福島,"[""KAGI"", ""被ゴール"", ""被シュート"", ""成績順位""]","[""42.6"", ""2.18"", ""15.71"", ""9""]"
20260523,20260519,j2,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J2J3百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,FC大阪,FC大阪,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""46.20"", ""2.72"", ""16.70"", ""8"", ""18"", ""13"", ""16""]"
20260523,20260519,j2,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J2J3百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,大宮,大宮,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""42.39"", ""2.49"", ""12.18"", ""6"", ""27"", ""36"", ""28""]"
20260523,20260519,j2,2026,クロス.html,チャンスビルディングポイント クロスポイント ランキング,リーグサマリー:2026 J2J3百年構想リーグ チャンスビルディングポイント クロスポイント ランキング | データによってサッカーはもっと輝く | Football LAB,チャンスビルディングポイント クロスポイント ランキング,1,岐阜,岐阜,"[""クロスポイント"", ""試合平均"", ""最近5試合"", ""順位"", ""勝点"", ""得点"", ""失点""]","[""41.52"", ""2.44"", ""12.45"", ""5"", ""28"", ""24"", ""24""]"
