snapshot_date,asof_date,league,season,source_file,page_label,title,section_title,chart_index,metric_x_name,metric_x_value,metric_y_name,metric_y_value,team_short,team_name,team_key
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.5,KAGI,55.3,水戸,水戸,水戸
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1,KAGI,44.2,浦和,浦和,浦和
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.5,KAGI,44.3,千葉,千葉,千葉
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.63,KAGI,58.5,柏,柏,柏
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.88,KAGI,54.5,FC東京,FC東京,FC東京
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.38,KAGI,52.7,東京V,東京Ｖ,東京Ｖ
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.57,KAGI,53.7,町田,町田,町田
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.86,KAGI,46.9,川崎F,川崎Ｆ,川崎Ｆ
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.5,KAGI,55.0,横浜FM,横浜FM,横浜FM
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.88,KAGI,48.2,清水,清水,清水
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.25,KAGI,40.0,名古屋,名古屋,名古屋
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.88,KAGI,45.3,京都,京都,京都
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.38,KAGI,45.3,G大阪,Ｇ大阪,Ｇ大阪
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.88,KAGI,45.3,C大阪,Ｃ大阪,Ｃ大阪
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,0.86,KAGI,51.4,神戸,神戸,神戸
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1,KAGI,51.9,岡山,岡山,岡山
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.43,KAGI,51.2,広島,広島,広島
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,2,KAGI,54.2,福岡,福岡,福岡
20260324,20260323,j1,2026,agi_kagi.html,"AGI,KAGI","リーグサマリー:2026 J1百年構想リーグ AGI,KAGI | データによってサッカーはもっと輝く | Football LAB","AGI,KAGI",2,被ゴール,1.38,KAGI,43.6,長崎,長崎,長崎
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.25,期待値,1.794,柏,柏,柏
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.25,期待値,1.67,FC東京,FC東京,FC東京
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.57,期待値,1.639,広島,広島,広島
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.38,期待値,1.541,浦和,浦和,浦和
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.38,期待値,1.541,名古屋,名古屋,名古屋
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.57,期待値,1.527,神戸,神戸,神戸
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.5,期待値,1.486,横浜FM,横浜FM,横浜FM
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.88,期待値,1.416,鹿島,鹿島,鹿島
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1,期待値,1.379,清水,清水,清水
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1,期待値,1.332,岡山,岡山,岡山
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.25,期待値,1.318,京都,京都,京都
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.43,期待値,1.313,川崎F,川崎Ｆ,川崎Ｆ
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.71,期待値,1.278,町田,町田,町田
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.88,期待値,1.226,C大阪,Ｃ大阪,Ｃ大阪
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.75,期待値,1.185,千葉,千葉,千葉
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1,期待値,1.152,水戸,水戸,水戸
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.25,期待値,1.135,長崎,長崎,長崎
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.38,期待値,1.118,G大阪,Ｇ大阪,Ｇ大阪
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,0.75,期待値,1.104,福岡,福岡,福岡
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,ゴール期待値,1,ゴール,1.13,期待値,0.658,東京V,東京Ｖ,東京Ｖ
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,0.88,期待値,0.813,FC東京,FC東京,FC東京
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1,期待値,0.967,岡山,岡山,岡山
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,0.5,期待値,1.065,鹿島,鹿島,鹿島
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.43,期待値,1.071,広島,広島,広島
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.5,期待値,1.102,横浜FM,横浜FM,横浜FM
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,0.86,期待値,1.114,神戸,神戸,神戸
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.38,期待値,1.154,東京V,東京Ｖ,東京Ｖ
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.63,期待値,1.21,柏,柏,柏
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,0.88,期待値,1.255,C大阪,Ｃ大阪,Ｃ大阪
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.5,期待値,1.278,水戸,水戸,水戸
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,0.88,期待値,1.284,清水,清水,清水
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.57,期待値,1.349,町田,町田,町田
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1,期待値,1.388,浦和,浦和,浦和
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,2,期待値,1.412,福岡,福岡,福岡
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.25,期待値,1.422,名古屋,名古屋,名古屋
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.38,期待値,1.518,G大阪,Ｇ大阪,Ｇ大阪
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.38,期待値,1.532,長崎,長崎,長崎
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,0.88,期待値,1.622,京都,京都,京都
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.86,期待値,2.071,川崎F,川崎Ｆ,川崎Ｆ
20260324,20260323,j1,2026,ゴール期待値.html,ゴール期待値,リーグサマリー:2026 J1百年構想リーグ ゴール期待値 | データによってサッカーはもっと輝く | Football LAB,被ゴール期待値,2,被ゴール,1.5,期待値,2.164,千葉,千葉,千葉
20260324,20260323,j1,2026,チャンス構築率.htm,チャンス構築率,リーグサマリー:2026 J1百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,16.3,チャンス構築率,10.42,鹿島,鹿島,鹿島
20260324,20260323,j1,2026,チャンス構築率.htm,チャンス構築率,リーグサマリー:2026 J1百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,8.25,チャンス構築率,10.62,水戸,水戸,水戸
20260324,20260323,j1,2026,チャンス構築率.htm,チャンス構築率,リーグサマリー:2026 J1百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,10.19,チャンス構築率,11.63,浦和,浦和,浦和
20260324,20260323,j1,2026,チャンス構築率.htm,チャンス構築率,リーグサマリー:2026 J1百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,6.38,チャンス構築率,10.18,千葉,千葉,千葉
20260324,20260323,j1,2026,チャンス構築率.htm,チャンス構築率,リーグサマリー:2026 J1百年構想リーグ チャンス構築率 | データによってサッカーはもっと輝く | Football LAB,チャンス構築率,1,シュート成功率,8.26,チャンス構築率,13.27,柏,柏,柏
