snapshot_date,asof_date,league,season,source_file,page_label,title,section_title,table_index,team_name,team_key,headers_json,values_json
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,岡山,岡山,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""61.6"", ""1.33"", ""15.83"", ""8""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,広島,広島,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""58.8"", ""2.17"", ""18.5"", ""5""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,福岡,福岡,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""57.7"", ""1.33"", ""15"", ""16""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,川崎Ｆ,川崎Ｆ,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""56.1"", ""2"", ""16.33"", ""10""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,柏,柏,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""55.6"", ""1.67"", ""13.33"", ""3""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,清水,清水,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""54.2"", ""0.5"", ""10.17"", ""17""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,浦和,浦和,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""54.0"", ""1.67"", ""15.17"", ""12""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,鹿島,鹿島,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""53.4"", ""2"", ""17"", ""4""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,神戸,神戸,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""53.0"", ""1.5"", ""11.17"", ""2""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,FC東京,FC東京,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""52.5"", ""1.83"", ""15.83"", ""6""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,名古屋,名古屋,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""52.3"", ""1"", ""12.67"", ""14""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,町田,町田,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""50.5"", ""3"", ""13.83"", ""1""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,Ｃ大阪,Ｃ大阪,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""47.5"", ""0.83"", ""11.5"", ""9""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,Ｇ大阪,Ｇ大阪,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""46.9"", ""1.33"", ""14.17"", ""13""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,横浜FM,横浜FM,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""46.6"", ""1.67"", ""10.83"", ""7""]"
20260912,20260907,j1,2026,AGI KAGI.html,"AGI,KAGI","リーグサマリー:2026/27 J1 AGI,KAGI | データによってサッカーはもっと輝く | Football LAB",AGI,1,京都,京都,"[""AGI"", ""ゴール"", ""シュート"", ""成績順位""]","[""44.7"", ""1.17"", ""11"", ""15""]"
