match_no,home_team,away_team,league,context_primary_pick,context_secondary_pick,context_risk_level,context_ticket_guidance,context_decision_summary,context_match_purchase_type,context_match_purchase_subtype,context_purchase_type_confidence,context_purchase_type_reason,context_anchor_candidate_flag,context_draw_core_candidate_flag,context_draw_core_flag,context_draw_purchase_tier,p_home,p_draw,p_away,diff_ha,margin_best_second,entropy,draw_candidate,draw_candidate_reason,draw_score,draw_branch_candidate,draw_branch_score,away_value_candidate,away_value_score,flab_trial_flag,flab_trial_score,closeness_2axis,closeness_effective_base,d_weight_base,buyplan_base_choice,buyplan_base_reason,shape_draw_pressure_score,shape_swing_score,shape_hold_lock_score,shape_hold_strength,shape_draw_compression,shape_swing_instability,shape_path_imbalance,shape_entropy,shape_directionality,topology_asymmetry_score,admission_draw_score,admission_escape_draw_score,admission_escape_home_score,admission_escape_away_score,shape_cluster_label,shape_overlap_subtype,lab_draw_pressure_score,lab_swing_score,lab_hold_lock_score,lab_cluster_label,lab_overlap_subtype,lab_matchup_profile,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_tempo_band,lab_control_band,lab_pressure_band,lab_state_notes,lab_basis_hint,ticket01,scenario_id_01,scenario_name_01,scenario_note_01,scenario_predicted_result_01,ticket02,scenario_id_02,scenario_name_02,scenario_note_02,scenario_predicted_result_02,ticket03,scenario_id_03,scenario_name_03,scenario_note_03,scenario_predicted_result_03,ticket04,scenario_id_04,scenario_name_04,scenario_note_04,scenario_predicted_result_04,ticket05,scenario_id_05,scenario_name_05,scenario_note_05,scenario_predicted_result_05,ticket06,scenario_id_06,scenario_name_06,scenario_note_06,scenario_predicted_result_06,ticket07,scenario_id_07,scenario_name_07,scenario_note_07,scenario_predicted_result_07,ticket08,scenario_id_08,scenario_name_08,scenario_note_08,scenario_predicted_result_08,ticket09,scenario_id_09,scenario_name_09,scenario_note_09,scenario_predicted_result_09,ticket10,scenario_id_10,scenario_name_10,scenario_note_10,scenario_predicted_result_10
1,横浜FM,浦和,J1,2,0,medium,side_with_cover,side A: top_gap=0.021 max_prob=0.389,chaos_side_watch,away_watch,medium,best=A top_prob=0.389 side_gap=0.146 path_gap=0.250 entropy=0.477,False,False,False,side,0.23291782977946843,0.39442089651490997,0.3726612737056216,0.13974344392615315,0.021759622809288393,1.0741701995150819,False,shape_not_close_3way,1.057467004331302,False,0.5348231782155018,False,0.9216165053347111,,0.0,0.0683770404923123,0.0683770404923123,0.023931964172309306,0,2AXIS_CLOSE_DRAW,0.6371737844348492,0.3642290334979954,0.21774486080299046,0.21774486080299046,0.6371737844348492,0.3642290334979954,0.24972592329577453,0.7756475926592583,0.1892355596424828,0.21541138973245266,0.6260280840125407,0.6627028538215147,0.3438442649566428,0.3277109674466158,hold_core,non_overlap,0.6371737844348492,0.3642290334979954,0.21774486080299046,hold_core,non_overlap,stall_shape,0.2689417499073648,0.5228750141965651,0.20818323589607,0.2675065883068528,0.6349853541769034,0.377272960694753,0.5054702128244039,0.5450777095646488,0.2720232608913017,0.3751370383521127,0.6248629616478872,0.4771249858034349,0.6018655315623032,0.2234264066300787,0.5164814289433066,0.2600921644266144,mid,neutral,away,"profile=stall_shape,stall,draw_tension_high",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
2,清水,神戸,J1,2,,low,side_single_strong,side A: top_gap=0.155 max_prob=0.470,chaos_side_watch,away_watch,medium,best=A top_prob=0.470 side_gap=0.255 path_gap=0.273 entropy=0.455,False,False,False,side,0.2095664128941009,0.3318700855294198,0.4585635015764792,0.24899708868237827,0.12669341604705936,1.0510710891435056,False,shape_not_close_3way,0.9169379540823317,False,0.48782160787009277,False,0.9956726135311812,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.624638698405547,0.34886014934575926,0.2560679997361987,0.2560679997361987,0.624638698405547,0.34886014934575926,0.2729180230159745,0.7530392413811684,0.2597615091324966,0.2654546915038925,0.6034758289404909,0.6416399032751995,0.35288061546089344,0.3549651324019413,hold_core,non_overlap,0.624638698405547,0.34886014934575926,0.2560679997361987,hold_core,non_overlap,stall_side_preserve,0.2630929648983505,0.5449926063811686,0.1919144287204807,0.2241064067228088,0.6501197731028557,0.3719368593022694,0.4849038931953649,0.5810876583619065,0.2535894284550891,0.3635409884920127,0.6364590115079872,0.4550073936188313,0.6033242005169048,0.2195042400711002,0.5221681840566101,0.2583275758722897,mid,neutral,away,"profile=stall_side_preserve,stall,draw_tension_high",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
3,鹿島,柏,J1,0,1,low,draw_core_keep,draw core keep: pd=0.354 gap=-0.003 top_gap=0.003,draw_trap,weak_draw_side_bias,high,pd=0.354 top_gap=0.003 draw_tension=0.642 mix_draw=0.488 side_gap=0.056,False,False,True,core,0.3367466478423727,0.38026950599795906,0.2829838461596684,0.05376280168270431,0.043522858155586375,1.0914254065547275,True,shape_close_3way,1.136371951316275,False,0.8079972243667674,False,0.5577843000107187,,0.0,0.6415813221153046,0.6415813221153046,0.2245534627403566,0,2AXIS_CLOSE_DRAW,0.62863857282575,0.2930756721750809,0.2730581820035407,0.2730581820035407,0.62863857282575,0.2930756721750809,0.25495979750319614,0.7906830903011307,0.14430144980192564,0.19218633480720268,0.6213084256283796,0.6664603082015337,0.36780661512196794,0.26753279638694355,hold_core,non_overlap,0.62863857282575,0.2930756721750809,0.2730581820035407,hold_core,non_overlap,stall_shape,0.3334947569908191,0.5100592259524661,0.1564460170567148,0.1568911373752644,0.6419120749732905,0.2529694774655092,0.5722999227192941,0.5606919658989458,0.2097943602601288,0.627479898751598,0.3725201012484019,0.4899407740475339,0.6093962543541436,0.2760472646669551,0.4883251429125899,0.2356275924204547,mid,home,home,"profile=stall_shape,stall,draw_tension_high,home_control",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,1,07,Away Swing,balanced round away swing,H,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,2,10,Blend Wide,balanced draw+swing blend,A
4,岡山,Ｇ大阪,J1,2,2,medium,side_single,side A: top_gap=0.059 max_prob=0.398,chaos_draw_watch,draw_live,medium,pd=0.398 draw_tension=0.621 entropy=0.470 top_gap=0.059,False,False,False,side,0.2544724394339708,0.41665598148290833,0.328871579083121,0.07439913964915018,0.08778440239978735,1.0787755879198673,False,shape_not_close_3way,1.133928851092304,False,0.6941446895179614,False,0.7181943856852092,,0.0,0.5040057356723321,0.5040057356723321,0.17640200748531623,0,2AXIS_CLOSE_DRAW,0.6350875696236935,0.33918944313961075,0.2224480059543072,0.2224480059543072,0.6350875696236935,0.33918944313961075,0.07220552507537975,0.7744974795891792,0.07341201309095349,0.07288993282239613,0.628020497514265,0.6925106640975338,0.29261190251523994,0.2352182518768296,hold_core,non_overlap,0.6350875696236935,0.33918944313961075,0.2224480059543072,hold_core,non_overlap,stall_shape,0.2533789056458227,0.5297806287415087,0.2168404656126686,0.2077314528505005,0.6214728038009366,0.2628264289722624,0.4608333470622213,0.5810349024176342,0.2644503788204603,0.4638972374623101,0.5361027625376898,0.4702193712584913,0.6501303881004206,0.2206989785191766,0.5486899866307431,0.2306110348500801,mid,home,away,"profile=stall_shape,stall,draw_tension_high,home_control,basis=draw_compressed",draw_compressed,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
5,Ｃ大阪,広島,J1,2,2,medium,side_single,side A: top_gap=0.047 max_prob=0.399,chaos_draw_watch,draw_live,medium,pd=0.399 draw_tension=0.793 entropy=0.418 top_gap=0.047,False,False,False,side,0.24175544100428206,0.4172913137419619,0.34095324525375614,0.09919780424947408,0.07633806848820573,1.074820757817854,False,shape_not_close_3way,1.1094478526215068,False,0.6006968056785299,False,0.7306511618271393,,0.0,0.33868130500350613,0.33868130500350613,0.11853845675122714,0,2AXIS_CLOSE_DRAW,0.7332243668616265,0.23527996194323506,0.24082986242922044,0.24082986242922044,0.7332243668616265,0.23527996194323506,0.11670609851957225,0.7465125294335626,0.10707653667101827,0.11124351070730162,0.6853327108768674,0.751650226617674,0.2822948898297537,0.22850126864253598,draw_core,non_overlap,0.7332243668616265,0.23527996194323506,0.24082986242922044,draw_core,non_overlap,stall_shape,0.2300072007162378,0.5817956989507287,0.1881971003330334,0.1263681199752628,0.7931541333234864,0.1402105815811173,0.4431474878083065,0.6487334313291988,0.2451892244049903,0.4416469507402139,0.5583530492597861,0.4182043010492713,0.6858464417955961,0.2079731145219997,0.5696177324897136,0.2224091529882866,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
6,川崎Ｆ,FC東京,J1,2,2,medium,side_with_cover,side A: top_gap=0.028 max_prob=0.385,draw_trap,weak_draw_side_bias,low,pd=0.385 top_gap=0.028 draw_tension=0.508 mix_draw=0.463 side_gap=0.100,False,False,False,side,0.24619518596379286,0.41226447703699765,0.34154033699920955,0.09534515103541669,0.0707241400377881,1.0772914185648186,False,shape_not_close_3way,1.1107870874830823,False,0.6197045466518365,False,0.7505248006363585,,0.0,0.3643656597638887,0.3643656597638887,0.12752798091736103,0,2AXIS_CLOSE_DRAW,0.5630870854949119,0.30064347001306335,0.26800774725771137,0.26800774725771137,0.5630870854949119,0.30064347001306335,0.39892016239655353,0.7919797881864938,0.2319539061479283,0.30420475885187886,0.5847340086799621,0.5939156410278862,0.35439625128892266,0.3737721788464566,draw_core,non_overlap,0.5630870854949119,0.30064347001306335,0.26800774725771137,draw_core,non_overlap,balanced,0.3183592080756048,0.4933318421918308,0.1883089497325643,0.1724626652007604,0.508474814704608,0.2583984043954282,0.5237041453680585,0.4807411590430387,0.2215762383041832,0.3005399188017232,0.6994600811982767,0.5066681578081691,0.5242409922898156,0.2357124615734777,0.4627408025533484,0.3015467358731739,mid,neutral,away,"profile=balanced,stall",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,0,07,Away Swing,balanced round away swing,D,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
7,名古屋,長崎,J1,1,,medium,side_single,side H: top_gap=0.101 max_prob=0.415,chaos_draw_watch,draw_live,high,pd=0.415 draw_tension=0.706 entropy=0.476 top_gap=0.101,False,False,False,side,0.30443047042332344,0.4339966984211242,0.2615728311555523,0.04285763926777114,0.12956622799780076,1.0751082794904323,False,shape_not_close_3way,1.174140709942791,False,0.7960376562012609,False,0.5433074786048787,,0.0,0.7142824048815257,0.7142824048815257,0.24999884170853398,0,2AXIS_CLOSE_DRAW,0.6581943955917389,0.25927102098071086,0.25842807704783166,0.25842807704783166,0.6581943955917389,0.25927102098071086,0.1752850701719741,0.7756295343510976,0.10244998317466247,0.13396771172986277,0.6458097917963123,0.7063796714456181,0.32724811211538285,0.23017970564625115,hold_core,non_overlap,0.6581943955917389,0.25927102098071086,0.25842807704783166,hold_core,non_overlap,stall_shape,0.2914399012900574,0.5238492107882371,0.1847108879217054,0.2086007861431142,0.7064144439216338,0.2254340054297065,0.5084587145390752,0.538111423130076,0.2383118274366481,0.5876425350859871,0.412357464914013,0.4761507892117629,0.6363478965228746,0.2546158648598491,0.5168433285915163,0.2285408065486344,mid,neutral,neutral,"profile=stall_shape,stall,draw_tension_high",basis_balanced,1,01,Main,本線,H,1,02,Draw Compression,balanced close/neutral draw compression cluster,H,1,03,Volatility Swing,balanced round swing cluster,H,1,04,Hold Guard,balanced round guard ticket,H,1,05,Draw Pressure,balanced draw-core tension cluster,H,1,06,J2 Draw Pressure,J2 draw pressure cluster,H,1,07,Away Swing,balanced round away swing,H,1,08,Close Draw,balanced close/low-tempo draw cluster,H,1,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,H,1,10,Blend Wide,balanced draw+swing blend,H
8,水戸,千葉,J1,0,1,low,draw_core_keep,draw core keep: pd=0.445 gap=-0.159 top_gap=0.159,chaos_draw_watch,draw_live,high,pd=0.445 draw_tension=0.763 entropy=0.440 top_gap=0.159,False,False,True,core,0.2763387732463826,0.4641313401104211,0.2595298866431962,0.016808886603186413,0.1877925668640385,1.0617440282098882,False,shape_not_close_3way,1.2152567834520243,False,0.8664808253260438,False,0.6016325691478408,,0.0,0.8879407559787572,0.8879407559787572,0.310779264592565,0,2AXIS_CLOSE_DRAW,0.7247241409844362,0.23285131502440454,0.28030447717868257,0.28030447717868257,0.7247241409844362,0.23285131502440454,0.15922733388024618,0.7506935340839562,0.08089718787786332,0.11479277832980354,0.6882231714644977,0.7466073784978973,0.3078465821772481,0.21166999035343043,low_tempo_draw,non_overlap,0.7247241409844362,0.23285131502440454,0.28030447717868257,low_tempo_draw,non_overlap,low_tempo_draw,0.2615337515657687,0.5603569600419757,0.1781092883922557,0.1403487539797063,0.7634617514052273,0.1786362956377837,0.4629243928233694,0.5452196048460741,0.2264479257038545,0.5796136669401231,0.4203863330598769,0.4396430399580243,0.6472742655822699,0.2432887889119463,0.5353077190623483,0.2214034920257053,low,neutral,neutral,"profile=low_tempo_draw,stall,draw_tension_high",basis_balanced,0,01,Main,本線,D,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,0,04,Hold Guard,balanced round guard ticket,D,1,05,Draw Pressure,balanced draw-core tension cluster,H,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
9,京都,福岡,J1,2,2,medium,side_single,side A: top_gap=0.048 max_prob=0.381,chaos_draw_watch,draw_live,low,pd=0.381 draw_tension=0.639 entropy=0.471 top_gap=0.048,False,False,False,side,0.2769911322364237,0.3997337842812855,0.32327508348229084,0.04628395124586715,0.07645870079899464,1.0871902624472227,False,shape_not_close_3way,1.1535829408947755,False,0.8157366433829517,False,0.7313548695721376,,0.0,0.6914403250275523,0.6914403250275523,0.24200411375964329,0,2AXIS_CLOSE_DRAW,0.6288988434722481,0.3541901432247704,0.20974815117768622,0.20974815117768622,0.6288988434722481,0.3541901432247704,0.17737435551125774,0.7789082785824384,0.10527463316529291,0.13647414938045588,0.6222343210237322,0.6786499927534763,0.3506626611841558,0.2591628481391818,hold_core,non_overlap,0.6288988434722481,0.3541901432247704,0.20974815117768622,hold_core,non_overlap,mid_stall_side_preserve,0.2594855742862942,0.529373705282346,0.2111407204313597,0.2301987868098979,0.6388919971170597,0.4301174877077655,0.4819868755166269,0.5194768382757982,0.2686888342080594,0.5886871777556288,0.4113128222443711,0.470626294717654,0.6129051936498136,0.2495614561682513,0.526265812871408,0.2241727309603405,mid,neutral,home,"profile=mid_stall_side_preserve,stall,draw_tension_high",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
10,東京Ｖ,町田,J1,2,2,medium,side_single,side A: top_gap=0.068 max_prob=0.408,chaos_draw_watch,draw_live,medium,pd=0.408 draw_tension=0.730 entropy=0.431 top_gap=0.068,False,False,False,side,0.2435643292845956,0.4269288383339057,0.32950683238149864,0.08594250309690304,0.09742200595240708,1.0731840093540443,False,shape_not_close_3way,1.1275219160700498,False,0.6417494616382985,False,0.7151646151582315,,0.0,0.4270499793539797,0.4270499793539797,0.14946749277389287,0,2AXIS_CLOSE_DRAW,0.7308580204563916,0.32742876109388563,0.19428031848076957,0.19428031848076957,0.7308580204563916,0.32742876109388563,0.03470589593293022,0.7520863845953529,0.06288602987311528,0.05069171736808974,0.6864750241445862,0.7530700742947389,0.28595290877985985,0.21208384747640696,draw_core,non_overlap,0.7308580204563916,0.32742876109388563,0.19428031848076957,draw_core,non_overlap,stall_shape,0.2149768734836916,0.5690112401633385,0.2160118863529698,0.2827260199627924,0.7303336905592936,0.3820968095384431,0.4456030896143226,0.6472212247178255,0.292066026211521,0.4826470520335348,0.517352947966465,0.4309887598366615,0.6934594447952126,0.2052725566470717,0.5852768092998467,0.2094506340530814,low,neutral,neutral,"profile=stall_shape,stall,draw_tension_high,basis=draw_compressed",draw_compressed,2,01,Main,本線,A,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
