match_no,home_team,away_team,league,context_primary_pick,context_secondary_pick,context_risk_level,context_ticket_guidance,context_decision_summary,context_match_purchase_type,context_match_purchase_subtype,context_purchase_type_confidence,context_purchase_type_reason,context_anchor_candidate_flag,context_draw_core_candidate_flag,context_draw_core_flag,context_draw_purchase_tier,p_home,p_draw,p_away,diff_ha,margin_best_second,entropy,draw_candidate,draw_candidate_reason,draw_score,draw_branch_candidate,draw_branch_score,away_value_candidate,away_value_score,flab_trial_flag,flab_trial_score,closeness_2axis,closeness_effective_base,d_weight_base,buyplan_base_choice,buyplan_base_reason,shape_draw_pressure_score,shape_swing_score,shape_hold_lock_score,shape_hold_strength,shape_draw_compression,shape_swing_instability,shape_path_imbalance,shape_entropy,shape_directionality,topology_asymmetry_score,admission_draw_score,admission_escape_draw_score,admission_escape_home_score,admission_escape_away_score,shape_cluster_label,shape_overlap_subtype,lab_draw_pressure_score,lab_swing_score,lab_hold_lock_score,lab_cluster_label,lab_overlap_subtype,lab_matchup_profile,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_tempo_band,lab_control_band,lab_pressure_band,lab_state_notes,lab_basis_hint,ticket01,scenario_id_01,scenario_name_01,scenario_note_01,scenario_predicted_result_01,ticket02,scenario_id_02,scenario_name_02,scenario_note_02,scenario_predicted_result_02,ticket03,scenario_id_03,scenario_name_03,scenario_note_03,scenario_predicted_result_03,ticket04,scenario_id_04,scenario_name_04,scenario_note_04,scenario_predicted_result_04,ticket05,scenario_id_05,scenario_name_05,scenario_note_05,scenario_predicted_result_05,ticket06,scenario_id_06,scenario_name_06,scenario_note_06,scenario_predicted_result_06,ticket07,scenario_id_07,scenario_name_07,scenario_note_07,scenario_predicted_result_07,ticket08,scenario_id_08,scenario_name_08,scenario_note_08,scenario_predicted_result_08,ticket09,scenario_id_09,scenario_name_09,scenario_note_09,scenario_predicted_result_09,ticket10,scenario_id_10,scenario_name_10,scenario_note_10,scenario_predicted_result_10
1,千葉,柏,J1,2,0,medium,side_single,side A: top_gap=0.066 max_prob=0.411,chaos_side_watch,away_watch,medium,best=A top_prob=0.411 side_gap=0.167 path_gap=0.339 entropy=0.619,False,False,False,side,0.23724210230518006,0.36275428976943763,0.40000360792538225,0.1627615056202022,0.03724931815594462,1.0756736393998643,False,shape_not_close_3way,1.0186156392645167,False,0.5359201920800276,False,0.9979120341630209,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.5633170495782475,0.460688469108402,0.2394840456438751,0.2394840456438751,0.5633170495782475,0.460688469108402,0.33922855157341375,0.847254934790074,0.24217167629914738,0.2841708332360118,0.5880145850512032,0.6292226722380538,0.38290102271044935,0.3963521701772243,overlap,general_overlap,0.5633170495782475,0.460688469108402,0.2394840456438751,overlap,general_overlap,balanced,0.2752008379885949,0.3436353921916886,0.3811637698197163,0.2255675757957504,0.6534589811013932,0.275924088771311,0.5369545759086344,0.4410470986340332,0.5575953097539746,0.3303857242132931,0.6696142757867068,0.6188362301802837,0.5935284395855741,0.2256217462499206,0.4861821843453854,0.2881960694046938,mid,neutral,away,"profile=balanced,flip,draw_tension_high",basis_balanced,2,01,Main,本線,A,1,02,Draw Compression,balanced close/neutral draw compression cluster,H,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,1,05,Draw Pressure,balanced draw-core tension cluster,H,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,0,07,Away Swing,balanced round away swing,D,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,0,10,Blend Wide,balanced draw+swing blend,D
2,鹿島,東京Ｖ,J1,2,0,medium,side_with_cover,side A: top_gap=0.040 max_prob=0.365,home_reversal_watch,away_overread,medium,best=A flip=0.390 vol=0.293 path_gap=0.358 top_gap=0.040,False,False,False,side,0.3011339646639462,0.342751180025369,0.35611485531068476,0.054980890646738556,0.01336367528531579,1.0961112929657033,True,shape_close_3way,1.116394699365946,False,0.8162750636320804,False,0.9997723495606045,,0.0,0.6334607290217429,0.6334607290217429,0.22171125515761,0,2AXIS_CLOSE_DRAW,0.5287324105519734,0.5128520254607746,0.19134214550706508,0.19134214550706508,0.5287324105519734,0.5128520254607746,0.3584832534188325,0.8529690801473777,0.19155695389418084,0.26379051623393923,0.5638227475867976,0.5911016421009982,0.4592960973211579,0.3601251084306607,overlap,counterflow_away,0.5287324105519734,0.5128520254607746,0.19134214550706508,overlap,counterflow_away,balanced,0.2496221639178219,0.3602047034112301,0.390173132670948,0.2934762200615375,0.5105918103606113,0.3381772560735855,0.5092449724101712,0.5230915629084223,0.5848831627620579,0.6792416267094162,0.3207583732905837,0.609826867329052,0.5712567467948133,0.2790112580700591,0.5051315702568093,0.2158571716731313,mid,home,home,"profile=balanced,flip,home_control",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,0,03,Volatility Swing,balanced round swing cluster,D,2,04,Hold Guard,balanced round guard ticket,A,1,05,Draw Pressure,balanced draw-core tension cluster,H,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,1,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,H,1,10,Blend Wide,balanced draw+swing blend,H
3,福岡,名古屋,J1,2,2,medium,side_with_cover,side A: top_gap=0.034 max_prob=0.397,chaos_draw_watch,draw_live,high,pd=0.397 draw_tension=0.674 entropy=0.627 top_gap=0.034,False,False,False,side,0.23223416581557166,0.41556495033930885,0.3522008838451195,0.11996671802954784,0.06336406649418935,1.0715188627648629,False,shape_not_close_3way,1.0878157571401066,False,0.5242939082222208,False,0.775759617366253,,0.0,0.20022187980301442,0.20022187980301442,0.07007765793105504,0,2AXIS_CLOSE_DRAW,0.6324710573829174,0.43337185187275895,0.2516437961584552,0.2516437961584552,0.6324710573829174,0.43337185187275895,0.27353194156562594,0.8492383219722023,0.189071068620783,0.22561959182236957,0.641119533173797,0.6770352717204563,0.35600645897393673,0.34852922859062735,hold_core,non_overlap,0.6324710573829174,0.43337185187275895,0.2516437961584552,hold_core,non_overlap,stall_side_preserve,0.2871431895437832,0.3730422188204582,0.3398145916357586,0.2615996558556082,0.6741112634028765,0.2379544774559655,0.545835898176714,0.4807620404097832,0.5337420800320549,0.363234029217187,0.6367659707828129,0.6269577811795417,0.6270747858566439,0.2216450025542309,0.5081556566935234,0.2701993407522457,low,neutral,away,"profile=stall_side_preserve,stall,draw_tension_high",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,2,04,Hold Guard,balanced round guard ticket,A,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,2,10,Blend Wide,balanced draw+swing blend,A
4,岡山,京都,J1,2,,medium,side_single,side A: top_gap=0.085 max_prob=0.409,home_reversal_watch,away_overread,low,best=A flip=0.365 vol=0.313 path_gap=0.148 top_gap=0.085,False,False,False,side,0.25987594457070223,0.34148133673388814,0.39864271869540974,0.1387667741247075,0.057161381961521596,1.0837324730915314,False,shape_not_close_3way,1.0319738942422365,False,0.5562340773630271,False,0.9986455808177226,,0.0,0.0748881725019499,0.0748881725019499,0.026210860375682463,2,2AXIS_APPLIED_NO_SWITCH,0.5247903558041319,0.4615915322945921,0.19976686472210883,0.19976686472210883,0.5247903558041319,0.4615915322945921,0.14836054319984138,0.8532336918543533,0.14308397020851776,0.1453672872483996,0.5611495799629372,0.6229576163455817,0.37080128432319515,0.29682711010225127,overlap,general_overlap,0.5247903558041319,0.4615915322945921,0.19976686472210883,overlap,general_overlap,balanced,0.2580288557297521,0.3772650893828249,0.3647060548874228,0.3125609553585745,0.5473583158086298,0.3829524553929317,0.4815264856444125,0.4503138561074286,0.4564828189472143,0.5741802715999207,0.4258197284000793,0.6227349106171751,0.618011634833348,0.2519988885934495,0.5211214279291273,0.2268796834774232,mid,home,neutral,"profile=balanced,stall,flip,home_control,basis=split_side",split_side,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,1,03,Volatility Swing,balanced round swing cluster,H,1,04,Hold Guard,balanced round guard ticket,H,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,1,10,Blend Wide,balanced draw+swing blend,H
5,Ｇ大阪,長崎,J1,0,1,low,draw_core_keep,draw core keep: pd=0.384 gap=-0.052 top_gap=0.052,chaos_draw_watch,draw_live,low,pd=0.384 draw_tension=0.563 entropy=0.576 top_gap=0.052,False,False,True,core,0.3220643621928484,0.4022945286874929,0.27564110911965867,0.04642325307318973,0.08023016649464448,1.086424275665665,False,shape_not_close_3way,1.1547240112705568,False,0.8126435611540206,False,0.5597277686298463,,0.0,0.6905116461787351,0.6905116461787351,0.24167907616255727,0,2AXIS_CLOSE_DRAW,0.5635381244503209,0.4172576921260335,0.19307644487315334,0.19307644487315334,0.5635381244503209,0.4172576921260335,0.23787640953568423,0.8312956759390226,0.13257717348131226,0.17814302471938595,0.5912906594260088,0.6363229627532629,0.3925510981592213,0.29234443919680786,draw_core,non_overlap,0.5635381244503209,0.4172576921260335,0.19307644487315334,draw_core,non_overlap,balanced,0.2319237642697081,0.4238329237876196,0.3442433119426722,0.3052218010286793,0.5628292286222134,0.380123162527263,0.4438131851537621,0.4620768341587416,0.3816927002732732,0.6189382047678421,0.3810617952321579,0.5761670762123803,0.5907991823644128,0.2585358040239045,0.5205488304133737,0.2209153655627216,mid,neutral,home,"profile=balanced,stall,flip",basis_balanced,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,0,07,Away Swing,balanced round away swing,D,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,1,10,Blend Wide,balanced draw+swing blend,H
6,FC東京,横浜FM,J1,1,1,medium,side_with_cover,side H: top_gap=0.019 max_prob=0.362,chaos_draw_watch,draw_live,low,pd=0.362 draw_tension=0.445 entropy=0.640 top_gap=0.019,False,False,False,side,0.32937810018049485,0.3887811602079697,0.28184073961153544,0.04753736056895941,0.05940306002747486,1.0900139068729384,True,shape_close_3way,1.1468532195350254,False,0.8223275034130786,False,0.5691693932685232,,0.0,0.6830842628736039,0.6830842628736039,0.23907949200576134,0,2AXIS_CLOSE_DRAW,0.4904562616799044,0.4184066900762544,0.26348497223425366,0.26348497223425366,0.4904562616799044,0.4184066900762544,0.5127219293402487,0.8650392807971916,0.25687041651603965,0.3675843438836065,0.5491048492678523,0.5466201115717376,0.49569879168728587,0.3819012288631909,draw_core,non_overlap,0.4904562616799044,0.4184066900762544,0.26348497223425366,draw_core,non_overlap,balanced,0.3306181138994236,0.3599353452785552,0.3094465408220211,0.1911027200068205,0.445039273253884,0.2985831881901657,0.573093517365648,0.4214554446084037,0.4728062424323616,0.7563609646701244,0.2436390353298756,0.6400646547214448,0.4984593608108709,0.327305530076132,0.4435061626702521,0.2291883072536157,mid,home,home,"profile=balanced,stall,home_control",basis_balanced,1,01,Main,本線,H,1,02,Draw Compression,balanced close/neutral draw compression cluster,H,2,03,Volatility Swing,balanced round swing cluster,A,1,04,Hold Guard,balanced round guard ticket,H,2,05,Draw Pressure,balanced draw-core tension cluster,A,1,06,J2 Draw Pressure,J2 draw pressure cluster,H,1,07,Away Swing,balanced round away swing,H,1,08,Close Draw,balanced close/low-tempo draw cluster,H,1,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,H,1,10,Blend Wide,balanced draw+swing blend,H
7,浦和,水戸,J1,1,1,medium,side_with_cover,side H: top_gap=0.016 max_prob=0.358,chaos_draw_watch,draw_live,low,pd=0.358 draw_tension=0.477 entropy=0.623 top_gap=0.016,False,False,False,side,0.3276719244955492,0.3845378952011324,0.28779018030331854,0.03988174419223067,0.05686597070558319,1.0915547642612196,True,shape_close_3way,1.1523872034083356,False,0.8556495237375485,False,0.5979672517362774,,0.0,0.7341217053851288,0.7341217053851288,0.25694259688479504,0,2AXIS_CLOSE_DRAW,0.5053056015311445,0.4691525247739192,0.22605806507781873,0.22605806507781873,0.5053056015311445,0.4691525247739192,0.30640054036038694,0.8574653129554316,0.15981520246790099,0.22324667595592218,0.5564147108032,0.5890964805256291,0.4258445229018404,0.3287518682016799,overlap,general_overlap,0.5053056015311445,0.4691525247739192,0.22605806507781873,overlap,general_overlap,balanced,0.2902485557175336,0.3766241383503563,0.33312730593211,0.3043000816301081,0.4774510848503802,0.3708463340255668,0.5493372756860427,0.4297968859670805,0.5153363346838554,0.6532002701801934,0.3467997298198065,0.6233758616496436,0.5560558230266793,0.2827734366930143,0.4893447509928518,0.2278818123141338,mid,home,home,"profile=balanced,stall,home_control",basis_balanced,0,01,Main,本線,D,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,1,03,Volatility Swing,balanced round swing cluster,H,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,0,06,J2 Draw Pressure,J2 draw pressure cluster,D,1,07,Away Swing,balanced round away swing,H,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
8,Ｃ大阪,清水,J1,0,1,low,draw_core_keep,draw core keep: pd=0.411 gap=-0.095 top_gap=0.095,chaos_draw_watch,draw_live,medium,pd=0.411 draw_tension=0.757 entropy=0.485 top_gap=0.095,False,False,True,core,0.3059399938628201,0.42934904132594365,0.2647109648112363,0.04122902905158382,0.12340904746312353,1.0771849996936154,False,shape_not_close_3way,1.1734454916113881,False,0.8062781655123789,False,0.5523130147354438,,0.0,0.7251398063227745,0.7251398063227745,0.25379893221297106,0,2AXIS_CLOSE_DRAW,0.7396055211591059,0.3109245818954699,0.2767491716806694,0.2767491716806694,0.7396055211591059,0.3109245818954699,0.28947016273702997,0.7811060726101942,0.15293753921003458,0.21201892902717076,0.6982645946760176,0.7296614114227451,0.38093550399444065,0.2718789590986127,draw_core,non_overlap,0.7396055211591059,0.3109245818954699,0.2767491716806694,draw_core,non_overlap,stall_shape,0.2795843467484455,0.514972854473227,0.2054427987783275,0.1495936748436748,0.756560554483162,0.2052151704115989,0.5146957199254392,0.5934929868738628,0.2869061323138391,0.644735081368515,0.355264918631485,0.4850271455267729,0.6364026310366919,0.2618055584073631,0.5196050451203554,0.2185893964722813,mid,home,home,"profile=stall_shape,stall,draw_tension_high,home_control,basis=draw_compressed",draw_compressed,0,01,Main,本線,D,0,02,Draw Compression,balanced close/neutral draw compression cluster,D,0,03,Volatility Swing,balanced round swing cluster,D,0,04,Hold Guard,balanced round guard ticket,D,0,05,Draw Pressure,balanced draw-core tension cluster,D,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,1,07,Away Swing,balanced round away swing,H,0,08,Close Draw,balanced close/low-tempo draw cluster,D,0,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,D,0,10,Blend Wide,balanced draw+swing blend,D
9,仙台,湘南,J2,1,0,medium,side_with_cover,side H: top_gap=0.023 max_prob=0.385,j2_directional_stall,home_stall,low,j2_stall best=H top_prob=0.385 top_gap=0.023 stall=0.551 compact=0.601,False,False,False,side,0.3689660732928044,0.38861177948950915,0.24242214721768648,0.1265439260751179,0.01964570619670475,1.0787140374982376,False,shape_not_close_3way,1.0677619636696367,False,0.5463185105546464,False,0.39013208965802093,,0.0,0.15637382616588058,0.15637382616588058,0.0547308391580582,0,2AXIS_CLOSE_DRAW,0.5681977842906277,0.2511092721864063,0.2360603165702492,0.2360603165702492,0.5681977842906277,0.2511092721864063,0.3722091813460436,0.7638328104018974,0.23709329094703446,0.2955616217015148,0.5785910287447027,0.6147086718814937,0.4224998100328593,0.30456033522072123,hold_core,non_overlap,0.5681977842906277,0.2511092721864063,0.2360603165702492,hold_core,non_overlap,stall_side_preserve,0.290159608964689,0.5510484166944426,0.1587919743408682,0.1502444665857364,0.6207471599194969,0.2215650376592836,0.5168565023850843,0.6011918895730675,0.2118249332337469,0.6861045906730218,0.3138954093269782,0.4489515833055574,0.5746703628630195,0.2962366225718292,0.4685484180298701,0.2352149593983007,mid,home,home,"profile=stall_side_preserve,stall,draw_tension_high,home_control",basis_balanced,1,01,Main,本線,H,1,02,Draw Compression,balanced close/neutral draw compression cluster,H,1,03,Volatility Swing,balanced round swing cluster,H,1,04,Hold Guard,balanced round guard ticket,H,0,05,Draw Pressure,balanced draw-core tension cluster,D,1,06,J2 Draw Pressure,J2 draw pressure cluster,H,1,07,Away Swing,balanced round away swing,H,1,08,Close Draw,balanced close/low-tempo draw cluster,H,1,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,H,1,10,Blend Wide,balanced draw+swing blend,H
10,藤枝,磐田,J2,2,0,medium,side_single,side A: top_gap=0.053 max_prob=0.409,chaos_side_watch,away_watch,medium,best=A top_prob=0.409 side_gap=0.173 path_gap=0.310 entropy=0.472,False,False,False,side,0.22937009863971417,0.3732790295957687,0.397350871764517,0.16798077312480283,0.024071842168748303,1.0722980249185392,False,shape_not_close_3way,1.0186587416730815,False,0.5302250123705068,False,0.9976047724915337,,0.0,0.0,0.0,0.0,2,ARGMAX_BASE,0.5338749665983956,0.37344733088401727,0.22112687515261176,0.22112687515261176,0.5338749665983956,0.37344733088401727,0.3101684391903538,0.7720862111890494,0.23196522285430077,0.2658058873779019,0.5558218655961061,0.6012934959930877,0.4176543272051411,0.3304300262490799,hold_core,non_overlap,0.5338749665983956,0.37344733088401727,0.22112687515261176,hold_core,non_overlap,stall_side_preserve,0.2819119542847858,0.5281256025404405,0.1899624431747738,0.1900378043473281,0.5869705458524225,0.3961099329462424,0.5040943649181954,0.5357866668127131,0.2424633027921404,0.6550842195951769,0.3449157804048231,0.4718743974595595,0.5711157927335853,0.2925636714304699,0.4657678963324905,0.2416684322370394,mid,home,home,"profile=stall_side_preserve,stall,home_control",basis_balanced,2,01,Main,本線,A,2,02,Draw Compression,balanced close/neutral draw compression cluster,A,2,03,Volatility Swing,balanced round swing cluster,A,2,04,Hold Guard,balanced round guard ticket,A,2,05,Draw Pressure,balanced draw-core tension cluster,A,2,06,J2 Draw Pressure,J2 draw pressure cluster,A,2,07,Away Swing,balanced round away swing,A,2,08,Close Draw,balanced close/low-tempo draw cluster,A,2,09,Low Tempo Cover,balanced low-tempo + J2 draw cover,A,2,10,Blend Wide,balanced draw+swing blend,A
