節,match_id,datetime,stadium,home_team,away_team,home_score,away_score,home_fatigue_score,away_fatigue_score,home_acl_fatigue,away_acl_fatigue,home_acl_last_date,away_acl_last_date,home_acl_days_since,away_acl_days_since,home_acl_travel_type,away_acl_travel_type,home_total_fatigue_score,away_total_fatigue_score,datetime_weather,stadium_weather,is_rain,is_heavy_rain,is_strong_wind,temperature,wind_speed,last_updated_at,__weather_asof,__weather_source,weather_missing,stats_1試合平均シュート数_home,stats_1試合平均枠内シュート数_home,stats_シュート決定率_home,stats_1試合平均得点数_home,stats_1試合平均パス数_home,stats_パス成功率_home,stats_1試合平均ドリブル数_home,stats_ドリブル成功率_home,stats_1試合平均スルーパス数_home,stats_スルーパス成功率_home,stats_1試合平均クロス数_home,stats_1試合平均空中戦勝利数_home,stats_空中戦勝率_home,stats_平均ボール支配率_home,stats_1試合平均チャンスクリエイト数_home,stats_1試合平均1vs1勝利数_home,stats_1試合平均こぼれ球奪取数_home,stats_ゴール期待値_home,stats_1試合平均被シュート数_home,stats_1試合平均被枠内シュート数_home,stats_1試合平均失点数_home,stats_1試合平均クリア数_home,stats_1試合平均タックル数_home,stats_タックル成功率_home,stats_1試合平均ブロック数_home,stats_1試合平均インターセプト数_home,stats_被ゴール期待値_home,stats_1試合平均被ゴール期待値_home,stats_被ゴール期待値 ※PKを除く_home,stats_クリーンシート総数_home,stats_1試合平均シュート数_away,stats_1試合平均枠内シュート数_away,stats_シュート決定率_away,stats_1試合平均得点数_away,stats_1試合平均パス数_away,stats_パス成功率_away,stats_1試合平均ドリブル数_away,stats_ドリブル成功率_away,stats_1試合平均スルーパス数_away,stats_スルーパス成功率_away,stats_1試合平均クロス数_away,stats_1試合平均空中戦勝利数_away,stats_空中戦勝率_away,stats_平均ボール支配率_away,stats_1試合平均チャンスクリエイト数_away,stats_1試合平均1vs1勝利数_away,stats_1試合平均こぼれ球奪取数_away,stats_ゴール期待値_away,stats_1試合平均被シュート数_away,stats_1試合平均被枠内シュート数_away,stats_1試合平均失点数_away,stats_1試合平均クリア数_away,stats_1試合平均タックル数_away,stats_タックル成功率_away,stats_1試合平均ブロック数_away,stats_1試合平均インターセプト数_away,stats_被ゴール期待値_away,stats_1試合平均被ゴール期待値_away,stats_被ゴール期待値 ※PKを除く_away,stats_クリーンシート総数_away,management_manager_name_home,management_recent_injuries_suspensions_count_home,management_weather_influence_score_home,management_motivation_score_home,management_manager_name_away,management_recent_injuries_suspensions_count_away,management_weather_influence_score_away,management_motivation_score_away,rankmot_rank_latest_home,rankmot_points_latest_home,rankmot_rank_change_3w_home,rankmot_points_change_3w_home,rankmot_motivation_score_3w_home,rankmot_rank_change_5w_home,rankmot_points_change_5w_home,rankmot_motivation_score_5w_home,rankmot_season_home,rankmot_fetched_date_home,rankmot_rank_latest_away,rankmot_points_latest_away,rankmot_rank_change_3w_away,rankmot_points_change_3w_away,rankmot_motivation_score_3w_away,rankmot_rank_change_5w_away,rankmot_points_change_5w_away,rankmot_motivation_score_5w_away,rankmot_season_away,rankmot_fetched_date_away,absence_impact_total_home,absence_impact_attack_home,absence_impact_defense_home,absence_players_count_home,absence_impact_total_away,absence_impact_attack_away,absence_impact_defense_away,absence_players_count_away,absence_missing_home,absence_missing_away,absence_effective_total_home,absence_effective_attack_home,absence_effective_defense_home,absence_effective_total_away,absence_effective_attack_away,absence_effective_defense_away,absence_cap_applied_home,absence_cap_applied_away,league,stats_asof,stats_source_csv,home_elo_at_prediction,away_elo_at_prediction,home_advantage_diff,home_advantage_profile_diff,hfa_applied_elo,hfa_added_to_diff,hfa_clip_min,hfa_clip_max,elo_diff_scale_factor,elo_diff_before_hfa,elo_diff_after_hfa,diff_raw_no_hfa,elo_diff_scaled,elo_diff_for_prob,elo_diff_used_for_prob,expected_home_two_way,is_home_advantage_positive,prob_home_win_raw,prob_draw_raw,prob_away_win_raw,draw_tweak_mode,base_prob_home,base_prob_draw,base_prob_away,prob_home_win_before_signfix,prob_away_win_before_signfix,elo_sign_fix_applied,elo_sign_fix_reason,prob_home_raw,prob_away_raw,final_prob_home,final_prob_draw,final_prob_away,prob_delta_home,prob_delta_draw,prob_delta_away,residue_detected,prob_home_win,prob_draw,prob_away_win,prob_home,prob_away,final_result,predicted_result,decision_reason,force_draw_applied,argmax_result,argmax_max_prob,argmax_raw_result,argmax_raw_max_prob,d_scaled,decision_draw_expectation_multiplier,decision_draw_assign_enabled,predicted_highest_prob_result,actual_result,is_correct,stats_home_missing,stats_away_missing,management_missing,data_quality_warn,narrow_draw_override_applied,narrow_draw_override_reason,draw_candidate_gap,draw_candidate_prob_draw,draw_candidate_flag,draw_candidate_rule_result,draw_candidate_reason
第８節第１日,j2_2025_04051403_鳥栖_藤枝,2025-04-05 14:03:00,駅スタ,鳥栖,藤枝,1,0,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,12.2,3.6,9.9,1.2,471.7,79.4,10.8,54.5,10.6,43.8,14.2,17.9,53.6,52.4,9.8,14.6,31.8,47.6,11.7,3.6,1.1,23.1,13.6,64.1,16.5,1.3,44.4,1.1,43.6,13.0,12.7,3.5,8.5,1.1,415.0,73.5,11.1,43.6,11.3,43.6,15.1,16.7,47.1,53.1,10.7,14.7,35.4,44.8,12.9,4.6,1.3,22.6,16.2,60.8,18.4,1.2,56.1,1.4,54.5,8.0,,0.0,,,,0.0,,,8,58,0,0,0.0,0,0,0.0,2025,20260214,15,39,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1484,1521,0.9474,0.9474,28.6875,28.6875,,,1.15,-36.4362,-7.7487,-36.4362,-6.4808,-6.4808,-6.4808,0.4932,True,0.3204863129527381,0.34065745979129913,0.33885622725596276,off,0.3204863129527381,0.34065745979129913,0.33885622725596276,0.3204863129527381,0.33885622725596276,False,,0.3204863129527381,0.33885622725596276,0.3204863129527381,0.34065745979129913,0.33885622725596276,0.0,0.0,0.0,False,0.3204863129527381,0.34065745979129913,0.33885622725596276,0.3204863129527381,0.33885622725596276,D,D,NARROW_DRAW_OVERRIDE,False,D,0.34065745979129913,D,0.34065745979129913,6.480755998034639,1.0,False,D,H,False,False,False,True,True,True,prob_draw>=0.340 & gap<=0.000,-0.0018012325353363723,0.34065745979129913,True,D,prob_draw>=0.33 & gap<=0.02
第８節第１日,j2_2025_04051404_大宮_大分,2025-04-05 14:04:00,ＮＡＣＫ,大宮,大分,2,2,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,14.5,4.7,10.9,1.6,394.6,73.4,10.9,48.8,13.5,48.0,15.9,20.2,53.3,49.1,12.6,16.2,37.8,62.5,12.7,3.4,1.0,25.3,16.9,64.1,18.8,1.7,46.7,1.2,45.1,15.0,9.5,2.4,7.5,0.7,361.3,70.9,7.4,51.4,8.6,44.5,13.9,20.8,47.7,45.0,7.3,14.3,33.3,34.6,11.6,3.5,1.1,26.4,16.4,64.0,19.9,1.3,40.6,1.0,39.0,13.0,,0.0,,,,0.0,,,6,63,0,0,0.0,0,0,0.0,2025,20260214,16,38,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1525,1508,0.8947,0.8947,28.6875,28.6875,,,1.15,17.146,45.8335,17.146,38.3335,38.3335,38.3335,0.54,True,0.39440102658685555,0.33666467014846047,0.268934303264684,off,0.39440102658685555,0.33666467014846047,0.268934303264684,0.39440102658685555,0.268934303264684,False,,0.39440102658685555,0.268934303264684,0.39440102658685555,0.33666467014846047,0.268934303264684,0.0,0.0,0.0,False,0.39440102658685555,0.33666467014846047,0.268934303264684,0.39440102658685555,0.268934303264684,H,H,ARGMAX,False,H,0.39440102658685555,H,0.39440102658685555,38.333493418663224,1.0,False,H,D,False,False,False,True,True,False,,0.05773635643839509,0.33666467014846047,False,H,
第８節第２日,j2_2025_04061303_熊本_富山,2025-04-06 13:03:00,えがおＳ,熊本,富山,0,0,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,12.7,3.9,8.5,1.1,516.9,79.5,12.8,49.5,9.9,46.9,15.1,14.8,45.5,52.6,10.3,17.4,37.0,44.3,13.4,4.0,1.5,21.9,17.3,63.8,20.4,1.7,52.9,1.3,51.3,9.0,11.8,3.1,7.6,0.9,456.1,77.7,9.7,50.0,9.9,48.8,15.4,16.0,45.1,49.2,9.8,13.8,34.2,41.8,13.8,4.4,1.3,24.2,14.8,60.7,19.1,1.3,52.7,1.3,51.1,9.0,,0.0,,,,0.0,,,18,37,0,0,0.0,0,0,0.0,2025,20260214,17,37,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1502,1498,0.2105,0.2105,28.6875,28.6875,,,1.15,3.1301,31.8176,3.1301,26.6111,26.6111,26.6111,0.5278,True,0.3747008666206034,0.33873432207430654,0.28656481130509004,off,0.3747008666206034,0.33873432207430654,0.28656481130509004,0.3747008666206034,0.28656481130509004,False,,0.3747008666206034,0.28656481130509004,0.3747008666206034,0.33873432207430654,0.28656481130509004,0.0,0.0,0.0,False,0.3747008666206034,0.33873432207430654,0.28656481130509004,0.3747008666206034,0.28656481130509004,H,H,ARGMAX,False,H,0.3747008666206034,H,0.3747008666206034,26.61108122401964,1.0,False,H,D,False,False,False,True,True,False,,0.035966544546296886,0.33873432207430654,False,H,
第８節第２日,j2_2025_04061333_今治_長崎,2025-04-06 13:33:00,アシさと,今治,長崎,4,1,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,14.9,4.4,8.1,1.2,385.1,71.6,12.0,56.7,11.3,51.3,14.5,22.3,52.8,49.3,12.3,18.0,37.0,57.6,11.0,3.4,1.2,28.4,16.7,67.0,19.8,1.3,45.7,1.2,41.7,10.0,14.7,5.0,11.3,1.6,500.1,79.6,13.8,55.0,11.8,50.3,15.4,17.4,53.6,53.8,13.1,18.8,35.6,60.3,12.2,3.7,1.1,23.1,17.0,66.3,17.3,1.7,42.7,1.1,39.5,10.0,,0.0,,,,0.0,0.0,0.0,11,53,0,0,0.0,0,0,0.0,2025,20260214,2,70,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1518,1527,-0.5263,-0.5263,28.6875,28.6875,,,1.15,-9.4196,19.2679,-9.4196,16.1149,16.1149,16.1149,0.5169,False,0.3572457184121781,0.3399775245762317,0.3027767570115902,off,0.3572457184121781,0.3399775245762317,0.3027767570115902,0.3572457184121781,0.3027767570115902,False,,0.3572457184121781,0.3027767570115902,0.3572457184121781,0.3399775245762317,0.3027767570115902,0.0,0.0,0.0,False,0.3572457184121781,0.3399775245762317,0.3027767570115902,0.3572457184121781,0.3027767570115902,H,H,ARGMAX,False,H,0.3572457184121781,H,0.3572457184121781,16.11493744151857,1.0,False,H,H,True,False,False,True,True,False,,0.01726819383594641,0.3399775245762317,True,D,prob_draw>=0.33 & gap<=0.02
第９節第１日,j2_2025_04121303_仙台_今治,2025-04-12 13:03:00,Ｑスタ,仙台,今治,0,0,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,13.9,4.2,8.9,1.2,445.6,76.5,10.7,54.3,10.2,46.3,14.7,19.8,56.8,51.0,12.1,16.2,35.4,50.9,10.0,3.1,0.9,20.7,15.0,69.1,17.3,1.4,39.8,1.0,36.6,15.0,14.9,4.4,8.1,1.2,385.1,71.6,12.0,56.7,11.3,51.3,14.5,22.3,52.8,49.3,12.3,18.0,37.0,57.6,11.0,3.4,1.2,28.4,16.7,67.0,19.8,1.3,45.7,1.2,41.7,10.0,,0.0,,,,0.0,,,7,62,0,0,0.0,0,0,0.0,2025,20260214,11,53,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1520,1528,-0.1053,-0.1053,28.6875,28.6875,,,1.15,-8.4419,20.2456,-8.4419,16.9327,16.9327,16.9327,0.5177,False,0.35859818276612493,0.33990163635669707,0.30150018087717795,off,0.35859818276612493,0.33990163635669707,0.30150018087717795,0.35859818276612493,0.30150018087717795,False,,0.35859818276612493,0.30150018087717795,0.35859818276612493,0.33990163635669707,0.30150018087717795,0.0,0.0,0.0,False,0.35859818276612493,0.33990163635669707,0.30150018087717795,0.35859818276612493,0.30150018087717795,H,H,ARGMAX,False,H,0.35859818276612493,H,0.35859818276612493,16.932661685716184,1.0,False,H,D,False,False,False,True,True,False,,0.01869654640942786,0.33990163635669707,True,D,prob_draw>=0.33 & gap<=0.02
第９節第１日,j2_2025_04121403_いわき_山形,2025-04-12 14:03:00,ハワスタ,いわき,山形,0,1,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,14.2,4.0,10.2,1.4,330.8,63.3,9.2,48.7,10.8,46.1,16.5,25.2,50.8,46.9,10.4,17.3,39.8,57.9,10.4,3.2,1.1,25.0,19.7,65.1,20.9,0.9,43.4,1.1,41.0,8.0,11.9,4.2,12.9,1.5,456.0,77.5,9.7,51.8,11.5,47.3,14.1,16.4,45.1,51.5,9.8,14.6,34.8,46.2,14.9,4.2,1.4,25.6,15.2,63.4,19.6,1.2,54.0,1.4,52.4,7.0,,0.0,,,,0.0,,,9,56,0,0,0.0,0,0,0.0,2025,20260214,10,53,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1453,1495,0.1579,0.1579,28.6875,28.6875,,,1.15,-41.6796,-12.9921,-41.6796,-10.8662,-10.8662,-10.8662,0.4886,True,0.3135101152114889,0.3404715140036321,0.346018370784879,off,0.3135101152114889,0.3404715140036321,0.346018370784879,0.3135101152114889,0.346018370784879,False,,0.3135101152114889,0.346018370784879,0.3135101152114889,0.3404715140036321,0.346018370784879,0.0,0.0,0.0,False,0.3135101152114889,0.3404715140036321,0.346018370784879,0.3135101152114889,0.346018370784879,A,A,ARGMAX,False,A,0.346018370784879,A,0.346018370784879,10.866160403766312,1.0,False,A,A,True,False,False,True,True,False,,0.005546856781246889,0.3404715140036321,True,D,prob_draw>=0.33 & gap<=0.02
第９節第１日,j2_2025_04121403_水戸_札幌,2025-04-12 14:03:00,Ｋｓスタ,水戸,札幌,3,1,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,12.4,3.8,11.6,1.4,430.6,76.5,11.3,45.0,9.7,54.3,13.0,15.9,48.4,49.7,10.4,15.3,32.7,46.7,11.1,3.1,0.9,21.2,15.6,65.0,19.0,1.4,42.9,1.1,41.3,16.0,13.1,4.0,10.1,1.3,484.3,78.3,9.8,49.1,9.8,49.7,13.8,18.9,54.6,54.4,10.8,16.6,35.0,48.1,14.3,4.5,1.6,24.0,17.4,67.7,18.6,1.8,49.5,1.3,47.9,7.0,,0.0,0.0,0.0,,0.0,,,1,70,0,0,0.0,0,0,0.0,2025,20260214,12,53,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1491,1484,0.6316,0.6316,28.6875,28.6875,,,1.15,7.46,36.1475,7.46,30.2325,30.2325,30.2325,0.5316,True,0.3807665156164126,0.3381709407829709,0.2810625436006166,off,0.38076651561641256,0.3381709407829709,0.2810625436006166,0.3807665156164126,0.2810625436006166,False,,0.3807665156164126,0.2810625436006166,0.38076651561641256,0.3381709407829709,0.2810625436006166,0.0,0.0,0.0,False,0.38076651561641256,0.3381709407829709,0.2810625436006166,0.38076651561641256,0.2810625436006166,H,H,ARGMAX,False,H,0.38076651561641256,H,0.3807665156164126,30.232476332954814,1.0,False,H,H,True,False,False,True,True,False,,0.042595574833441674,0.3381709407829709,False,H,
第９節第２日,j2_2025_04131403_大分_徳島,2025-04-13 14:03:00,クラド,大分,徳島,1,1,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,9.5,2.4,7.5,0.7,361.3,70.9,7.4,51.4,8.6,44.5,13.9,20.8,47.7,45.0,7.3,14.3,33.3,34.6,11.6,3.5,1.1,26.4,16.4,64.0,19.9,1.3,40.6,1.0,39.0,13.0,12.9,3.7,9.1,1.2,458.7,78.9,10.0,53.0,10.3,48.8,11.8,15.9,46.7,53.6,11.2,16.6,31.2,44.0,11.0,3.2,0.6,22.8,17.8,63.4,16.9,1.6,35.7,0.9,34.1,19.0,,0.0,,,,0.0,,,16,38,0,0,0.0,0,0,0.0,2025,20260214,4,65,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1508,1507,-0.5263,-0.5263,28.6875,28.6875,,,1.15,1.0594,29.7469,1.0594,24.8793,24.8793,24.8793,0.526,False,0.3718074451418382,0.3389794888049235,0.2892130660532384,off,0.3718074451418382,0.3389794888049235,0.2892130660532384,0.3718074451418382,0.2892130660532384,False,,0.3718074451418382,0.2892130660532384,0.3718074451418382,0.3389794888049235,0.2892130660532384,0.0,0.0,0.0,False,0.3718074451418382,0.3389794888049235,0.2892130660532384,0.3718074451418382,0.2892130660532384,H,H,ARGMAX,False,H,0.3718074451418382,H,0.3718074451418382,24.879263541611795,1.0,False,H,D,False,False,False,True,True,False,,0.03282795633691471,0.3389794888049235,False,H,
第９節第２日,j2_2025_04131403_富山_山口,2025-04-13 14:03:00,富山,富山,山口,2,2,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,11.8,3.1,7.6,0.9,456.1,77.7,9.7,50.0,9.9,48.8,15.4,16.0,45.1,49.2,9.8,13.8,34.2,41.8,13.8,4.4,1.3,24.2,14.8,60.7,19.1,1.3,52.7,1.3,51.1,9.0,12.7,3.6,7.4,0.9,364.0,69.6,12.4,50.4,8.9,44.5,16.0,21.8,49.8,48.3,9.6,16.6,35.6,48.9,12.2,3.8,1.2,25.1,15.8,65.9,20.1,1.2,46.9,1.2,44.5,9.0,,0.0,,,,0.0,,,17,37,0,0,0.0,0,0,0.0,2025,20260214,19,36,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1498,1470,0.3158,0.3158,28.6875,28.6875,,,1.15,28.2631,56.9506,28.2631,47.6314,47.6314,47.6314,0.5497,True,0.41013816813162973,0.33452438180758404,0.25533745006078623,off,0.41013816813162973,0.33452438180758404,0.25533745006078623,0.41013816813162973,0.25533745006078623,False,,0.41013816813162973,0.25533745006078623,0.41013816813162973,0.33452438180758404,0.25533745006078623,0.0,0.0,0.0,False,0.41013816813162973,0.33452438180758404,0.25533745006078623,0.41013816813162973,0.25533745006078623,H,H,ARGMAX,False,H,0.41013816813162973,H,0.41013816813162973,47.63140029753989,1.0,False,H,D,False,False,False,True,True,False,,0.0756137863240457,0.33452438180758404,False,H,
第９節第２日,j2_2025_04131403_秋田_大宮,2025-04-13 14:03:00,ソユスタ,秋田,大宮,1,2,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,11.0,3.5,10.3,1.1,276.8,60.2,7.5,46.5,7.1,45.8,14.4,28.6,55.3,40.1,8.2,13.2,38.2,42.3,13.7,4.4,1.6,30.1,16.2,59.6,20.1,1.1,51.6,1.3,46.8,9.0,14.5,4.7,10.9,1.6,394.6,73.4,10.9,48.8,13.5,48.0,15.9,20.2,53.3,49.1,12.6,16.2,37.8,62.5,12.7,3.4,1.0,25.3,16.9,64.1,18.8,1.7,46.7,1.2,45.1,15.0,,0.0,,,,0.0,,,14,43,0,0,0.0,0,0,0.0,2025,20260214,6,63,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1478,1525,-0.5263,-0.5263,28.6875,28.6875,,,1.15,-46.1456,-17.4581,-46.1456,-14.6013,-14.6013,-14.6013,0.4847,False,0.30761459359178384,0.3402318314630118,0.3521535749452044,off,0.30761459359178384,0.3402318314630118,0.3521535749452044,0.30761459359178384,0.3521535749452044,False,,0.30761459359178384,0.3521535749452044,0.30761459359178384,0.3402318314630118,0.3521535749452044,0.0,0.0,0.0,False,0.30761459359178384,0.3402318314630118,0.3521535749452044,0.30761459359178384,0.3521535749452044,A,A,ARGMAX,False,A,0.3521535749452044,A,0.3521535749452044,14.60132785727814,1.0,False,A,A,True,False,False,True,True,False,,0.011921743482192604,0.3402318314630118,True,D,prob_draw>=0.33 & gap<=0.02
第９節第２日,j2_2025_04131403_藤枝_千葉,2025-04-13 14:03:00,藤枝サ,藤枝,千葉,2,3,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,12.7,3.5,8.5,1.1,415.0,73.5,11.1,43.6,11.3,43.6,15.1,16.7,47.1,53.1,10.7,14.7,35.4,44.8,12.9,4.6,1.3,22.6,16.2,60.8,18.4,1.2,56.1,1.4,54.5,8.0,13.7,4.4,10.7,1.5,405.6,75.5,12.4,55.4,9.5,45.2,15.5,17.6,50.8,48.9,10.6,16.4,34.5,58.8,14.3,3.6,0.9,24.2,16.1,59.1,17.3,1.5,45.9,1.2,45.1,15.0,,0.0,,,,0.0,0.0,0.0,15,39,0,0,0.0,0,0,0.0,2025,20260214,3,69,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1510,1551,-0.5263,-0.5263,28.6875,28.6875,,,1.15,-41.5761,-12.8886,-41.5761,-10.7796,-10.7796,-10.7796,0.4887,False,0.313647269936075,0.34047618316937117,0.34587654689455394,off,0.313647269936075,0.34047618316937117,0.34587654689455394,0.313647269936075,0.34587654689455394,False,,0.313647269936075,0.34587654689455394,0.313647269936075,0.34047618316937117,0.34587654689455394,0.0,0.0,0.0,False,0.313647269936075,0.34047618316937117,0.34587654689455394,0.313647269936075,0.34587654689455394,A,A,ARGMAX,False,A,0.34587654689455394,A,0.34587654689455394,10.779589928617643,1.0,False,A,A,True,False,False,True,True,False,,0.005400363725182766,0.34047618316937117,True,D,prob_draw>=0.33 & gap<=0.02
第９節第２日,j2_2025_04131405_長崎_鳥栖,2025-04-13 14:05:00,ピースタ,長崎,鳥栖,0,2,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,14.7,5.0,11.3,1.6,500.1,79.6,13.8,55.0,11.8,50.3,15.4,17.4,53.6,53.8,13.1,18.8,35.6,60.3,12.2,3.7,1.1,23.1,17.0,66.3,17.3,1.7,42.7,1.1,39.5,10.0,12.2,3.6,9.9,1.2,471.7,79.4,10.8,54.5,10.6,43.8,14.2,17.9,53.6,52.4,9.8,14.6,31.8,47.6,11.7,3.6,1.1,23.1,13.6,64.1,16.5,1.3,44.4,1.1,43.6,13.0,,0.0,0.0,0.0,,0.0,,,2,70,0,0,0.0,0,0,0.0,2025,20260214,8,58,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1517,1495,0.7368,0.7368,28.6875,28.6875,,,1.15,21.7498,50.4373,21.7498,42.1839,42.1839,42.1839,0.544,True,0.4009083436231294,0.3358310799286596,0.26326057644821105,off,0.4009083436231294,0.3358310799286596,0.26326057644821105,0.4009083436231294,0.26326057644821105,False,,0.4009083436231294,0.26326057644821105,0.4009083436231294,0.3358310799286596,0.26326057644821105,0.0,0.0,0.0,False,0.4009083436231294,0.3358310799286596,0.26326057644821105,0.4009083436231294,0.26326057644821105,H,H,ARGMAX,False,H,0.4009083436231294,H,0.4009083436231294,42.18390047150519,1.0,False,H,A,False,False,False,True,True,False,,0.06507726369446976,0.3358310799286596,False,H,
第９節第２日,j2_2025_04131503_磐田_熊本,2025-04-13 15:03:00,ヤマハ,磐田,熊本,1,1,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,12.8,4.3,12.1,1.6,501.9,79.4,12.5,65.1,10.8,55.1,17.8,14.7,49.7,55.9,10.8,18.7,32.9,48.9,13.8,4.3,1.3,20.9,16.8,62.9,17.9,1.6,57.3,1.5,54.9,12.0,12.7,3.9,8.5,1.1,516.9,79.5,12.8,49.5,9.9,46.9,15.1,14.8,45.5,52.6,10.3,17.4,37.0,44.3,13.4,4.0,1.5,21.9,17.3,63.8,20.4,1.7,52.9,1.3,51.3,9.0,,0.0,,,,0.0,,,5,64,0,0,0.0,0,0,0.0,2025,20260214,18,37,0,0,0.0,0,0,0.0,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j2,2026-04-03,team_master_stats_j2_2025.csv,1529,1501,1.0526,1.0526,28.6875,28.6875,,,1.15,27.4756,56.1631,27.4756,46.9728,46.9728,46.9728,0.549,True,0.40902095491512364,0.3346902278691274,0.25628881721574887,off,0.40902095491512364,0.3346902278691274,0.25628881721574887,0.40902095491512364,0.25628881721574887,False,,0.40902095491512364,0.25628881721574887,0.40902095491512364,0.3346902278691274,0.25628881721574887,0.0,0.0,0.0,False,0.40902095491512364,0.3346902278691274,0.25628881721574887,0.40902095491512364,0.25628881721574887,H,H,ARGMAX,False,H,0.40902095491512364,H,0.40902095491512364,46.97276000530211,1.0,False,H,D,False,False,False,True,True,False,,0.07433072704599625,0.3346902278691274,False,H,
